dist_id,district,model_8_total_funding,model_8_diff_pp,model_8_state_diff_pp,direct_cert_pct,model_8_local_share_total,model_8_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,geoid,total_enroll,local_diff_pp,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_8_pp_funding,model_8_local_mills_total,model_8_local_pct_total,model_8_local_share_pp,model_8_state_share,model_8_state_share_pp,model_8_local_diff_total,current_local_pp,model_8_local_diff_pp,sped_pp_funding,sped_model_8_pp,sped_pp_diff,at_risk_pp_funding,ed_model_8_pp,ed_pp_diff,cte_pp_funding,cte_model_8_pp,cte_pp_diff
0614,CLEVELAND,25011756.332,919.4207171753014,561.6497047551447,0.4468,6140151.164000001,2590927.5810000002,18880600,1105500,1314875,284750,2705125,83080,2530755.624,47201.5,582230,0,182764.208,2800750,2818,2552.8671217175297,22420828.751,7956.291253016324,17288876.3,5131952.451,6140151.164000001,5131952.451,26.20708102528859,14704672,5218.123491838183,6135.158374733854,19007231.3,6744.93658623137,68,218,217,203,204,184,247,207,203,219,235,227,206,129,2818,869,62,34,0,45,5,5,41,153,15,67,5,77,5,5,450,219291113,12328721.85,CLEVELAND,107.5281904642781,0.405,9162184.58,2530.39444,275,157,25,637882.11,1699925.19,1259.0824,1141.29,219291.113,77.81799609652236,12867080.136,4566.032695528744,13875278.849,4923.8037079488995,27279790,9680,12328721,4374,Town,129500,35789,2073160,841033.26990588,366002,1821.13287828247,0,0.0968,272.7824,140.9,3733.0979600000005,8875.711970191625,6140151.164000001,6753174.20964,2178.903890702626,18871605.167999998,6696.808079488998,-6188570.685999999,4374.990010645848,-2196.086119943222,4536.455142231947,5919.310722100657,1382.8555798687094,667.9731762638252,2009.9999999999998,1342.0268237361747,421.1760644418872,670,248.8239355581128
2521,CLINTON,41416889.309,388.84852254845464,388.84852254845555,0.1769,8273302.408,2026289.6510000005,34913700,1736640,1549375,113900,3399915,317580,1852870.0590000001,87284.25,845540,0,0,2801090,5211,2202.338820188063,39390599.658,7559.124862406448,31117297.25,8273302.408,8273302.408,9253574.7975,38.89745095683939,27710753,5317.741892151219,5971.463682594512,34272499.25,6576.952456342353,46,342,324,369,358,383,376,444,405,452,465,468,395,348,5211,1262,237,49,0,66,21,5,31,252,5,74,5,114,0,5,630,295475086,19754262.53,CLINTON,133.9676475402495,0.155,9536034.84,4786.26257,432,185,10,1193720.75,2470788.5,921.8259,807.705,295475.086,56.70218499328344,25999196.842,4989.291276530416,25018924.4525,4801.175293129918,47207050,9059,19754262,3790,Rural,167600,62362,2332623,1518946.77230744,423413,1587.6611798119363,0,0,0,260.55,6181.6252699999995,7947.973384954903,8273302.408,11182560.11343,1587.6611798119363,33143586.901,6360.312205142967,-11480960.122000001,3790.8774764920363,-2203.2162966800997,3720.2918660287082,5422.511961722488,1702.22009569378,1647.75883635667,2010,362.2411636433301,335.5095087163233,670,334.4904912836767
1400,COAHOMA COUNTY,9447157.559045475,895.76753547113,298.2194515214551,0.5342,2550732.540942278,885018.3250454757,6619600,430140,494125,170850,1095115,0,1060857.0960000001,16549.000000000004,244550,288553.4310454743,121933.032,2801110,988,3742.83498582996,8562139.234,8666.132827935222,6601784.199999999,1960355.034,4089162.924,1960355.034,1.8493732558731435,6170910,6245.86032388664,6681.967813765182,7260574.199999999,7348.75931174089,0,49,61,58,78,50,80,87,72,122,82,79,87,63,988,365,0,5,0,5,5,5,15,36,5,24,5,66,5,5,162,146041533,5658673.3,COAHOMA COU,534.2350425271701,0.44,5966637.66,962.591506,107,59,15,226729.81,643050.39,527.7896000000001,434.72,146041.533,147.81531680161942,3171411.2759999996,3209.930441295546,5300219.165999999,5364.594297570849,11390677,11529,5658673,5727,Rural,71700,27333,992769,308992.95452468,107670,1984.1650141700404,0.03150626744126857,0.18420000000000003,181.98960000000002,49.400000000000006,1366.95584,9561.900363406352,4089162.9239999996,2550732.540942278,2581.7130981197147,6896425.018103197,6980.187265286637,-3107940.7590577216,5727.4021255060725,-3145.689027386358,5484.911602209945,6050.359116022099,565.4475138121543,585.4472208711197,2010,1424.5527791288803,294.986301369863,670,375.013698630137
8111,COFFEEVILLE,3927228.297915196,746.4383220987911,188.62776373643283,0.5037,1060351.640437103,311264.78031519614,2793900,164820,209375,56950,431145,0,422186.229,6984.750000000001,87770,142300.07591519607,42942.24300000002,2801140,417,2786.000869064748,3615963.5176,8671.375341966428,2788218.8800000004,827744.6376000001,1406185.228,827744.6376000001,1.2403494183040804,2336671,5603.52757793765,6686.376211031176,3065720.8800000004,7351.848633093526,0,31,26,27,29,24,33,32,20,28,37,36,44,32,417,131,0,5,0,5,5,0,5,15,5,5,5,21,0,0,67,50220901,1989737.93,COFFEEVILLE,336.1955863777166,0.35100000000000003,2464604.96,368.960894,41,25,5,96067.99,277663.89,210.0429,146.36700000000002,50220.901,120.43381534772182,1659535.6520000005,3979.7018033573154,2237976.2424000003,5366.849502158274,4404224,10561,1989737,4771,Rural,74000,38197,307919,117224.65579764,57880,1984.999130935252,0.0375965058169592,0.15370000000000006,64.09290000000003,20.85,564.9146600000001,9417.81366406522,1406185.228,1060351.640437103,2542.8096892976096,2866876.657478093,6875.003974767609,-929386.2895628968,4771.553788968825,-2228.7440996712153,4336.887323943662,6072.4647887323945,1735.5774647887329,558.09863507712,2010,1451.90136492288,441.8320610687023,670,228.16793893129773
4620,COLUMBIA,14636928.004,850.9946208991496,850.9946208991496,0.3224,2422981.288,1400737.1460000016,11028200,844200,1273000,56950,2174150,6700,1066647.5040000002,27570.500000000004,333660,0,0,2801170,1646,2295.9579052247873,13236190.858,8041.428224787363,10813209.57,2422981.288,2422981.288,3218386.3839,24.845600519653804,9044947,5495.107533414338,6569.386130012151,11919949.57,7241.767660996355,5,138,121,140,137,103,98,132,120,120,109,155,106,99,1646,498,5,38,0,32,20,0,11,113,5,83,0,65,0,0,363,86535046,6203323.22,COLUMBIA,66.2491533942982,0.298,6256365.45,1419.66006,210,152,5,367442.53,816243.04,530.6704000000001,490.508,86535.046,52.5729319562576,9496968.282,5769.725566221142,8701563.1861,5286.490392527339,15832847,9618,6203323,3768,Town,94100,31430,1456267,459835.41939272,79052,1472.0420947752127,0,0,0,82.30000000000001,2184.6161199999997,8892.422845686513,2422981.288,3951970.5610800004,1472.0420947752127,12213946.716,7420.3807509113,-3780341.9319999996,3768.7261360874845,-2296.684041312272,3968.0299727520437,5924.114441416894,1956.0844686648502,866.5179354128662,2010,1143.4820645871337,158.73895582329317,670,511.26104417670683
4420,COLUMBUS,28648783.26,1435.7892617799353,1237.3485741100321,0.5473,6158857.2360000005,4436588.8189,20703000,1005000,2110500,170850,3286350,60300,3399225.57,51757.5,739680,0,408470.19000000006,2801200,3090,2520.283006116505,24212194.4411,7835.661631423949,18666518.93,5545675.511100001,6158857.2360000005,5545675.511100001,46.88638155601814,16151073,5226.884466019417,6040.944637540453,20539538.93,6647.099977346278,95,255,260,250,248,212,191,221,186,250,265,248,193,172,3090,1104,45,69,0,61,33,5,31,91,5,109,5,98,5,5,506,219959187,13334111.09,COLUMBUS,65.90399807901962,0.32899999999999996,13193710.86,2717.00049,250,252,15,694447.69,1675292.24,1691.157,1016.61,219959.187,71.18420291262136,14380681.693999998,4653.94229579288,14993863.418899998,4852.382983462782,29630890,9589,13334111,4315,Town,127200,40362,2375056,939256.16621032,337991,1794.7169938834954,0,0.19730000000000003,609.657,154.5,4275.9378,9271.450893203884,6158857.2360000005,7735171.480200001,1993.157681553398,22489926.024,7278.293211650485,-7175253.853999999,4315.246307443365,-2322.0886258899673,4593.918762088975,6356.576402321083,1762.657640232108,555.3926490623402,2010,1454.6073509376597,306.151268115942,670,363.848731884058
1500,COPIAH COUNTY,19200726.87053097,740.3515231432966,740.3515231432966,0.3936,3683614.732,1632475.1085309684,14773500,876360,988250,193630,2058240,138020,1744454.8800000001,36933.75,372520,12645.780530970813,64412.46000000005,2801220,2205,570.4264253968254,17568251.762000002,7967.461116553289,13884637.03,3683614.732,3683614.732,4129570.628100001,4.93409564785735,12820619,5814.339682539682,6296.887541950114,15294706.03,6936.3746167800455,0,163,174,145,151,130,165,171,162,186,197,202,164,163,2205,556,103,24,0,24,5,5,21,86,12,58,5,108,0,5,350,131557669,4941811.16,COPIAH COUN,446.89040451770114,0.247,6866971.38,2136.74843,218,118,17,509557.71,1106346.32,867.888,544.635,131557.669,59.66334195011338,11611091.298,5265.801042176871,11165135.4019,5063.553470249433,17210544,7805,4941811,2241,Rural,99400,46493,1483727,671774.403562,137076,1670.5735746031746,6.590435214264989e-4,0.04360000000000003,96.13800000000006,110.25,2863.8927,8707.812639696585,3683614.732,5184196.255043362,1670.5735746031746,15517112.13853097,7037.23906509341,-1258196.4280000003,2241.184199546485,-570.6106249433105,4203.192634560906,5830.708215297451,1627.5155807365445,774.0335199495787,2010,1235.9664800504213,246.53956834532374,670,423.46043165467626
0220,CORINTH,21158616.08,1584.8816554216846,1584.8816554216855,0.3242,3130460.228,3946355.321999997,16683000,880380,804000,170850,1855230,309540,1622588.5799999998,41707.5,646550,0,0,2801260,2490,1433.7870570281125,17212260.758,6912.554521285141,14081800.53,3130460.228,3130460.228,4189722.4431000007,81.66326476738158,12920052,5188.775903614458,5655.341578313253,15517490.53,6231.923907630523,119,187,193,200,188,182,204,187,174,154,193,176,132,141,2490,965,231,35,0,32,5,0,18,98,5,33,5,89,5,5,318,111802151,6702195.74,CORINTH,30.4910660514588,0.27,5945567.09,2147.51111,219,96,15,548826.38,1041315.15,807.2579999999999,672.3000000000001,111802.151,44.900462248995986,12387030.302,4974.710964658635,11327768.0869,4549.304452570281,19193854,7708,6702195,2691,Town,123400,38646,1309748,731117.53393968,149433,1257.2129429718875,0,0,0,124.5,3158.0024,8497.436176706826,3130460.228,5712826.3416,1257.2129429718875,18028155.851999998,7240.223233734939,-3571735.512,2691.6448755020083,-1434.4319325301208,3968.9333333333334,5621.909090909091,1652.9757575757576,905.6801344052088,2010,1104.3198655947913,154.85284974093264,670,515.1471502590673
1600,COVINGTON COUNTY,23134312.481999997,549.3104511306992,59.815872694518475,0.3836,6246264.370139999,1433150.9669999965,17480300,1929600,1097125,56950,3083675,81740,2011632.924,43700.75000000001,374530,0,58733.808000000034,2801290,2609,2042.3725507857416,21701161.515,8317.808169796857,16731988.5,4969173.015000001,8160987.716,4969173.015000001,6.305562967360604,14578892,5587.923342276735,6413.180720582599,18404344.5,7054.1757378305865,0,241,209,188,195,178,177,208,192,226,229,216,179,103,2609,559,61,34,0,65,5,5,36,167,5,51,0,248,0,0,618,291463847,10299071.680000002,COVINGTON C,413.7616281852912,0.28600000000000003,11599438.1,2312.99991,480,131,5,600717.12,1580427.38,1000.8124,746.1740000000001,291463.847,111.7147746262936,10243356.784,3926.162048294366,13435171.485,5149.548288616328,24849915,9524,10299071,3947,Rural,77100,38178,2930320,761519.45408596,323221,1904.6274492142584,0,0.03360000000000002,87.66240000000005,130.45000000000002,3452.88246,8867.118620927557,8160987.716,6246264.370139999,2394.1220276504405,16888048.11186,6472.996593277117,-4052807.3098600022,3947.51693369107,-1553.3949060406294,4757.012987012987,5005.965909090909,248.95292207792227,760.9012978715692,2010,1249.098702128431,578.2128801431127,670,91.78711985688733
1700,DESOTO COUNTY,287364114.545,674.3854594463346,674.3854594463337,0.1765,58630668.768,23605514.23700002,234520100,11010780,20292625,1514870,32818275,2099780,12417839.295,586300.25,4921820,0,0,2801320,35003,1785.981608205011,263758600.308,7535.314124732165,205127931.54,58630668.768,58630668.768,60973728.8958,73.49241433175584,181119369,5174.395594663315,5860.295732937177,225828625.54,6451.693441704996,5,2388,2584,2490,2574,2485,2564,2684,2736,2877,3092,2794,2597,2437,35003,7346,1567,749,5,794,292,66,161,598,110,1131,24,1347,13,5,5297,2093952456,121174285.74,DESOTO COUN,476.28044769343376,0.127,51394776.14,30014.9157,2739,2423,133,8036987.35,16978282.19,6178.0295,4445.381,2093952.456,59.82208542124961,167197956.77199998,4776.675049910007,164854896.6442,4709.736212444647,301286947,8607,121174285,3461,Suburb,168500,67038,25877680,10076320.6892928,1562060,1675.018391794989,0,0,0,1750.15,42890.16635,8209.6995841785,58630668.768,77588310.92715001,1675.018391794989,228733445.777,6534.68119238351,-62543616.971999995,3461.8257217952746,-1786.8073300002857,4887.191690273843,6197.974504249291,1310.7828139754483,1630.9926472984307,2010,379.0073527015693,212.64089300299483,670,457.35910699700514
6811,E. TALLAHATCHIE,7501351.163760593,548.5615636114817,548.5615636114817,0.4033,1551309.0599999998,467923.0137605937,5715100,281400,301500,56950,639850,0,691469.949,14287.750000000002,214400,195781.98176059333,30461.483000000007,2801410,853,1213.3492848769054,7033428.149999999,8245.519519343492,5482119.09,1551309.0599999998,1551309.0599999998,1626653.6343,2.320099544837993,4785661,5610.388042203986,6426.8688042203985,6024643.09,7062.887561547479,20,59,60,50,72,40,57,79,55,79,94,70,51,60,853,320,0,5,0,5,5,0,5,24,0,16,5,41,5,0,107,55403895,2587029.16,E. TALLAHAT,367.6566386549431,0.431,4882824.79,770.616667,70,36,5,195642.11,566081.98,344.0149,367.643,55403.895,64.95181125439625,4473334.03,5244.236846424385,4397989.4557,5155.90791992966,7307424,8566,2587029,3032,Town,65600,31982,647247,264558.55273288,59279,1818.6507151230944,0.02679900455162007,0.053300000000000014,45.464900000000014,42.650000000000006,1090.38346,8794.081082954974,1551309.0599999998,2025364.8142153602,1818.6507151230946,5950042.103760594,6975.43036783188,-1035720.1000000003,3032.859507620164,-1214.2087924970695,5831.054054054054,5764.414414414415,-66.63963963963943,769.0322504428732,2010,1240.9677495571268,185.246875,670,484.753125
3111,EAST JASPER,6766574.066909056,382.52628795901546,-73.01957769058117,0.3718,1826974.9980654453,288807.3474090565,5058500,233160,502500,56950,792610,6700,564225.09,12646.25,142040,178825.19690905634,11027.53000000002,2801380,755,5727.711431125828,6477766.7195,8579.823469536423,4994728.85,1483037.8695,2451217.468,1483037.8695,2.2854885570485277,3672371,4864.067549668875,6615.534900662251,5492732.85,7275.142847682118,5,59,47,55,65,39,58,50,59,56,62,64,54,64,755,212,5,5,0,5,5,5,25,5,5,20,0,48,0,0,116,87543481,5808166.72,EAST JASPER,330.34512365925144,0.297,3508970.12,682.879915,58,60,5,171800.42,489891.43,280.709,224.235,87543.481,115.95163046357617,3041515.382,4028.4971947019862,4009694.9805,5310.854278807947,10141203,13432,5808166,7692,Rural,75100,31824,639301,230940.74366248,43920,1964.288568874172,0.027145114429514724,0.02180000000000004,16.45900000000003,37.75,983.2461000000001,8962.349757495438,2451217.468,1826974.9980654453,2419.834434523769,4939599.068843611,6542.51532297167,-3981191.721934554,7692.936052980132,-5273.101618456363,5197.569105691057,6443.983739837398,1246.414634146341,822.7051632205594,2009.9999999999998,1187.2948367794404,207.16981132075472,670,462.8301886792453
1211,ENTERPRISE,7893940,314.66959130890154,266.0584858638749,0.125,1784787.256,300509.45969999954,6398500,317580,670000,56950,1044530,0,239943.75,15996.25,194970,0,0,2801440,955,2043.7239263874344,7593430.5403,7951.236167853403,5855066.89,1738363.6503,1784787.256,1738363.6503,5.296080283810711,4969352,5203.509947643979,6130.960094240837,6438383.89,6741.763235602094,54,75,53,69,63,71,66,64,62,69,76,72,75,69,955,291,0,17,0,5,5,0,5,37,5,53,0,37,0,0,164,63742402,3690708.5,ENTERPRISE,180.32203985262188,0.145,1824087.87,798.201117,79,80,5,208497.93,571244.96,119.375,138.475,63742.402,66.74597068062828,4653596.634,4872.876056544502,4700020.2397,4921.487161989528,8766032,9179,3690708,3864,Rural,109200,62896,680199,272743.71950468,123212,1820.2760736125656,0,0,0,47.75,1178.2,8265.905759162304,1784787.256,2131363.8000000003,1868.8871790575918,6109152.744,6397.018580104712,-1905921.244,3864.6162303664923,-1995.7290513089006,4147.554878048781,6369.085365853659,2221.5304878048782,2284.7641424475814,2010,-274.76414244758143,423.40893470790377,670,246.59106529209623
6220,FOREST SEPARATE,14094388,1110.789894224924,1110.789894224924,0.265,2666880.104,1827249.3760000002,11021500,755760,494125,113900,1363785,683400,876209.25,27553.75,121940,0,0,2801470,1645,1875.7962893617023,12267138.624,7457.227127051671,9600258.52,2666880.104,2666880.104,2853462.2004,18.332709151893855,8395131,5103.423100303951,5836.0234164133735,10568378.52,6424.5462127659575,0,152,125,162,149,107,110,125,97,130,146,123,99,92,1645,182,510,16,0,37,5,5,12,71,5,16,5,80,0,5,243,95245718,5753213.69,FOREST SEPA,89.73032770936987,0.282,4835253.22,1487.47486,188,59,10,378194.67,798644.85,435.925,463.88999999999993,95245.718,57.90013252279635,7901498.415999999,4803.342502127659,7714916.319599999,4689.918735319148,14176632,8618,5753213,3497,Town,71100,31197,1013349,483513.77772492,26415,1621.2037106382977,0,0,0,82.25,2103.64,8568.017021276595,2666880.104,3805484.7600000002,1621.2037106382977,11427507.896,6946.8133106382975,-3086333.5860000006,3497.3943404255324,-1876.1906297872347,3942.9922178988327,5306.556420233463,1363.56420233463,1109.1673515511154,2010,900.8326484488846,145.13736263736263,670,524.8626373626373
1800,FORREST COUNTY,18590322.634,675.4390674025362,162.37467018318512,0.3396,5019387.11118,1438009.7745000012,14264300,1105500,1097125,113900,2316525,135340,1453246.884,35660.75,385250,0,0,2801490,2129,2446.43775974636,17152312.8595,8056.511441756693,13225239.85,3927073.0095,5323374.588,3927073.0095,6.099294674878881,11758426,5522.980742132457,6211.949201503053,14544714.85,6831.712000939408,57,212,221,188,188,196,164,225,198,209,72,61,47,45,2129,575,101,28,0,40,14,5,5,142,5,74,5,93,0,5,418,190120521,9137099.36,FORREST COU,349.05675385199805,0.252,9825275.76,1940.25,275,131,10,480573.7,1264178.15,723.0084,536.508,190120.521,89.30038562705496,9221340.261999998,4331.301203381869,10617641.8405,4987.149760685767,20617587,9684,9137099,4291,Rural,110900,39531,1873962,631433.0326775201,233371,1844.5622402536403,0,0,0,106.45,2774.67502,8731.95050915923,5323374.588,5019387.11118,2357.626637472992,13570935.52282,6374.323871686238,-4117712.2488199994,4291.732907468295,-1934.1062699953027,4504.716346153846,5568.569711538462,1063.8533653846162,873.341212463811,2010,1136.658787536189,405.86260869565217,670,264.13739130434783
1900,FRANKLIN COUNTY,10869725.561849527,419.7354581746695,419.7354581746713,0.2573,1952279.112,508299.6398495268,8113700,763800,728625,113900,1606325,0,626296.5029999999,20284.25,201670,301449.8088495265,0,2801530,1211,1229.878520231214,10361425.922,8556.090769611892,8409146.81,1952279.112,1952279.112,2500248.2786999997,2.1475970546666097,7162297,5914.365813377374,6943.969289843105,9260178.81,7646.720734929809,41,83,88,84,77,79,74,79,100,103,101,122,100,63,1211,301,0,14,0,27,18,5,5,55,5,40,5,108,0,5,275,69724254,3442611.43,FRANKLIN CO,563.8860406185433,0.314,5208620.27,1086.38889,190,87,10,271608.29,732875.52,311.59029999999996,380.254,69724.254,57.5757671345995,7307899.697999999,6034.599255161023,6759930.531299999,5582.106136498761,10847274,8957,3442611,2842,Rural,76600,40219,1232123,348749.86243464,275179,1612.121479768786,0.028524029453333904,0,0,60.550000000000004,1577.35459,8975.826227786562,1952279.112,2934825.9016993726,1612.121479768786,8917446.449849527,7363.704748017776,-1490332.3180000002,2842.784004954583,-1230.662525185797,4293.11149825784,5596.951219512195,1303.839721254355,1119.2577639119063,2010,890.7422360880937,914.2159468438538,670,-244.21594684385377
2000,GEORGE COUNTY,34863229.235,974.454807923169,974.454807923169,0.2409,5361842.08,4058604.2749999985,27905500,1909500,1800625,170850,3880975,73700,2016730.4849999999,69763.75,916560,0,0,2801560,4165,1099.6429579831934,30804624.96,7396.068417767107,25442782.88,5361842.08,5361842.08,7566356.8476,8.701916152125772,22230598,5337.478511404562,6108.7113757503,28023543.88,6728.341867947179,123,314,334,328,303,299,292,318,334,312,297,255,273,254,4165,1368,55,54,0,72,13,12,32,125,5,99,5,278,5,5,697,191494360,9944452.61,GEORGE COUN,478.63021513744894,0.201,14084643.9,3607.17978,475,215,15,932630.86,2055456.02,1003.3485,837.1650000000001,191494.36,45.977037214885954,22661701.799999997,5440.984825930372,20457187.032399997,4911.68956360144,32399148,7778,9944452,2387,Rural,110800,47292,2616531,1193583.48423916,534023,1287.3570420168066,0,0,0,208.25,5203.46705,8370.523225690276,5361842.08,9413071.893450001,1287.3570420168066,29501387.155,7083.166183673469,-4582610.529999999,2387.623675870348,-1100.2666338535414,3711.391489361702,5504.929078014185,1793.5375886524826,1189.600108276596,2010,820.3998917234039,390.3676900584795,670,279.6323099415205
2100,GREENE COUNTY,14039775.675839214,38.9862153287886,-186.57269887852817,0.2595,3571711.892,63937.39313921332,10988000,607020,561125,113900,1282045,6700,855415.7999999999,27470,511210,368934.87583921204,0,2801590,1640,2093.6858093292685,13975838.2827,8521.852611402439,10774043.01,3201795.2727,3571711.892,3201795.2727,2.3013007668174144,9199826,5609.65,6569.538420731707,11858501.01,7230.793298780488,0,149,149,134,106,124,147,121,129,131,157,103,83,90,1640,763,5,22,0,15,5,5,5,59,5,30,0,77,5,0,230,127561139,6635647.57,GREENE COUN,712.6404438947105,0.234,6685145.14,1503.28556,151,67,10,382168.28,956220.73,425.58,383.76,127561.139,77.78118231707317,8286789.118,5052.920193902439,8656705.7373,5278.4791081097555,16071301,9799,6635647,4046,Rural,77700,49677,1159160,484975.38268264,433484,1952.3141906707317,0.026986992331825856,0,0,82,2040.4239999999998,8560.838826731228,3571711.892,3790739.432476588,2177.8731048780487,10468063.783839215,6382.965721853179,-3063935.6780000003,4046.126567073171,-1868.2534621951222,5084.035087719299,5623.004385964912,538.9692982456136,1139.5633786424173,2010,870.4366213575827,568.1310615989515,670,101.86893840104847
7620,GREENVILLE,31613852.716000002,1193.654442687748,1193.654442687748,0.6286,5402506.760000001,4227924.036000002,23731400,1185900,653250,170850,2010000,17420,4475267.4120000005,59328.50000000001,659280,0,661156.8040000002,2801620,3542,1770.7298814229248,27385928.68,7731.769813664596,21983421.92,5402506.760000001,5402506.760000001,6532993.4184,94.38547615181574,18699214,5279.281197063806,6206.49969508752,24196271.92,6831.245601355166,110,250,289,315,303,271,287,261,285,247,294,198,198,163,3542,984,13,17,0,59,5,5,32,68,5,14,5,168,5,5,388,192946670,11675470.27,GREENVILLE,37.52696012575936,0.4270000000000001,16480297.61,3148.30556,295,78,15,793554.33,1936298.59,2226.5012,1512.4340000000002,192946.67,54.473932806324115,18793765.159999996,5305.975482778091,17663278.501599997,4986.8092889892705,30929039,8732,11675470,3296,Town,73000,26150,1973598,1072265.7975342,421923,1525.2701185770752,0,0.27860000000000007,986.8012000000002,177.10000000000002,4718.485479999999,8925.424256352344,5402506.760000001,8535740.233320002,1525.2701185770752,26211345.956,7400.154137775268,-6272963.509999999,3296.293130999435,-1771.02301242236,5086.592783505154,5180.412371134021,93.81958762886643,481.5922836844641,2010,1528.407716315536,428.7835365853659,670,241.21646341463412
4211,GREENWOOD-LEFLORE CONS,36345957.66,1413.2678408932989,1143.00094987593,0.5879,8108869.272,5695469.398799997,27001000,1274340,1432125,170850,2877315,170180,4762166.37,67502.5,825440,0,642353.79,2800198,4030,1282.1405207940447,30650488.2612,7605.580213697271,23630794.56,7019693.7012,8108869.272,7019693.7012,6.784593962589694,20329784,5044.6114143920595,5863.720734491315,25998865.56,6451.331404466501,106,291,355,301,330,215,324,316,212,265,359,335,290,272,4030,1232,127,48,0,42,14,5,38,143,5,61,5,132,5,5,495,289602474,12187376.13,GREENWOOD-L,593.9928052027067,0.473,16341008.19,3518.66111,317,171,15,912529.04,2114143.52,2369.237,1906.19,289602.474,71.86165607940447,17889996.288,4439.205034243176,18979171.8588,4709.4719252605455,32791498,8136,12187376,3024,NA,NA,NA,2360351,1162888.8850842,371679,1741.8594792059553,0,0.2379,958.737,201.5,5424.7698,9018.84805459057,8108869.272,9813408.5682,2012.126370223325,28237088.387999997,7006.721684367245,-4078506.858000001,3024.1628114143923,-1012.0364411910673,4692.546719681908,5720.308151093439,1027.7614314115308,490.8284334088147,2010,1519.1715665911852,301.6875,670,368.3125
2220,GRENADA,33808044.024000004,821.5000005175998,821.5000005175998,0.2991,6652979.312,3174276.002000004,25888800,948720,3433750,375870,4758340,6700,2323002.024,64722.00000000001,766480,0,0,2801680,3864,755.214463768116,30633768.022,7927.993794513458,23980788.71,6652979.312,6652979.312,7131604.961700001,9.15500837734796,22643366,5860.084368530021,6206.208258281574,26413351.71,6835.753548136646,152,346,334,279,271,252,266,250,281,288,280,258,245,253,3864,1144,5,156,0,72,21,5,39,89,23,184,5,75,5,5,675,237606404,9572418.34,GRENADA,422.0640594453864,0.344,15370924.91,3285.71111,236,410,33,859235.85,1956298.86,1155.7224,1329.216,237606.404,61.492340579710145,19760372.398,5113.9680119047625,19281746.7483,4990.100090139752,30737672,7954,9572418,2477,Town,105000,40122,3357478,1112608.06346152,380913,1721.785536231884,0,0,0,193.20000000000002,5045.976720000001,8749.493795031058,6652979.312,9128171.886480002,1721.785536231884,27155064.712000005,7027.708258799174,-2919439.028,2477.333938923395,-755.5484026915112,4944.739322533137,7007.864506627393,2063.125184094256,962.6949027392044,2010,1047.3050972607957,332.96590909090907,670,337.03409090909093
2421,GULFPORT,54361177.754,1075.6971655324714,876.6857510224108,0.4456,12165904.828000002,6575736.7729,40957100,2319540,3283000,307530,5910070,428800,5475145.1280000005,102392.75000000001,1096120,0,391549.87600000005,2801710,6113,3363.842131343039,47785440.9811,7817.019627204319,36836092.93,10949348.0511,12165904.828000002,10949348.0511,271.24536213882203,32914005,5384.263863896614,6025.8617585473585,40553140.93,6633.918032062817,81,484,523,498,449,482,456,466,460,485,549,416,360,401,6113,1636,320,122,0,112,73,5,37,149,17,150,5,316,5,5,992,434496601,31515294.04,GULFPORT,22.53679086638686,0.32799999999999996,22103133.67,5786.39444,577,392,27,1394972.68,3099817.25,2723.9528,2005.064,434496.601,71.07747439882219,28387236.102,4643.748748895796,29603792.8789,4842.7601634058565,63856597,10446,31515294,5155,City,135900,36464,4718089,1856002.90003748,560025,1791.1578686569608,0,0.09560000000000002,584.4028000000001,305.65000000000003,8113.60862,8892.71679273679,12165904.828000002,14677517.99358,1990.1692831670214,42195272.926,6902.547509569769,-19349389.211999997,5155.454611483723,-3165.2853283167015,4737.037148594378,5933.805220883534,1196.7680722891564,681.3638254075034,2010.0000000000002,1328.636174592497,342.3135696821516,670,327.6864303178484
