dist_id,district,total_enroll,model_5_total_funding,model_5_pp_funding,model_5_diff_total,model_5_diff_pp,model_5_state_share,model_5_state_share_pp,model_5_local_diff_total,model_5_local_share_total,model_5_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,model_5_local_mills_total,cte_pp_funding,cte_model_5_pp,cte_pp_diff
7620,GREENVILLE,3542,25943215.916,7324.453957086393,1287140.1559999995,363.39360700169436,20540709.156,5799.183838509317,-6272963.509999999,5402506.760000001,1525.2701185770752,20897800,1044300,575250,150450,1770000,15340,2627271.416,52244.50000000001,580560,0,-524.7371134020614,698.4077163155359,13,177.10000000000002,2226.5012,1512.4340000000002,295,78,15,24656075.76,6961.060350084698,19253569,5402506.760000001,5402506.760000001,5795933.130000001,18699214,5279.281197063806,5435.790231507623,21466419,6060.536137775268,0.6286,984,192946670,0.4270000000000001,192946.67,54.473932806324115,16063912.239999998,4535.266019198192,15670485.87,1973598,1072265.7975342,421923,1525.2701185770752,0,5402506.760000001,428.7835365853659,590,161.21646341463412
4211,GREENWOOD-LEFLORE CONS,4030,30042637.16,7454.748674937965,3236023.0500000007,802.9833870967741,21933767.888,5442.62230471464,-4078506.858000001,8108869.272,2012.126370223325,23777000,1122180,1261125,150450,2533755,149860,2795699.66,59442.5,726880,0,344.7395626242551,689.1715665911853,127,201.5,2369.237,1906.19,317,171,15,26806614.11,6651.765287841191,20604122,6202492.11,8108869.272,6202492.11,20329784,5044.6114143920595,5112.685359801489,22972193,5700.296029776675,0.5879,1232,289602474,0.473,289602.474,71.86165607940447,14863323.728,3688.16965955335,16769700.89,2360351,1162888.8850842,371679,1539.0799280397025,0,8108869.272,301.6875,590,288.3125
2220,GRENADA,3864,29089386.432,7528.309118012422,1552721.8420000002,401.8431268115937,22436407.12,5806.523581780539,-2919439.028,6652979.312,1721.785536231884,22797600,835440,3023750,330990,4190180,5900,1363752.432,56994.00000000001,674960,0,1226.3652430044185,217.3050972607956,5,193.20000000000002,1155.7224,1329.216,236,410,33,27536664.59,7126.465991200828,21165254,6371410.590000001,6652979.312,6371410.590000001,22643366,5860.084368530021,5477.550207039338,23597817,6107.09549689441,0.2991,1144,237606404,0.344,237606.404,61.492340579710145,16944837.688,4385.3099606625265,17226406.41,3357478,1112608.06346152,380913,1648.9157841614908,0,6652979.312,332.96590909090907,590,257.03409090909093
2421,GULFPORT,6113,45918361.054,7511.591862260755,3841303.2839999944,628.3826736463261,33752456.225999996,5521.422579093734,-19349389.211999997,12165904.828000002,1990.1692831670214,36066700,2042580,2891000,270810,5204390,377600,3214264.304,90166.75000000001,965240,0,488.2540160642566,498.63617459249656,320,305.65000000000003,2723.9528,2005.064,577,392,27,42077057.77,6883.209188614429,32341303,9735754.77,12165904.828000002,9735754.77,32914005,5384.263863896614,5290.577948634059,36058351,5898.634222149517,0.4456,1636,434496601,0.32799999999999996,434496.601,71.07747439882219,23892446.172,3908.464938982496,26322596.229999997,4718089,1856002.90003748,560025,1592.63123998037,0,12165904.828000002,342.3135696821516,590,247.68643031784842
2300,HANCOCK COUNTY,4060,29565239.84,7282.0787783251235,581386.8399999999,143.19872906403998,21582625.0832,5315.91750817734,-11365670.053199999,7982614.756800001,1966.1612701477834,23954000,1706280,1777375,170510,3654165,0,1124879.84,59885,772310,0,879.508108108108,-87.7094569794649,0,203,953.288,856.6600000000001,482,241,17,28983853,7138.8800492610835,22277593,6706260,12012236.936,6706260,22007459,5420.556403940886,5487.091871921182,24838000,6117.7339901477835,0.2348,1309,429008462,0.211,429008.462,105.66710886699508,12825763.064,3159.054941871921,18131740,3003329,1208492.21282504,628698,1651.7881773399015,0,12012236.936,480.28877005347596,590,109.71122994652404
2400,HARRISON COUNTY,14355,105521464.01,7350.85085405782,8905608.230000004,620.3837150818526,77030668.7273,5366.121123462209,-28074939.0973,28490795.282700002,1984.7297305956115,84694500,4265700,7146375,551650,11963725,736320,5901512.76,211736.25,2013670,0,1296.435621354868,343.09855611787543,624,717.75,5001.282,3244.23,1205,969,55,96615855.78,6730.467138975967,74260959,22354896.78,30333828.196,22354896.78,73342961,5109.227516544758,5173.177220480668,82795914,5767.740438871473,0.3484,3413,1083351007,0.226,1083351.007,75.46854803204458,52462085.804000005,3654.6210939742255,60441017.22,9073970,4185580.12706168,966721,1557.2899184952978,0,30333828.196,283.246703779666,590,306.753296220334
1820,HATTIESBURG,3667,27913825.237999998,7612.169413144259,3535980.787999999,964.2707357512954,20377092.42374,5556.883671595309,-16104732.195740001,7536732.81426,2055.2857415489502,21635300,888540,1607750,290870,2787160,238360,2335746.988,54088.25000000001,863170,0,770.0401606425703,643.7642157885745,202,183.35000000000002,1979.4466,1243.1129999999998,251,218,29,24377844.45,6647.898677392964,18737319,5640525.45,10077916.016,5640525.45,18204749,4964.4802290700845,5109.713389691846,20890835,5696.982547041178,0.5398,1463,359925572,0.33899999999999997,359925.572,98.15259667302972,10812918.984,2948.7098401963462,15250309.55,2403680,1061450.09985564,680291,1538.1852877011181,0,10077916.015999999,464.99726589200276,590,125.00273410799724
1520,HAZLEHURST,1368,10152705.298067143,7421.568200341479,1322671.348067144,966.8650205169179,7411474.867589014,5417.744786249279,-2701462.2495218706,2741230.430478129,2003.8234140921995,8071200,166380,427750,100300,694430,161660,826813.7279999999,20178,309160,69263.57006714254,287.782608695652,590.4917917149048,137,68.4,700.6895999999999,433.656,47,58,10,8830033.95,6454.703179824561,6786948,2043085.95,3159608.676,2043085.95,6715514,4909.001461988304,4961.2192982456145,7566985,5531.421783625731,0.5122,524,112843167,0.317,112843.167,82.4876951754386,4407376.324,3221.7663187134503,5523899.05,661335,413062.27066,132461,1493.4838815789476,0.008581570282875229,3159608.676,252.7881679389313,590,337.21183206106866
2500,HINDS COUNTY,4968,35194615.808,7084.262441223832,1717790.617999997,345.77105837358977,25692069.539839998,5171.511582093397,-18898656.93184,9502546.26816,1912.750859130435,29311200,1391220,1637250,210630,3239100,87320,1768637.8080000002,73278,715080,0,495.7515723270444,177.51145566894957,74,248.4,1498.8456,1013.472,393,222,21,33476825.19,6738.491382850242,25730985,7745840.19,12272488.312,7745840.19,25479863,5128.796900161031,5179.344806763285,28688297,5774.6169484702095,0.3017,1212,438303154,0.204,438303.154,88.22527254428341,16415808.688,3304.309317230274,20942456.81,2923802,1502575.543721,0,1559.1465760869569,0,12272488.311999999,0,590,590
7611,HOLLANDALE,548,4217180.828489866,7695.585453448661,-3752.235510134138,-6.847145091486709,3276498.764489866,5979.012343959609,-911779.5360000001,940682.064,1716.5731094890511,3233200,180540,191750,50150,422440,0,472887.83200000005,8083.000000000001,11800,68769.9964898665,1054.6829268292686,797.7659527205326,0,27.400000000000002,400.7524,200.568,51,26,5,4220933.064,7702.432598540147,3280251,940682.064,940682.064,987459.12,3244025,5919.753649635037,5985.859489051095,3657256,6673.824817518248,0.7313,20,33595788,0.366,33595.788,61.306182481751826,2716573.936,4957.251708029196,2669796.88,335956,153181.21180896,0,1716.5731094890511,0.021269948190605747,940682.064,0,590,590
4720,HOLLY SPRINGS,1025,7769488.75,7579.989024390244,464732.33999999985,453.3974048780483,5671726.7875,5533.391987804877,-3135970.0275000003,2097761.9625,2046.5970365853657,6047500,453120,405625,100300,959045,25960,520085,15118.75,201780,0,-95.02072538860102,466.3376169100851,22,51.25,440.75,337.22499999999997,128,55,10,7304756.41,7126.591619512195,5614588,1690168.41,2606961.5039999997,1690168.41,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,0.43,342,93105768,0.32899999999999996,93105.768,90.83489560975607,3652921.496,3563.825849756098,4569714.59,977384,314546.69534688,162627,1648.9447902439026,0,2606961.5039999997,475.5175438596491,590,114.4824561403509
2611,HOLMES CONSOL,2544,19081755.984243244,7500.690245378633,1761073.1282432452,692.2457265107096,15532928.128243243,6105.7107422339795,-3060821.044,3548827.856,1394.9795031446542,15009600,743400,722750,100300,1566450,5900,1698486.336,37524,518020,245775.64824324622,838.4842767295595,671.8634452126005,5,127.2,1439.3952,1101.552,210,98,10,17320682.856,6808.444518867924,13771855,3548827.856,3548827.856,4145763.87,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,0.5658,878,126743852,0.433,126743.852,49.820696540880505,11805853.144,4640.665544025157,11208917.13,1299812,731409.31790552,344157,1394.9795031446542,0.016374563495579243,3548827.856,391.9783599088838,590,198.02164009111618
2700,HUMPHREYS COUNTY,1207,9626279.043203821,7975.376174982453,15243.603203821927,12.62933156903182,7209680.467203821,5973.223253689993,-849748.7239999995,2416598.5760000004,2002.1529212924609,7121300,474360,427750,150450,1052560,0,905686.934,17803.25,378190,150738.85920382076,706,701.2456574485497,0,60.35,767.5313,522.631,134,58,15,9611035.44,7962.746843413422,7387242,2223793.44,2416598.5760000004,2223793.44,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0.6359,641,86307092,0.433,86307.092,71.50546147473074,5819673.424,4821.601842584921,6012478.5600000005,906418,367458.94291916,234793,1842.413786246893,0.02116732327016426,2416598.5760000004,366.29173166926677,590,223.70826833073323
2900,ITAWAMBA COUNTY,3375,25457497,7542.962074074074,509655.4519999996,151.00902281481467,20831362.452,6172.255541333333,-2964480.302,4626134.5479999995,1370.7065327407406,19912500,1111560,2920500,150450,4182510,25960,713265.75,49781.25,573480,0,2037.790344827586,-459.95495469015873,22,168.75,604.4625,536.625,314,396,15,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0.1791,972,165219091,0.159,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,2705112,991291.2717994,431103,1370.7065327407406,0,4626134.5479999995,443.5216049382716,590,146.4783950617284
3000,JACKSON COUNTY,8906,62242460.404,6988.823310577139,3294377.7939999998,369.9054338648102,45557894.688,5115.415976644958,-22367982.174000002,16684565.715999998,1873.4073339321803,52545400,2729340,3326125,461380,6516845,224200,1668841.9039999999,131363.5,1155810,0,1289.66403785489,-643.7125476578492,190,445.3,1414.2728,1353.712,771,451,46,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0.1588,1959,595877347,0.152,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4881551,2579227.0511712,675496,1531.4797451156526,0,16684565.715999998,344.8167432363451,590,245.18325676365492
2520,JACKSON PUBLIC,18710,137981892.26,7374.767090326029,13268288.86999999,709.1549369321219,102593014.37199998,5483.325193586316,-61539065.721999995,35388877.888000004,1891.4418967397116,110389000,3918780,7581500,441320,11941600,489700,11904349.760000002,275972.5,2981270,0,452.5410738871042,619.3579233452731,415,935.5,10088.432,7502.71,1107,1028,44,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,0.5392,5053,1263888496,0.401,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,10955513,5655999.46667,1437620,1542.2838262960984,0,35388877.888000004,284.50821294280627,590,305.49178705719373
3300,JEFF DAVIS COUNTY,1235,9412171.813945496,7621.191752182588,154271.583945496,124.91626230404563,6870885.424180212,5563.469979093289,-3299837.150234716,2541286.389765284,2057.721773089299,7286500,506220,501500,100300,1108020,5900,549839.29,18216.25,299720,143976.27394549723,889.031674208145,377.60191317906583,5,61.75,465.9655,459.4200000000001,143,68,10,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0.3773,508,106799513,0.37200000000000005,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,911544,373889.82572456,250985,1734.481967611336,0.0197593184581757,2990386.364,494.06496062992125,590,95.93503937007875
3200,JEFFERSON COUNTY,1063,8049715.531618035,7572.63925834246,455390.35961803515,428.401090891849,6531222.359618035,6144.141448370682,-1745531.158,1518493.172,1428.497809971778,6271700,297360,361375,50150,708885,0,636828.4180000001,15679.250000000002,231280,185342.86361803592,351.7463768115949,618.2899681799627,0,53.150000000000006,539.6851,456.027,84,49,5,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,0.5077,392,54231899,0.429,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,1518493.172,449.58673469387753,590,140.41326530612247
3400,JONES COUNTY,8524,63281466.688,7423.916786485218,3840714.219999999,450.57651572031864,52595659.22,6170.302583294228,-13726026.501999998,10685807.468,1253.61420319099,50291600,3062100,4587250,982940,8632290,692660,2372757.688,125729.00000000001,1166430,0,1232.8927444794954,-61.682724247184524,587,426.20000000000005,2010.8116,1755.9440000000002,865,622,98,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,0.2359,1977,381635981,0.206,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,6678155,2496790.02543584,718492,1253.61420319099,0,10685807.468,363.42539200809307,590,226.57460799190693
3500,KEMPER COUNTY,884,6822571.500422266,7717.841063826093,26887.94042226579,30.41622219713281,4980477.195308254,5634.023976593047,-6142608.244885988,1842094.305114012,2083.817087233045,5215600,237180,405625,50150,692955,0,512171.92,13039,188210,200595.58042226653,241.76377952755956,563.745052003207,0,44.2,434.044,335.92,67,55,5,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,0.491,319,345641840,0.38,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,662251,267481.76264832,212390,1778.7099095022625,0.03846069108487356,9677971.520000001,665.7993730407524,590,-75.79937304075236
0420,KOSCIUSKO,2123,15779480.498,7432.633300989166,1163954.573999999,548.259337729628,12726205.574000001,5994.444453132361,-2770162.636,3053274.9239999996,1438.1888478568062,12525700,785880,1157875,100300,2044055,30680,809661.248,31314.25,338070,0,700.5321336760926,243.5603903196601,26,106.15,686.1536,639.023,222,157,10,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,0.3232,573,109045533,0.301,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,1771548,642541.40936476,37629,1438.1888478568062,0,3053274.9239999996,65.67015706806282,590,524.3298429319372
3600,LAFAYETTE COUNTY,2872,20913145.664,7281.735955431755,1391363.984000001,484.4582116991651,15926501.232,5545.439147632313,-7457845.898,4986644.432,1736.2968077994428,16944800,1217760,1371750,230690,2820200,46020,545283.6639999999,42362,514480,0,1693.4719710669083,-576.1115935172286,39,143.6,462.1047999999999,450.904,344,186,23,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,0.1609,872,178094444,0.157,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,1883710,811507.5966999601,343697,1572.7484958217271,0,4986644.432,394.1479357798165,590,195.85206422018348
3700,LAMAR COUNTY,10276,75209997.48,7318.995472946673,5817404.850000009,566.1156919034656,56753206.624000005,5522.888927987544,-19856991.854000002,18456790.856,1796.1065449591279,60628400,4021440,5546000,431290,9998730,394120,2255376.48,151571.00000000003,1781800,0,1282.0585189021226,-399.1605594747966,334,513.8000000000001,1911.336,1716.092,1136,752,43,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,0.186,3020,659171102,0.16699999999999998,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,7523075,3018306.42710432,905221,1562.4757327753991,0,18456790.856,299.7420529801324,590,290.2579470198676
3800,LAUDERDALE COUNTY,5910,42844984.62,7249.574385786802,994070.2679999992,168.2013989847719,33491078.268,5666.849114720812,-8436433.047999999,9353906.352,1582.7252710659898,34869000,1653180,2795125,421260,4869565,113280,1760187.1199999999,87172.5,1145780,0,1214.9155405405409,29.04968487022711,96,295.5,1491.684,1093.35,467,379,42,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,0.2524,1942,334068084,0.185,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,3790720,1716854.16987404,890464,1582.7252710659898,0,9353906.352,458.529351184346,590,131.470648815654
3420,LAUREL,2712,20525608.176,7568.439592920354,3143106.2859999985,1158.9624948377577,14983693.968479998,5524.960902831858,-9113336.492479999,5541914.20752,2043.4786900884956,16000800,768180,1416000,300900,2485080,228920,1523596.1760000002,40002,247210,0,1668.323462414579,546.0668466545104,194,135.6,1291.1832000000002,911.232,217,192,30,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,0.4761,419,216470400,0.336,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,1752686,818523.83752272,182120,1483.0195022123894,0,6061171.2,434.65393794749406,590,155.34606205250594
3900,LAWRENCE COUNTY,1696,12693697.911036534,7484.4916928281455,158642.1110365335,93.5389805639943,9266399.47505667,5463.678935764547,-3947169.5140201356,3427298.4359798646,2020.8127570635993,10006400,693840,641625,200600,1536065,20060,657220.3520000001,25016.000000000004,342790,106146.55903653443,954.8877887788776,250.99554694143126,17,84.80000000000001,556.9664,435.872,196,87,20,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0.3284,581,123915645,0.257,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,1246734,517424.265804,300491,1710.1125000000002,0.010607866868857374,3469638.06,517.1962134251291,590,72.80378657487086
4000,LEAKE COUNTY,2532,19183758.75169424,7576.523993560127,665789.7076942399,262.9501215222117,15452588.70769424,6102.918131000884,-1676157.366,3731170.044,1473.6058625592418,14938800,846060,1460250,130390,2436700,322140,936065.2080000001,37347,414770,97936.54369423776,588.4511111111105,230.349856576756,273,126.60000000000001,793.2756,731.7479999999999,239,198,13,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0.3133,703,133256073,0.289,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,2171897,753334.28731416,330948,1473.6058625592418,0.006555850784148509,3731170.044,470.7652916073969,590,119.23470839260312
4100,LEE COUNTY,6303,45020334.09,7142.683498334127,557315.6660000011,88.42069903220636,34739135.666,5511.523983182612,-13544615.426,10281198.424,1631.1595151515153,37187700,2318700,2286250,210630,4815580,147500,1829634.84,92969.25000000001,946950,0,1150.4634888438131,1.4707612359322866,125,315.15000000000003,1550.538,1235.388,655,310,21,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0.246,1605,367185658,0.196,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,3681223,1827354.36881476,540267,1631.1595151515153,0,10281198.424,336.614953271028,590,253.385046728972
7612,LELAND,700,5340585.907220055,7629.408438885794,428507.0572200557,612.1529388857944,3898627.7122706403,5569.468160386629,-2452679.925050585,1441958.194949415,2059.9402784991644,4130000,240720,221250,50150,512120,0,487009.60000000003,10325,146320,54811.30722005538,1054.174757281553,703.3124839659818,0,35,412.72,213.5,68,30,5,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,0.5896,248,65061661,0.305,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,403540,196738.47161756,139560,1623.6469285714288,0.013271502958851182,1821726.508,562.741935483871,590,27.258064516129025
4300,LINCOLN COUNTY,2795,20063901.08,7178.497703041145,123796.42799999937,44.29210304114531,16745696.428,5991.304625402504,-2800637.287999999,3318204.652,1187.1930776386403,16490500,1090320,914500,150450,2155270,14160,772744.8300000001,41226.25,590000,0,1228.9865771812074,-64.9949090521227,12,139.75,654.8685,570.18,308,124,15,19940104.652,7134.205599999999,16621900,3318204.652,3318204.652,5003717.49,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0.2343,1000,118507309,0.204,118507.309,42.39975277280858,15214082.348,5443.321054740609,13528569.51,1605913,815307.9485986,325768,1187.1930776386405,0,3318204.652,325.768,590,264.232
2422,LONG BEACH,2929,21365303.374,7294.401971321271,177020.83000000194,60.437292591329424,17113903.830000002,5842.916978490954,-5896527.946,4251399.544,1451.4849928303174,17281100,984120,1629875,190570,2804565,56640,792165.624,43202.75000000001,387630,0,835.8455598455594,-89.33953268828236,48,146.45000000000002,671.3267999999999,500.859,278,221,19,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,0.2292,657,151835698,0.171,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,2371597,852141.64659312,222298,1451.4849928303174,0,4251399.544,338.3531202435312,590,251.64687975646882
8020,LOUISVILLE,2523,18140476.546363834,7190.042230029265,52557.8763638325,20.831500738737304,13587312.658363834,5385.379571289669,-4153727.772,4553163.888,1804.6626587395958,14885700,697380,597375,100300,1395055,5900,1125656.6339999998,37214.25,565220,125730.6623638361,-220.4513888888887,375.58797605605264,5,126.15,953.9463,756.9,197,81,10,18087918.67,7169.2107292905275,13902751,4185167.67,4553163.888,4185167.67,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,0.3781,958,162612996,0.3,162612.996,64.45223781212843,10947457.112,4339.063460959175,11315453.33,1458545,767365.87391684,483678,1658.8060523186684,0.008446405769553068,4553163.888,504.8830897703549,590,85.1169102296451
4400,LOWNDES COUNTY,5261,38061869.252,7234.721393651396,1810576.1719999984,344.15057441551016,27785164.553959996,5281.346617365519,-22229972.001960002,10276704.69804,1953.374776285877,31039900,1900980,2323125,300900,4525005,34220,1458254.502,77599.75,926890,0,1137.514739229025,-74.89490924643769,29,263.05,1235.8089,957.502,537,315,30,36251293.08,6890.570819235886,27863499,8387794.080000001,14721070.056,8387794.080000001,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,0.2349,1571,525752502,0.182,525752.502,99.9339482988025,16344833.944,3106.792234176012,22678109.92,3521717,1550810.29741144,514790,1594.3345523664705,0,14721070.056,327.6830044557607,590,262.3169955442393
4500,MADISON COUNTY,13162,92882827.98,7056.893175809148,5758146.320000008,437.48262574076944,67804464.4254,5151.532018340678,-56335686.4154,25078363.554600004,1905.36115746847,77655800,2874480,5826250,752250,9452980,706820,1987988.4800000002,194139.5,2885100,0,1500.5163983303519,-1081.2707471110489,599,658.1,1684.736,1329.362,812,790,75,87124681.66,6619.410550068378,66965845,20158836.66,43065030.428,20158836.66,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,0.128,4890,1538036801,0.101,1538036.801,116.8543383224434,31597327.571999997,2400.647893329281,54503521.34,6936614,3809644.23340488,1200043,1531.593728916578,0,43065030.428,245.4075664621677,590,344.59243353783233
4600,MARION COUNTY,1904,14156295.97087452,7435.02939646771,-390695.2091254797,-205.19706361632325,11319995.79087452,5945.375940585357,-2799582.5200000005,2836300.1799999997,1489.6534558823528,11233600,846060,708000,50150,1604210,5900,725465.888,28084,446630,112406.08287451895,758.4352941176471,256.60440794773467,5,95.2,614.8016,521.6959999999999,239,96,5,14546991.18,7640.2264600840335,11710691,2836300.1799999997,2836300.1799999997,3525288.2100000004,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,0.3229,757,101296435,0.27399999999999997,101296.435,53.20190913865546,10220322.82,5367.816607142858,9531334.79,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,2836300.1799999997,638.4914134742404,590,-48.4914134742404
4700,MARSHALL COUNTY,2777,20140653.826,7252.666123874686,1212012.336000003,436.44664602088596,14702677.29298,5294.44627042852,-5019321.256979998,5437976.533020001,1958.2198534461652,16384300,715080,951375,240720,1907175,273760,939148.0760000001,40960.75,595310,0,520.0845070422529,166.9863130982468,232,138.85,795.8882000000001,772.0060000000001,202,129,24,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0.2866,1009,344542223,0.278,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,1722545,806245.6398436,195664,1577.1312531508822,0,9647182.243999999,193.9187314172448,590,396.08126858275523
5720,MCCOMB,2140,15888069.879999999,7424.331719626168,1019374.3599999994,476.34315887850425,11914877.916,5567.699960747663,-4561713.336000001,3973191.9639999997,1856.6317588785046,12626000,509760,907125,50150,1467035,49560,1292649.88,31565,421260,0,-853.7022058823532,581.7120841556014,42,107,1095.466,796.0800000000002,144,123,5,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,0.5119,714,141899713,0.37200000000000005,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,1699242,655404.0700184,396130,1607.6198691588786,0,3973191.9639999997,554.8039215686274,590,35.1960784313726
3820,MERIDIAN,4614,35358942.608,7663.403252709147,5712015.048000004,1237.9746527958387,25812028.10384,5594.2843744776765,-12891266.285839997,9546914.504160002,2069.11887823147,27222600,754020,2780375,481440,4015835,87320,3282501.108,68056.5,682630,0,1588.4028213166148,679.9945273223921,74,230.70000000000002,2781.7806,1674.882,213,377,48,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,0.6029,1157,367691584,0.363,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,3002434,1390905.5237884,469928,1486.7103511053317,0,10295364.352,406.1607605877269,590,183.83923941227312
4800,MONROE COUNTY,2119,15448211.192,7290.330907031618,-507371.188000001,-239.43897498820297,11725031.34,5533.285200566304,-1857001.568,3723179.852,1757.0457064653137,12502100,931020,966125,150450,2047595,5900,362810.94200000004,31255.25,498550,0,600.503667481662,-851.794221958331,5,105.95,307.4669,326.326,263,131,15,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0.1451,845,132970709,0.154,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,1801989,624709.47086344,515714,1742.2318924020767,0,3723179.852,610.312426035503,590,-20.312426035502995
