dist_id,district,model_4_total_funding,model_4_pp_funding,model_4_diff_pp,model_4_local_share_total,model_4_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,geoid,total_enroll,local_diff_pp,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_state_share_pp,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,sped_pp_funding,sped_model_4_pp,sped_pp_diff,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
1211,ENTERPRISE,7481570,7834.104712041885,-117.1314558115173,1784787.256,-111860.54030000046,6064250,300990,635000,53975,989965,0,227409.375,15160.625,184785,0,0,2801440,955,2043.7239263874344,7593430.5403,7951.236167853403,5855066.89,1738363.6503,1784787.256,1738363.6503,5.296080283810711,4969352,5203.509947643979,6130.960094240837,6438383.89,6741.763235602094,54,75,53,69,63,71,66,64,62,69,76,72,75,69,955,0.125,291,0,17,0,5,5,0,5,37,5,53,0,37,0,0,164,63742402,3690708.5,ENTERPRISE,180.32203985262188,0.145,1824087.87,798.201117,79,80,5,208497.93,571244.96,119.375,138.475,63742.402,66.74597068062828,4653596.634,4872.876056544502,4700020.2397,4921.487161989528,8766032,9179,3690708,3864,Rural,109200,62896,680199,272743.71950468,123212,1820.2760736125656,0,0,0,47.75,1178.2,1784787.256,2020023.9000000001,1868.8871790575918,5696782.744,5965.217532984293,-1905921.244,3864.6162303664923,-1995.7290513089006,4147.554878048781,6036.371951219512,1888.8170731707314,2284.7641424475814,1905,-379.76414244758143,423.40893470790377,635,211.59106529209623
6220,FOREST SEPARATE,13358114,8120.434042553192,663.2069155015206,2666880.104,1090975.3760000002,10445750,716280,468312.5,107950,1292542.5,647700,830437.125,26114.375,115570,0,0,2801470,1645,1875.7962893617023,12267138.624,7457.227127051671,9600258.52,2666880.104,2666880.104,2853462.2004,18.332709151893855,8395131,5103.423100303951,5836.0234164133735,10568378.52,6424.5462127659575,0,152,125,162,149,107,110,125,97,130,146,123,99,92,1645,0.265,182,510,16,0,37,5,5,12,71,5,16,5,80,0,5,243,95245718,5753213.69,FOREST SEPA,89.73032770936987,0.282,4835253.22,1487.47486,188,59,10,378194.67,798644.85,435.925,463.88999999999993,95245.718,57.90013252279635,7901498.415999999,4803.342502127659,7714916.319599999,4689.918735319148,14176632,8618,5753213,3497,Town,71100,31197,1013349,483513.77772492,26415,1621.2037106382977,0,0,0,82.25,2103.64,2666880.104,3606690.7800000003,1621.2037106382977,10691233.896,6499.230331914893,-3086333.5860000006,3497.3943404255324,-1876.1906297872347,3942.9922178988327,5029.348249027237,1086.3560311284045,1109.1673515511154,1905,795.8326484488846,145.13736263736263,635,489.8626373626374
1800,FORREST COUNTY,17619186.377,8275.803840770315,219.29239901362234,4757180.32179,466873.51750000194,13519150,1047750,1039812.5,107950,2195512.5,128270,1377331.002,33797.875,365125,0,0,2801490,2129,2446.43775974636,17152312.8595,8056.511441756693,13225239.85,3927073.0095,5323374.588,3927073.0095,6.099294674878881,11758426,5522.980742132457,6211.949201503053,14544714.85,6831.712000939408,57,212,221,188,188,196,164,225,198,209,72,61,47,45,2129,0.3396,575,101,28,0,40,14,5,5,142,5,74,5,93,0,5,418,190120521,9137099.36,FORREST COU,349.05675385199805,0.252,9825275.76,1940.25,275,131,10,480573.7,1264178.15,723.0084,536.508,190120.521,89.30038562705496,9221340.261999998,4331.301203381869,10617641.8405,4987.149760685767,20617587,9684,9137099,4291,Rural,110900,39531,1873962,631433.0326775201,233371,1844.5622402536403,0,0,0,106.45,2774.67502,5323374.588,4757180.32179,2234.4670370079853,12862006.05521,6041.3368037623295,-4379919.038209999,4291.732907468295,-2057.2658704603095,4504.716346153846,5277.674278846154,772.9579326923085,873.341212463811,1905,1031.658787536189,405.86260869565217,635,229.13739130434783
1900,FRANKLIN COUNTY,10301904.077275299,8506.939783051444,-49.15098656044756,1952279.112,-59521.84472470172,7689850,723900,690562.5,107950,1522412.5,0,593579.5214999999,19224.625,191135,285702.4307752975,0,2801530,1211,1229.878520231214,10361425.922,8556.090769611892,8409146.81,1952279.112,1952279.112,2500248.2786999997,2.1475970546666097,7162297,5914.365813377374,6943.969289843105,9260178.81,7646.720734929809,41,83,88,84,77,79,74,79,100,103,101,122,100,63,1211,0.2573,301,0,14,0,27,18,5,5,55,5,40,5,108,0,5,275,69724254,3442611.43,FRANKLIN CO,563.8860406185433,0.314,5208620.27,1086.38889,190,87,10,271608.29,732875.52,311.59029999999996,380.254,69724.254,57.5757671345995,7307899.697999999,6034.599255161023,6759930.531299999,5582.106136498761,10847274,8957,3442611,2842,Rural,76600,40219,1232123,348749.86243464,275179,1612.121479768786,0.028524029453333904,0,0,60.550000000000004,1577.35459,1952279.112,2781514.100864331,1612.121479768786,8349624.965275299,6894.818303282658,-1490332.3180000002,2842.784004954583,-1230.662525185797,4293.11149825784,5304.573170731707,1011.4616724738671,1119.2577639119063,1905,785.7422360880937,914.2159468438538,635,-279.21594684385377
2000,GEORGE COUNTY,33042015.7675,7933.257087034814,537.1886692677062,5361842.08,2237390.8074999973,26447750,1809750,1706562.5,161925,3678237.5,69850,1911378.8924999998,66119.375,868680,0,0,2801560,4165,1099.6429579831934,30804624.96,7396.068417767107,25442782.88,5361842.08,5361842.08,7566356.8476,8.701916152125772,22230598,5337.478511404562,6108.7113757503,28023543.88,6728.341867947179,123,314,334,328,303,299,292,318,334,312,297,255,273,254,4165,0.2409,1368,55,54,0,72,13,12,32,125,5,99,5,278,5,5,697,191494360,9944452.61,GEORGE COUN,478.63021513744894,0.201,14084643.9,3607.17978,475,215,15,932630.86,2055456.02,1003.3485,837.1650000000001,191494.36,45.977037214885954,22661701.799999997,5440.984825930372,20457187.032399997,4911.68956360144,32399148,7778,9944452,2387,Rural,110800,47292,2616531,1193583.48423916,534023,1287.3570420168066,0,0,0,208.25,5203.46705,5361842.08,8921344.257225,1287.3570420168066,27680173.6875,6645.900045018007,-4582610.529999999,2387.623675870348,-1100.2666338535414,3711.391489361702,5217.358156028369,1505.9666666666672,1189.600108276596,1905,715.3998917234039,390.3676900584795,635,244.63230994152048
2100,GREENE COUNTY,13306354.558444627,8113.630828319894,-408.2217830825448,3571711.892,-669483.7242553737,10414000,575310,531812.5,107950,1215072.5,6350,810729.9,26035,484505,349662.1584446263,0,2801590,1640,2093.6858093292685,13975838.2827,8521.852611402439,10774043.01,3201795.2727,3571711.892,3201795.2727,2.3013007668174144,9199826,5609.65,6569.538420731707,11858501.01,7230.793298780488,0,149,149,134,106,124,147,121,129,131,157,103,83,90,1640,0.2595,763,5,22,0,15,5,5,5,59,5,30,0,77,5,0,230,127561139,6635647.57,GREENE COUN,712.6404438947105,0.234,6685145.14,1503.28556,151,67,10,382168.28,956220.73,425.58,383.76,127561.139,77.78118231707317,8286789.118,5052.920193902439,8656705.7373,5278.4791081097555,16071301,9799,6635647,4046,Rural,77700,49677,1159160,484975.38268264,433484,1952.3141906707317,0.026986992331825856,0,0,82,2040.4239999999998,3571711.892,3592715.730780049,2177.8731048780487,9734642.666444626,5935.757723441845,-3063935.6780000003,4046.126567073171,-1868.2534621951222,5084.035087719299,5329.265350877193,245.23026315789411,1139.5633786424173,1905.0000000000002,765.4366213575829,568.1310615989515,635,66.86893840104847
7620,GREENVILLE,29962382.798,8459.17075042349,727.4009367588933,5402506.760000001,2576454.1180000007,22491700,1123950,619125,161925,1905000,16510,4241484.786,56229.25000000001,624840,0,626618.7620000001,2801620,3542,1770.7298814229248,27385928.68,7731.769813664596,21983421.92,5402506.760000001,5402506.760000001,6532993.4184,94.38547615181574,18699214,5279.281197063806,6206.49969508752,24196271.92,6831.245601355166,110,250,289,315,303,271,287,261,285,247,294,198,198,163,3542,0.6286,984,13,17,0,59,5,5,32,68,5,14,5,168,5,5,388,192946670,11675470.27,GREENVILLE,37.52696012575936,0.4270000000000001,16480297.61,3148.30556,295,78,15,793554.33,1936298.59,2226.5012,1512.4340000000002,192946.67,54.473932806324115,18793765.159999996,5305.975482778091,17663278.501599997,4986.8092889892705,30929039,8732,11675470,3296,Town,73000,26150,1973598,1072265.7975342,421923,1525.2701185770752,0,0.27860000000000007,986.8012000000002,177.10000000000002,4718.485479999999,5402506.760000001,8089843.35546,1525.2701185770752,24559876.038,6933.900631846414,-6272963.509999999,3296.293130999435,-1771.02301242236,5086.592783505154,4909.79381443299,-176.79896907216425,481.5922836844641,1905,1423.407716315536,428.7835365853659,635,206.21646341463412
4211,GREENWOOD-LEFLORE CONS,34447288.23,8547.714200992556,942.1339872952849,8108869.272,3796799.968799997,25590500,1207770,1357312.5,161925,2727007.5,161290,4513396.485,63976.25,782320,0,608797.995,2800198,4030,1282.1405207940447,30650488.2612,7605.580213697271,23630794.56,7019693.7012,8108869.272,7019693.7012,6.784593962589694,20329784,5044.6114143920595,5863.720734491315,25998865.56,6451.331404466501,106,291,355,301,330,215,324,316,212,265,359,335,290,272,4030,0.5879,1232,127,48,0,42,14,5,38,143,5,61,5,132,5,5,495,289602474,12187376.13,GREENWOOD-L,593.9928052027067,0.473,16341008.19,3518.66111,317,171,15,912529.04,2114143.52,2369.237,1906.19,289602.474,71.86165607940447,17889996.288,4439.205034243176,18979171.8588,4709.4719252605455,32791498,8136,12187376,3024,NA,NA,NA,2360351,1162888.8850842,371679,1741.8594792059553,0,0.2379,958.737,201.5,5424.7698,8108869.272,9300767.8221,2012.126370223325,26338418.957999997,6535.58783076923,-4078506.858000001,3024.1628114143923,-1012.0364411910673,4692.546719681908,5421.486083499006,728.9393638170977,490.8284334088147,1905,1414.1715665911852,301.6875,635,333.3125
2220,GRENADA,32041952.172,8292.430686335403,364.4368918219452,6652979.312,1408184.1499999985,24536400,899160,3254375,356235,4509770,6350,2201651.1720000003,61341.00000000001,726440,0,0,2801680,3864,755.214463768116,30633768.022,7927.993794513458,23980788.71,6652979.312,6652979.312,7131604.961700001,9.15500837734796,22643366,5860.084368530021,6206.208258281574,26413351.71,6835.753548136646,152,346,334,279,271,252,266,250,281,288,280,258,245,253,3864,0.2991,1144,5,156,0,72,21,5,39,89,23,184,5,75,5,5,675,237606404,9572418.34,GRENADA,422.0640594453864,0.344,15370924.91,3285.71111,236,410,33,859235.85,1956298.86,1155.7224,1329.216,237606.404,61.492340579710145,19760372.398,5113.9680119047625,19281746.7483,4990.100090139752,30737672,7954,9572418,2477,Town,105000,40122,3357478,1112608.06346152,380913,1721.785536231884,0,0,0,193.20000000000002,5045.976720000001,6652979.312,8651327.08644,1721.785536231884,25388972.86,6570.64515010352,-2919439.028,2477.333938923395,-755.5484026915112,4944.739322533137,6641.782032400589,1697.0427098674518,962.6949027392044,1905,942.3050972607956,332.96590909090907,635,302.03409090909093
2421,GULFPORT,51521414.736999996,8428.171885653524,611.1522584492059,12165904.828000002,3735973.7558999956,38817550,2198370,3111500,291465,5601335,406400,5189130.084,97043.87500000001,1038860,0,371095.77800000005,2801710,6113,3363.842131343039,47785440.9811,7817.019627204319,36836092.93,10949348.0511,12165904.828000002,10949348.0511,271.24536213882203,32914005,5384.263863896614,6025.8617585473585,40553140.93,6633.918032062817,81,484,523,498,449,482,456,466,460,485,549,416,360,401,6113,0.4456,1636,320,122,0,112,73,5,37,149,17,150,5,316,5,5,992,434496601,31515294.04,GULFPORT,22.53679086638686,0.32799999999999996,22103133.67,5786.39444,577,392,27,1394972.68,3099817.25,2723.9528,2005.064,434496.601,71.07747439882219,28387236.102,4643.748748895796,29603792.8789,4842.7601634058565,63856597,10446,31515294,5155,City,135900,36464,4718089,1856002.90003748,560025,1791.1578686569608,0,0.09560000000000002,584.4028000000001,305.65000000000003,8113.60862,12165904.828000002,13910781.97899,1990.1692831670214,39355509.908999994,6438.002602486503,-19349389.211999997,5155.454611483723,-3165.2853283167015,4737.037148594378,5623.830321285141,886.7931726907627,681.3638254075034,1905,1223.6361745924964,342.3135696821516,635,292.6864303178484
2300,HANCOCK COUNTY,32425553.64,7986.589566502464,-150.67316788177322,8754899.482800001,-611733.0615999997,25781000,1836420,1912937.5,183515,3932872.5,0,1816013.6400000001,64452.5,831215,0,0,2801740,4060,2900.9572360591133,33037286.7016,8137.262734384237,25469273.08,7568013.6216,12012236.936,7568013.6216,10.288330364717131,22007459,5420.556403940886,6273.21997044335,28029680.08,6903.86208866995,5,296,342,338,316,302,289,295,319,344,337,314,293,241,4060,0.2348,1309,0,91,0,75,44,5,29,150,12,67,5,257,0,5,736,429008462,19348284.81,HANCOCK COU,394.62185369974026,0.211,10670942.95,3713.07263,482,241,17,931929.63,2259750.45,953.288,856.6600000000001,429008.462,105.66710886699508,16017443.143999998,3945.183040394088,20461666.458399996,5039.819324729063,41625877,10252,19348284,4765,Rural,135900,53182,3003329,1208492.21282504,628698,1864.0427639408867,0,0,0,203,5106.3863999999985,12012236.936,8754899.482800001,2156.3791829556653,23670654.1572,5830.210383546799,-10593385.327199997,4765.587391625615,-2609.2082086699497,4058.552702702703,5314.6925675675675,1256.1398648648646,1267.709456979465,1905.0000000000002,637.2905430205353,480.28877005347596,635,154.71122994652404
2400,HARRISON COUNTY,116745525.33500001,8132.742970045281,471.6929151236509,30333828.196,6771151.796600014,91154250,4591050,7691437.5,593725,12876212.5,792480,9527442.21,227885.625,2167255,0,0,2801770,14355,2184.869619059561,109974373.5384,7661.05005492163,84779476.92,25194896.618400004,30333828.196,25194896.618400004,31.394760263462175,73342961,5109.227516544758,5905.919673981191,93314431.92,6500.482892371996,0,1047,1232,1180,1070,1093,1091,1141,1155,1253,1296,1087,832,784,14355,0.3484,3413,624,256,5,294,104,24,77,579,40,486,22,332,5,5,2228,1083351007,56565734.38,HARRISON CO,457.24190532222747,0.226,30180940.03,13107.5533,1205,969,55,3296698.16,7221819.76,5001.282,3244.23,1083351.007,75.46854803204458,62980603.72400001,4387.363547474748,68119535.3016,4745.352511431556,130826693,9113,56565734,3940,Rural,147400,51499,9073970,4185580.12706168,966721,1755.1303809404392,0,0,0,717.75,18385.1221,30333828.196,31521291.840450004,2113.119344897248,86411697.13900001,6019.623625148033,-26231906.184000004,3940.49002995472,-1827.3706850574717,4070.8703454463885,5776.676760879318,1705.8064154329295,836.9014438821246,1905.0000000000002,1068.0985561178757,283.246703779666,635,351.753296220334
1820,HATTIESBURG,31741752.239,8656.054605672212,1000.9811676302152,8570273.104530001,3670597.9416999966,23285450,956310,1730375,313055,2999740,256540,3770845.773,58213.62500000001,929005,0,441957.84099999996,2801800,3667,4694.690944286883,28071154.297300003,7655.073438041997,21645436.99,6425717.307300001,10077916.016,6425717.307300001,151.6861202731426,18204749,4964.4802290700845,5902.76438232888,23798952.99,6490.033539678212,96,357,347,305,275,269,209,275,237,269,259,256,235,182,3667,0.5398,1463,202,65,0,62,14,5,37,110,19,92,5,79,5,5,483,359925572,23641465.01,HATTIESBURG,24.174921168771405,0.33899999999999997,16408732.55,3235.37222,251,218,29,828148.16,2079969.83,1979.4466,1243.1129999999998,359925.572,98.15259667302972,13721036.974000003,3741.760832833379,17373235.6827,4737.724483965094,42378784,11556,23641465,6447,City,106900,33639,2403680,1061450.09985564,680291,1752.3090557131177,0,0.18979999999999997,695.9965999999998,183.35000000000002,4998.70114,10077916.015999999,8570273.104530001,2337.1347435314974,23171479.13447,6318.919862140715,-15071191.90547,6447.086176711208,-4109.951433179711,4826.666666666667,6023.574297188755,1196.9076305220879,536.2357842114255,1905,1368.7642157885743,464.99726589200276,635,170.00273410799724
1520,HAZLEHURST,11536514.636364613,8433.12473418466,1015.8541028250083,3114858.9518184457,1389688.412664611,8686800,179070,460375,107950,747395,173990,1334813.6879999998,21717,332740,98159.05236461434,140899.896,2801830,1368,2279.8757940789474,10146826.223700002,7417.270631359651,7823792.31,2323033.9137000004,3159608.676,2323033.9137000004,4.141842971712477,6715514,4909.001461988304,5719.146425438596,8603829.31,6289.348910818714,39,101,98,89,125,83,97,123,66,131,105,116,90,84,1368,0.5122,524,137,5,0,5,5,5,14,5,5,24,5,37,5,0,107,112843167,5442692.68,HAZLEHURST,330.28775097052744,0.317,4178602.9,1174.90906,47,58,10,309941.99,726902.32,700.6895999999999,433.656,112843.167,82.4876951754386,5444220.634000001,3979.693445906433,6280795.3963,4591.224704897661,12229640,8939,5442692,3978,Town,89900,37137,661335,413062.27066,132461,1698.1242059210529,0.008581570282875229,0.1622,221.8896,68.4,1801.3158400000002,3159608.676,3114858.9518184457,2276.943678229858,8421655.684546167,6156.1810559548,-2327833.728181554,3978.576520467836,-1701.632842237978,5750.739130434783,6499.086956521739,748.347826086956,589.5082082850952,1905,1315.4917917149048,252.7881679389313,635,382.21183206106866
2500,HINDS COUNTY,38830717.868,7816.167042673108,75.19815354267303,10484293.82436,373584.4267999977,31546800,1497330,1762125,226695,3486150,93980,2855300.8680000002,78867,769620,0,0,2801860,4968,3943.7282847826086,38457133.4412,7740.968889130435,29652487.56,8804645.8812,12272488.312,8804645.8812,7.8649570458118365,25479863,5128.796900161031,5968.697173913044,32609799.56,6563.969315619968,86,329,320,326,362,309,380,399,367,391,452,434,352,399,4968,0.3017,1212,74,50,0,56,19,5,42,112,16,101,5,225,5,0,631,438303154,28401203.2,HINDS COUNT,631.6626996259956,0.204,10854508.62,4539.08777,393,222,21,1141362.53,2780140.03,1498.8456,1013.472,438303.154,88.22527254428341,20337311.248000003,4093.661684380033,23805153.6788,4791.697600402576,54132188,10896,28401203,5716,Rural,149700,60334,2923802,1502575.543721,0,1772.2717152173914,0,0,0,248.4,6115.07368,12272488.311999999,10484293.82436,2110.3651015217392,28346424.043640003,5705.80194115137,-17916909.375639997,5716.828341384863,-3606.463239863124,4597.172955974843,5481.367924528302,884.1949685534591,1002.4885443310504,1905,902.5114556689496,0,635,635
7611,HOLLANDALE,4955178.9080889,9042.29727753449,516.219788483395,940682.064,282888.44408890046,3479800,194310,206375,53975,454660,0,763433.322,8699.5,12700,103201.31208889981,132684.774,2801890,548,1663.4268905109489,4672290.464,8526.077489051095,3731608.4,940682.064,940682.064,1109325.618,2.8730051809394253,3244025,5919.753649635037,6809.504379562044,4108613.4,7497.469708029197,40,33,29,32,45,49,36,30,46,47,47,35,37,32,548,0.7313,20,0,5,0,5,5,0,5,23,0,11,0,23,0,5,83,33595788,1852461.6,HOLLANDALE,190.74104134431565,0.366,4336243.53,486.931409,51,26,5,123415.81,327941.59,400.7524,200.568,33595.788,61.306182481751826,3167931.336,5780.896598540146,2999287.7819999997,5473.152886861313,5132712,9366,1852461,3380,Rural,67300,32604,335956,153181.21180896,0,1716.5731094890511,0.021269948190605747,0.3813,208.95239999999998,27.400000000000002,764.09096,940682.064,1337898.3051840032,1716.5731094890511,4014496.8440889,7325.724168045438,-911779.5360000001,3380.404379562044,-1663.831270072993,4097.024390243902,5544.634146341464,1447.6097560975613,382.23404727946735,1905,1522.7659527205326,0,635,635
4720,HOLLY SPRINGS,8694023.125,8481.973780487804,272.5568053658517,2347386.2437500004,279370.7254999988,6508750,487680,436562.5,107950,1032192.5,27940,839628.75,16271.875,217170,0,52070.000000000015,2801950,1025,3226.848244390244,8414652.399500001,8209.416975121952,6488521.850000001,1926130.5495,2606961.5039999997,1926130.5495,5.711054768038826,5870114,5726.940487804878,6330.2652195121955,7133816.850000001,6959.8213170731715,17,75,87,90,88,68,73,85,63,71,96,86,72,43,1025,0.43,342,22,15,0,23,5,5,5,65,5,25,0,40,0,5,191,93105768,5233731.99,HOLLY SPRIN,179.47647879972698,0.32899999999999996,4063947.91,930.405556,128,55,10,236079.49,637854.36,440.75,337.22499999999997,93105.768,90.83489560975607,4526855.346000001,4416.444240000001,5207686.3005,5080.6695614634145,10848319,10583,5233731,5106,Town,88900,36744,977384,314546.69534688,162627,1879.1517556097565,0,0.08000000000000002,82.00000000000001,51.25,1369.1375,2606961.5039999997,2347386.2437500004,2290.1329207317076,6346636.88125,6191.840859756097,-2886345.74625,5106.079990243903,-2815.9470695121954,5064.165803108808,5348.147668393783,283.98186528497445,713.6623830899149,1905,1191.3376169100852,475.5175438596491,635,159.4824561403509
2611,HOLMES CONSOL,21887881.13974882,8603.726863108812,1048.2408348069248,3548827.856,2666724.683748819,16154400,800100,777875,107950,1685925,6350,2742047.8559999997,40386,557530,352630.33174882026,348611.952,2800195,2544,1203.0204968553458,19221156.456,7555.486028301887,15672328.6,3548827.856,3548827.856,4658891.742000001,3.362543650442076,13537544,5321.361635220126,6160.506525157232,17255154.6,6782.686556603774,101,188,176,170,203,134,161,223,174,202,213,220,188,182,2544,0.5658,878,5,5,0,29,32,5,24,90,5,32,0,91,0,5,312,126743852,6609648.9,HOLMES CONS,756.5701042023762,0.433,20286509.1,2157.23261,210,98,10,569395.68,1331077.92,1439.3952,1101.552,126743.852,49.820696540880505,13706326.744,5387.70705345912,12596262.858,4951.361186320755,20381503,8011,6609648,2598,Rural,60400,21504,1299812,731409.31790552,344157,1394.9795031446542,0.016374563495579243,0.2158,548.9952,127.2,3391.3780800000004,3548827.856,5909727.907732181,1394.9795031446542,18339053.28374882,7208.747359964159,-3060821.044,2598.132429245283,-1203.152926100629,4087.4591194968552,5301.6509433962265,1214.1918238993712,508.1365547873996,1904.9999999999998,1396.8634452126003,391.9783599088838,635,243.02164009111618
2700,HUMPHREYS COUNTY,11135584.454499975,9225.836333471396,369.1141495443044,2416598.5760000004,445520.77849997394,7664450,510540,460375,161925,1132840,0,1462147.1265,19161.125,407035,230824.57749997562,219126.62550000005,2802040,1207,703.8470787075391,10690063.676,8856.722183927091,8273465.1,2416598.5760000004,2416598.5760000004,2463073.677,2.883267672983574,7296613,6045.246893123446,6854.569262634631,9122495.1,7557.990969345485,0,78,63,66,105,56,79,108,106,114,121,123,95,68,1207,0.6359,641,0,5,0,5,5,5,21,67,5,22,0,62,5,5,210,86307092,3266347.3,HUMPHREYS C,418.6222497861288,0.433,4763728.07,1194.56182,134,58,15,277451.84,608771.26,767.5313,522.631,86307.092,71.50546147473074,6705896.523999999,5555.838048053023,6659421.4229999995,5517.333407622204,10653589,8826,3266347,2706,Town,69100,28962,906418,367458.94291916,234793,2002.1529212924609,0.02116732327016426,0.28590000000000004,345.08130000000006,60.35,1717.2850199999998,2416598.5760000004,3006607.8027149932,2002.1529212924609,8718985.878499974,7223.683412178934,-849748.7239999995,2706.1700911350454,-704.0171698425845,4378.830917874396,5472.657004830918,1093.826086956522,478.75434255145035,1905,1426.2456574485495,366.29173166926677,635,268.70826833073323
2900,ITAWAMBA COUNTY,27783004.1875,8232.001240740741,21.914518370371297,4626134.5479999995,73961.49949999899,21431250,1196340,3143250,161925,4501515,27940,1151501.0625,53578.125,617220,0,0,2802100,3375,878.2934672592594,27709042.688,8210.08672237037,23082908.14,4626134.5479999995,4626134.5479999995,6863000.707800001,6.33538802246196,19941628,5908.630518518518,6839.38018962963,25418521.14,7531.413671111111,0,283,271,256,248,258,227,249,285,268,234,269,230,217,3375,0.1791,972,22,42,0,30,34,5,22,127,5,288,5,157,5,5,727,165219091,7590614.85,ITAWAMBA CO,532.7219087503436,0.159,7372394.53,3113.61667,314,396,15,774387.48,1986813.66,604.4625,536.625,165219.091,48.953804740740736,20792386.592,6160.707138370371,18555520.4322,5497.931979911111,27912321,8270,7590614,2249,Rural,87600,44567,2705112,991291.2717994,431103,1370.7065327407406,0,0,0,168.75,4375.27625,4626134.5479999995,7501411.130625,1370.7065327407406,23156869.6395,6861.294707999999,-2964480.302,2249.0710666666664,-878.3645339259258,3731.1889655172413,6208.986206896552,2477.797241379311,1639.9549546901587,1905,265.04504530984127,443.5216049382716,635,191.4783950617284
3000,JACKSON COUNTY,67887829.934,7622.707156299124,89.59297155850072,16684565.715999998,797915.004700005,56553100,2937510,3579812.5,496570,7013892.5,241300,2694189.684,141382.75,1243965,0,0,2802160,8906,2658.1635594767577,67089914.929299995,7533.114184740623,51719615.59,15370299.3393,16684565.715999998,15370299.3393,17.340467993401976,44651755,5013.671120592859,5807.277744217381,56927034.59,6391.98681675275,0,622,676,645,613,664,642,690,709,713,791,697,686,589,8906,0.1588,1959,190,123,0,102,48,14,37,212,36,224,5,457,5,5,1263,595877347,39052547.89,JACKSON COU,513.5962883694212,0.152,19167342.79,8023.70787,771,451,46,2053657.83,4357233.76,1414.2728,1353.712,595877.347,66.90740478329215,40242468.874,4518.57948282057,41556735.2507,4666.150376229508,84361271,9472,39052547,4384,Rural,146700,56700,4881551,2579227.0511712,675496,1725.8364405232426,0,0,0,445.3,10690.99684,16684565.715999998,18329714.08218,1873.4073339321803,51203264.218,5749.299822366944,-22367982.174000002,4384.970569279138,-2511.5632353469573,3849.8036277602523,5531.46096214511,1681.6573343848577,1823.7125476578492,1905,81.2874523421508,344.8167432363451,635,290.1832567636549
2520,JACKSON PUBLIC,157159946.03,8399.78332602886,653.880981485835,35388877.888000004,12234113.163599998,118808500,4217670,8159750,474980,12852400,527050,19218462.96,297021.25,3208655,0,2247856.8200000003,2802190,18710,3408.0481803099947,144925832.8664,7745.902344543026,111772614.32,33153218.5464,35388877.888000004,33153218.5464,179.73901008717698,97624406,5217.766221272047,5973.9505248530195,122789698.32,6562.78451737039,800,1273,1357,1325,1473,1134,1365,1361,1046,1280,1775,1560,1339,1336,18710,0.5392,5053,415,191,5,249,84,18,347,373,29,383,5,485,5,5,2181,1263888496,96927943.61,JACKSON PUB,104.09537690746866,0.401,67919104.22,16679.1833,1107,1028,44,4155700.27,11759441.05,10088.432,7502.71,1263888.496,67.55149631213256,87400820.43199998,4671.342620630678,89636479.7736,4790.832697680385,192785416,10303,96927943,5180,City,89100,38399,10955513,5655999.46667,1437620,1771.951819690005,0,0.18920000000000003,3539.9320000000007,935.5,24749.597800000003,35388877.888000004,42433185.428100005,1891.4418967397116,121771068.14199999,6508.341429289149,-61539065.721999995,5180.542149118119,-3289.1002523784073,5027.770995869665,5898.301973382286,870.5309775126207,560.6420766547269,1905,1344.357923345273,284.50821294280627,635,350.49178705719373
