dist_id,district,model_1_diff_total,model_1_diff_pp,total_sped_funding,ed_funding,ed_pp_diff,model_1_state_local_total,model_1_state_local_pp,model_1_total_funding,model_1_pp_funding,model_1_local_share_total,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,base_funding,gifted_enroll,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,ell_funding,gifted_funding,model_1_local_mills_total,model_1_local_pct_total,model_1_local_share_pp,model_1_state_share,model_1_state_share_pp,model_1_local_diff_total,current_local_pp,model_1_local_diff_pp,model_1_state_diff_total,sped_pp_funding,sped_model_1_pp,sped_pp_diff,at_risk_pp_funding,ed_model_1_pp
3820,MERIDIAN,5617119.16,1217.407706978759,4083900,3338136.72,699.9945273223921,48180934.1056,10442.335090073688,35264046.72,7642.836306892067,9521292.6144,2802910,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,4614,85.86799935428624,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,169,342,368,370,423,250,318,382,259,324,353,366,304,256,0.6029,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808050205,0.363,17171470.7,4011.7486,213,377,48,2781.7806,1674.882,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,4019.6242826181183,45225426,9801,22438180,4863,Town,83300,32422,3002434,1390905.5237884,469928,1486.7103511053317,27684000,230.70000000000002,766800,2827500,489600,88800,69210,10295364.352,9521292.6144,2063.565802860858,25742754.1056,5579.270504031209,-12916888.1756,4863.064757260511,-2799.498954399653,336526.1055999994,4706.009404388715,6401.097178683385,1695.0877742946705,500.005472677608,1200
4800,MONROE COUNTY,-752537.1000000015,-355.13784804152965,2082300,368960.28,-831.794221958331,17060046.428,8050.989347805568,15203045.28,7174.6320339782915,3723179.852,2802940,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,2119,5.3506959268187595,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0,159,169,162,143,169,130,141,174,161,186,179,143,163,0.1451,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517379931,0.154,4217787.34,1931.62778,263,131,15,307.4669,326.326,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,4710.478820198206,17843974,8420,5580181,2633,Rural,102700,46754,1801989,624709.47086344,515714,1742.2318924020767,12714000,105.95,946800,982500,153000,6000,31785,3723179.852,4104822.2256,1757.0457064653137,11479865.428,5417.586327512978,-1857001.568,2633.403218499292,-876.3575120339783,-2193428.5720000006,4405.841075794621,5091.19804400978,685.3569682151583,2031.794221958331,1200
3020,MOSS POINT,-1674516.7300000004,-1067.2509432759716,1351800,1001649.6000000001,647.0056495010471,18486006.758,11782.031075844488,11874984.6,7568.5051625239,3206245.842,2803000,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,1569,15.13929963563353,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,21,128,127,118,107,109,114,129,121,128,110,134,103,94,0.532,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.919999998,MOSS POINT,103.63755508920823,0.297,10835532.81,1360.7095,128,112,5,834.7080000000001,465.993,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,5402.362441045252,20231697,12894,9817268,6257,Suburb,94200,41902,1283115,461588.80831628,330910,1998.134053537285,9414000,78.45,460800,840000,51000,84000,23535,4780407.772,3206245.842,2043.4963938814533,8668738.758,5525.008768642447,-6611023.077999998,6257.022893562777,-4213.526499681324,-2942640.2420000006,5237.2040816326535,5517.551020408163,280.34693877550944,552.9943504989529,1200
0617,N. BOLIVAR CONS,-991972.5800000001,-1271.7597179487184,580200,561880.7999999999,673.69491488683,7093002.42,9093.592846153846,5839780.8,7486.898461538462,1016654.38,2800186,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,780,3.782567737887613,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0,52,49,55,63,58,72,73,77,60,71,61,5,47,0.6003,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091293666015,0.605,5382890.59,752.995912,72,36,5,468.234,471.9,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,6067.833935897435,8084975,10365,2269876,2910,Rural,66600,24072,452787,246433.93522288,232073,1303.4030512820514,4680000,39,259200,270000,51000,6000,11700,1016654.38,1576740.816,1303.4030512820514,4823126.42,6183.49541025641,-1253221.83,2910.0977051282052,-1606.6946538461539,-1660312.58,4006.9646017699115,5134.513274336283,1127.5486725663714,526.30508511317,1200
7011,N. TIPPAH,368977.7960000001,286.9189704510118,1406100,273763.68,-458.10734542019577,11368204.796,8839.972625194401,9415153.68,7321.270357698289,1332676.884,2803270,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,1286,6.591795771029581,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,40,94,113,103,103,77,72,110,92,89,101,97,94,83,0.1774,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.09099563610084,0.257,4015698.98,1149.93333,241,65,5,228.1364,330.502,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,4881.818802488337,10999227,8553,3285728,2554,Rural,81900,36925,895049,378274.64059772,59502,1036.2961772939348,7716000,64.3,867600,487500,51000,0,19290,1332676.884,2542091.4936,1036.2961772939348,8082476.796,6284.974180404354,-1953051.846,2554.9990124416795,-1518.7028351477447,-517549.2039999999,2877.9710610932475,4521.221864951768,1643.2508038585206,1658.1073454201958,1200
0130,"NATCHEZ-ADAMS",1286245.3099999987,452.58455665024576,2704200,1609026.7200000002,583.228377982536,30400471.405599996,10696.85834116819,21423456.72,7538.162111189303,5784333.3144000005,2803030,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,2842,6.147788994401961,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,5,211,254,207,246,181,189,214,188,192,213,206,200,210,0.4718,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800168626252,0.355,11681465.56,2595.44725,317,188,15,1340.8556,1008.91,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,4432.600840957072,30239228,10640,14761348,5194,Town,92100,29936,2264097,827001.6833031999,271731,1639.4551055594652,17052000,142.1,1141200,1410000,153000,15600,42630,8975601.04,5784333.3144000005,2035.303770021112,15639123.405599998,5502.858341168191,-8977015.375599999,5194.000242786769,-3158.6964727656573,-1617659.5944000017,4354.032692307693,5200.384615384615,846.3519230769225,616.771622017464,1200
5000,NESHOBA COUNTY,-1607977.1199999973,-529.2880579328512,2694000,1030611.1200000001,147.8953545065417,24350700.880000003,8015.37224489796,22004181.12,7242.982593811718,3498637.24,2803060,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,3038,5.748375346656347,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,40,239,250,220,187,216,208,204,241,249,262,249,222,204,0.2827,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521157036,0.281,15123730.02,2718.44134,393,142,21,858.8426000000001,853.6780000000001,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,5388.545460829493,25958678,8544,5845157,1924,Town,83300,40115,2625575,903592.28920768,304320,1151.6251612903227,18228000,151.9,1414800,1065000,214200,6000,45570,3498637.24,5941128.902400001,1151.6251612903227,18505543.880000003,6091.357432521397,-2346520.58,1924.015082290981,-772.3899210006582,-3919663.1199999973,4722.257194244605,4845.323741007194,123.0665467625895,1052.1046454934583,1200
4111,NETTLETON,115856.57200000063,104.18756474820202,943200,353749.44,47.701173984705065,9235750.572,8305.531089928058,7998829.44,7193.191942446044,1255044.868,2803090,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,1112,11.342668168121282,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0,80,90,66,80,83,85,84,92,105,100,77,80,78,0.2651,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.03689780199078,0.222,2793832.13,1060.01667,127,58,5,294.7912,246.864,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,4851.144100719424,9119894,8201,2491966,2240,Rural,89200,39620,736190,339687.55367964,96437,1128.6374712230215,6672000,55.6,457200,435000,51000,13200,16680,1255044.868,2159683.9488000004,1128.6374712230215,6743784.572000001,6064.554471223022,-1236921.402,2240.9768615107914,-1112.33939028777,-645903.4279999994,3874.684210526316,4964.210526315789,1089.5263157894733,1152.298826015295,1200
7320,NEW ALBANY,389979.70800000057,184.4747909176922,1891500,558349.6799999998,-127.54061227153625,20475568.708,9685.699483443708,15393559.68,7281.7217029328285,3006107.972,2803120,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,2114,27.529134906579134,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,39,194,183,156,163,159,144,146,154,171,164,150,140,120,0.2201,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137056699805,0.225,4842368.61,1924.71508,255,123,5,465.2913999999999,475.65,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,4619.085014191106,20085589,9501,8088117,3825,Rural,106800,45216,1685398,617693.23004068,414684,1421.9999867549668,12684000,105.7,918000,922500,51000,228000,31710,3006107.972,4156261.1136000003,1421.9999867549668,12387451.708,5859.721716177862,-5082009.258,3825.977876064333,-2403.977889309366,-988912.2919999994,4400.516971279373,4938.642297650131,538.1253263707576,1327.540612271536,1199.9999999999998
5100,NEWTON COUNTY,-230262.1400000006,-136.41122037914738,1457700,395802.24,-309.35389350887954,14446228.86,8558.192452606634,12006822.24,7113.046350710901,2062510.3800000001,2803150,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,1688,4.169815704645208,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,20,143,148,110,103,107,116,118,126,147,145,132,114,129,0.1954,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.81405404069886,0.235,5342700.56,1518.53889,112,127,10,329.8352,396.6799999999999,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,4905.85818127962,14676491,8694,4501917,2667,Rural,88600,36958,1271315,497838.04333628,194110,1221.8663388625594,10128000,84.4,403200,952500,102000,0,25320,2062510.3800000001,3241842.0048,1221.8663388625594,9944311.86,5891.180011848341,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,-1399645.1400000006,5105.682730923695,5854.21686746988,748.5341365461845,1509.3538935088795,1200
5130,NEWTON MUNICIPAL,132626.71999999974,162.5327450980394,851400,408816,478.3566037091699,8050276.88,9865.535392156862,6168456,7559.382352941177,1665483.12,2803180,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,816,5.953516099013701,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,21,52,61,53,68,49,85,54,61,64,70,58,41,79,0.4175,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.06186166779392,0.34700000000000003,5411990.16,781.055556,69,60,15,340.68,283.15200000000004,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,4627.326862745098,8186568,10032,3547304,4347,Town,83400,32047,649367,245849.47224836,167684,1711.4770588235294,4896000,40.800000000000004,248400,450000,153000,0,12240.000000000002,2037048.356,1665483.12,2041.0332352941177,4502972.88,5518.349117647059,-1881821.33,4347.186825980392,-2306.1535906862746,-669491.1200000001,4509.493055555556,5912.5,1403.0069444444443,721.6433962908301,1200
5411,NORTH PANOLA,676454.2199999997,554.9255291222316,945000,725402.52,594.0647651558531,11246650.8896,9226.128703527482,9008687.52,7390.227662018047,2432345.6304,2803210,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,1219,4.086010916015262,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,19,79,86,77,129,71,98,98,83,98,126,87,81,80,0.4959,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.33498369328555,0.409,3902052.18,1058.11111,90,76,5,604.5021,498.571,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,4276.03338802297,11074637,9085,4670309,3831,Rural,70900,34544,897728,366289.12192728,287541,1581.5465955701395,7314000,60.95,324000,570000,51000,6000,18285,2455136.796,2432345.6304,1995.361468744873,6576341.889599999,5394.866193273174,-2237963.7796,3831.2628465955704,-1835.9013778506974,-564048.1104000006,5249.87134502924,5526.315789473684,276.44444444444434,605.9352348441469,1200
5711,NORTH PIKE,269856.1799999997,120.20319821826251,1972200,863696.3999999999,298.73815631837294,19544205.18,8705.659322939866,16339571.4,7278.205523385301,2368558.22,2803240,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,2245,17.84537011819581,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0,142,162,166,145,181,195,189,166,185,193,196,146,148,0.3206,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.80293852862786,0.265,10739904.63,2039.74444,282,114,10,719.747,594.9250000000001,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,4967.2051714922045,19274349,8585,5573192,2482,Town,115600,41738,1752940,648680.50820432,289277,1055.0370690423165,13470000,112.25,1015200,855000,102000,0,33675,2368558.22,4411684.278,1055.0370690423163,13971013.18,6223.168454342985,-3204633.82,2482.490886414254,-1427.4538173719377,-1304843.8200000003,4317.586206896552,4857.635467980295,540.0492610837437,901.261843681627,1200
5200,NOXUBEE COUNTY,270569.19600000046,193.67873729420262,1096800,936101.76,678.7343788077911,12449901.195999999,8911.88346170365,10468256.76,7493.383507516106,2249209.5640000002,2803300,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,1397,2.0098901424649593,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,59,115,103,86,113,88,103,92,96,112,120,111,90,88,0.5584,436,27,20,5,12,5,5,18,16,5,33,5,55,0,5,169,80328913,4230854.86,NOXUBEE COU,695.062864623386,0.39,6357876.46,1222.77222,83,86,15,780.0848,544.83,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,4630.82946313529,12179332,8718,4230854,3028,Rural,59700,33784,1008651,406631.3878546,178319,1610.028320687187,8382000,69.85000000000001,298800,645000,153000,32400,20955.000000000004,2249209.5640000002,2826429.3252000003,1610.028320687187,8219047.1959999995,5883.355186828919,-1981645.296,3028.5288904795993,-1418.5005697924123,-642964.8040000005,5481.798913043478,5960.869565217391,479.070652173913,521.2656211922089,1200
3021,OCEAN SPRINGS,609381.9099999964,103.97234430984372,5382600,841170.72,-1262.9972021901476,54103432.664,9231.092418358641,41604885.72,7098.598484900187,9555952.056,2803360,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,5861,171.81972295410745,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0,363,436,402,411,429,420,470,484,466,499,498,459,417,0.1196,1864,106,131,0,73,36,11,29,238,46,166,5,238,5,5,975,341284002,22054499.37,OCEAN SPRIN,34.11133424749763,0.111,10502145.76,5350.99441,549,378,56,700.9756,650.571,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,4375.703325371097,53564497,9139,22054499,3762,Suburb,169400,69055,3772239,1726500.94160356,666214,1618.4108189728715,35166000,293.05,1976400,2835000,571200,127200,87915,9555952.056,11233319.1444,1630.43031155093,32048933.663999997,5468.168173349257,-12498547.314000001,3762.924308138543,-2132.493996587613,-3082569.336000003,3837.4760935910476,5475.686673448627,1638.210579857579,2462.9972021901476,1200
0921,OKOLONA,-327560.0159999998,-641.0176438356166,549300,261223.2,500.34972471468075,4886021.984,9561.686857142857,3884188.2,7601.15107632094,786407.216,2803390,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,511,4.376051144357698,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0,37,32,35,40,32,53,42,40,41,43,5,44,39,0.426,226,0,5,0,0,5,0,5,19,5,26,0,34,0,0,88,28085972,1788241.29,OKOLONA,116.77194418965205,0.315,2487390.65,485.8915,53,41,5,217.686,160.965,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,5455.745714285715,5213582,10202,1788241,3499,Rural,73300,34412,423757,152304.06982576,245521,1538.9573698630138,3066000,25.55,190800,307500,51000,0,7665,786407.216,1048730.814,1538.9573698630138,3097780.984,6062.193706457926,-1001834.074,3499.493718199609,-1960.536348336595,-721241.0159999998,4280.373737373738,5548.484848484848,1268.1111111111104,699.6502752853193,1200
3620,OXFORD,3887899.0700000003,815.7572534620231,3340500,989993.52,-475.6819657374242,63180490.9696,13256.502511456147,33449183.52,7018.292807385648,9031279.5504,2803450,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,4766,55.338644048835015,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,213,339,403,398,329,355,337,334,333,361,339,357,318,297,0.1731,1349,376,73,0,92,12,5,28,214,14,68,5,156,5,5,671,616326244,38762587.56,OXFORD,86.12426419039325,0.153,9080889.16,4136.77778,462,191,24,824.9946,729.198,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,3880.186644985313,61484006,12900,38762587,8133,Rural,241700,48668,2226845,1382428.57305076,478640,1435.1375262274444,28596000,238.3,1663200,1432500,244800,451200,71490,17257134.832,9031279.5504,1894.939057994125,24417903.9696,5123.353749391523,-29731308.009600002,8133.148879563576,-6238.209821569451,-914931.0304000005,3289.2836041358937,4934.268833087149,1644.985228951255,1675.6819657374242,1200
3022,PASCAGOULA,3660961.740000002,557.6483990860625,5078400,2806143.6,377.05921856451255,87351313.57800001,13305.607551865956,48102618.6,7327.131546077685,12987707.022000002,2803480,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,6565,91.97136281334885,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,97,464,522,446,483,449,459,482,502,466,572,559,456,468,0.3562,1814,608,77,0,62,54,5,55,204,45,186,5,193,5,5,894,1022081136,52236402.87,PASCAGOULA,71.38091465843918,0.259,23446694.79,5947.53333,459,382,55,2338.453,1700.335,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4234.858208682407,86395185,13159,52236402,7956,City,120700,44005,4298928,1924408.33917016,972749,1566.3174196496575,39390000,328.25,1652400,2865000,561000,729600,98475,28618271.808000002,12987707.022000002,1978.325517440975,35114911.578,5348.80602863671,-39248695.848,7956.80165575019,-5978.476138309215,-2969806.4219999984,4797.910714285715,5667.857142857143,869.9464285714284,822.9407814354875,1200
2423,PASS CHRISTIAN,1324026.67,681.083677983539,1841400,637554.24,111.66153742890947,23185847.3952,11926.876232098764,14197314.24,7303.145185185185,3833274.8448000005,2803510,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,1944,33.32405716240986,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,53,124,126,152,126,130,125,126,145,171,157,172,148,154,0.2733,661,21,38,0,21,18,5,14,52,11,78,5,64,0,5,304,228928204,12821808.87,PASS CHRIST,58.33623410635808,0.185,5104203.89,1797.82778,137,158,16,531.2952,359.64,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,4142.633966049382,22716485,11685,12821808,6595,Suburb,170700,54279,1145622,578229.0011394001,59475,1532.2070833333337,11664000,97.2,493200,1185000,163200,25200,29160,6409989.712,3833274.8448000005,1971.8492000000003,10364039.3952,5331.295985185185,-8988534.025199998,6595.580694444444,-4623.731494444443,-667851.6048000008,3683.672025723473,5920.900321543409,2237.2282958199357,1088.3384625710905,1200
6120,PEARL,1397053.1900000013,331.3693524667924,3602700,1241527.68,49.73172763443176,39581809.008,9388.474622390891,30425467.68,7216.666907020873,6761811.672,2803520,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,4216,164.80810330995826,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,5,343,315,302,284,300,285,316,326,359,375,349,254,284,0.2454,1193,185,134,0,46,19,5,43,216,5,56,0,175,5,0,707,241493274,15918153.37,PEARL,25.5812664263897,0.202,8569410.22,3639.4581,437,257,10,1034.6064,851.632,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,4307.309418880455,38229997,9067,15918153,3775,Suburb,120700,49944,2972443,1190074.91630636,205305,1593.1144425996206,25296000,210.8,1573200,1927500,102000,222000,63240,6761811.672,8214876.273600001,1603.8452732447818,23663656.008,5612.821633776091,-9156341.697999999,3775.6530763757114,-2171.8078031309296,-1212530.9919999987,4222.220170454545,5117.471590909091,895.251420454546,1150.2682723655682,1200
5500,PEARL RIVER COUNTY,1029942.1559999995,313.62428623629694,2728200,840572.6399999999,-191.3775626774434,28006718.156,8528.233299634592,23373632.64,7117.427722289891,3878638.484,2803540,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,3284,24.66838722208647,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0,256,262,228,247,207,265,261,236,263,275,273,232,218,0.2133,921,43,65,0,70,14,5,5,146,13,96,5,95,5,0,515,138522803,8511724.03,PEARL RIVER,133.12584930804556,0.154,5974656.55,2896.71186,311,190,18,700.4771999999999,505.736,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,4576.3433252131545,26976776,8214,8511724,2591,Rural,156400,63540,2106212,974628.25924712,279225,1181.071401948843,19704000,164.20000000000002,1119600,1425000,183600,51600,49260.00000000001,3878638.484,6310880.8128,1181.071401948843,19494994.156,5936.356320341048,-4633085.545999999,2591.8769884287453,-1410.8055864799023,-1092281.8440000005,4058.2119460500962,5256.64739884393,1198.435452793834,1391.3775626774434,1200
5600,PERRY COUNTY,-216576.51999999955,-232.1291747052519,1008000,424552.31999999995,412.56308950879816,9308968.5436,9977.458246087888,7044547.32,7550.425852090032,1902027.7764,2803570,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,933,1.7813553107133002,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0,80,83,57,66,72,73,71,67,77,70,91,61,5,0.3792,452,0,22,0,5,5,5,0,59,5,33,5,56,0,0,186,105980327,4166449.57,PERRY COUNT,523.7585081363711,0.27699999999999997,4325843.59,876.65,120,70,5,353.79359999999997,258.441,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,4868.6164630225085,9747500,10447,4166449,4465,Rural,85800,46063,736061,278590.13933556003,302157,1800.72115755627,5598000,46.650000000000006,432000,525000,51000,0,13995.000000000002,2967449.156,1902027.7764,2038.6149800643088,5142519.5436,5511.810872025724,-2264421.7935999995,4465.647984994641,-2427.033004930332,-1079972.4563999996,3774.6717948717946,5169.2307692307695,1394.5589743589749,787.4369104912018,1200
1821,PETAL,1040621.9200000018,236.93577413479034,4898400,1036160.6399999999,-243.59257279095254,39889335.92,9082.271384335156,32514440.64,7403.1057923497265,6372631.72,2803530,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,4392,46.874878406649714,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,57,343,364,314,306,322,321,303,355,383,385,322,293,264,0.1966,1169,135,131,0,41,53,5,14,232,21,162,5,229,5,5,898,227593990,13747527.52,PETAL,93.69624304725548,0.16,8976629.82,3949.07303,502,370,31,863.4671999999999,702.72,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,4651.6083674863385,38848714,8845,13747527,3130,Suburb,150300,55825,3319103,1246494.8367686,532536,1450.9635063752276,26352000,219.60000000000002,1807200,2775000,316200,162000,65880,6372631.72,8778898.972800002,1450.9635063752276,26141808.92,5952.1422859745,-7374895.8,3130.1292167577412,-1679.1657103825137,-1844306.0799999982,3675.640088593577,5424.584717607973,1748.9446290143965,1443.5925727909525,1200
5020,PHILADELPHIA,710525.3099999996,857.0872255729792,1131900,502771.92000000004,623.6798490054099,8393946.396,10125.38769119421,6634306.92,8002.782774427021,1720536.524,2803600,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,829,130.92389752429267,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,42,75,50,73,51,57,52,56,58,77,71,62,46,59,0.5054,61,11,20,0,20,5,5,5,22,5,50,0,67,5,0,195,61447733,3480176.95,PHILADELPHI,6.33192270987946,0.324,2932252.84,715.505196,109,85,10,418.9766,268.596,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,4470.209155609167,8033318,9690,3480176,4198,Town,90100,31753,797542,241464.6573752,0,1653.3650301568157,4974000,41.45,392400,637500,102000,13200,12435,1720536.524,1791262.8684,2075.4360965018095,4913770.396,5927.34667792521,-1759640.4260000002,4198.042159227985,-2122.606062726176,-162672.60400000028,3909.5196078431372,5548.529411764706,1639.009803921569,576.3201509945901,1200
5520,PICAYUNE,2624948.66,765.0681025939957,2694000,1490014.6800000002,419.5457107452821,30873927.648000002,8998.521611192073,24960679.68,7275.045083066161,5302805.032,2803630,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,3431,18.140619276500654,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,264,249,271,232,254,219,210,241,230,270,278,268,217,157,0.3619,1093,116,46,0,56,16,5,34,146,13,76,5,102,5,5,500,189385894,11216053.57,PICAYUNE,189.1335652716396,0.257,14487290.68,2755.9,304,182,23,1241.6789,881.767,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,4072.516170212766,28383761,8272,11216053,3269,Town,118900,40645,2053953,969073.62338208,418962,1506.2731040512972,20586000,171.55,1094400,1365000,234600,139200,51465,5302805.032,6739383.5136,1545.5566983386766,19657874.648000002,5729.488384727485,-5913248.538000001,3269.0333925969107,-1723.4766942582341,517048.6480000019,4035.271119842829,5292.730844793713,1257.4597249508838,780.4542892547179,1200
