dist_id,district,total_enroll,model_1_total_funding,model_1_pp_funding,model_1_diff_total,model_1_diff_pp,model_1_state_share,model_1_state_share_pp,model_1_local_diff_total,model_1_local_share_total,model_1_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,vocational_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,model_1_local_mills_total
4800,MONROE COUNTY,2119,15203045.28,7174.6320339782915,-752537.1000000015,-355.13784804152965,11479865.428,5417.586327512978,-1857001.568,3723179.852,1757.0457064653137,12714000,946800,982500,153000,2082300,6000,368960.28,31785,685.3569682151583,-831.794221958331,5,105.95,307.4669,326.326,263,131,15,845,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0.1451,132970709,0.154,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,1801989,624709.47086344,515714,1742.2318924020767,3723179.852
3020,MOSS POINT,1569,11874984.6,7568.5051625239,-1674516.7300000004,-1067.2509432759716,8668738.758,5525.008768642447,-6611023.077999998,3206245.842,2043.4963938814533,9414000,460800,840000,51000,1351800,84000,1001649.6000000001,23535,280.34693877550944,647.0056495010471,70,78.45,834.7080000000001,465.993,128,112,5,640,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,0.532,170728849,0.297,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,1283115,461588.80831628,330910,1998.134053537285,4780407.772
0617,N. BOLIVAR CONS,780,5839780.8,7486.898461538462,-991972.5800000001,-1271.7597179487184,4823126.42,6183.49541025641,-1253221.83,1016654.38,1303.4030512820514,4680000,259200,270000,51000,580200,6000,561880.7999999999,11700,1127.5486725663714,673.69491488683,5,39,468.234,471.9,72,36,5,343,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0.6003,36309085,0.605,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,452787,246433.93522288,232073,1303.4030512820514,1016654.38
7011,N. TIPPAH,1286,9415153.68,7321.270357698289,368977.7960000001,286.9189704510118,8082476.796,6284.974180404354,-1953051.846,1332676.884,1036.2961772939348,7716000,867600,487500,51000,1406100,0,273763.68,19290,1643.2508038585206,-458.10734542019577,0,64.3,228.1364,330.502,241,65,5,389,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,0.1774,47595603,0.257,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,895049,378274.64059772,59502,1036.2961772939348,1332676.884
0130,"NATCHEZ-ADAMS",2842,21423456.72,7538.162111189303,1286245.3099999987,452.58455665024576,15639123.405599998,5502.858341168191,-8977015.375599999,5784333.3144000005,2035.303770021112,17052000,1141200,1410000,153000,2704200,15600,1609026.7200000002,42630,846.3519230769225,583.228377982536,13,142.1,1340.8556,1008.91,317,188,15,884,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,0.4718,320557180,0.355,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,2264097,827001.6833031999,271731,1639.4551055594652,8975601.04
5000,NESHOBA COUNTY,3038,22004181.12,7242.982593811718,-1607977.1199999973,-529.2880579328512,18505543.880000003,6091.357432521397,-2346520.58,3498637.24,1151.6251612903227,18228000,1414800,1065000,214200,2694000,6000,1030611.1200000001,45570,123.0665467625895,147.8953545065417,5,151.9,858.8426000000001,853.6780000000001,393,142,21,1280,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,0.2827,124951330,0.281,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,2625575,903592.28920768,304320,1151.6251612903227,3498637.24
4111,NETTLETON,1112,7998829.44,7193.191942446044,115856.57200000063,104.18756474820202,6743784.572000001,6064.554471223022,-1236921.402,1255044.868,1128.6374712230215,6672000,457200,435000,51000,943200,13200,353749.44,16680,1089.5263157894733,47.701173984705065,11,55.6,294.7912,246.864,127,58,5,411,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0.2651,44823031,0.222,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,736190,339687.55367964,96437,1128.6374712230215,1255044.868
7320,NEW ALBANY,2114,15393559.68,7281.7217029328285,389979.70800000057,184.4747909176922,12387451.708,5859.721716177862,-5082009.258,3006107.972,1421.9999867549668,12684000,918000,922500,51000,1891500,228000,558349.6799999998,31710,538.1253263707576,-127.54061227153625,190,105.7,465.2913999999999,475.65,255,123,5,759,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,0.2201,107360999,0.225,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,1685398,617693.23004068,414684,1421.9999867549668,3006107.972
5100,NEWTON COUNTY,1688,12006822.24,7113.046350710901,-230262.1400000006,-136.41122037914738,9944311.86,5891.180011848341,-2439407.2199999997,2062510.3800000001,1221.8663388625594,10128000,403200,952500,102000,1457700,0,395802.24,25320,748.5341365461845,-309.35389350887954,0,84.4,329.8352,396.6799999999999,112,127,10,515,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,0.1954,73661085,0.235,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,1271315,497838.04333628,194110,1221.8663388625594,2062510.3800000001
5130,NEWTON MUNICIPAL,816,6168456,7559.382352941177,132626.71999999974,162.5327450980394,4502972.88,5518.349117647059,-1881821.33,1665483.12,2041.0332352941177,4896000,248400,450000,153000,851400,0,408816,12240.000000000002,1403.0069444444443,478.3566037091699,0,40.800000000000004,340.68,283.15200000000004,69,60,15,247,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,0.4175,72751727,0.34700000000000003,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,649367,245849.47224836,167684,1711.4770588235294,2037048.356
5411,NORTH PANOLA,1219,9008687.52,7390.227662018047,676454.2199999997,554.9255291222316,6576341.889599999,5394.866193273174,-2237963.7796,2432345.6304,1995.361468744873,7314000,324000,570000,51000,945000,6000,725402.52,18285,276.44444444444434,594.0647651558531,5,60.95,604.5021,498.571,90,76,5,468,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,0.4959,87683457,0.409,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,897728,366289.12192728,287541,1581.5465955701395,2455136.796
5711,NORTH PIKE,2245,16339571.4,7278.205523385301,269856.1799999997,120.20319821826251,13971013.18,6223.168454342985,-3204633.82,2368558.22,1055.0370690423163,13470000,1015200,855000,102000,1972200,0,863696.3999999999,33675,540.0492610837437,298.73815631837294,0,112.25,719.747,594.9250000000001,282,114,10,628,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0.3206,84591365,0.265,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,1752940,648680.50820432,289277,1055.0370690423165,2368558.22
5200,NOXUBEE COUNTY,1397,10468256.76,7493.383507516106,270569.19600000046,193.67873729420262,8219047.1959999995,5883.355186828919,-1981645.296,2249209.5640000002,1610.028320687187,8382000,298800,645000,153000,1096800,32400,936101.76,20955.000000000004,479.070652173913,678.7343788077911,27,69.85000000000001,780.0848,544.83,83,86,15,436,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,0.5584,80328913,0.39,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,1008651,406631.3878546,178319,1610.028320687187,2249209.5640000002
3021,OCEAN SPRINGS,5861,41604885.72,7098.598484900187,609381.9099999964,103.97234430984372,32048933.663999997,5468.168173349257,-12498547.314000001,9555952.056,1630.43031155093,35166000,1976400,2835000,571200,5382600,127200,841170.72,87915,1638.210579857579,-1262.9972021901476,106,293.05,700.9756,650.571,549,378,56,1864,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0.1196,341284002,0.111,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,3772239,1726500.94160356,666214,1618.4108189728715,9555952.056
0921,OKOLONA,511,3884188.2,7601.15107632094,-327560.0159999998,-641.0176438356166,3097780.984,6062.193706457926,-1001834.074,786407.216,1538.9573698630138,3066000,190800,307500,51000,549300,0,261223.2,7665,1268.1111111111104,500.34972471468075,0,25.55,217.686,160.965,53,41,5,226,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0.426,28085972,0.315,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,423757,152304.06982576,245521,1538.9573698630138,786407.216
3620,OXFORD,4766,33449183.52,7018.292807385648,3887899.0700000003,815.7572534620231,24417903.9696,5123.353749391523,-29731308.009600002,9031279.5504,1894.939057994125,28596000,1663200,1432500,244800,3340500,451200,989993.52,71490,1644.985228951255,-475.6819657374242,376,238.3,824.9946,729.198,462,191,24,1349,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,0.1731,616326244,0.153,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,2226845,1382428.57305076,478640,1435.1375262274444,17257134.832
3022,PASCAGOULA,6565,48102618.6,7327.131546077685,3660961.740000002,557.6483990860625,35114911.578,5348.80602863671,-39248695.848,12987707.022000002,1978.325517440975,39390000,1652400,2865000,561000,5078400,729600,2806143.6,98475,869.9464285714284,377.05921856451255,608,328.25,2338.453,1700.335,459,382,55,1814,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,0.3562,1022081136,0.259,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4298928,1924408.33917016,972749,1566.3174196496575,28618271.808000002
2423,PASS CHRISTIAN,1944,14197314.24,7303.145185185185,1324026.67,681.083677983539,10364039.3952,5331.295985185185,-8988534.025199998,3833274.8448000005,1971.8492000000003,11664000,493200,1185000,163200,1841400,25200,637554.24,29160,2237.2282958199357,111.66153742890947,21,97.2,531.2952,359.64,137,158,16,661,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,0.2733,228928204,0.185,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,1145622,578229.0011394001,59475,1532.2070833333337,6409989.712
6120,PEARL,4216,30425467.68,7216.666907020873,1397053.1900000013,331.3693524667924,23663656.008,5612.821633776091,-9156341.697999999,6761811.672,1603.8452732447818,25296000,1573200,1927500,102000,3602700,222000,1241527.68,63240,895.251420454546,49.73172763443176,185,210.8,1034.6064,851.632,437,257,10,1193,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,0.2454,241493274,0.202,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,2972443,1190074.91630636,205305,1593.1144425996206,6761811.672
5500,PEARL RIVER COUNTY,3284,23373632.64,7117.427722289891,1029942.1559999995,313.62428623629694,19494994.156,5936.356320341048,-4633085.545999999,3878638.484,1181.071401948843,19704000,1119600,1425000,183600,2728200,51600,840572.6399999999,49260.00000000001,1198.435452793834,-191.3775626774434,43,164.20000000000002,700.4771999999999,505.736,311,190,18,921,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0.2133,138522803,0.154,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,2106212,974628.25924712,279225,1181.071401948843,3878638.484
5600,PERRY COUNTY,933,7044547.32,7550.425852090032,-216576.51999999955,-232.1291747052519,5142519.5436,5511.810872025724,-2264421.7935999995,1902027.7764,2038.6149800643088,5598000,432000,525000,51000,1008000,0,424552.31999999995,13995.000000000002,1394.5589743589749,412.56308950879816,0,46.650000000000006,353.79359999999997,258.441,120,70,5,452,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0.3792,105980327,0.27699999999999997,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,736061,278590.13933556003,302157,1800.72115755627,2967449.156
1821,PETAL,4392,32514440.64,7403.1057923497265,1040621.9200000018,236.93577413479034,26141808.92,5952.1422859745,-7374895.8,6372631.72,1450.9635063752276,26352000,1807200,2775000,316200,4898400,162000,1036160.6399999999,65880,1748.9446290143965,-243.59257279095254,135,219.60000000000002,863.4671999999999,702.72,502,370,31,1169,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,0.1966,227593990,0.16,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,3319103,1246494.8367686,532536,1450.9635063752276,6372631.72
5020,PHILADELPHIA,829,6634306.92,8002.782774427021,710525.3099999996,857.0872255729792,4913770.396,5927.34667792521,-1759640.4260000002,1720536.524,2075.4360965018095,4974000,392400,637500,102000,1131900,13200,502771.92000000004,12435,1639.009803921569,623.6798490054099,11,41.45,418.9766,268.596,109,85,10,61,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,0.5054,61447733,0.324,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,797542,241464.6573752,0,1653.3650301568157,1720536.524
5520,PICAYUNE,3431,24960679.68,7275.045083066161,2624948.66,765.0681025939957,19657874.648000002,5729.488384727485,-5913248.538000001,5302805.032,1545.5566983386766,20586000,1094400,1365000,234600,2694000,139200,1490014.6800000002,51465,1257.4597249508838,419.5457107452821,116,171.55,1241.6789,881.767,304,182,23,1093,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,0.3619,189385894,0.257,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,2053953,969073.62338208,418962,1506.2731040512972,5302805.032
5820,PONTOTOC CITY,2302,17522569.2,7611.889313640312,1406908.3999999985,611.1678540399644,15084977.399999999,6552.987576020851,-2566477.86,2437591.8000000003,1058.9017376194615,13812000,1245600,1335000,153000,2733600,298800,643639.2,34530,1818.8552875695732,-52.45523310948124,249,115.10000000000001,536.366,476.5139999999999,346,178,15,681,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,0.233,87056850,0.207,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,1753237,671774.403562,107904,1058.9017376194615,2437591.8000000003
5800,PONTOTOC COUNTY,3466,24699779.28,7126.306774379689,212809.01200000197,61.39902250432897,21369947.012000002,6165.593482977496,-4295495.382,3329832.268,960.7132914021928,20796000,1368000,1155000,265200,2788200,259200,804389.2799999999,51990,421.97500000000036,-314.1469266695349,216,173.3,670.3244,734.792,380,154,26,1030,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0.1934,118922581,0.212,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,2551894,1014969.6301316,522068,960.7132914021928,3329832.268
5530,POPLARVILLE,1909,13680911.28,7166.53288632792,43107.50999999978,22.581199580932662,10484004.391999999,5491.88286642221,-3288393.462,3196906.888,1674.6500199057098,11454000,554400,990000,102000,1646400,15600,536276.28,28635,1431.8614864864867,2.9374889451237323,13,95.45,446.8969,381.8,154,132,10,398,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,0.2341,114175246,0.2,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,1222569,534963.52529664,242338,1652.9616396018855,3196906.888
5900,PRENTISS COUNTY,2278,17167839.12,7536.364846356453,279685.7280000001,122.77687796312512,14672653.728,6441.02446356453,-2720756.058,2495185.392,1095.3403827919228,13668000,1450800,1335000,102000,2887800,6000,571869.12,34170,1289.739424703892,-203.50546008826632,5,113.9,476.5576,435.098,403,178,10,809,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,0.2092,89113764,0.191,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,2125564,668851.19364656,501635,1095.3403827919228,2495185.392
6000,QUITMAN COUNTY,852,6327326.4,7426.439436619718,-260603.43999999948,-305.87258215962447,4618948.272,5421.300788732394,-1921463.112,1708378.1280000003,2005.1386478873242,5112000,288000,405000,51000,744000,0,458546.4,12780,694.6762589928057,513.0139463296015,0,42.6,382.122,374.028,80,54,5,392,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,0.4485,77936585,0.439,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,647440,262512.48480064,196657,1789.0960563380283,2182224.3800000004
1212,QUITMAN SEP,1593,12270718.92,7702.899510357815,872881.8900000006,547.9484557438791,8957624.8116,5623.1166425612055,-3700522.9716,3313094.1084000003,2079.7828677966104,9558000,507600,1207500,153000,1868100,6000,814723.92,23895,2168.5741324921137,513.2402904805544,5,79.65,678.9366,555.957,141,161,15,456,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,0.4262,121991445,0.349,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,1180662,466266.30219812,202630,1655.5066101694918,3415760.46
6100,RANKIN COUNTY,18720,129699871.2,6928.411923076923,5344305.480000004,285.48640384615373,94680905.97600001,5057.740703846154,-57556436.716,35018965.224,1870.671219230769,112320000,6912000,5872500,724200,13508700,483600,3106771.2,280800,1330.330930064888,-899.962478490384,403,936,2588.976,2265.12,1920,783,71,6512,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,0.1383,1665040971,0.121,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,9818362,5436752.45771212,1682297,1537.034653846154,46621147.18799999
5620,RICHTON,597,4242251.04,7105.948140703517,44707.54399999976,74.887008375209,3488344.5439999998,5843.123189279731,-630021.794,753906.496,1262.8249514237857,3582000,230400,262500,0,492900,0,158396.04,8955,1494.0404040404042,-64.57797356267247,0,29.85,131.9967,167.16000000000005,64,35,0,210,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0.2211,26925232,0.28,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,344990,166920.11940296,0,1262.8249514237857,753906.496
7012,S. TIPPAH,2485,18625405.2,7495.132877263582,643832.5519999973,259.08754607645824,15994352.552,6436.35917585513,-3193821.682,2631052.648,1058.7737014084507,14910000,1364400,1515000,102000,2981400,171600,525130.2,37275,554.4094754653133,-492.08693766350507,143,124.25,437.6085,703.2550000000001,379,202,10,660,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,0.1761,93966166,0.28300000000000003,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,2653744,740471.62666052,350476,1058.7737014084507,2631052.648
6200,SCOTT COUNTY,3989,29307987.84,7347.2017648533465,1718673.0720000006,430.8531140636751,25853713.072,6481.251710203059,-3036079.022,3454274.768,865.9500546502883,23934000,1512000,2107500,153000,3772500,458400,1083252.84,59835.00000000001,1338.9567039106146,-54.86354476994666,382,199.45000000000002,902.7107,1081.019,420,281,15,875,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,0.2263,123366956,0.271,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,2813807,1132778.74890376,437383,865.9500546502883,3454274.768
6920,SENATOBIA,1666,12373562.88,7427.108571428572,761708.7700000014,457.2081452581042,9575028.008000001,5747.315731092438,-4009425.1080000005,2798534.872,1679.7928403361345,9996000,889200,765000,102000,1756200,28800,567572.88,24990.000000000004,1198.2367688022282,179.5778070120898,24,83.30000000000001,472.9774,336.532,247,102,10,388,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,0.2839,99947674,0.202,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,1326033,482636.63574172,65615,1612.689741896759,2798534.872
6400,SIMPSON COUNTY,3008,22557600.96,7499.202446808511,-518580.77999999747,-172.4005252659581,16467048.700800002,5474.417786170214,-5042331.8108,6090552.2592,2024.784660638298,18048000,1191600,1815000,224400,3231000,60000,1173480.96,45120,1303.9983193277312,259.5467927395089,50,150.4,977.9008,878.3359999999999,331,242,22,1205,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0.3251,256827504,0.292,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,2455121,919669.9437426,573531,1775.0491156914895,7191170.112
6500,SMITH COUNTY,2443,17227031.88,7051.5889807613585,116626.50999999791,47.73905444126012,12650285.327999998,5178.176556692591,-1793798.7979999995,4576746.552,1873.412424068768,14658000,489600,1147500,224400,1861500,6000,664886.88,36645,646.5241157556266,-105.81640619962286,5,122.15,554.0724,583.877,136,153,22,622,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0.2268,163455234,0.239,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,1660431,723516.8301424,293265,1620.5449733933688,4576746.552
6312,SOUTH DELTA,604,4593294.72,7604.792582781456,-367870.68000000063,-609.0574172185443,3353105.1455999995,5551.498585430462,-1256369.3255999999,1240189.5744,2053.2939973509933,3624000,219600,217500,51000,488100,0,472134.72000000003,9060,2360.8526315789472,740.826172564136,0,30.200000000000003,393.4456,301.396,61,29,5,147,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,0.6514,79472422,0.499,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,263819,180659.9220398,169803,1900.5139072847685,2225227.816
5412,SOUTH PANOLA,4313,31488045.96,7300.729413401345,2989967.5160000026,693.2454245304898,25837166.516000003,5990.532463714352,-7530227.886,5650879.444,1310.1969496869929,25878000,1630800,2010000,153000,3793800,61200,1690350.96,64695,1865.190217391304,315.928509317691,51,215.65,1408.6258,1410.351,453,268,15,1311,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,0.3266,201817123,0.327,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,2421020,1245325.91081956,576931,1310.1969496869929,5650879.444
5712,SOUTH PIKE,1557,11464921.92,7363.469441233141,841270.0399999991,540.3147334617852,8369393.001599999,5375.332692100192,-2198699.1615999998,3095528.9184000003,1988.1367491329481,9342000,511200,652500,102000,1265700,0,833866.9199999999,23355.000000000004,1154.9163179916322,523.1172599158629,0,77.85000000000001,694.8891,516.924,142,87,10,602,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,0.4463,110835209,0.332,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,989675,470358.4380626,301940,1578.7359537572256,3103385.852
5321,STARKVILLE OKTIBBEHA,4894,35434109.76,7240.316665304454,3566329.0599999987,728.7145606865543,25866900.124799997,5285.431165672251,-21568126.554800004,9567209.6352,1954.8854996322025,29364000,1620000,2115000,102000,3837000,123600,2036099.76,73410,1230.7304582210245,355.4434374241389,103,244.70000000000002,1696.7498,1150.09,450,282,10,1677,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,0.3467,471472708,0.235,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,2923798,1433001.17863928,633622,1506.6491009399265,13201235.824
6600,STONE COUNTY,2518,17862741.12,7094.019507545671,208233.70800000057,82.698057188245,14148856.708,5619.085269261319,-3513194.558,3713884.4119999995,1474.9342382843524,15108000,709200,967500,153000,1829700,24000,863271.12,37770,1761.7624633431087,220.2738398228172,20,125.9,719.3926,581.658,197,129,15,900,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0.2857,132638729,0.231,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,1228939,704807.74965788,293713,1474.9342382843524,3713884.4119999995
6711,SUNFLOWER CONS,2929,22151844.36,7562.937644247183,1758653.9399999976,600.4281119836114,16170846.382799998,5520.9444803004435,-6438500.812799999,5980997.977200001,2041.9931639467397,17574000,658800,1725000,153000,2536800,0,1997109.36,43935.00000000001,1414.390186915888,662.6810212672581,0,146.45000000000002,1664.2578,1772.0449999999998,183,230,15,1090,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,0.5682,216486648,0.605,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,1931441,894237.301444,315043,1610.9796585865483,6061626.143999999
6900,TATE COUNTY,2014,14824983.6,7360.965044687189,89033.6679999996,44.20738232373333,11425886.668,5673.230718967229,-2534992.8779999996,3399096.932,1687.7343257199602,12084000,777600,1012500,102000,1892100,88800,729873.6,30210,1914.4819944598344,221.4462378293665,74,100.7,608.228,398.772,216,135,10,734,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0.302,121396319,0.198,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,1200972,595183.79765752,362274,1687.7343257199602,3399096.932
