dist_id,district,total_enroll,model_9_total_funding,model_9_pp_funding,model_9_diff_total,model_9_diff_pp,model_9_state_share,model_9_state_share_pp,model_9_state_total_diff,model_9_local_share_total,model_9_local_share_pp,model_9_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,local_funding_28_mill,local_funding_27_pct,totalEnrollment,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
5921,BOONEVILLE,1321,11049594.5805,8364.568191143073,1154294.4984999988,873.8035571430728,9630230.3685,7290.106259273278,1154294.4985000007,1419364.2119999998,1074.4619318697955,1419364.2119999998,8784650,542640,748125,169575,1460340,0,476742.9555,21961.625,305900,0,0,1419364.212,8475935.87,6416.302702,9334019.87,7065.874239,9895300.082,7490.764634,2758.9460580912864,430.4038299544418,0,66.05,238.9689,290.62,136,90,15,1419364.212,2520185.365,1321,0.1809,460,50691579,0.22,298956.11,710956.76,50691.579,38.37364042,7914655.658,5991.412307,6813834.505,795434,373889.8257,116419,1074.461932,0,0,0,1661.5931699999999,253.08478260869566
4320,BROOKHAVEN,2586,21906775.533999998,8471.297576952822,1860639.4339999966,719.5048099528221,15991946.139819998,6184.04723117556,536469.1198199987,5914829.39418,2287.2503457772623,6022839.676,17196900,1101240,955937.5,113050,2170227.5,38570,2016680.463,42992.25000000001,371070,70335.32100000008,0,4590659.075,15455477.02,5976.595909,17002441.02,6574.8031789999995,20046136.1,7751.792767,1402.809226932668,1226.6293297221773,29,129.3,1010.8674,724.08,276,115,10,6022839.676,4590659.075,2586,0.3909,558,215101417,0.28,578745.37,1416898.65,215101.417,83.17920224,10979601.34,4245.785516,12411781.94,1607701,776720.8617,280855,1775.196858,0,0.04090000000000005,105.76740000000012,3294.2519600000005,503.32437275985666
700,CALHOUN COUNTY,2080,18455098.354865897,8872.643439839374,1757295.8948658966,844.8537938393738,15599876.110865898,7499.940437916297,1757295.8908658978,2855222.244,1372.703001923077,2855222.244,13832000,1181040,673312.5,113050,1967402.5,178220,1125371.52,34580,530670,0,786854.3348658963,2855222.244,13842580.22,6655.086644,15225279.22,7319.845779,16697802.46,8027.789646,1547.905684754522,865.2641881878262,134,104,564.096,673.92,296,81,10,2855222.244,4110825.389,2080,0.2712,798,101972223,0.324,464211.75,1347776.47,101972.223,49.02510721,12370056.98,5947.142777,11114453.83,1368363,637279.4525,489806,1372.703002,0.04453494835,0,0,2656.8788,613.7919799498746
4520,CANTON,3166,27715572.878000002,8754.12914655717,3993368.0780000016,1261.3291455571707,20232368.20094,6390.514276986734,1941339.8509400003,7483204.6770600015,2363.6148695704364,8080929.3040000005,21053900,646380,1363250,180880,2190510,409640,3071553.471,52634.75000000001,650370,286964.65700000006,0,5431176.455,18291028.35,5777.330496,20115468.35,6353.590761,23722204.8,7492.800001,1545.581871345029,1411.9070339689033,308,158.3,1539.6258,987.792,162,164,16,8080929.304,5431176.455,3166,0.4863,978,288604618,0.312,718289.38,1698647.97,288604.618,91.15749147,12034539.05,3801.181,14684291.9,1661921,897744.9743,393681,1715.469506,0,0.13630000000000003,431.5258000000001,4167.755319999999,402.5368098159509
800,CARROLL COUNTY,805,7475004.187734873,9285.719487869408,945162.0897348728,1174.1143968694078,5456753.057046457,6778.575226144667,422618.28704645764,2018251.1306884158,2507.1442617247403,2510623.22,5353250,375060,315875,56525,747460,43890,686554.3125,13383.125,118370,41487.68750000001,470609.0627348729,1495707.328,5034134.77,6253.583565,5539656.77,6881.561205,6529842.098,8111.605091,621.6569343065694,1272.1125430968725,33,40.25,344.1375,177.905,94,38,5,2510623.22,1495707.328,805,0.4275,178,89665115,0.221,180916.36,454766.41,89665.115,111.385236,3029033.55,3762.774596,4043949.442,662293,248772.6822,99740,1858.021525,0.06718768064,0.07750000000000001,62.38750000000001,1053.2925,560.3370786516854
911,CHICKASAW COUNTY CONSOL,2214,19464296.733434614,8791.461939220693,2392025.8734346144,1080.4091552206928,17245312.329434615,7789.210627567577,2392025.8694346137,2218984.404,1002.2513116531165,2218984.404,14723100,853860,1180375,113050,2147285,61180,1463328.909,36807.75,557270,0,475325.07443461276,2218984.404,14853286.46,6708.801472,16361201.46,7389.883225,17072270.86,7711.052784,1713.2295081967213,1113.8229755710377,46,110.7,733.4982,584.496,214,142,10,2218984.404,4417524.394,2214,0.3313,838,79249443,0.264,492494.54,1240723.92,79249.443,35.7946897,14142217.06,6387.631913,11943677.07,1520243,646341.7613,378375,1002.251312,0.02503163852,0,0,2855.48446,451.5214797136038
1000,CHOCTAW COUNTY,1230,11142647.318322374,9059.062860424694,416404.1483223736,338.53995642469454,8134132.542375333,6613.115888110026,-139640.42762466706,3008514.775947041,2445.946972314667,7774436.208,8179500,702240,881125,0,1583365,6650,568802.4299999999,20448.75,247380,0,536501.1383223742,2452470.202,8273772.97,6726.644691,9083222.97,7384.734122,10726243.17,8720.522904,1230.4680851063831,746.1736105557775,5,61.5,285.114,364.08,176,106,0,7774436.208,2452470.202,1230,0.2318,372,277658436,0.296,269270.86,961634.11,277658.436,225.7385659,1308786.762,1064.054278,6630752.768,1236373,356057.8872,239967,1993.878213,0.050583984910000004,0,0,1594.9092,645.0725806451613
1100,CLAIBORNE COUNTY,1188,11656092.92041005,9811.526027281187,1971184.2284100503,1659.2459832811865,9471255.46841005,7972.437262971423,1971184.2284100503,2184837.452,1839.0887643097644,2184837.452,7900200,315210,739812.5,180880,1235902.5,0,1328655.636,19750.500000000004,391020,166378.21200000003,614186.0724100508,2184837.452,7500071.24,6313.191279,8261275.24,6953.935387,9684908.692,8152.280044,2176.573369565217,1453.78889066068,0,59.400000000000006,665.9928,472.824,79,89,16,2184837.452,2230544.315,1188,0.5606,588,78029909,0.398,267400.93,609582.31,78029.909,65.68174158,6076437.788,5114.846623,6030730.925,835413,360442.7021,371360,1839.088764,0.055623189079999996,0.2106,250.1928,1660.43712,631.5646258503401
1420,CLARKSDALE,2118,18758899.614000004,8856.893113314449,3082380.4540000036,1455.3259923144487,16741677.302000005,7904.47464683664,3082380.452000005,2017222.312,952.4184664778093,2017222.312,14084700,454860,847875,226100,1528835,35910,2388624.273,35211.75,382375,303243.5910000001,0,2017222.312,13659296.85,6449.148654,15045532.85,7103.651015,15676519.16,7401.567121,249.10593220338978,1480.3179271554277,27,105.9,1197.3054,1092.888,114,102,20,2017222.312,4062293.87,2118,0.5653,575,72043654,0.516,471224.01,1126703.84,72043.654,34.01494523,13028310.54,6151.232549,10983238.98,1470046,616231.6251,213402,952.4184665,0,0.21530000000000005,456.0054000000001,2820.88716,371.1339130434783
1425,CLARKSDALE COLLEGIATE,600,5021361.8,8368.936333333333,544262.034,907.1033893333333,4534675.963719999,7557.793272866666,544262.03371999925,486685.83627999993,811.1430604666665,486685.83627999993,3990000,163590,166250,0,329840,0,623397.6000000001,9975,0,68149.20000000003,0,486685.8364,3990413.93,6650.689883,4422362.93,7370.604883,4477099.766,7461.832944,4286.377049180328,1393.8851270481314,0,30,312.48,309.6,41,20,0,486685.8364,1194037.991,511,0.5208,0,17381637.01,0.516,118507.23,113604.7,17381.63701,28.96939502,3935677.094,6559.461823,3228324.939,68371,187836.3755,0,811.1430606,0,0.17080000000000006,102.48000000000003,755.0920000000001,NA
614,CLEVELAND,2818,24825101.434,8809.475313697658,2404272.6840000004,853.1840606976575,18684950.27,6630.571422995032,1396073.9699999988,6140151.164000001,2178.903890702626,6140151.164000001,18739700,1097250,1305062.5,282625,2684937.5,82460,2511869.388,46849.25,577885,181400.296,0,5131952.451,17288876.3,6135.158375,19007231.3,6744.936586,22420828.75,7956.291253,1338.6816192560173,1327.0268237408447,62,140.9,1259.0824,1141.29,275,157,25,6140151.164,5131952.451,2818,0.4468,869,219291113,0.405,637882.11,1699925.19,219291.113,77.8179961,12867080.14,4566.032696,13875278.85,2073160,841033.2699,366002,1821.132878,0,0.0968,272.7824,3733.0979600000005,421.1760644418872
2521,CLINTON,5211,41107808.0455,7888.660150738822,1717208.3855000064,329.5352887388226,32834505.637500003,6300.998970926886,1717208.387500003,8273302.408,1587.6611798119363,8273302.408,34653150,1723680,1537812.5,113050,3374542.5,315210,1839042.6705,86632.875,839230,0,0,8273302.408,31117297.25,5971.463683,34272499.25,6576.952456,39390599.66,7559.124862,1661.7535885167467,347.241163976842,237,260.55,921.8259,807.705,432,185,10,8273302.408,9253574.798,5211,0.1769,1262,295475086,0.155,1193720.75,2470788.5,295475.086,56.70218499,25999196.84,4989.291277,25018924.45,2332623,1518946.772,423413,1587.66118,0,0,0,6181.6252699999995,335.5095087163233
1400,COAHOMA COUNTY,988,9649364.073300172,9766.562827226895,1087224.8393001724,1100.4299992268952,7044035.773509125,7129.590863875633,442251.57350912504,2605328.2997910464,2636.9719633512614,4089162.9239999996,6570200,426930,490437.5,169575,1086942.5,0,1052940.2519999999,16425.500000000004,242725,121023.08400000002,559107.7373001706,1960355.034,6601784.2,6681.967814,7260574.2,7348.759312,8562139.234,8666.132828,520.2955801104972,1409.5527791756413,0,49.400000000000006,527.7896,434.72,107,59,15,4089162.924,1960355.034,988,0.5342,365,146041533,0.44,226729.81,643050.39,146041.533,147.8153168,3171411.276,3209.930441,5300219.166,992769,308992.9545,107670,1984.165014,0.061506267440000005,0.18420000000000003,181.98960000000002,1366.95584,294.986301369863
8111,COFFEEVILLE,417,4010621.0987315807,9617.796399835925,394657.5807315805,946.4210578359252,2927753.402074054,7020.991371880225,139534.522074054,1082867.6966575268,2596.8050279556996,1406185.228,2773050,163590,207812.5,56525,427927.5,0,419035.5855,6932.625000000001,87115,42621.77850000002,253938.60973158063,827744.6376,2788218.88,6686.376211,3065720.88,7351.848633,3615963.518,8671.375342,1690.2605633802823,1436.9013649116441,0,20.85,210.0429,146.367,41,25,5,1406185.228,827744.6376,417,0.5037,131,50220901,0.351,96067.99,277663.89,50220.901,120.4338153,1659535.652,3979.701803,2237976.242,307919,117224.6558,57880,1984.999131,0.06759650582,0.15370000000000006,64.09290000000003,564.9146600000001,441.8320610687023
4620,COLUMBIA,1646,14527697.197999999,8826.061481166464,1291506.3379999995,784.633256166464,12104715.909999998,7354.019386391251,1291506.339999998,2422981.288,1472.0420947752127,2422981.288,10945900,837900,1263500,56525,2157925,6650,1058687.4479999999,27364.750000000004,331170,0,0,2422981.288,10813209.57,6569.38613,11919949.57,7241.767661,13236190.86,8041.428225,1911.8746594005447,1128.4820645734148,5,82.30000000000001,530.6704,490.508,210,152,5,2422981.288,3218386.384,1646,0.3224,498,86535046,0.298,367442.53,816243.04,86535.046,52.57293196,9496968.282,5769.725566,8701563.186,1456267,459835.4194,79052,1472.042095,0,0,0,2184.6161199999997,158.73895582329317
4420,COLUMBUS,3090,28434986.37,9202.26096116505,4222791.93,1366.5993301650497,22276129.134,7209.103279611651,3609610.204,6158857.2360000005,1993.157681553398,6158857.2360000005,20548500,997500,2094750,169575,3261825,59850,3373858.215,51371.25,734160,405421.905,0,5545675.511,18666518.93,6040.944638,20539538.93,6647.099977,24212194.44,7835.661631,1715.220502901354,1439.6073509437622,45,154.5,1691.157,1016.61,250,252,15,6158857.236,5545675.511,3090,0.5473,1104,219959187,0.329,694447.69,1675292.24,219959.187,71.18420291,14380681.69,4653.942296,14993863.42,2375056,939256.1662,337991,1794.7169940000001,0,0.19730000000000003,609.657,4275.9378,306.151268115942
1500,COPIAH COUNTY,2205,19628784.457657304,8901.94306469719,2060532.697657302,934.4819476971907,15945169.725657303,7231.3694900940145,2060532.6956573036,3683614.732,1670.5735746031746,3683614.732,14663250,869820,980875,192185,2042880,136990,1731436.56,36658.125,369740,63931.77000000005,583898.0026573036,3683614.732,13884637.03,6296.887542,15294706.03,6936.374617,17568251.76,7967.461117,1584.0028328611897,1220.9664800066369,103,110.25,867.888,544.635,218,118,17,3683614.732,4129570.628,2205,0.3936,556,131557669,0.247,509557.71,1106346.32,131557.669,59.66334195,11611091.3,5265.801042,11165135.4,1483727,671774.4036,137076,1670.573575,0.030659043520000005,0.04360000000000003,96.13800000000006,2863.8927,246.53956834532374
220,CORINTH,2490,21000715.96,8434.022473895582,3788455.1999999993,1521.4679528955821,17870255.732,7176.809530923695,3788455.2020000014,3130460.228,1257.2129429718875,3130460.228,16558500,873810,798000,169575,1841385,307230,1610479.71,41396.25,641725,0,0,3130460.228,14081800.53,5655.341578,15517490.53,6231.923908,17212260.76,6912.554521,1611.0212121212116,1089.319865643945,231,124.5,807.258,672.3,219,96,15,3130460.228,4189722.443,2490,0.3242,965,111802151,0.27,548826.38,1041315.15,111802.151,44.90046225,12387030.3,4974.710965,11327768.09,1309748,731117.5339,149433,1257.212943,0,0,0,3158.0024,154.85284974093264
1600,COVINGTON COUNTY,2609,23350739.37106954,8950.072583775216,1649577.8510695398,632.2644137752159,17046039.740880765,6533.552986155908,314051.240880765,6304699.630188776,2416.5195976193086,8160987.716,17349850,1915200,1088937.5,56525,3060662.5,81130,1996620.7380000001,43374.62500000001,371735,58295.496000000036,389071.01206953934,4969173.015,16731988.5,6413.180721,18404344.5,7054.175738,21701161.52,8317.80817,211.59496753246822,1234.0987021144024,61,130.45000000000002,1000.8124,746.174,480,131,5,8160987.716,4969173.015,2609,0.3836,559,291463847,0.286,600717.12,1580427.38,291463.847,111.7147746,10243356.78,3926.162048,13435171.49,2930320,761519.4541,323221,1904.627449,0.01694437033,0.03360000000000002,87.66240000000005,3452.88246,578.2128801431127
1700,DESOTO COUNTY,35003,285219606.2275,8148.433169371197,21461005.92750001,613.1190443711976,226588937.4595,6473.4147775762085,21461005.959500015,58630668.768,1675.018391794989,58630668.768,232769950,10928610,20141187.5,1503565,32573362.5,2084110,12325168.8525,581924.875,4885090,0,0,58630668.77,205127931.5,5860.295733,225828625.5,6451.693442,263758600.3,7535.314125,1264.5292728989616,364.00735258709915,1567,1750.15,6178.0295,4445.381,2739,2423,133,58630668.77,60973728.9,35003,0.1765,7346,2093952456,0.127,8036987.35,16978282.19,2093952.456,59.82208542,167197956.8,4776.67505,164854896.6,25877680,10076320.69,1562060,1675.018392,0,0,0,42890.16635,212.64089300299483
6811,E. TALLAHATCHIE,853,7662902.431453468,8983.472955982965,629474.2814534679,737.9534369829653,6111593.371453469,7164.8222408598695,629474.2814534688,1551309.0599999998,1818.6507151230946,1551309.0599999998,5672450,279300,299250,56525,635075,0,686309.7255000001,14181.125000000002,212800,30234.15850000001,411852.4224534686,1551309.06,5482119.09,6426.868804,6024643.09,7062.887562,7033428.15,8245.519519,-109.65765765765809,1225.967749652704,0,42.650000000000006,344.0149,367.643,70,36,5,1551309.06,1626653.634,853,0.4033,320,55403895,0.431,195642.11,566081.98,55403.895,64.95181125,4473334.03,5244.236846,4397989.456,647247,264558.5527,59279,1818.650715,0.056799004550000004,0.053300000000000014,45.464900000000014,1090.38346,185.246875
3111,EAST JASPER,755,6912234.842467386,9155.277937042896,434468.12246738654,575.4544670428968,5045931.435001192,6683.352894041313,51202.585001192056,1866303.4074661944,2471.925043001582,2451217.468,5020750,231420,498750,56525,786695,6650,560014.455,12551.875,140980,10945.235000000022,373648.2774673857,1483037.87,4994728.85,6615.534901,5492732.85,7275.142848,6477766.72,8579.82347,1198.3252032520322,1172.294836645779,5,37.75,280.709,224.235,58,60,5,2451217.468,1483037.87,755,0.3718,212,87543481,0.297,171800.42,489891.43,87543.481,115.9516305,3041515.382,4028.497195,4009694.98,639301,230940.7437,43920,1964.288569,0.057145114430000005,0.02180000000000004,16.45900000000003,983.2461000000001,207.16981132075472
1211,ENTERPRISE,955,8046882.9209245145,8426.055414580644,453452.3809245145,474.81924658064327,6262095.6649245145,6557.168235523051,407028.7749245148,1784787.256,1868.8871790575918,1784787.256,6350750,315210,665000,56525,1036735,0,238153.125,15876.875,193515,0,211852.92092451476,1738363.65,5855066.89,6130.960094,6438383.89,6741.763236,7593430.54,7951.236168,2174,-289.7641424083772,0,47.75,119.375,138.475,79,80,5,1784787.256,1738363.65,955,0.125,291,63742402,0.145,208497.93,571244.96,63742.402,66.74597068,4653596.634,4872.876057,4700020.24,680199,272743.7195,123212,1820.276074,0.027039197159999997,0,0,1178.2,423.40893470790377
6220,FOREST SEPARATE,1645,13989206,8504.07659574468,1722067.3800000008,1046.84946874468,11322325.896,6882.8728851063825,1722067.3760000002,2666880.104,1621.2037106382977,2666880.104,10939250,750120,490437.5,113050,1353607.5,678300,869670.375,27348.125,121030,0,0,2666880.104,9600258.52,5836.023416,10568378.52,6424.546213,12267138.62,7457.227127,1323.9630350194557,885.8326485060504,510,82.25,435.925,463.89,188,59,10,2666880.104,2853462.2,1645,0.265,182,95245718,0.282,378194.67,798644.85,95245.718,57.90013252,7901498.416,4803.342502,7714916.32,1013349,483513.7777,26415,1621.203711,0,0,0,2103.64,145.13736263736263
1800,FORREST COUNTY,2129,18802299.21544629,8831.51677569107,1649986.3554462902,775.0053336910705,13725678.427275792,6447.007246254482,500438.57727579214,5076620.788170499,2384.509529436589,5323374.588,14157850,1097250,1088937.5,113050,2299237.5,134330,1442401.7580000001,35394.625,382375,0,350710.33244628896,3927073.01,13225239.85,6211.949202,14544714.85,6831.712001,17152312.86,8056.511442,1022.296875,1121.6587875050968,101,106.45,723.0084,536.508,275,131,10,5323374.588,3927073.01,2129,0.3396,575,190120521,0.252,480573.7,1264178.15,190120.521,89.30038563,9221340.262,4331.301203,10617641.84,1873962,631433.0327,233371,1844.56224,0.019007053249999996,0,0,2774.67502,405.86260869565217
1900,FRANKLIN COUNTY,1211,11103290.447580379,9168.695662741848,741864.5275803786,612.6048927418469,9151011.335580379,7556.574182973062,741864.5255803782,1952279.112,1612.121479768786,1952279.112,8053150,758100,723187.5,113050,1594337.5,0,621622.6485,20132.875,200165,0,613882.4240803802,1952279.112,8409146.81,6943.96929,9260178.81,7646.720735,10361425.92,8556.09077,1262.0714285714284,875.7422361992656,0,60.550000000000004,311.5903,380.254,190,87,10,1952279.112,2500248.279,1211,0.2573,301,69724254,0.314,271608.29,732875.52,69724.254,57.57576713,7307899.698,6034.599255,6759930.531,1232123,348749.8624,275179,1612.12148,0.058524029449999994,0,0,1577.35459,914.2159468438538
2000,GEORGE COUNTY,4165,34603055.8825,8308.056634453782,3798430.9224999994,911.9882164537821,29241213.802500002,7020.699592436975,3798430.922500003,5361842.08,1287.3570420168066,5361842.08,27697250,1895250,1787187.5,169575,3852012.5,73150,2001680.2574999998,69243.125,909720,0,0,5361842.08,25442782.88,6108.711376,28023543.88,6728.341868,30804624.96,7396.068418,1752.4560283687943,805.3998919617661,55,208.25,1003.3485,837.165,475,215,15,5361842.08,7566356.848,4165,0.2409,1368,191494360,0.201,932630.86,2055456.02,191494.36,45.97703721,22661701.8,5440.984826,20457187.03,2616531,1193583.484,534023,1287.357042,0,0,0,5203.46705,390.3676900584795
2100,GREENE COUNTY,1640,14342065.818472354,8745.162084434362,366227.5384723544,223.30947343436128,10770353.926472355,6567.288979556314,-3689.083527645096,3571711.892,2177.8731048780487,3571711.892,10906000,602490,556937.5,113050,1272477.5,6650,849032.1,27265,507395,0,773246.2184723536,3201795.273,10774043.01,6569.538421,11858501.01,7230.793299,13975838.28,8521.852611,497.0065789473683,855.4366213167912,5,82,425.58,383.76,151,67,10,3571711.892,3201795.273,1640,0.2595,763,127561139,0.234,382168.28,956220.73,127561.139,77.78118232,8286789.118,5052.920194,8656705.737,1159160,484975.3827,433484,1952.314191,0.05698699233,0,0,2040.4239999999998,568.1310615989515
7620,GREENVILLE,3542,31377928.442,8858.816612648221,3991999.762000002,1127.0467986482208,25975421.682,7333.546494071146,3991999.7619999982,5402506.760000001,1525.2701185770752,5402506.760000001,23554300,1177050,648375,169575,1995000,17290,4441869.894,58885.75000000001,654360,656222.7980000002,0,5402506.76,21983421.92,6206.499695,24196271.92,6831.245601,27385928.68,7731.769814,55.159793814433215,1513.4077161063287,13,177.10000000000002,2226.5012,1512.434,295,78,15,5402506.76,6532993.418,3542,0.6286,984,192946670,0.427,793554.33,1936298.59,192946.67,54.47393281,18793765.16,5305.975483,17663278.5,1973598,1072265.798,421923,1525.270119,0,0.27860000000000007,986.8012000000002,4718.485479999999,428.7835365853659
4211,GREENWOOD-LEFLORE CONS,4030,36513173.48462297,9060.34081504292,5862685.224622969,1454.7606010429208,28404304.21262297,7048.214444819596,4773509.652622972,8108869.272,2012.126370223325,8108869.272,26799500,1264830,1421437.5,169575,2855842.5,168910,4726627.815,66998.75,819280,637560.105,438454.3146229764,7019693.701,23630794.56,5863.720734,25998865.56,6451.331404,30650488.26,7605.580214,985.0725646123265,1504.1715666267241,127,201.5,2369.237,1906.19,317,171,15,8108869.272,7019693.701,4030,0.5879,1232,289602474,0.473,912529.04,2114143.52,289602.474,71.86165608,17889996.29,4439.205034,18979171.86,2360351,1162888.885,371679,1741.859479,0.012154060370000002,0.2379,958.737,5424.7698,301.6875
2220,GRENADA,3864,33555745.188,8684.199065217392,2921977.1680000015,756.2052702173914,26902765.876000002,6962.413528985508,2921977.166000001,6652979.312,1721.785536231884,6652979.312,25695600,941640,3408125,373065,4722830,6650,2305666.188,64239.00000000001,760760,0,0,6652979.312,23980788.71,6206.208258,26413351.71,6835.753548,30633768.02,7927.993795,2010.827687776141,1032.3050976601298,5,193.20000000000002,1155.7224,1329.216,236,410,33,6652979.312,7131604.962,3864,0.2991,1144,237606404,0.344,859235.85,1956298.86,237606.404,61.49234058,19760372.4,5113.968012,19281746.75,3357478,1112608.063,380913,1721.785536,0,0,0,5045.976720000001,332.96590909090907
2421,GULFPORT,6113,53955497.32300001,8826.353234582039,6170056.34300001,1009.3336075820389,41789592.495000005,6836.183951415018,4953499.565000005,12165904.828000002,1990.1692831670214,12165904.828000002,40651450,2302230,3258500,305235,5865965,425600,5434285.836,101628.62500000001,1087940,388627.8620000001,0,10949348.05,36836092.93,6025.861759,40553140.93,6633.918032,47785440.98,7817.019627,1152.4859437751002,1313.6361746062562,320,305.65000000000003,2723.9528,2005.064,577,392,27,12165904.83,10949348.05,6113,0.4456,1636,434496601,0.328,1394972.68,3099817.25,434496.601,71.0774744,28387236.1,4643.748749,29603792.88,4718089,1856002.9,560025,1791.157869,0,0.09560000000000002,584.4028000000001,8113.60862,342.3135696821516
2300,HANCOCK COUNTY,4060,33957469.56,8363.90875862069,920182.8600000031,226.6460246206898,24788952.778800003,6105.653393793104,-680320.301199995,9168516.781200001,2258.2553648275866,12012236.936,26999000,1923180,2003312.5,192185,4118677.5,0,1901809.56,67497.5,870485,0,0,7568013.622,25469273.08,6273.21997,28029680.08,6903.862089,33037286.7,8137.262734,1507.2277027027021,727.290542837002,0,203,953.288,856.66,482,241,17,12012236.94,7568013.622,4060,0.2348,1309,429008462,0.211,931929.63,2259750.45,429008.462,105.6671089,16017443.14,3945.18304,20461666.46,3003329,1208492.213,628698,1864.042764,0,0,0,5106.3863999999985,480.28877005347596
2400,HARRISON COUNTY,14355,122261061.965,8516.967047370255,12286688.465000004,855.9169923702557,91927233.76900001,6403.847702473006,7147756.849000007,30333828.196,2113.119344897248,30333828.196,95460750,4807950,8054812.5,621775,13484537.5,829920,9977557.59,238651.875,2269645,0,0,25194896.62,84779476.92,5905.919674,93314431.92,6500.482892,109974373.5,7661.050055,1978.720278151638,1158.0985561302082,624,717.75,5001.282,3244.23,1205,969,55,30333828.2,25194896.62,14355,0.3484,3413,1083351007,0.226,3296698.16,7221819.76,1083351.007,75.46854803,62980603.72,4387.363547,68119535.3,9073970,4185580.127,966721,1755.130381,0,0,0,18385.1221,283.246703779666
1820,HATTIESBURG,3667,33241362.581,9065.002067357513,5170208.2809999995,1409.9286293575124,24266194.684129998,6617.451509170984,2620757.6941299997,8975167.89687,2447.5505581865286,10077916.015999999,24385550,1001490,1812125,327845,3141460,268660,3948995.967,60963.87500000001,972895,462837.7389999999,0,6425717.307,21645436.99,5902.764382,23798952.99,6490.03354,28071154.3,7655.073438,1481.4859437751002,1458.764215715645,202,183.35000000000002,1979.4466,1243.113,251,218,29,10077916.02,6425717.307,3667,0.5398,1463,359925572,0.339,828148.16,2079969.83,359925.572,98.15259667,13721036.97,3741.760833,17373235.68,2403680,1061450.1,680291,1752.309056,0,0.18979999999999997,695.9965999999998,4998.70114,464.99726589200276
1520,HAZLEHURST,1368,12440909.333954958,9094.23196926532,2294083.1139549576,1676.9613382653197,9281300.657954957,6784.576504353039,1457508.3479549577,3159608.676,2309.655464912281,3159608.676,9097200,187530,482125,113050,782705,182210,1397875.752,22743.000000000004,348460,147556.584,462158.9979549577,2323033.914,7823792.31,5719.146425,8603829.31,6289.348911,10146826.22,7417.270631,1055.391304347826,1405.4917916578183,137,68.4,700.6896,433.656,47,58,10,3159608.676,2323033.914,1368,0.5122,524,112843167,0.317,309941.99,726902.32,112843.167,82.48769518,5444220.634,3979.693446,6280795.396,661335,413062.2707,132461,1698.124206,0.03858157028,0.1622,221.8896,1801.3158400000002,252.7881679389313
2500,HINDS COUNTY,4968,40720155.51330938,8196.488629893192,2263022.0733093843,455.51974089319265,29725713.52471585,5983.43669982203,73225.96471584961,10994441.988593534,2213.051930071162,12272488.311999999,33037200,1568070,1845375,237405,3650850,98420,2990196.972,82593,805980,0,54915.54130937766,8804645.881,29652487.56,5968.697174,32609799.56,6563.969316,38457133.44,7740.968889,1143.1572327044023,992.5114554828064,74,248.4,1498.8456,1013.472,393,222,21,12272488.31,8804645.881,4968,0.3017,1212,438303154,0.204,1141362.53,2780140.03,438303.154,88.22527254,20337311.25,4093.661684,23805153.68,2923802,1502575.544,0,1772.271715,0.0013504295400000022,0,0,6115.07368,0
7611,HOLLANDALE,548,5341717.995145455,9747.660575082948,669427.5311454553,1221.5830860829483,4401035.931145455,8031.087465593895,669427.5311454549,940682.064,1716.5731094890511,940682.064,3644200,203490,216125,56525,476140,0,799501.0380000001,9110.5,13300,138953.346,260513.11114545495,940682.064,3731608.4,6809.50438,4108613.4,7497.469708,4672290.464,8526.077489,1709.5609756097565,1612.7659527428907,0,27.400000000000002,400.7524,200.568,51,26,5,940682.064,1109325.618,548,0.7313,20,33595788,0.366,123415.81,327941.59,33595.788,61.30618248,3167931.336,5780.896599,2999287.782,335956,153181.2118,0,1716.573109,0.05126994819,0.3813,208.95239999999998,764.09096,0
4720,HOLLY SPRINGS,1025,9313167.445046397,9086.017019557461,898515.0450463966,876.6000445574609,6798612.234883869,6632.792424276945,310090.38488386944,2514555.2101625274,2453.2245952805147,2606961.5039999997,6816250,510720,457187.5,113050,1080957.5,29260,879296.25,17040.625,227430,54530.000000000015,208403.0700463971,1926130.55,6488521.85,6330.26522,7133816.85,6959.821317,8414652.4,8209.416975,536.6502590673572,1281.3376170164493,22,51.25,440.75,337.225,128,55,10,2606961.504,1926130.55,1025,0.43,342,93105768,0.329,236079.49,637854.36,93105.768,90.83489561,4526855.346,4416.44424,5207686.301,977384,314546.6953,162627,1879.151756,0.022889452319999996,0.08000000000000002,82.00000000000001,1369.1375,475.5175438596491
