dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,maep_expected_local_addon_total,maep_expected_local_addon_pp,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,local_funding_27_pct_addon,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,maep_rev_full_funding_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,maep_fy24_addon_total,maep_fy24_addon_pp,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_addon_total,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
1820,HATTIESBURG,864.8995983935738,897237.200000003,244.67881101718103,242400,0,28386940.92,7664474.048400001,5651.0681406054,2801800,25163036.3073,6862.022445404964,18737319,27489703.72,7496.510422688846,6425717.307300001,10077916.016,6425717.307300001,5844267.720000001,3667,151.6861202731426,18204749,4964.4802290700845,5109.713389691846,20890835,5696.982547041178,96,357,347,305,275,269,209,275,237,269,259,256,235,182,0.5398,1463,202,65,0,62,14,5,37,110,19,92,5,79,5,5,483,359925572,23641465.01,HATTIESBURG,24.174921168771405,0.33899999999999997,16408732.55,3235.37222,251,218,29,828148.16,2079969.83,1979.4466,1243.1129999999998,23798952.99,359925.572,98.15259667302972,13721036.974000003,3741.760832833379,17373235.6827,4737.724483965094,21645436,5902,45286902,12349,23641465,6447,City,106900,33639,2403680,1061450.09985564,680291,5844267.720000001,1752.3090557131177,0,183.35000000000002,22002000,903600,1635000,295800,2834400,2375335.92,55005.00000000001,877800,7741.189233706027,10077916.015999999,7664474.048400001,2090.1210931006276,20722466.871600002,-15976990.961600002,6447.086176711208,-4356.965083610581,4826.666666666667,5691.566265060241,536.2357842114255,1200,663.7642157885745,464.99726589200276,600,135.00273410799724
1520,HAZLEHURST,390.13043478260806,388569.2088818401,284.0418193580699,164400,70437.52888183988,10324785.04888184,2787691.963198097,5509.570969067063,2801830,9109981.9137,6659.343504166666,6786948,9936215.84,7263.31567251462,2323033.9137000004,3159608.676,2323033.9137000004,2112423.8400000003,1368,4.141842971712477,6715514,4909.001461988304,4961.2192982456145,7566985,5531.421783625731,39,101,98,89,125,83,97,123,66,131,105,116,90,84,0.5122,524,137,5,0,5,5,5,14,5,5,24,5,37,5,0,107,112843167,5442692.68,HAZLEHURST,330.28775097052744,0.317,4178602.9,1174.90906,47,58,10,309941.99,726902.32,700.6895999999999,433.656,8603829.31,112843.167,82.4876951754386,5444220.634000001,3979.693445906433,6280795.3963,4591.224704897661,7823792,5719,13266484,9697,5442692,3978,Town,89900,37137,661335,413062.27066,132461,2112423.8400000003,1698.1242059210529,0.008581570282875229,68.4,8208000,169200,435000,102000,706200,840827.5199999999,20520,314400,7547.35749187269,3159608.676,2787691.963198097,2037.7865228056264,7537093.085683743,-2655000.7168019027,3978.576520467836,-1940.7899976622095,5750.739130434783,6140.869565217391,589.5082082850952,1200,610.4917917149048,252.7881679389313,600,347.21183206106866
2500,HINDS COUNTY,582.0723270440249,-1867523.7700000033,-375.9105817230284,88800,0,35791134.72,9663606.374400001,5259.164320772947,2801860,34535630.8812,6951.616521980676,25730985,37658658.49,7580.245267713366,8804645.8812,12272488.312,8804645.8812,8006171.49,4968,7.8649570458118365,25479863,5128.796900161031,5179.344806763285,28688297,5774.6169484702095,86,329,320,326,362,309,380,399,367,391,452,434,352,399,0.3017,1212,74,50,0,56,19,5,42,112,16,101,5,225,5,0,631,438303154,28401203.2,HINDS COUNT,631.6626996259956,0.204,10854508.62,4539.08777,393,222,21,1141362.53,2780140.03,1498.8456,1013.472,32609799.56,438303.154,88.22527254428341,20337311.248000003,4093.661684380033,23805153.6788,4791.697600402576,29652487,5968,58053690,11685,28401203,5716,Rural,149700,60334,2923802,1502575.543721,0,8006171.49,1772.2717152173914,0,248.4,29808000,1414800,1665000,214200,3294000,1798614.7200000002,74520,727200,7204.334685990338,12272488.311999999,9663606.374400001,1945.1703652173915,26127528.345599998,-18737596.8256,5716.828341384863,-3771.6579761674716,4597.172955974843,5179.245283018868,1002.4885443310504,1200,197.51145566894957,0,600,600
7611,HOLLANDALE,1142,-383631.5943492884,-700.0576539220583,0,69935.58965071168,4288658.469650712,940682.064,6109.4459957129775,2801890,4220933.064,7702.432598540147,3280251,4672290.064,8526.076759124087,940682.064,940682.064,1109325.618,1007534.16,548,2.8730051809394253,3244025,5919.753649635037,5985.859489051095,3657256,6673.824817518248,40,33,29,32,45,49,36,30,46,47,47,35,37,32,0.7313,20,0,5,0,5,5,0,5,23,0,11,0,23,0,5,83,33595788,1852461.6,HOLLANDALE,190.74104134431565,0.366,4336243.53,486.931409,51,26,5,123415.81,327941.59,400.7524,200.568,4108613.4,33595.788,61.306182481751826,3167931.336,5780.896598540146,2999287.7819999997,5473.152886861313,3731608,6809,5584070,10189,1852461,3380,Rural,67300,32604,335956,153181.21180896,0,940682.064,1716.5731094890511,0.021269948190605747,27.400000000000002,3288000,183600,195000,51000,429600,480902.88,8220,12000,7826.019105202029,940682.064,1157937.7868056924,1716.5731094890511,3347976.4056507116,-911779.5360000001,3380.404379562044,-1663.831270072993,4097.024390243902,5239.024390243902,382.23404727946735,1200,817.7659527205326,0,600,600
4720,HOLLY SPRINGS,-10.797927461139807,-339246.6699999999,-330.9723609756102,26400,0,7901175,2133317.25,5627.178292682926,2801950,7540718.5495,7356.798584878048,5614588,8240421.67,8039.435775609756,1926130.5495,2606961.5039999997,1926130.5495,1751900.6700000002,1025,5.711054768038826,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,17,75,87,90,88,68,73,85,63,71,96,86,72,43,0.43,342,22,15,0,23,5,5,5,65,5,25,0,40,0,5,191,93105768,5233731.99,HOLLY SPRIN,179.47647879972698,0.32899999999999996,4063947.91,930.405556,128,55,10,236079.49,637854.36,440.75,337.22499999999997,7133816.850000001,93105.768,90.83489560975607,4526855.346000001,4416.444240000001,5207686.3005,5080.6695614634145,6488521,6330,11722253,11436,5233731,5106,Town,88900,36744,977384,314546.69534688,162627,1751900.6700000002,1879.1517556097565,0,51.25,6150000,460800,412500,102000,975300,528900,15375,205200,7708.463414634146,2606961.5039999997,2133317.25,2081.2851219512195,5767857.75,-3100414.74,5106.079990243903,-3024.7948682926835,5064.165803108808,5053.367875647668,713.6623830899149,1200,486.3376169100851,475.5175438596491,600,124.4824561403509
2611,HOLMES CONSOL,921.9748427672957,184019.72119652107,72.33479606781475,6000,249941.33719652158,19405175.57719652,3548827.856,6232.841085375991,2800195,17320682.856,6808.444518867924,13771855,19221155.856,7555.48579245283,3548827.856,3548827.856,4658891.742000001,4231528.5600000005,2544,3.362543650442076,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,101,188,176,170,203,134,161,223,174,202,213,220,188,182,0.5658,878,5,5,0,29,32,5,24,90,5,32,0,91,0,5,312,126743852,6609648.9,HOLMES CONS,756.5701042023762,0.433,20286509.1,2157.23261,210,98,10,569395.68,1331077.92,1439.3952,1101.552,17255154.6,126743.852,49.820696540880505,13706326.744,5387.70705345912,12596262.858,4951.361186320755,15672328,6160,22281977,8758,6609648,2598,Rural,60400,21504,1299812,731409.31790552,344157,3548827.856,1394.9795031446542,0.016374563495579243,127.2,15264000,756000,735000,102000,1593000,1727274.24,38160,526800,7627.820588520644,3548827.856,5239397.40584306,1394.9795031446542,15856347.72119652,-3060821.044,2598.132429245283,-1203.152926100629,4087.4591194968552,5009.433962264151,508.1365547873996,1200,691.8634452126005,391.9783599088838,600,208.02164009111618
2700,HUMPHREYS COUNTY,792.1835748792273,-717864.2348774709,-594.7508159713925,0,153293.75512252958,9789436.31512253,2416598.5760000004,6108.399121062576,2802040,9803840.576,8122.48597845899,7387242,10507300.55,8705.30285832643,2416598.5760000004,2416598.5760000004,2463073.677,2233835.5500000003,1207,2.883267672983574,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0,78,63,66,105,56,79,108,106,114,121,123,95,68,0.6359,641,0,5,0,5,5,5,21,67,5,22,0,62,5,5,210,86307092,3266347.3,HUMPHREYS C,418.6222497861288,0.433,4763728.07,1194.56182,134,58,15,277451.84,608771.26,767.5313,522.631,9122495.1,86307.092,71.50546147473074,6705896.523999999,5555.838048053023,6659421.4229999995,5517.333407622204,8273465,6854,11539812,9560,3266347,2706,Town,69100,28962,906418,367458.94291916,234793,2233835.5500000003,2002.1529212924609,0.02116732327016426,60.35,7242000,482400,435000,153000,1070400,921037.5599999999,18105,384600,8110.552042355037,2416598.5760000004,2643147.8050830835,2002.1529212924609,7372837.7391225295,-849748.7239999995,2706.1700911350454,-704.0171698425845,4378.830917874396,5171.014492753623,478.75434255145035,1200,721.2456574485497,366.29173166926677,600,233.70826833073323
2900,ITAWAMBA COUNTY,2135.5696551724136,-1820062.5480000004,-539.2777920000008,26400,0,25888980,4626134.5479999995,6300.102356148148,2802100,24947841.548,7391.953051259259,20321707,27709042.548,8210.08668088889,4626134.5479999995,4626134.5479999995,6863000.707800001,6232385.16,3375,6.33538802246196,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0,283,271,256,248,258,227,249,285,268,234,269,230,217,0.1791,972,22,42,0,30,34,5,22,127,5,288,5,157,5,5,727,165219091,7590614.85,ITAWAMBA CO,532.7219087503436,0.159,7372394.53,3113.61667,314,396,15,774387.48,1986813.66,604.4625,536.625,25418521.14,165219.091,48.953804740740736,20792386.592,6160.707138370371,18555520.4322,5497.931979911111,23082908,6839,30673522,9088,7590614,2249,Rural,87600,44567,2705112,991291.2717994,431103,4626134.5479999995,1370.7065327407406,0,168.75,20250000,1130400,2970000,153000,4253400,725355,50625,583200,7670.808888888889,4626134.5479999995,6990024.600000001,1370.7065327407406,21262845.452,-2964480.302,2249.0710666666664,-878.3645339259258,3731.1889655172413,5866.758620689655,1639.9549546901587,1200,-439.95495469015873,443.5216049382716,600,156.4783950617284
3000,JACKSON COUNTY,1376.7736593059935,-2386493.6899999976,-267.9647080619807,228000,0,63297417.36,16684565.715999998,5233.870609027622,2802160,60679023.3393,6813.274572119919,45308724,65683911.05,7375.242651021783,15370299.3393,16684565.715999998,15370299.3393,13964296.05,8906,17.340467993401976,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0,622,676,645,613,664,642,690,709,713,791,697,686,589,0.1588,1959,190,123,0,102,48,14,37,212,36,224,5,457,5,5,1263,595877347,39052547.89,JACKSON COU,513.5962883694212,0.152,19167342.79,8023.70787,771,451,46,2053657.83,4357233.76,1414.2728,1353.712,56927034.59,595877.347,66.90740478329215,40242468.874,4518.57948282057,41556735.2507,4666.150376229508,51719615,5807,90772163,10192,39052547,4384,Rural,146700,56700,4881551,2579227.0511712,675496,13964296.05,1725.8364405232426,0,445.3,53436000,2775600,3382500,469200,6627300,1697127.3599999999,133590,1175400,7107.277942959802,16684565.715999998,17090302.687200002,1873.4073339321803,46612851.644,-22367982.174000002,4384.970569279138,-2511.5632353469573,3849.8036277602523,5226.577287066246,1823.7125476578492,1200,-623.7125476578492,344.8167432363451,600,255.18325676365492
2520,JACKSON PUBLIC,545.4277191372184,-1630651.3799999952,-87.15400213789417,498000,0,140320568.4,35388877.888000004,5608.321245964725,2802190,129010691.5464,6895.2801467878135,95857473,141951219.78,7586.91714484233,33153218.5464,35388877.888000004,33153218.5464,30178605.78,18710,179.73901008717698,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,800,1273,1357,1325,1473,1134,1365,1361,1046,1280,1775,1560,1339,1336,0.5392,5053,415,191,5,249,84,18,347,373,29,383,5,485,5,5,2181,1263888496,96927943.61,JACKSON PUB,104.09537690746866,0.401,67919104.22,16679.1833,1107,1028,44,4155700.27,11759441.05,10088.432,7502.71,122789698.32,1263888.496,67.55149631213256,87400820.43199998,4671.342620630678,89636479.7736,4790.832697680385,111772614,5973,208700557,11154,96927943,5180,City,89100,38399,10955513,5655999.46667,1437620,30178605.78,1771.951819690005,0,935.5,112260000,3985200,7710000,448800,12144000,12106118.4,280650,3031800,7499.763142704436,35388877.888000004,37886553.468,1891.4418967397116,104931690.512,-61539065.721999995,5180.542149118119,-3289.1002523784073,5027.770995869665,5573.1987150068835,560.6420766547269,1200,639.3579233452731,284.50821294280627,600,315.49178705719373
3300,JEFF DAVIS COUNTY,974.0090497737556,-877191.8302249182,-710.2767856072205,6000,146416.54977508195,9571700.149775082,2584359.0404392723,5657.766080433854,2802250,9558048.3544,7739.310408421054,7115815,10448891.98,8460.641279352227,2442233.3544000005,2990386.364,2442233.3544000005,2221417.98,1235,3.02406815418243,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0,91,106,80,112,83,95,91,89,92,107,92,99,85,0.3773,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.39026669816826,0.37200000000000005,7500445.03,1128.20879,143,68,10,288437.71,823222.01,465.9655,459.4200000000001,9045308.72,106799.513,86.47733846153847,6054922.356000001,4902.771138461539,6603075.3656,5346.61972923077,8227474,6661,14068598,11391,5841123,4729,Rural,94600,32116,911544,373889.82572456,250985,2221417.98,1977.5168861538464,0.0197593184581757,61.75,7410000,514800,510000,102000,1126800,559158.6,18525,304800,7750.364493745006,2990386.364,2584359.0404392723,2092.5984133111515,6987341.10933581,-3256764.4995607277,4729.654688259109,-2637.0562749479577,4124.633484162896,5098.6425339366515,802.3980868209342,1200,397.60191317906583,494.06496062992125,600,105.93503937007875
3200,JEFFERSON COUNTY,438.81159420289896,-212927.78391386196,-200.30835739780014,0,188484.26808613824,8186151.388086138,1518493.172,6272.491266308691,2802220,7594325.172,7144.238167450611,6075832,8399079.172,7901.297433678269,1518493.172,1518493.172,2046301.2504,1857758.22,1063,2.044774724268764,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,38,83,81,72,73,69,82,79,74,79,100,90,56,66,0.5077,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616685660282,0.429,7157999.7,935.093407,84,49,5,235845.75,568908.77,539.6851,456.027,7578893.52,54231.899,51.0177789275635,6060400.347999999,5701.223281279397,5532592.269599999,5204.696396613358,6880586,6472,10144610,9543,3264024,3070,Rural,63400,25019,660344,303146.53469380003,176238,1518493.172,1428.497809971778,0.02955225275731236,53.150000000000006,6378000,302400,367500,51000,720900,647622.12,15945.000000000002,235200,7700.989076280469,1518493.172,2210260.8747832575,1428.497809971778,6667658.216086138,-1745531.158,3070.577920978363,-1642.0801110065852,4785.101449275362,5223.913043478261,561.7100318200373,1200,638.2899681799627,449.58673469387753,600,150.41326530612247
3400,JONES COUNTY,1325.2018927444797,-1176017.5480000004,-137.96545612388582,704400,0,64354033.92,10685807.468,6296.131681370249,2802280,59440752.468,6973.340270764899,48754945,65530051.468,7687.711340685125,10685807.468,10685807.468,16320890.9232,14807945.88,8524,12.532828035582142,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,213,624,688,620,597,641,573,626,628,652,679,672,560,556,0.2359,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338034639415,0.206,18990452.13,7660.86304,865,622,98,1923229.75,4166069.41,2010.8116,1755.9440000000002,60447744.16,381635.981,44.77193582824965,49761936.691999994,5837.862117785076,44126853.2368,5176.7777143125295,54844244,6434,79256078,9297,24411833,2863,Rural,102600,46981,6678155,2496790.02543584,718492,10685807.468,1253.61420319099,0,426.20000000000005,51144000,3114000,4665000,999600,8778600,2412973.92,127860.00000000001,1186200,7549.745884561239,10685807.468,17375589.158400003,1253.61420319099,53668226.452,-13726026.501999998,2863.8941776161423,-1610.2799744251522,4213.347003154574,5538.548895899054,1241.6827242471845,1200,-41.682724247184524,363.42539200809307,600,236.57460799190693
3500,KEMPER COUNTY,334.24409448818915,-893430.8444858314,-1010.6683761151935,0,203995.50551416937,6938208.305514169,1873316.2424888257,5729.51590839971,2802310,7050385.7731,7975.549517081447,5223304,7831639.15,8859.320305429865,1827081.7731,9677971.52,1827081.7731,1664994.15,884,1.1539308915126445,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,22,64,69,47,57,58,48,64,52,68,79,107,72,52,0.491,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770731609392,0.38,4120973.57,806.191011,67,55,5,200784.44,742557.09,434.044,335.92,6766969.53,345641.84,390.997556561086,-2911001.990000001,-3292.9886764705893,4939887.7569,5588.108322285068,6166645,6975,14151348,16008,7984702,9032,Rural,73600,31103,662251,267481.76264832,212390,1664994.15,2066.8345849547513,0.03846069108487356,44.2,5304000,241200,412500,51000,704700,520852.8,13260,191400,7848.651929314671,9677971.520000001,1873316.2424888257,2119.136020914961,5064892.063025343,-6111386.307511174,9032.4689479638,-6913.332927048839,5214.574803149606,5548.818897637795,616.254947996793,1200,583.745052003207,665.7993730407524,600,-65.79937304075236
0420,KOSCIUSKO,789.5938303341909,-307135.6040000003,-144.6705624116803,31200,0,16046929.32,3053274.9239999996,6120.421288742346,2802340,14615525.924,6884.373963259538,11562251,16354064.924,7703.280699010833,3053274.9239999996,3053274.9239999996,3950008.9371,3591213.3000000003,2123,13.88364053689658,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,126,150,149,149,130,139,160,187,141,172,185,147,110,161,0.3232,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.91378326585195,0.301,9306818.41,1876.07778,222,157,10,459536.91,1279002.82,686.1536,639.023,14629662.73,109045.533,51.36388742345737,11576387.806000002,5452.843997173812,10679653.7929,5030.453976872351,13300790,6265,19124228,9008,5823437,2743,Town,97600,32570,1771548,642541.40936476,37629,3053274.9239999996,1438.1888478568062,0,106.15,12738000,799200,1177500,102000,2078700,823384.32,31845,343800,7558.610136599153,3053274.9239999996,4332670.9164,1438.1888478568062,12993654.396000002,-2770162.636,2743.02287329251,-1304.834025435704,4554.107969151671,5343.701799485862,936.4396096803399,1200,263.5603903196601,65.67015706806282,600,534.3298429319372
3600,LAFAYETTE COUNTY,1779.9095840868,-678164.4199999981,-236.12967270194895,46800,0,21267605.76,4986644.432,5668.858401114207,2802370,19991492.432,6960.826055710307,15004848,21945770.18,7641.284881615598,4986644.432,4986644.432,5131261.0485,4665636.180000001,2872,5.265027287859731,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,88,209,223,193,212,172,210,218,207,238,233,241,176,211,0.1609,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516329878,0.157,4294321.9,2487.40988,344,186,23,642089.47,1633197.08,462.1047999999999,450.904,19004670.549999997,178094.444,62.01060027855153,14018026.117999995,4880.928314066851,13873409.501499996,4830.574338962395,17280134,6016,29724624,10349,12444490,4333,Town,149100,53438,1883710,811507.5966999601,343697,4665636.180000001,1736.2968077994428,0,143.6,17232000,1238400,1395000,234600,2868000,554525.7599999999,43080,523200,7405.155208913649,4986644.432,5742253.555200001,1736.2968077994428,16280961.328000002,-7457845.898,4333.0398084958215,-2596.7430006963787,3406.3471971066906,5186.2567811934905,1756.1115935172286,1200,-556.1115935172286,394.1479357798165,600,205.85206422018348
3700,LAMAR COUNTY,1369.8213360952873,-1775880.0600000024,-172.8182230439861,400800,0,76484743.2,18456790.856,5646.939698715454,2802400,71629798.05,6970.5914801479175,53336592,78260623.26,7615.864466718568,18293206.05,18456790.856,18293206.05,16638085.260000002,10276,18.4821098768896,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,256,785,759,698,727,684,761,721,775,815,923,849,712,639,0.186,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274085605,0.16699999999999998,22842073.31,9204.80556,1136,752,43,2338823.16,5947122.84,1911.336,1716.092,67752615,659171.102,64.14666231996885,49295824.144,4797.1802397820165,49459408.95,4813.099352861036,61622538,5996,99936320,9725,38313782,3728,Rural,177100,60830,7523075,3018306.42710432,905221,16638085.260000002,1780.187431880109,0,513.8000000000001,61656000,4089600,5640000,438600,10168200,2293603.2,154140.00000000003,1812000,7443.046243674582,18456790.856,20650880.664,1796.1065449591279,58027952.344000004,-19856991.854000002,3728.472431880109,-1932.3658869209812,3895.9476954945626,5265.76903158985,1579.1605594747966,1200,-379.1605594747966,299.7420529801324,600,300.2579470198676
3800,LAUDERDALE COUNTY,1307.8603603603606,-2856335.552000001,-483.305507952623,115200,0,43571170.8,9353906.352,5789.723256852792,2802430,41850914.352,7081.37298680203,32497008,46427506.352,7855.754035871404,9353906.352,9353906.352,11018307.1014,10009872,5910,9.094489642445753,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,79,451,471,407,404,394,421,428,447,428,496,506,427,439,0.2524,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.8440519869175,0.185,12958370.16,5234.47296,467,379,42,1350561.68,3226031.14,1491.684,1093.35,40808544.82,334068.084,56.52590253807106,31454638.468,5322.273852453469,29790237.718599997,5040.649360169205,37073600,6273,54863940,9283,17790339,3010,Rural,114600,52855,3790720,1716854.16987404,890464,9353906.352,1582.7252710659898,0,295.5,35460000,1681200,2842500,428400,4952100,1790020.8,88650,1165200,7372.448527918781,9353906.352,11764216.116,1582.7252710659898,34217264.448,-8436433.047999999,3010.2097123519457,-1427.4844412859559,4268.828828828829,5576.689189189189,1150.950315129773,1200,49.04968487022711,458.529351184346,600,141.470648815654
3420,LAUREL,1764.2687927107063,1400172.0100000016,516.2876143067851,232800,0,20873499.84,5635844.956800001,5618.6043079646015,2802460,17915151.5936,6605.881856047198,13360553,19473327.83,7180.43061578171,4554598.5936,6061171.2,4554598.5936,4139998.83,2712,185.55971238482408,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,111,227,227,224,220,168,212,203,187,189,202,182,175,148,0.4761,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.615241450556374,0.336,8772059.28,2311.04469,217,192,30,603054.54,1369722.14,1291.1832000000002,911.232,16868883.68,216470.4,79.81946902654867,10807712.48,3985.144719764012,12314285.0864,4540.665592330383,15333329,5653,29988580,11057,14655250,5403,Town,84700,31481,1752686,818523.83752272,182120,4139998.83,1679.4242601769913,0,135.6,16272000,781200,1440000,306000,2527200,1549419.8400000003,40680,251400,7696.718230088495,6061171.2,5635844.956800001,2078.113922123894,15237654.8832,-9019405.743199999,5403.853502949853,-3325.7395808259585,3992.4510250569474,5756.719817767654,633.9331533454896,1200,566.0668466545104,434.65393794749406,600,165.34606205250594
3900,LAWRENCE COUNTY,1040.8118811881186,-1199145.2467425074,-707.0431879377993,20400,107945.65325749264,12908845.333257493,3469638.06,5565.570326213144,2802490,12933022.1299,7625.602670931605,9634705,14107990.58,8318.390672169811,3298317.1299,3469638.06,3298317.1299,2999336.58,1696,3.9392133131142626,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0,146,128,121,137,110,133,124,106,140,146,158,119,102,0.3284,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428178651175,0.257,4744510.8,1567.43825,196,87,20,394790.36,1079159.01,556.9664,435.872,12215989.37,123915.645,73.06346992924529,8746351.309999999,5157.046762971698,8917672.2401,5258.061462323113,11108654,6549,18483122,10898,7374467,4348,Rural,94800,41914,1246734,517424.265804,300491,2999336.58,1944.7624586674528,0.010607866868857374,84.80000000000001,10176000,705600,652500,204000,1562100,668359.68,25440.000000000004,348600,7611.347484232012,3469638.06,3485388.2399795232,2045.777158018868,9439207.273257492,-3904829.89,4348.153272405661,-2302.3761143867923,4114.633663366337,5155.445544554455,929.0044530585687,1200,270.99554694143126,517.1962134251291,600,82.80378657487086
4000,LEAKE COUNTY,680.2288888888888,-975214.8388872184,-385.15593952891777,327600,99596.48511278415,19508907.20511278,3731170.044,6231.333791908682,2802520,18517969.044,7313.573872037915,14786799,20484122.044,8090.095593996841,3731170.044,3731170.044,4982155.2954,4523297.04,2532,4.344414921585149,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0,200,214,182,170,164,183,153,179,221,230,214,146,178,0.3133,703,273,41,0,84,19,5,24,53,13,104,5,102,0,0,445,133256073,5407327.41,LEAKE COUNT,582.8172597925218,0.289,10802074.2,2305.08907,239,198,13,585523.89,1380629.13,793.2756,731.7479999999999,18452427.02,133256.073,52.62878080568721,14721256.976,5814.082533965245,13470271.724599998,5320.012529462874,16752952,6616,22160279,8752,5407327,2135,Town,83300,37096,2171897,753334.28731416,330948,3731170.044,1473.6058625592418,0.006555850784148509,126.60000000000001,15192000,860400,1485000,132600,2478000,951930.7200000001,37980,421800,7704.939654467923,3731170.044,5267404.945380451,1473.6058625592418,15777737.161112782,-1676157.366,2135.595343601896,-661.989481042654,4826.437777777778,5506.666666666667,949.650143423244,1200,250.349856576756,470.7652916073969,600,129.23470839260312
4100,LEE COUNTY,1233.2423935091274,-4004480.824000001,-635.3293390448989,150000,0,45783390.6,10281198.424,5632.586415357766,2802550,44463018.424,7054.2627993019205,34181820,49787871.424,7899.0752695541805,10281198.424,10281198.424,11727518.9121,10666801.71,6303,20.45800627480389,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0,501,507,496,465,426,464,476,487,499,522,530,428,433,0.246,1605,125,84,0,87,36,5,39,227,11,141,5,341,5,5,984,367185658,23825813.85,LEE COUNTY,308.0945384087982,0.196,12212271.08,5627.86111,655,310,21,1458784.26,3866068.97,1550.538,1235.388,43435255.23,367185.658,58.25569696969697,33154056.80599999,5260.043916547675,31707736.317899995,5030.578505140408,39506673,6267,63332487,10047,23825813,3780,Rural,121200,49723,3681223,1827354.36881476,540267,10281198.424,1631.1595151515153,0,315.15000000000003,37818000,2358000,2325000,214200,4897200,1860645.6,94545.00000000001,963000,7263.745930509282,10281198.424,12361515.462000001,1631.1595151515153,35502192.176,-13544615.426,3780.075178486435,-2148.91566333492,3733.4918864097363,4966.734279918864,1178.5292387640677,1200,21.470761235932287,336.614953271028,600,263.385046728972
