dist_id,district,total_enroll,model_2_total_funding,model_2_pp_funding,model_2_diff_total,model_2_diff_pp,model_2_state_share,model_2_state_share_pp,model_2_local_diff_total,model_2_local_share_total,model_2_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,gr_9_12_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gr_9_12_enroll,conc_pov_weight_adj,conc_pov_adm,model_2_local_mills_total,cte_pp_funding,cte_model_2_pp,cte_pp_diff
4700,MARSHALL COUNTY,2777,20632714.39,7429.857540511343,1704072.9000000022,613.6380626575437,15061881.504700001,5423.796004573281,-4886464.904699999,5570832.8853,2006.0615359380627,16106600,702960,935250,236640,1874850,336400,1154037.8900000001,40266.5,877830,0,0,242730,429.0281690140846,436.9863130982468,232,138.85,795.8882000000001,772.0060000000001,202,129,24,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0.2866,1009,344542223,0.278,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,1722545,806245.6398436,195664,1577.1312531508822,0,837,0,0,9647182.243999999,193.9187314172448,870,676.0812685827552
5720,MCCOMB,2140,16539201.12,7728.598654205607,1670505.5999999996,780.6100934579435,12566009.156,5871.966895327103,-4561713.336000001,3973191.9639999997,1856.6317588785046,12412000,501120,891750,49300,1442170,60900,1588425.7,31030,621180,0,208335.42,175160,-945.1176470588243,851.7120841556014,42,107,1095.466,796.0800000000002,144,123,5,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,0.5119,714,141899713,0.37200000000000005,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,1699242,655404.0700184,396130,1607.6198691588786,0,604,0.1119,239.466,3973191.9639999997,554.8039215686274,870,315.1960784313726
3820,MERIDIAN,4614,37108731.992,8042.638056350238,7461804.432,1617.20945643693,27089374.354159996,5871.125781135673,-12418823.152159998,10019357.63784,2171.5122752145644,26761200,741240,2733250,473280,3947770,107300,4033581.87,66903,1006590,0,814477.1219999999,370910,1481.7178683385582,949.9945273223921,74,230.70000000000002,2781.7806,1674.882,213,377,48,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,0.6029,1157,367691584,0.363,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,3002434,1390905.5237884,469928,1486.7103511053317,0,1279,0.20289999999999997,936.1805999999999,10295364.352,406.1607605877269,870,463.8392394122731
4800,MONROE COUNTY,2119,15716632.505,7417.004485606419,-238949.875,-112.76539641340241,11993452.653,5659.958779141105,-1857001.568,3723179.852,1757.0457064653137,12290200,915240,949750,147900,2012890,7250,445827.005,30725.5,735150,0,0,194590,515.6503667481657,-581.794221958331,5,105.95,307.4669,326.326,263,131,15,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0.1451,845,132970709,0.154,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,1801989,624709.47086344,515714,1742.2318924020767,0,671,0,0,3723179.852,610.312426035503,870,259.687573964497
3020,MOSS POINT,1569,12606391.06,8034.666067558955,-943110.2699999996,-601.0900382409172,9202665.4738,5865.3062293180365,-6413543.333799997,3403725.5862000003,2169.3598382409177,9100200,445440,812000,49300,1306740,101500,1210326.6,22750.5,556800,0,180183.96000000002,127890,96.42857142857065,897.0056495010471,70,78.45,834.7080000000001,465.993,128,112,5,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,0.532,640,170728849,0.297,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,1283115,461588.80831628,330910,1998.134053537285,0,441,0.132,207.108,4780407.772,517.046875,870,352.953125
0617,N. BOLIVAR CONS,780,6325129.515537964,8109.140404535851,-506623.8644620357,-649.5177749513286,5308475.135537964,6805.7373532538,-1253221.83,1016654.38,1303.4030512820514,4524000,250560,261000,49300,560860,7250,678939.2999999999,11310,298410,55076.63553796439,135923.57999999996,53360,956.3982300884954,923.69491488683,5,39,468.234,471.9,72,36,5,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0.6003,343,36309085,0.605,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,184,0.20029999999999992,156.23399999999995,1016654.38,676.5976676384839,870,193.40233236151607
7011,N. TIPPAH,1286,9614654.78,7476.403405909798,568478.8959999997,442.0520186625199,8281977.896,6440.107228615863,-1953051.846,1332676.884,1036.2961772939348,7458800,838680,471250,49300,1359230,0,330797.78,18647,338430,0,0,108750,1492.543408360129,-208.10734542019577,0,64.3,228.1364,330.502,241,65,5,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,0.1774,389,47595603,0.257,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,895049,378274.64059772,59502,1036.2961772939348,0,375,0,0,1332676.884,152.96143958868893,870,717.0385604113111
0130,"NATCHEZ-ADAMS",2842,22288977.992000002,7842.708653061225,2151766.5820000023,757.131098522168,16270953.934160002,5725.177316734695,-8743324.632159999,6018024.057840001,2117.531336326531,16483600,1103160,1363000,147900,2614060,18850,1944240.62,41209,769080,0,177528.37199999994,240410,673.0057692307691,833.228377982536,13,142.1,1340.8556,1008.91,317,188,15,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,0.4718,884,320557180,0.355,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,2264097,827001.6833031999,271731,1639.4551055594652,0,829,0.07179999999999997,204.05559999999994,8975601.04,307.38800904977376,870,562.6119909502263
5000,NESHOBA COUNTY,3038,22906552.77,7540.010786701778,-705605.4699999988,-232.25986504279172,19407915.53,6388.385625411455,-2346520.58,3498637.24,1151.6251612903227,17620400,1367640,1029500,207060,2604200,7250,1245321.77,44051,1113600,0,0,271730,-38.44424460431674,397.8953545065417,5,151.9,858.8426000000001,853.6780000000001,393,142,21,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,0.2827,1280,124951330,0.281,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,2625575,903592.28920768,304320,1151.6251612903227,0,937,0,0,3498637.24,237.75,870,632.25
4111,NETTLETON,1112,8275601.24,7442.087446043166,392628.37200000044,353.08306834532414,7020556.372,6313.449974820144,-1236921.402,1255044.868,1128.6374712230215,6449600,441960,420500,49300,911760,15950,427447.24,16124,357570,0,0,97150,924.0526315789475,297.70117398470506,11,55.6,294.7912,246.864,127,58,5,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0.2651,411,44823031,0.222,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,736190,339687.55367964,96437,1128.6374712230215,0,335,0,0,1255044.868,234.63990267639903,870,635.3600973236009
7320,NEW ALBANY,2114,15897265.53,7519.993155156102,893685.5580000002,422.7462431409658,12891157.557999998,6097.993168401134,-5082009.258,3006107.972,1421.9999867549668,12261200,887400,891750,49300,1828450,275500,674672.5299999998,30653,660330,0,0,166460,373.5039164490863,122.45938772846375,190,105.7,465.2913999999999,475.65,255,123,5,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,0.2201,759,107360999,0.225,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,1685398,617693.23004068,414684,1421.9999867549668,0,574,0,0,3006107.972,546.3557312252965,870,323.6442687747035
5100,NEWTON COUNTY,1688,12382375.403252415,7335.530452163754,145291.02325241454,86.0728810737055,10319865.023252415,6113.6641133011935,-2439407.2199999997,2062510.3800000001,1221.8663388625594,9790400,389760,920750,98600,1409110,0,478261.04,24476,448050,81278.36325241557,0,150800,553.393574297188,-59.35389350887954,0,84.4,329.8352,396.6799999999999,112,127,10,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,0.1954,515,73661085,0.235,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,520,0,0,2062510.3800000001,376.9126213592233,870,493.0873786407767
5130,NEWTON MUNICIPAL,816,6360871.6,7795.185784313725,325042.31999999937,398.3361764705878,4643436.267999999,5690.485622549018,-1829869.1180000002,1717435.332,2104.7001617647056,4732800,240120,435000,147900,823020,0,493986,11832.000000000002,214890,0,12423.599999999971,71920,1205.9236111111113,728.3566037091699,0,40.800000000000004,340.68,283.15200000000004,69,60,15,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,0.4175,247,72751727,0.34700000000000003,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,649367,245849.47224836,167684,1711.4770588235294,0,248,0.01749999999999996,14.279999999999967,2037048.356,678.8825910931174,870,191.1174089068826
5411,NORTH PANOLA,1219,9567099.228215888,7848.317660554461,1234865.9282158883,1013.0155276586456,7111962.432215888,5834.259583442074,-2215172.614,2455136.796,2014.0580771123873,7070200,313200,551000,49300,913500,7250,876528.045,17675.5,407160,64620.85621588896,101704.82699999998,108460,92.2339181286552,844.0647651558531,5,60.95,604.5021,498.571,90,76,5,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,0.4959,468,87683457,0.409,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,897728,366289.12192728,287541,1581.5465955701395,0.009139890839847382,374,0.09589999999999999,116.90209999999998,2455136.796,614.4038461538462,870,255.5961538461538
5711,NORTH PIKE,2245,16748075.65,7460.16732739421,678360.4299999997,302.1650022271715,14379517.43,6405.130258351893,-3204633.82,2368558.22,1055.0370690423163,13021000,981360,826500,98600,1906460,0,1043633.1499999999,32552.5,546360,0,0,198070,378.1280788177337,548.738156318373,0,112.25,719.747,594.9250000000001,282,114,10,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0.3206,628,84591365,0.265,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,1752940,648680.50820432,289277,1055.0370690423165,0,683,0,0,2368558.22,460.63216560509557,870,409.36783439490443
5200,NOXUBEE COUNTY,1397,11286093.877316635,8078.807356704821,1088406.3133166358,779.102586482918,9036884.313316636,6468.779036017635,-1981645.296,2249209.5640000002,1610.028320687187,8102600,288840,623500,147900,1060240,39150,1131122.96,20256.500000000004,379320,242276.6413166342,192517.77599999998,118610,280.375,928.7343788077911,27,69.85000000000001,780.0848,544.83,83,86,15,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,0.5584,436,80328913,0.39,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,409,0.15839999999999999,221.2848,2249209.5640000002,408.98853211009174,870,461.01146788990826
3021,OCEAN SPRINGS,5861,42616929.12,7271.2726701927995,1621425.309999995,276.6465296024562,33060977.063999996,5640.842358641869,-12498547.314000001,9555952.056,1630.43031155093,33993800,1910520,2740500,552160,5203180,153700,1016414.62,84984.5,1621680,0,0,543170,1455.6876907426245,-1012.9972021901476,106,293.05,700.9756,650.571,549,378,56,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0.1196,1864,341284002,0.111,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,3772239,1726500.94160356,666214,1618.4108189728715,0,1873,0,0,9555952.056,357.4109442060086,870,512.5890557939914
0921,OKOLONA,511,4082505.6161835263,7989.2477811810695,-129242.59981647367,-252.92093897548693,3296098.4001835263,6450.290411318056,-1001834.074,786407.216,1538.9573698630138,2963800,184440,297250,49300,530990,0,315644.7,7409.5,196620,18492.596183526555,11558.819999999985,37990,1083.1616161616157,750.3497247146807,0,25.55,217.686,160.965,53,41,5,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0.426,226,28085972,0.315,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,131,0.025999999999999968,13.285999999999984,786407.216,1086.3761061946902,870,-216.37610619469024
3620,OXFORD,4766,34236319.17,7183.4492593369705,4675034.7200000025,980.9137054133453,24992512.9941,5243.917959315989,-29518781.3841,9243806.175900001,1939.5313000209821,27642800,1607760,1384750,236640,3229150,545200,1196242.17,69107,1173630,0,0,380190,1480.5096011816836,-225.6819657374242,376,238.3,824.9946,729.198,462,191,24,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,0.1731,1349,616326244,0.153,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,2226845,1382428.57305076,478640,1435.1375262274444,0,1311,0,0,17257134.832,354.81097108969607,870,515.1890289103039
3022,PASCAGOULA,6565,49527799.35,7544.219246001523,5086142.490000002,774.7360990099005,36155293.5255,5507.280049581112,-38863897.045499995,13372505.824500002,2036.9391964204115,38077000,1597320,2769500,542300,4909120,881600,3390756.85,95192.5,1578180,0,0,595950,681.0178571428569,627.0592185645125,608,328.25,2338.453,1700.335,459,382,55,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,0.3562,1814,1022081136,0.259,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4298928,1924408.33917016,972749,1566.3174196496575,0,2055,0,0,28618271.808000002,536.2453142227122,870,333.7546857772878
2423,PASS CHRISTIAN,1944,14642296.04,7532.045288065843,1769008.4699999988,909.9837808641969,10688876.109199999,5498.3930602880655,-8868388.939199999,3953419.9308,2033.6522277777779,11275200,476760,1145500,157760,1780020,30450,770378.04,28188,575070,0,0,182990,2039.864951768489,361.66153742890947,21,97.2,531.2952,359.64,137,158,16,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,0.2733,661,228928204,0.185,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,1145622,578229.0011394001,59475,1532.2070833333337,0,631,0,0,6409989.712,89.97730711043873,870,780.0226928895613
6120,PEARL,4216,31168861.28,7392.99366223909,2140446.790000003,507.69610768500934,24407049.608000003,5789.148388994308,-9156341.697999999,6761811.672,1603.8452732447818,24452800,1520760,1863250,98600,3482610,268250,1500179.2799999998,61132,1037910,0,0,365980,724.6690340909099,299.73172763443176,185,210.8,1034.6064,851.632,437,257,10,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,0.2454,1193,241493274,0.202,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,2972443,1190074.91630636,205305,1593.1144425996206,0,1262,0,0,6761811.672,172.0913663034367,870,697.9086336965634
5500,PEARL RIVER COUNTY,3284,23900809.94,7277.956741778319,1557119.4560000002,474.1533057247252,20022171.456,6096.885339829476,-4633085.545999999,3878638.484,1181.071401948843,19047200,1082280,1377500,177480,2637260,62350,1015691.94,47618.00000000001,801270,0,0,289420,1023.2138728323698,58.62243732255661,43,164.20000000000002,700.4771999999999,505.736,311,190,18,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0.2133,921,138522803,0.154,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,2106212,974628.25924712,279225,1181.071401948843,0,998,0,0,3878638.484,303.1758957654723,870,566.8241042345277
5600,PERRY COUNTY,933,7545572.95871606,8087.430823918607,284449.1187160602,304.8757971233226,5508268.259862724,5903.824501460583,-2129144.8711466636,2037304.6988533363,2183.606322458024,5411400,417600,507500,49300,974400,0,513000.72,13528.500000000002,393240,174173.7387160605,0,65830,1222.2512820512825,662.5630895087982,0,46.650000000000006,353.79359999999997,258.441,120,70,5,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0.3792,452,105980327,0.27699999999999997,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,736061,278590.13933556003,302157,1800.72115755627,0.032186446892867,227,0,0,2967449.156,668.4889380530974,870,201.5110619469026
1821,PETAL,4392,33103771.44,7537.2885792349725,1629952.7200000025,371.1185610200364,26731139.720000003,6086.325072859746,-7374895.8,6372631.72,1450.9635063752276,25473600,1746960,2682500,305660,4735120,195750,1252027.44,63684.00000000001,1017030,0,0,366560,1568.1251384274642,6.407427209047455,135,219.60000000000002,863.4671999999999,702.72,502,370,31,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,0.1966,1169,227593990,0.16,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,3319103,1246494.8367686,532536,1450.9635063752276,0,1264,0,0,6372631.72,455.5483319076133,870,414.4516680923867
5020,PHILADELPHIA,829,6735964.212,8125.409182147166,812182.602,979.7136332931241,5015427.688,6049.973085645356,-1759640.4260000002,1720536.524,2075.4360965018095,4808200,379320,616250,98600,1094170,15950,607516.0700000001,12020.5,53070,0,76017.64199999996,69020,1454.0588235294117,873.6798490054099,11,41.45,418.9766,268.596,109,85,10,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,0.5054,61,61447733,0.324,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,797542,241464.6573752,0,1653.3650301568157,0,238,0.10539999999999994,87.37659999999995,1720536.524,0,870,870
5520,PICAYUNE,3431,25740093.905,7502.213321189158,3404362.8850000016,992.2363407169923,20437288.873000003,5956.656622850482,-5913248.538000001,5302805.032,1545.5566983386766,19899800,1057920,1319500,226780,2604200,168200,1800434.4050000003,49749.5,950910,0,0,266800,1081.03536345776,669.5457107452821,116,171.55,1241.6789,881.767,304,182,23,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,0.3619,1093,189385894,0.257,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,2053953,969073.62338208,418962,1506.2731040512972,0,920,0,0,5302805.032,383.31381518755717,870,486.68618481244283
5820,PONTOTOC CITY,2302,17944599.7,7795.22141615986,1828938.8999999985,794.4999565595126,15507007.899999999,6736.319678540399,-2566477.86,2437591.8000000003,1058.9017376194615,13351600,1204080,1290500,147900,2642480,361050,777730.7,33379,592470,0,0,185890,1649.8014842300554,197.54476689051876,249,115.10000000000001,536.366,476.5139999999999,346,178,15,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,0.233,681,87056850,0.207,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,1753237,671774.403562,107904,1058.9017376194615,0,641,0,0,2437591.8000000003,158.44933920704847,870,711.5506607929515
5800,PONTOTOC COUNTY,3466,25310887.38,7302.621863819965,823917.1119999997,237.71411194460507,21981055.112,6341.908572417772,-4295495.382,3329832.268,960.7132914021928,20102800,1322400,1116500,256360,2695260,313200,971970.38,50257,896100,0,0,281300,256.01071428571413,-64.14692666953488,216,173.3,670.3244,734.792,380,154,26,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0.1934,1030,118922581,0.212,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,2551894,1014969.6301316,522068,960.7132914021928,0,970,0,0,3329832.268,506.8621359223301,870,363.1378640776699
5530,POPLARVILLE,1909,13985375.81307352,7326.021903129135,347572.04307352006,182.07021638214792,10788468.92507352,5651.371883223425,-3288393.462,3196906.888,1674.6500199057098,11072200,535920,957000,98600,1591520,18850,648000.505,27680.5,346260,121364.80807351864,0,159500,1246.4560810810808,252.93748894512373,13,95.45,446.8969,381.8,154,132,10,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,0.2341,398,114175246,0.2,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,1222569,534963.52529664,242338,1652.9616396018855,0.010961218915257911,550,0,0,3196906.888,608.8894472361809,870,261.1105527638191
5900,PRENTISS COUNTY,2278,17626109.52,7737.537102721685,737956.1279999986,323.9491343283571,15130924.127999999,6642.196719929762,-2720756.058,2495185.392,1095.3403827919228,13212400,1402440,1290500,98600,2791540,7250,691008.52,33031,703830,0,0,187050,1126.8629441624362,46.49453991173368,5,113.9,476.5576,435.098,403,178,10,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,0.2092,809,89113764,0.191,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,2125564,668851.19364656,501635,1095.3403827919228,0,645,0,0,2495185.392,620.0679851668726,870,249.93201483312737
6000,QUITMAN COUNTY,852,6808523.141739402,7991.224344764556,220593.30173940212,258.9123259852131,4970221.893469763,5833.593771678125,-1791539.9917303615,1838301.2482696387,2157.6305730864306,4941600,278400,391500,49300,719200,0,554076.9,12354,341040,143112.10173940196,35950.13999999999,61190,516.258992805755,763.0139463296015,0,42.6,382.122,374.028,80,54,5,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,0.4485,392,77936585,0.439,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,647440,262512.48480064,196657,1789.0960563380283,0.028960681103165364,211,0.04849999999999999,41.32199999999999,2182224.3800000004,501.67602040816325,870,368.32397959183675
1212,QUITMAN SEP,1593,12804846.237137707,8038.196005736163,1407009.2071377076,883.2449511222267,9389085.777137708,5893.964706301135,-3597856.62,3415760.46,2144.231299435028,9239400,490680,1167250,147900,1805830,7250,984458.07,23098.5,396720,174028.82513770572,36310.842000000004,137750,1972.13880126183,763.2402904805544,5,79.65,678.9366,555.957,141,161,15,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,0.4262,456,121991445,0.349,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,1180662,466266.30219812,202630,1655.5066101694918,0.018835511519980273,475,0.0262,41.7366,3415760.46,444.3640350877193,870,425.6359649122807
6100,RANKIN COUNTY,18720,133571065.2,7135.206474358974,9215499.480000004,492.2809551282053,97506877.596,5208.700726282052,-56511214.335999995,36064187.604,1926.5057480769233,108576000,6681600,5676750,700060,13058410,584350,3754015.2,271440,5665440,0,0,1661410,1168.0057678442681,-649.962478490384,403,936,2588.976,2265.12,1920,783,71,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,0.1383,6512,1665040971,0.121,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,9818362,5436752.45771212,1682297,1537.034653846154,0,5729,0,0,46621147.18799999,258.3379914004914,870,611.6620085995087
5620,RICHTON,597,4384900.406544807,7344.891803257634,187356.9105448071,313.8306709293256,3630993.910544807,6082.066851833848,-630021.794,753906.496,1262.8249514237857,3462600,222720,253750,0,476470,0,191395.215,8656.5,182700,5658.691544807795,0,57420,1328.0808080808079,185.42202643732753,0,29.85,131.9967,167.16000000000005,64,35,0,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0.2211,210,26925232,0.28,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,198,0,0,753906.496,0,870,870
7012,S. TIPPAH,2485,18960284.825,7629.89328973843,978712.1769999973,393.8479585513069,16329232.177,6571.11958832998,-3193821.682,2631052.648,1058.7737014084507,14413000,1318920,1464500,98600,2882020,207350,634532.325,36032.5,574200,0,0,213150,386.2538071065992,-242.08693766350507,143,124.25,437.6085,703.2550000000001,379,202,10,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,0.1761,660,93966166,0.28300000000000003,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,2653744,740471.62666052,350476,1058.7737014084507,0,735,0,0,2631052.648,531.0242424242424,870,338.9757575757576
6200,SCOTT COUNTY,3989,29786771.015,7467.227629731762,2197456.2470000014,550.8789789420907,26332496.247,6601.277575081474,-3036079.022,3454274.768,865.9500546502883,23136200,1461600,2037250,147900,3646750,553900,1308930.515,57840.50000000001,761250,0,0,321900,1163.3282122905025,195.13645523005312,382,199.45000000000002,902.7107,1081.019,420,281,15,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,0.2263,875,123366956,0.271,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,2813807,1132778.74890376,437383,865.9500546502883,0,1110,0,0,3454274.768,499.8662857142857,870,370.1337142857143
6920,SENATOBIA,1666,12569524.23,7544.732430972389,957670.120000001,574.8320048019214,9770989.358000001,5864.939590636255,-4009425.1080000005,2798534.872,1679.7928403361345,9662800,859560,739500,98600,1697660,34800,685817.23,24157.000000000004,337560,0,0,126730,1035.1727019498608,429.5778070120898,24,83.30000000000001,472.9774,336.532,247,102,10,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,0.2839,388,99947674,0.202,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,1326033,482636.63574172,65615,1612.689741896759,0,437,0,0,2798534.872,169.11082474226805,870,700.889175257732
