dist_id,district,model_5_diff_total,model_5_diff_pp,ell_funding,sparsity_funding,model_5_total_funding,model_5_local_share_total,model_5_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_5_pp_funding,model_5_local_mills_total,model_5_local_pct_total,model_5_local_share_pp,model_5_state_share,model_5_local_diff_total,current_local_pp,model_5_local_diff_pp,model_5_state_diff_total,model_5_state_diff_pp,sped_pp_funding,sped_model_5_pp,sped_pp_diff,at_risk_pp_funding,ed_model_5_pp,ed_pp_diff,cte_pp_funding,cte_model_5_pp,cte_pp_diff
2422,LONG BEACH,177020.83000000194,60.437292591329424,56640,0,21365303.374,4251399.544,5842.916978490954,2802670,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,2929,180.4985717233992,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,37,194,226,211,178,214,242,216,199,245,269,237,208,205,0.2292,657,48,60,0,74,30,5,16,95,14,105,5,109,0,5,511,151835698,10147927.49,LONG BEACH,16.227275219044266,0.171,10563525.94,2663.46667,278,221,19,671.3267999999999,500.859,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,4706.361840218505,29185959,9964,10147927,3464,Suburb,151300,53491,2371597,852141.64659312,222298,1451.4849928303174,0,146.45000000000002,17281100,984120,1629875,190570,2804565,792165.624,43202.75000000001,387630,7294.401971321271,4251399.544,5768631.910980001,1451.4849928303174,17113903.830000002,-5896527.946,3464.6389518607034,-2013.153959030386,-1769567.169999998,-604.1540355069983,4578.372586872587,5414.218146718146,835.8455598455594,1269.3395326882824,1180,-89.33953268828236,338.3531202435312,590,251.64687975646882
8020,LOUISVILLE,52557.8763638325,20.831500738737304,5900,125730.6623638361,18140476.546363834,4553163.888,5385.379571289669,2802700,18087918.67,7169.2107292905275,13902751,4185167.67,4553163.888,4185167.67,2523,4.155359423044693,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,39,173,208,176,155,145,184,163,214,234,212,206,189,185,0.3781,958,5,22,0,30,5,5,11,57,5,33,5,110,0,5,288,162612996,8706891.66,LOUISVILLE,607.1676943294018,0.3,8989137.49,2317.5366,197,81,10,953.9463,756.9,162612.996,64.45223781212843,10947457.112,4339.063460959175,11315453.33,4484.920067380103,24684119,9783,8706891,3451,Town,84900,34724,1458545,767365.87391684,483678,1658.8060523186684,0.008446405769553068,126.15,14885700,697380,597375,100300,1395055,1125656.6339999998,37214.25,565220,7190.042230029265,4553163.888,4897928.667518236,1804.6626587395958,13587312.658363834,-4153727.772,3451.0073959571937,-1646.3447372175979,-1913308.341636166,-758.3465484091021,5064.392361111111,4843.940972222223,-220.4513888888887,804.4120239439474,1180,375.58797605605264,504.8830897703549,590,85.1169102296451
4400,LOWNDES COUNTY,1810576.1719999984,344.15057441551016,34220,0,38061869.252,10276704.69804,5281.346617365519,2802730,36251293.08,6890.570819235886,27863499,8387794.080000001,14721070.056,8387794.080000001,5261,11.971104316286183,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,133,366,424,356,356,354,401,355,421,403,482,401,341,389,0.2349,1571,29,77,0,74,42,5,25,181,20,161,5,282,5,5,874,525752502,32506676.7,LOWNDES COU,439.4749106682356,0.182,11894740.24,4739.23333,537,315,30,1235.8089,957.502,525752.502,99.9339482988025,16344833.944,3106.792234176012,22678109.92,4310.608234176012,64238611,12210,32506676,6178,Rural,139400,61457,3521717,1550810.29741144,514790,1594.3345523664705,0,263.05,31039900,1900980,2323125,300900,4525005,1458254.502,77599.75,926890,7234.721393651396,14721070.056,10276704.69804,1953.374776285877,27785164.553959996,-22229972.001960002,6178.8018817715265,-4225.427105485649,-3280739.4460400045,-623.5961691769635,3992.87641723356,5130.391156462585,1137.514739229025,1254.8949092464377,1180,-74.89490924643769,327.6830044557607,590,262.3169955442393
4500,MADISON COUNTY,5758146.320000008,437.48262574076944,706820,0,92882827.98,25078363.554600004,5151.532018340678,2802790,87124681.66,6619.410550068378,66965845,20158836.66,43065030.428,20158836.66,13162,24.987582801714243,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,85,888,1009,942,929,917,1001,943,978,1038,1151,1128,992,916,0.128,4890,599,213,0,91,76,17,75,325,65,404,5,396,5,5,1680,1538036801,81414049.97,MADISON COU,526.7416262087198,0.101,18540132.69,11965.6851,812,790,75,1684.736,1329.362,1538036.801,116.8543383224434,31597327.571999997,2400.647893329281,54503521.34,4140.975637441119,158942647,12075,81414049,6185,Suburb,228300,83293,6936614,3809644.23340488,1200043,1531.593728916578,0,658.1,77655800,2874480,5826250,752250,9452980,1987988.4800000002,194139.5,2885100,7056.893175809148,43065030.428,25078363.554600004,1905.36115746847,67804464.4254,-56335686.4154,6185.537909892114,-4280.176752423644,-6857893.574599996,-521.0373480170183,4136.323196183661,5636.839594514013,1500.5163983303519,2261.270747111049,1180,-1081.2707471110489,245.4075664621677,590,344.59243353783233
4600,MARION COUNTY,-390695.2091254797,-205.19706361632325,5900,112406.08287451895,14156295.97087452,2836300.1799999997,5945.375940585357,2802820,14546991.18,7640.2264600840335,11710691,2836300.1799999997,2836300.1799999997,3525288.2100000004,1904,3.999376131653976,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,40,144,147,119,138,116,128,166,148,175,177,154,120,114,0.3229,757,5,15,0,11,12,5,14,145,5,45,5,83,0,0,334,101296435,5635882.7,MARION COUN,476.0742519140315,0.27399999999999997,9011834.97,1727.22803,239,96,5,614.8016,521.6959999999999,101296.435,53.20190913865546,10220322.82,5367.816607142858,9531334.79,5005.953146008403,18864864,9908,5635882,2960,Rural,86200,32855,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,95.2,11233600,846060,708000,50150,1604210,725465.888,28084,446630,7435.02939646771,2836300.1799999997,3822199.9121361207,1489.6534558823528,11319995.79087452,-2799582.5200000005,2960.0224264705885,-1470.3689705882357,-1736627.2091254797,-912.094122439853,3959.829411764706,4718.264705882353,758.4352941176471,923.3955920522653,1180,256.60440794773467,638.4914134742404,590,-48.4914134742404
4700,MARSHALL COUNTY,1212012.336000003,436.44664602088596,273760,0,20140653.826,5437976.533020001,5294.44627042852,2802850,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,2777,5.273335491402194,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0,213,223,189,234,185,239,216,175,217,272,208,197,160,0.2866,1009,232,34,0,30,18,5,32,56,14,35,5,116,5,5,346,344542223,10457297.79,MARSHALL CO,526.6116681799792,0.278,9336823.97,2487.44911,202,129,24,795.8882000000001,772.0060000000001,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,4264.095610370904,27143551,9774,10457297,3765,Rural,113500,46662,1722545,806245.6398436,195664,1577.1312531508822,0,138.85,16384300,715080,951375,240720,1907175,939148.0760000001,40960.75,595310,7252.666123874686,9647182.243999999,5437976.533020001,1958.2198534461652,14702677.29298,-5019321.256979998,3765.6815952466686,-1807.4617418005034,-1518409.7070199996,-546.7805930932664,4852.239436619719,5372.3239436619715,520.0845070422529,1013.0136869017532,1180,166.9863130982468,193.9187314172448,590,396.08126858275523
5720,MCCOMB,1019374.3599999994,476.34315887850425,49560,0,15888069.879999999,3973191.9639999997,5567.699960747663,2802880,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,2140,48.53163931791994,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,61,153,181,162,165,138,135,161,128,201,177,169,132,126,0.5119,714,42,18,0,23,5,5,28,63,5,62,5,58,0,0,271,141899713,8534905.3,MCCOMB,44.09494569061098,0.37200000000000005,9335373.91,1879.98276,144,123,5,1095.466,796.0800000000002,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,4346.527794392524,21693892,10137,8534905,3988,Town,96100,28571,1699242,655404.0700184,396130,1607.6198691588786,0,107,12626000,509760,907125,50150,1467035,1292649.88,31565,421260,7424.331719626168,3973191.9639999997,4289778.8676,1856.6317588785046,11914877.916,-4561713.336000001,3988.2735046728976,-2131.641745794393,-826998.0840000007,-386.44770280373905,6247.213235294118,5393.511029411765,-853.7022058823532,598.2879158443986,1180,581.7120841556014,554.8039215686274,590,35.1960784313726
3820,MERIDIAN,5712015.048000004,1237.9746527958387,87320,0,35358942.608,9546914.504160002,5594.2843744776765,2802910,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,4614,85.86799935428624,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,169,342,368,370,423,250,318,382,259,324,353,366,304,256,0.6029,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808050205,0.363,17171470.7,4011.7486,213,377,48,2781.7806,1674.882,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,4019.6242826181183,49021998,10624,22438180,4863,Town,83300,32422,3002434,1390905.5237884,469928,1486.7103511053317,0,230.70000000000002,27222600,754020,2780375,481440,4015835,3282501.108,68056.5,682630,7663.403252709147,10295364.352,9546914.504160002,2069.11887823147,25812028.10384,-12891266.285839997,4863.064757260511,-2793.9458790290414,405800.1038400009,87.94974075422579,4706.009404388715,6294.41222570533,1588.4028213166148,500.005472677608,1180,679.9945273223921,406.1607605877269,590,183.83923941227312
4800,MONROE COUNTY,-507371.188000001,-239.43897498820297,5900,0,15448211.192,3723179.852,5533.285200566304,2802940,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,2119,5.3506959268187595,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0,159,169,162,143,169,130,141,174,161,186,179,143,163,0.1451,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517379931,0.154,4217787.34,1931.62778,263,131,15,307.4669,326.326,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,4710.478820198206,19654774,9275,5580181,2633,Rural,102700,46754,1801989,624709.47086344,515714,1742.2318924020767,0,105.95,12502100,931020,966125,150450,2047595,362810.94200000004,31255.25,498550,7290.330907031618,3723179.852,4171017.02184,1757.0457064653137,11725031.34,-1857001.568,2633.403218499292,-876.3575120339783,-1948262.6600000001,-919.4255120339785,4405.841075794621,5006.344743276283,600.503667481662,2031.794221958331,1180,-851.794221958331,610.312426035503,590,-20.312426035502995
3020,MOSS POINT,-1494833.1400000006,-952.7298534098145,82600,0,12054668.19,3254760.4113000003,5608.609164244742,2803000,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,1569,15.13929963563353,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,21,128,127,118,107,109,114,129,121,128,110,134,103,94,0.532,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.919999998,MOSS POINT,103.63755508920823,0.297,10835532.81,1360.7095,128,112,5,834.7080000000001,465.993,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,5402.362441045252,21649631,13798,9817268,6257,Suburb,94200,41902,1283115,461588.80831628,330910,1998.134053537285,0,78.45,9257100,453120,826000,50150,1329270,984955.4400000001,23142.75,377600,7683.026252390057,4780407.772,3254760.4113000003,2074.4170881453156,8799907.7787,-6562508.508699998,6257.022893562777,-4182.605805417462,-2811471.2213000003,-1791.887330337795,5237.2040816326535,5425.591836734694,188.3877551020405,552.9943504989529,1180,627.0056495010471,517.046875,590,72.953125
0617,N. BOLIVAR CONS,-830906.0272975881,-1065.264137561011,5900,56026.232702412046,6000847.352702412,1016654.38,6389.990990644118,2800186,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,780,3.782567737887613,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0,52,49,55,63,58,72,73,77,60,71,61,5,47,0.6003,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091293666015,0.605,5382890.59,752.995912,72,36,5,468.234,471.9,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,6067.833935897435,8794172,11274,2269876,2910,Rural,66600,24072,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,39,4602000,254880,265500,50150,570530,552516.12,11505,202370,7693.394041926169,1016654.38,1620228.7852296513,1303.4030512820514,4984192.972702412,-1253221.83,2910.0977051282052,-1606.6946538461539,-1499246.027297588,-1922.1102914071644,4006.9646017699115,5048.938053097345,1041.9734513274334,526.30508511317,1180,653.69491488683,676.5976676384839,590,-86.59766763848393
7011,N. TIPPAH,441568.56799999997,343.3659160186626,0,0,9487744.452,1332676.884,6341.421125972006,2803270,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,1286,6.591795771029581,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,40,94,113,103,103,77,72,110,92,89,101,97,94,83,0.1774,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.09099563610084,0.257,4015698.98,1149.93333,241,65,5,228.1364,330.502,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,4881.818802488337,11987724,9321,3285728,2554,Rural,81900,36925,895049,378274.64059772,59502,1036.2961772939348,0,64.3,7587400,853140,479375,50150,1382665,269200.952,18968.5,229510,7377.71730326594,1332676.884,2561691.00204,1036.2961772939348,8155067.568,-1953051.846,2554.9990124416795,-1518.7028351477447,-444958.43200000003,-346.0018911353036,2877.9710610932475,4445.868167202572,1567.8971061093248,1658.1073454201958,1180,-478.10734542019577,152.96143958868893,590,437.0385604113111
0130,"NATCHEZ-ADAMS",1450747.697999999,510.46717030260334,15340,0,21587959.108,5828748.95916,5545.112649134412,2803030,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,2842,6.147788994401961,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,5,211,254,207,246,181,189,214,188,192,213,206,200,210,0.4718,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800168626252,0.355,11681465.56,2595.44725,317,188,15,1340.8556,1008.91,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,4432.600840957072,32547281,11452,14761348,5194,Town,92100,29936,2264097,827001.6833031999,271731,1639.4551055594652,0,142.1,16767800,1122180,1386500,150450,2659130,1582209.608,41919.5,521560,7596.04472484166,8975601.04,5828748.95916,2050.9320757072483,15759210.148839999,-8932599.73084,5194.000242786769,-3143.068167079521,-1497572.851160001,-526.9432973821258,4354.032692307693,5113.711538461538,759.6788461538454,616.771622017464,1180,563.228377982536,307.38800904977376,590,282.61199095022624
5000,NESHOBA COUNTY,-1219513.4719999991,-401.41983936800625,5900,0,22392644.768,3498637.24,6219.22565108624,2803060,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,3038,5.748375346656347,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,40,239,250,220,187,216,208,204,241,249,262,249,222,204,0.2827,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521157036,0.281,15123730.02,2718.44134,393,142,21,858.8426000000001,853.6780000000001,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,5388.545460829493,28084871,9244,5845157,1924,Town,83300,40115,2625575,903592.28920768,304320,1151.6251612903227,0,151.9,17924200,1391220,1047250,210630,2649100,1013434.268,44810.5,755200,7370.850812376563,3498637.24,6046014.08736,1151.6251612903227,18894007.527999997,-2346520.58,1924.015082290981,-772.3899210006582,-3531199.472000003,-1162.3434733377235,4722.257194244605,4764.568345323741,42.311151079135925,1052.1046454934583,1180,127.89535450654171,237.75,590,352.25
4111,NETTLETON,225032.7480000006,202.36757913669044,12980,0,8108005.616,1255044.868,6162.734485611511,2803090,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,1112,11.342668168121282,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0,80,90,66,80,83,85,84,92,105,100,77,80,78,0.2651,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.03689780199078,0.222,2793832.13,1060.01667,127,58,5,294.7912,246.864,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,4851.144100719424,10025987,9016,2491966,2240,Rural,89200,39620,736190,339687.55367964,96437,1128.6374712230215,0,55.6,6560800,449580,427750,50150,927480,347853.616,16402,242490,7291.371956834532,1255044.868,2189161.5163200004,1128.6374712230215,6852960.748000001,-1236921.402,2240.9768615107914,-1112.33939028777,-536727.2519999994,-482.66839208633064,3874.684210526316,4881.473684210527,1006.7894736842109,1152.298826015295,1180,27.701173984705065,234.63990267639903,590,355.36009732360094
7320,NEW ALBANY,581230.3800000008,274.94341532639646,224200,0,15584810.352,3006107.972,5950.190340586565,2803120,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,2114,27.529134906579134,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,39,194,183,156,163,159,144,146,154,171,164,150,140,120,0.2201,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137056699805,0.225,4842368.61,1924.71508,255,123,5,465.2913999999999,475.65,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,4619.085014191106,21709592,10269,8088117,3825,Rural,106800,45216,1685398,617693.23004068,414684,1421.9999867549668,0,105.7,12472600,902700,907125,50150,1859975,549043.8519999998,31181.5,447810,7372.190327341533,3006107.972,4207898.79504,1421.9999867549668,12578702.379999999,-5082009.258,3825.977876064333,-2403.977889309366,-797661.620000001,-377.32337748344435,4400.516971279373,4856.331592689295,455.81462140992153,1327.540612271536,1180,-147.54061227153602,546.3557312252965,590,43.644268774703505
5100,NEWTON COUNTY,-43846.12965702638,-25.975195294447076,0,82679.71434297446,12193238.250342974,2062510.3800000001,6001.616036933041,2803150,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,1688,4.169815704645208,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,20,143,148,110,103,107,116,118,126,147,145,132,114,129,0.1954,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.81405404069886,0.235,5342700.56,1518.53889,112,127,10,329.8352,396.6799999999999,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,4905.85818127962,15987502,9471,4501917,2667,Rural,88600,36958,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,84.4,9959200,396480,936625,100300,1433405,389205.53599999996,24898,303850,7223.482375795601,2062510.3800000001,3292174.3275926034,1221.8663388625594,10130727.870342974,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,-1213229.1296570264,-718.7376360527414,5105.682730923695,5756.646586345381,650.9638554216863,1509.3538935088795,1180,-329.35389350887954,376.9126213592233,590,213.0873786407767
5130,NEWTON MUNICIPAL,175549.1200000001,215.1337254901964,0,0,6211378.4,1677072.1680000003,5556.747833333333,2803180,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,816,5.953516099013701,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,21,52,61,53,68,49,85,54,61,64,70,58,41,79,0.4175,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.06186166779392,0.34700000000000003,5411990.16,781.055556,69,60,15,340.68,283.15200000000004,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,4627.326862745098,8917077,10927,3547304,4347,Town,83400,32047,649367,245849.47224836,167684,1711.4770588235294,0,40.800000000000004,4814400,244260,442500,150450,837210,402002.4,12036.000000000002,145730,7611.983333333334,2037048.356,1677072.1680000003,2055.2355000000002,4534306.232,-1870232.282,4347.186825980392,-2291.951325980392,-638157.7680000002,-782.0560882352947,4509.493055555556,5813.958333333333,1304.4652777777774,721.6433962908301,1180,458.3566037091699,678.8825910931174,590,-88.88259109311741
5411,NORTH PANOLA,868164.4369092667,712.1939597286855,5900,65735.00890926635,9200397.736909267,2455136.796,5533.438015512113,2803210,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,1219,4.086010916015262,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,19,79,86,77,129,71,98,98,83,98,126,87,81,80,0.4959,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.33498369328555,0.409,3902052.18,1058.11111,90,76,5,604.5021,498.571,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,4276.03338802297,12118948,9941,4670309,3831,Rural,70900,34544,897728,366289.12192728,287541,1581.5465955701395,0.009139890839847382,60.95,7192100,318600,560500,50150,929250,713312.478,17980.25,276120,7547.496092624501,2455136.796,2484107.388965502,2014.0580771123873,6745260.9409092665,-2215172.614,3831.2628465955704,-1817.204769483183,-395129.0590907335,-324.14196808099587,5249.87134502924,5434.210526315789,184.33918128654932,605.9352348441469,1180,574.0647651558531,614.4038461538462,590,-24.40384615384619
5711,NORTH PIKE,368049.9900000002,163.9420890868596,0,0,16437765.21,2368558.22,6266.907345211582,2803240,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,2245,17.84537011819581,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0,142,162,166,145,181,195,189,166,185,193,196,146,148,0.3206,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.80293852862786,0.265,10739904.63,2039.74444,282,114,10,719.747,594.9250000000001,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,4967.2051714922045,20900124,9309,5573192,2482,Town,115600,41738,1752940,648680.50820432,289277,1055.0370690423165,0,112.25,13245500,998280,840750,100300,1939330,849301.46,33113.75,370520,7321.944414253898,2368558.22,4438196.6067,1055.0370690423163,14069206.99,-3204633.82,2482.490886414254,-1427.4538173719377,-1206650.0099999998,-537.4833006681511,4317.586206896552,4776.674876847291,459.08866995073913,901.261843681627,1180,278.73815631837294,460.63216560509557,590,129.36783439490443
5200,NOXUBEE COUNTY,599792.0747876111,429.3429311292848,31860,246453.82478761068,10797479.63878761,2249209.5640000002,6119.019380664001,2803300,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,1397,2.0098901424649593,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,59,115,103,86,113,88,103,92,96,112,120,111,90,88,0.5584,436,27,20,5,12,5,5,18,16,5,33,5,55,0,5,169,80328913,4230854.86,NOXUBEE COU,695.062864623386,0.39,6357876.46,1222.77222,83,86,15,780.0848,544.83,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,4630.82946313529,13101283,9378,4230854,3028,Rural,59700,33784,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,69.85000000000001,8242300,293820,634250,150450,1078520,920500.064,20605.750000000004,257240,7729.047701351188,2249209.5640000002,2915319.502472655,1610.028320687187,8548270.07478761,-1981645.296,3028.5288904795993,-1418.5005697924123,-313741.9252123907,-224.58262363091671,5481.798913043478,5861.521739130435,379.72282608695696,521.2656211922089,1180,658.7343788077911,408.98853211009174,590,181.01146788990826
3021,OCEAN SPRINGS,1015727.1479999945,173.30270397542972,125080,0,42011230.958,9555952.056,5537.498533014843,2803360,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,5861,171.81972295410745,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0,363,436,402,411,429,420,470,484,466,499,498,459,417,0.1196,1864,106,131,0,73,36,11,29,238,46,166,5,238,5,5,975,341284002,22054499.37,OCEAN SPRIN,34.11133424749763,0.111,10502145.76,5350.99441,549,378,56,700.9756,650.571,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,4375.703325371097,57896819,9878,22054499,3762,Suburb,169400,69055,3772239,1726500.94160356,666214,1618.4108189728715,0,293.05,34579900,1943460,2787750,561680,5292890,827151.208,86449.75,1099760,7167.928844565773,9555952.056,11343032.35866,1630.43031155093,32455278.901999995,-12498547.314000001,3762.924308138543,-2132.493996587613,-2676224.098000005,-456.6156113291254,3837.4760935910476,5384.425228891149,1546.9491353001017,2462.9972021901476,1180,-1282.9972021901476,357.4109442060086,590,232.5890557939914
0921,OKOLONA,-240145.05195124028,-469.95117798677256,0,18811.43404875977,3971603.1640487597,786407.216,6233.26017230677,2803390,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,511,4.376051144357698,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0,37,32,35,40,32,53,42,40,41,43,5,44,39,0.426,226,0,5,0,0,5,0,5,19,5,26,0,34,0,0,88,28085972,1788241.29,OKOLONA,116.77194418965205,0.315,2487390.65,485.8915,53,41,5,217.686,160.965,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,5455.745714285715,5720900,11195,1788241,3499,Rural,73300,34412,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,25.55,3014900,187620,302375,50150,540145,256869.48,7537.25,133340,7772.217542169784,786407.216,1072332.8542931653,1538.9573698630138,3185195.9480487597,-1001834.074,3499.493718199609,-1960.536348336595,-633826.0519512403,-1240.364093838044,4280.373737373738,5456.010101010101,1175.636363636363,699.6502752853193,1180,480.34972471468075,1086.3761061946902,590,-496.37610619469024
3620,OXFORD,4126322.6779999994,865.7831888375995,443680,0,33687607.128,9095653.924560001,5159.872682215693,2803450,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,4766,55.338644048835015,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,213,339,403,398,329,355,337,334,333,361,339,357,318,297,0.1731,1349,376,73,0,92,12,5,28,214,14,68,5,156,5,5,671,616326244,38762587.56,OXFORD,86.12426419039325,0.153,9080889.16,4136.77778,462,191,24,824.9946,729.198,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,3880.186644985313,64810207,13598,38762587,8133,Rural,241700,48668,2226845,1382428.57305076,478640,1435.1375262274444,0,238.3,28119400,1635480,1408625,240720,3284825,973493.628,70298.5,795910,7068.318742761225,17257134.832,9095653.924560001,1908.446060545531,24591953.203439996,-29666933.63544,8133.148879563576,-6224.7028190180445,-740881.7965600044,-155.4514889970642,3289.2836041358937,4852.0310192023635,1562.7474150664698,1675.6819657374242,1180,-495.6819657374242,354.81097108969607,590,235.18902891030393
