dist_id,district,total_enroll,model_3_total_funding,model_3_pp_funding,model_3_diff_total,model_3_diff_pp,model_3_state_share,model_3_state_share_pp,model_3_local_diff_total,model_3_local_share_total,model_3_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,gr_9_12_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gr_9_12_enroll,model_3_local_mills_total,cte_pp_funding,cte_model_3_pp,cte_pp_diff
4700,MARSHALL COUNTY,2777,23562116.130443692,8484.7375334691,4633474.640443694,1668.518055615301,17200344.775223896,6193.858399432444,-4095526.434780202,6361771.355219797,2290.8791340366574,17495100,763560,1015875,257040,2036475,438480,1504228.698,43737.75,953505,826934.6824436947,0,263655,884.3098591549297,876.9863130982466,232,138.85,795.8882000000001,772.0060000000001,202,129,24,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0.2866,1009,344542223,0.278,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,1722545,806245.6398436,195664,1577.1312531508822,0.04726664508597806,0,0,837,9647182.243999999,193.9187314172448,945,751.0812685827552
5720,MCCOMB,2140,18398727.9,8597.536401869158,3530032.379999999,1649.5478411214945,14425535.935999999,6740.904642990654,-4561713.336000001,3973191.9639999997,1856.6317588785046,13482000,544320,968625,53550,1566495,79380,2070430.7399999998,33705,674730,0,301727.16000000003,190260,-488.0404411764712,1291.7120841556014,42,107,1095.466,796.0800000000002,144,123,5,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,0.5119,714,141899713,0.37200000000000005,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,1699242,655404.0700184,396130,1607.6198691588786,0,0.1119,239.466,604,3973191.9639999997,554.8039215686274,945,390.1960784313726
3820,MERIDIAN,4614,41502228.39,8994.847938881665,11855300.830000002,2569.419338968357,31206864.038000003,6763.516263112268,-12142816.438,10295364.352,2231.3316757693974,29068200,805140,2968875,514080,4288095,139860,5257565.334,72670.5,1093365,0,1179587.5559999999,402885,2015.1426332288402,1389.994527322392,74,230.70000000000002,2781.7806,1674.882,213,377,48,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,0.6029,1157,367691584,0.363,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,3002434,1390905.5237884,469928,1486.7103511053317,0,0.20289999999999997,936.1805999999999,1279,10295364.352,406.1607605877269,945,538.8392394122732
4800,MONROE COUNTY,2119,17790609.836857475,8395.757355760961,1835027.4568574745,865.9874737411401,14067429.984857475,6638.711649295647,-1857001.568,3723179.852,1757.0457064653137,13349700,994140,1031625,160650,2186415,9450,581112.441,33374.25,798525,620668.145857476,0,211365,939.9168704156473,-141.79422195833104,5,105.95,307.4669,326.326,263,131,15,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0.1451,845,132970709,0.154,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,1801989,624709.47086344,515714,1742.2318924020767,0.0464930407318124,0,0,671,3723179.852,610.312426035503,945,334.687573964497
3020,MOSS POINT,1569,14043370.950000001,8950.523231357553,493869.62000000104,314.76712555768063,10251660.7935,6533.881958891014,-6025558.763499998,3791710.1565000005,2416.6412724665397,9884700,483840,882000,53550,1419390,132300,1577598.12,24711.75,604800,0,260956.08000000005,138915,556.2244897959181,1337.0056495010472,70,78.45,834.7080000000001,465.993,128,112,5,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,0.532,640,170728849,0.297,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,1283115,461588.80831628,330910,1998.134053537285,0,0.132,207.108,441,4780407.772,517.046875,945,427.953125
0617,N. BOLIVAR CONS,780,7314381.721360202,9377.41246328231,482628.34136020206,618.7542837951296,6297727.341360202,8074.009412000259,-1253221.83,1016654.38,1303.4030512820514,4914000,272160,283500,53550,609210,9450,884962.26,12285,324135,305524.62136020267,196854.83999999997,57960,1384.2743362831861,1363.69491488683,5,39,468.234,471.9,72,36,5,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0.6003,343,36309085,0.605,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,452787,246433.93522288,232073,1303.4030512820514,0.06217432262112387,0.20029999999999992,156.23399999999995,184,1016654.38,676.5976676384839,945,268.4023323615161
7011,N. TIPPAH,1286,10791493.186222725,8391.518807327158,1745317.302222725,1357.1674200798807,9458816.302222725,7355.222630033223,-1953051.846,1332676.884,1036.2961772939348,8101800,910980,511875,53550,1476405,0,431177.79600000003,20254.5,367605,276125.8902227254,0,118125,1869.311897106109,231.89265457980423,0,64.3,228.1364,330.502,241,65,5,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,0.1774,389,47595603,0.257,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,895049,378274.64059772,59502,1036.2961772939348,0.03408204228970419,0,0,375,1332676.884,152.96143958868893,945,792.0385604113111
0130,"NATCHEZ-ADAMS",2842,25390906.611708306,8934.168406653169,5253695.201708306,1848.5908521141118,18535361.826547064,6521.9429368568135,-7905803.904838757,6855544.785161243,2412.225469796356,17904600,1198260,1480500,160650,2839410,24570,2534217.0840000003,44761.5,835380,689722.9717083065,257110.05599999992,261135,1106.371153846153,1273.2283779825361,13,142.1,1340.8556,1008.91,317,188,15,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,0.4718,884,320557180,0.355,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,2264097,827001.6833031999,271731,1639.4551055594652,0.03852211005598039,0.07179999999999997,204.05559999999994,829,8975601.04,307.38800904977376,945,637.6119909502263
5000,NESHOBA COUNTY,3038,25967101.462902054,8547.433002930235,2354943.222902056,775.1623511856651,22468464.222902052,7395.807841639912,-2346520.58,3498637.24,1151.6251612903227,19139400,1485540,1118250,224910,2828700,9450,1623212.5140000002,47848.5,1209600,813735.448902055,0,295155,365.3327338129493,837.8953545065417,5,151.9,858.8426000000001,853.6780000000001,393,142,21,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,0.2827,1280,124951330,0.281,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,2625575,903592.28920768,304320,1151.6251612903227,0.042516246533436525,0,0,937,3498637.24,237.75,945,707.25
4111,NETTLETON,1112,9085339.368,8170.2692158273385,1202366.500000001,1081.2648381294966,7830294.500000001,7041.631744604318,-1236921.402,1255044.868,1128.6374712230215,7005600,480060,456750,53550,990360,20790,557155.368,17514,388395,0,0,105525,1337.7368421052633,737.7011739847051,11,55.6,294.7912,246.864,127,58,5,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0.2651,411,44823031,0.222,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,736190,339687.55367964,96437,1128.6374712230215,0,0,0,335,1255044.868,234.63990267639903,945,710.3600973236009
7320,NEW ALBANY,2114,17474136.246,8265.911185430463,2470556.274,1168.6642734153265,14468028.274,6843.911198675497,-5082009.258,3006107.972,1421.9999867549668,13318200,963900,968625,53550,1986075,359100,879400.7459999998,33295.5,717255,0,0,180810,785.0574412532642,562.459387728464,190,105.7,465.2913999999999,475.65,255,123,5,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,0.2201,759,107360999,0.225,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,1685398,617693.23004068,414684,1421.9999867549668,0,0,0,574,3006107.972,546.3557312252965,945,398.6442687747035
5100,NEWTON COUNTY,1688,14085439.64670521,8344.454767005456,1848355.2667052094,1094.9971959154082,12022929.26670521,7122.588428142896,-2439407.2199999997,2062510.3800000001,1221.8663388625594,10634400,423360,1000125,107100,1530585,0,623388.5279999999,26586,486675,620005.11870521,0,163800,1041.2449799196784,380.64610649112024,0,84.4,329.8352,396.6799999999999,112,127,10,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,0.1954,515,73661085,0.235,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,1271315,497838.04333628,194110,1221.8663388625594,0.05830184295354792,0,0,520,2062510.3800000001,376.9126213592233,945,568.0873786407767
5130,NEWTON MUNICIPAL,816,7229056.644381904,8859.138044585667,1193227.3643819038,1462.2884367425295,5277211.35039879,6467.170772547537,-1595459.156016886,1951845.2939831142,2391.96727203813,5140800,260820,472500,160650,893970,0,643885.2000000001,12852.000000000002,233415,208021.64438190366,17992.79999999996,78120,1698.6319444444443,1168.35660370917,0,40.800000000000004,340.68,283.15200000000004,69,60,15,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,0.4175,247,72751727,0.34700000000000003,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,649367,245849.47224836,167684,1711.4770588235294,0.040464839009862995,0.01749999999999996,14.279999999999967,248,2037048.356,678.8825910931174,945,266.1174089068826
5411,NORTH PANOLA,1219,11004651.484682776,9027.605811880867,2672418.184682776,2192.303678985051,8549514.688682776,7013.547734768479,-2215172.614,2455136.796,2014.0580771123873,7679700,340200,598500,53550,992250,9450,1142508.969,19199.25,442260,454176.6196827759,147296.64599999998,117810,552.7602339181285,1284.0647651558531,5,60.95,604.5021,498.571,90,76,5,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,0.4959,468,87683457,0.409,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,897728,366289.12192728,287541,1581.5465955701395,0.05913989083984738,0.09589999999999999,116.90209999999998,374,2455136.796,614.4038461538462,945,330.5961538461538
5711,NORTH PIKE,2245,18418595.58,8204.274200445434,2348880.3599999975,1046.2718752783958,16050037.359999998,7149.237131403117,-3204633.82,2368558.22,1055.0370690423163,14143500,1065960,897750,107100,2070810,0,1360321.8299999998,35358.75,593460,0,0,215145,782.9310344827591,988.738156318373,0,112.25,719.747,594.9250000000001,282,114,10,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0.3206,628,84591365,0.265,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,1752940,648680.50820432,289277,1055.0370690423165,0,0,0,683,2368558.22,460.63216560509557,945,484.36783439490443
5200,NOXUBEE COUNTY,1397,13023024.428671516,9322.136312578035,2825336.864671517,2022.431542356132,10773814.864671517,7712.10799189085,-1981645.296,2249209.5640000002,1610.028320687187,8801100,313740,677250,160650,1151640,51030,1474360.2719999999,22002.750000000004,412020,703217.5586715165,278818.848,128835,777.114130434783,1368.734378807791,27,69.85000000000001,780.0848,544.83,83,86,15,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,0.5584,436,80328913,0.39,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,1008651,406631.3878546,178319,1610.028320687187,0.07990109857535041,0.15839999999999999,221.2848,409,2249209.5640000002,408.98853211009174,945,536.0114678899083
3021,OCEAN SPRINGS,5861,46544999.634,7941.477501109026,5549495.824000001,946.8513605186827,36989047.578,6311.047189558096,-12498547.314000001,9555952.056,1630.43031155093,36924300,2075220,2976750,599760,5651730,200340,1324843.884,92310.75,1761480,0,0,589995,1911.9949135300108,-572.9972021901474,106,293.05,700.9756,650.571,549,378,56,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0.1196,1864,341284002,0.111,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,3772239,1726500.94160356,666214,1618.4108189728715,0,0,0,1873,9555952.056,357.4109442060086,945,587.5890557939914
0921,OKOLONA,511,4668166.935509693,9135.356038179438,456418.71950969286,893.1873180228813,3881759.719509693,7596.398668316424,-1001834.074,786407.216,1538.9573698630138,3219300,200340,322875,53550,576765,0,411426.54000000004,8048.25,213570,181051.78550969262,16740.359999999982,41265,1545.5353535353534,1190.3497247146806,0,25.55,217.686,160.965,53,41,5,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0.426,226,28085972,0.315,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,423757,152304.06982576,245521,1538.9573698630138,0.05623948855642302,0.025999999999999968,13.285999999999984,131,786407.216,1086.3761061946902,945,-141.37610619469024
3620,OXFORD,4766,37566039.294,7882.089654637012,8004754.8440000005,1679.554100713387,27423208.68462,5753.925447885019,-28619756.950620003,10142830.609380001,2128.1642067519933,30025800,1746360,1504125,257040,3507525,710640,1559239.794,75064.5,1274805,0,0,412965,1891.6986706056127,214.3180342625758,376,238.3,824.9946,729.198,462,191,24,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,0.1731,1349,616326244,0.153,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,2226845,1382428.57305076,478640,1435.1375262274444,0,0,0,1311,17257134.832,354.81097108969607,945,590.1890289103039
3022,PASCAGOULA,6565,54725569.92,8335.958860624523,10283913.060000002,1566.4757136329008,39949666.041600004,6085.249968255903,-37460498.99159999,14775903.878400002,2250.708892368622,41359500,1735020,3008250,589050,5332320,1149120,4419676.17,103398.75,1714230,0,0,647325,1153.3392857142853,1067.0592185645125,608,328.25,2338.453,1700.335,459,382,55,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,0.3562,1814,1022081136,0.259,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4298928,1924408.33917016,972749,1566.3174196496575,0,0,0,2055,28618271.808000002,536.2453142227122,945,408.7546857772878
2423,PASS CHRISTIAN,1944,16078535.928,8270.851814814814,3205248.357999999,1648.790307613168,11737331.22744,6037.721824814815,-8480604.16944,4341204.70056,2233.12999,12247200,517860,1244250,171360,1933470,39690,1004147.9280000001,30618,624645,0,0,198765,2533.2733118971055,801.6615374289095,21,97.2,531.2952,359.64,137,158,16,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,0.2733,661,228928204,0.185,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,1145622,578229.0011394001,59475,1532.2070833333337,0,0,0,631,6409989.712,89.97730711043873,945,855.0226928895613
6120,PEARL,4216,34240008.096,8121.444045540798,5211593.6060000025,1236.1464909867173,27478196.424000002,6517.598772296015,-9156341.697999999,6761811.672,1603.8452732447818,26560800,1651860,2023875,107100,3782835,349650,1955406.096,66402,1127385,0,0,397530,1151.125,739.7317276344318,185,210.8,1034.6064,851.632,437,257,10,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,0.2454,1193,241493274,0.202,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,2972443,1190074.91630636,205305,1593.1144425996206,0,0,0,1262,6761811.672,172.0913663034367,945,772.9086336965634
5500,PEARL RIVER COUNTY,3284,26195419.908,7976.680848964677,3851729.4239999987,1172.8774129110834,22316781.424,6795.609447015834,-4633085.545999999,3878638.484,1181.071401948843,20689200,1175580,1496250,192780,2864610,81270,1323901.9079999998,51723.00000000001,870345,0,0,314370,1461.2678227360311,498.6224373225566,43,164.20000000000002,700.4771999999999,505.736,311,190,18,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0.2133,921,138522803,0.154,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,2106212,974628.25924712,279225,1181.071401948843,0,0,0,998,3878638.484,303.1758957654723,945,641.8241042345277
5600,PERRY COUNTY,933,8601393.370191583,9219.071136325385,1340269.5301915836,1436.516109530101,6279017.160239856,6729.92192951753,-1844073.3600482722,2322376.2099517277,2489.1492068078537,5877900,453600,551250,53550,1058400,0,668669.904,14694.750000000002,427140,483083.7161915829,0,71505,1653.020512820513,1102.5630895087982,0,46.650000000000006,353.79359999999997,258.441,120,70,5,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0.3792,452,105980327,0.27699999999999997,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,736061,278590.13933556003,302157,1800.72115755627,0.082186446892867,0,0,227,2967449.156,668.4889380530974,945,276.5110619469026
1821,PETAL,4392,36272062.008,8258.666213114755,4798243.2880000025,1092.4961948998189,29899430.288000003,6807.702706739527,-7374895.8,6372631.72,1450.9635063752276,27669600,1897560,2913750,332010,5143320,255150,1631953.008,69174,1104705,0,0,398160,2020.1738648947953,446.40742720904746,135,219.60000000000002,863.4671999999999,702.72,502,370,31,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,0.1966,1169,227593990,0.16,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,3319103,1246494.8367686,532536,1450.9635063752276,0,0,0,1264,6372631.72,455.5483319076133,945,489.4516680923867
5020,PHILADELPHIA,829,7479617.04,9022.45722557298,1555835.4299999997,1876.7616767189384,5759080.516,6947.0211290711695,-1759640.4260000002,1720536.524,2075.4360965018095,5222700,412020,669375,107100,1188495,20790,791865.7740000001,13056.75,57645,0,110094.51599999995,74970,1916.4362745098042,1313.6798490054102,11,41.45,418.9766,268.596,109,85,10,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,0.5054,61,61447733,0.324,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,797542,241464.6573752,0,1653.3650301568157,0,0.10539999999999994,87.37659999999995,238,1720536.524,0,945,945
5520,PICAYUNE,3431,28386736.371,8273.604305158846,6051005.351,1763.6273246866804,23083931.339,6728.04760682017,-5913248.538000001,5302805.032,1545.5566983386766,21615300,1149120,1433250,246330,2828700,219240,2346773.1210000003,54038.25,1032885,0,0,289800,1522.0962671905695,1109.5457107452821,116,171.55,1241.6789,881.767,304,182,23,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,0.3619,1093,189385894,0.257,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,2053953,969073.62338208,418962,1506.2731040512972,0,0,0,920,5302805.032,383.31381518755717,945,561.6861848124429
5820,PONTOTOC CITY,2302,19738938.24,8574.690807993049,3623277.4399999976,1573.9693483927012,17301346.439999998,7515.7890703735875,-2566477.86,2437591.8000000003,1058.9017376194615,14502600,1307880,1401750,160650,2870280,470610,1013731.74,36256.5,643545,0,0,201915,2072.4359925788494,637.5447668905188,249,115.10000000000001,536.366,476.5139999999999,346,178,15,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,0.233,681,87056850,0.207,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,1753237,671774.403562,107904,1058.9017376194615,0,0,0,641,2437591.8000000003,158.44933920704847,945,786.5506607929515
5800,PONTOTOC COUNTY,3466,28051715.396828026,8093.3974024316285,3564745.1288280264,1028.4896505562683,24721883.128828026,7132.684111029436,-4295495.382,3329832.268,960.7132914021928,21835800,1436400,1212750,278460,2927610,408240,1266913.116,54589.5,973350,279662.780828024,0,305550,670.9214285714288,375.8530733304651,216,173.3,670.3244,734.792,380,154,26,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0.1934,1030,118922581,0.212,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,2551894,1014969.6301316,522068,960.7132914021928,0.01280753536980665,0,0,970,3329832.268,506.8621359223301,945,438.1378640776699
5530,POPLARVILLE,1909,15937214.182528133,8348.462117615574,2299410.412528133,1204.5104308685868,12740307.294528132,6673.812097709865,-3288393.462,3196906.888,1674.6500199057098,12026700,582120,1039500,107100,1728720,24570,844635.1410000001,30066.75,376110,733162.2915281323,0,173250,1709.9695945945941,692.9374889451237,13,95.45,446.8969,381.8,154,132,10,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,0.2341,398,114175246,0.2,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,1222569,534963.52529664,242338,1652.9616396018855,0.06096121891525791,0,0,550,3196906.888,608.8894472361809,945,336.1105527638191
5900,PRENTISS COUNTY,2278,19855563.667242013,8716.22636841177,2967410.275242012,1302.6384000184416,17360378.275242012,7620.885985619847,-2720756.058,2495185.392,1095.3403827919228,14351400,1523340,1401750,107100,3032190,9450,900693.864,35878.5,764505,558271.303242013,0,203175,1534.0541455160746,486.4945399117337,5,113.9,476.5576,435.098,403,178,10,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,0.2092,809,89113764,0.191,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,2125564,668851.19364656,501635,1095.3403827919228,0.03890012843639039,0,0,645,2495185.392,620.0679851668726,945,324.93201483312737
6000,QUITMAN COUNTY,852,7797229.65188935,9151.677995175294,1209299.8118893504,1419.3659763959513,5691977.645879226,6680.724936477965,-1524589.2339898753,2105252.006010125,2470.9530586973297,5367600,302400,425250,53550,781200,0,722210.5800000001,13419,370440,423829.3518893504,52065.71999999999,66465,962.3021582733809,1203.0139463296018,0,42.6,382.122,374.028,80,54,5,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,0.4485,392,77936585,0.439,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,647440,262512.48480064,196657,1789.0960563380283,0.07896068110316536,0.04849999999999999,41.32199999999999,211,2182224.3800000004,501.67602040816325,945,443.32397959183675
1212,QUITMAN SEP,1593,14639094.35006337,9189.638637830114,3241257.320063371,2034.6875832161777,11223333.890063372,7045.407338395085,-3597856.62,3415760.46,2144.231299435028,10035900,532980,1267875,160650,1961505,9450,1283190.1739999999,25089.75,430920,690826.3100633699,52588.11600000001,149625,2463.2271293375397,1203.2402904805542,5,79.65,678.9366,555.957,141,161,15,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,0.4262,456,121991445,0.349,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,1180662,466266.30219812,202630,1655.5066101694918,0.06883551151998027,0.0262,41.7366,475,3415760.46,444.3640350877193,945,500.6359649122807
6100,RANKIN COUNTY,18720,146028284.64,7800.65623076923,21672718.919999987,1157.730711538461,106600647.78719999,5694.479048461538,-53147765.0872,39427636.8528,2106.177182307692,117936000,7257600,6166125,760410,14184135,761670,4893164.640000001,294840,6153840,0,0,1804635,1573.8186733958182,-209.96247849038377,403,936,2588.976,2265.12,1920,783,71,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,0.1383,6512,1665040971,0.121,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,9818362,5436752.45771212,1682297,1537.034653846154,0,0,0,5729,46621147.18799999,258.3379914004914,945,686.6620085995087
5620,RICHTON,597,4992543.02278143,8362.718631124673,794999.5267814295,1331.657498796365,4238636.52678143,7099.893679700887,-630021.794,753906.496,1262.8249514237857,3761100,241920,275625,0,517545,0,249473.763,9402.75,198450,194201.50978142917,0,62370,1742.9797979797981,625.4220264373275,0,29.85,131.9967,167.16000000000005,64,35,0,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0.2211,210,26925232,0.28,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,344990,166920.11940296,0,1262.8249514237857,0.051634231948480276,0,0,198,753906.496,0,945,945
7012,S. TIPPAH,2485,20862130.78830116,8395.223657264049,2880558.140301157,1159.1783260769253,18231078.14030116,7336.449955855598,-3193821.682,2631052.648,1058.7737014084507,15655500,1432620,1590750,107100,3130470,270270,827080.065,39138.75,623700,84446.97330115859,0,231525,806.6429780033841,197.91306233649493,143,124.25,437.6085,703.2550000000001,379,202,10,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,0.1761,660,93966166,0.28300000000000003,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,2653744,740471.62666052,350476,1058.7737014084507,0.0053940770528669545,0,0,735,2631052.648,531.0242424242424,945,413.9757575757576
6200,SCOTT COUNTY,3989,33342372.8855817,8358.579314510327,5753058.117581699,1442.2306637206557,29888098.1175817,7492.62925986004,-3036079.022,3454274.768,865.9500546502883,25130700,1587600,2212875,160650,3961125,721980,1706123.223,62826.75000000001,826875,583092.9125816964,0,349650,1602.3994413407822,635.1364552300531,382,199.45000000000002,902.7107,1081.019,420,281,15,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,0.2263,875,123366956,0.271,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,2813807,1132778.74890376,437383,865.9500546502883,0.02320241428140467,0,0,1110,3454274.768,499.8662857142857,945,445.1337142857143
