dist_id,district,model_7_total_funding,model_7_diff_pp,direct_cert_pct,model_7_state_diff_pp,model_7_local_share_total,model_7_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,model_9_state_diff_pp,model_9_state_share_pp,maep_fy24_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,geoid,total_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,current_local_pp,model_9_local_diff_pp,sped_pp_funding,sped_model_9_pp,sped_pp_diff,at_risk_pp_funding,ed_model_9_pp,ed_pp_diff,cte_pp_funding,cte_model_9_pp,cte_pp_diff,model_7_pp_funding,model_7_local_mills_total,model_7_local_pct_total,model_7_local_share_pp,model_7_state_share,model_7_state_share_pp,model_7_local_diff_total,model_7_local_diff_pp,sped_model_7_pp,ed_model_7_pp,cte_model_7_pp
4500,MADISON COUNTY,102589493.83,155.76023373742555,0.128,-200.44577195167858,27699163.3341,2050116.2300000042,83578700,3093720,6270625,809625,10173970,760730,3209422.08,208946.75,4657725,0,0,22.31399038687141,5912.649634386871,5890.335644,460.9105931053027,8099.520047105303,28783588.3722,6066505.260000005,2802790,13162,100539377.6,7638.609454,77528597.74,23010779.9,43065030.43,23010779.9,24.9875828,65947698,5010.461784,85225110.74,6475.088189,85,888,1009,942,929,917,1001,943,978,1038,1151,1128,992,916,13162,4890,599,213,0,91,76,17,75,325,65,404,5,396,5,5,1680,1538036801,81414049.97,MADISON COU,526.7416262,0.101,18540132.69,11965.6851,812,790,75,3033504.59,7529248.15,1684.736,1329.362,1538036.801,116.8543383,42160080.31,3203.166716,62214330.84,4726.814378,148379894,11273,81414049,6185,Suburb,228300,83293,6936614,3809644.233,1200043,1748.273811,0,0,0,658.1,16155.8258,106605882.86,43065030.428,28783588.3722,2186.870412718432,77822294.4878,-52630461.5978,6185.537909892114,-3998.667497173682,4136.323196183661,6401.156827668456,1930.4448419797263,2261.2707468707263,2010,-356.27074687072627,245.4075664621677,670,707.0924335378323,7794.369687737426,43065030.428,27699163.3341,2104.479815689105,74890330.4959,5689.889872048321,-53714886.6359,-4081.0580942030087,6066.768038163387,1905,952.5
4600,MARION COUNTY,17005541.22472619,493.83385267551967,0.3229,493.833851793167,2836300.1799999997,940259.6547261886,12090400,910590,762000,53975,1726565,6350,1171197.048,30226,721042.5,1259760.6767261894,0,498.57470531889976,7446.5691333189,6947.994428,498.5747062012524,8936.222589201252,2836300.1799999997,949286.239839185,2802820,1904,16065281.57,8437.647883,13228981.39,2836300.18,2836300.18,3935226.615,3.999376132,11385341,5979.695903,14574913.39,7654.891486,40,144,147,119,138,116,128,166,148,175,177,154,120,114,1904,757,5,15,0,11,12,5,14,145,5,45,5,83,0,0,334,101296435,5635882.7,MARION COUN,476.0742519,0.274,9011834.97,1727.22803,239,96,5,436162.7,1082127.69,614.8016,521.696,101296.435,53.20190914,11738613.21,6165.23803,10639686.77,5588.070785,17346573,9110,5635882,2960,Rural,86200,32855,1346342,567705.0874,483338,1489.653456,0.08000623868,0,0,95.2,2479.6504800000007,17014567.809839185,2836300.1799999997,4593933.308656581,1489.6534558823528,14178267.629839186,-2799582.5200000005,2960.0224264705885,-1470.3689705882357,3959.829411764706,5358.029411764706,1118.3029411764705,923.3955920088691,2010,981.6044079911309,638.4914134742404,670,314.0085865257596,8931.48173567552,2836300.1799999997,4591496.130676071,1489.6534558823528,14169241.04472619,7441.828279793167,-2799582.5200000005,-1470.3689705882357,5078.132352941177,1905,952.5
4700,MARSHALL COUNTY,24016223.06800754,854.5924007916956,0.2866,304.4972809879382,6484380.228362036,2373203.098007541,17633950,769620,1023937.5,259080,2052637.5,294640,1516167.021,44084.875,961072.5,1513671.1720075384,0,311.5379020776036,6320.271748077604,6008.733846,864.2370872158963,8657.906504215896,6491611.717796037,2399986.3922075443,2802850,2777,21643019.97,7793.669417,16686253.89,4956766.08,9647182.244,4956766.08,5.273335491,13925285,5014.506662,18358392.89,6610.872485,0,213,223,189,234,185,239,216,175,217,272,208,197,160,2777,1009,232,34,0,30,18,5,32,56,14,35,5,116,5,5,346,344542223,10457297.79,MARSHALL CO,526.6116682,0.278,9336823.97,2487.44911,202,129,24,640687.01,1496618.88,795.8882,772.006,344542.223,124.0699399,8711210.646,3136.914169,13401626.81,4825.936914,25006245,9004,10457297,3765,Rural,113500,46662,1722545,806245.6398,195664,1784.935571,0.06726664509,0,0,138.85,3543.70896,24043006.362207543,9647182.244,6491611.717796037,2337.634756138292,17551394.644411504,-3965686.072203962,3765.6815952466686,-1428.0468391083764,4852.239436619719,6100.774647887324,929.8380281690133,1013.0136868469717,2010,891.9863131530283,193.9187314172448,670,758.5812685827552,8648.261817791696,9647182.243999999,6484380.228362036,2335.030690803758,17531842.839645505,6313.231126987938,-3972917.561637963,-1430.6509044429108,5782.077464788732,1905,952.5
5720,MCCOMB,18242193.64,549.3635574018699,0.5119,518.6982085233649,3973191.9639999997,1175638.0100000016,13589000,548640,976312.5,53975,1578927.5,53340,2086862.7299999997,33972.5,680085,0,220005.91000000006,876.7754234766353,7025.835007476635,6149.059584,907.4407723551394,8882.466766355139,3973191.964,1941923.25,2802880,2140,17066555.63,7975.025994,13158987.51,3907568.118,3973191.964,3907568.118,48.53163932,11284482,5273.12243,14472474.51,6762.838556,61,153,181,162,165,138,135,161,128,201,177,169,132,126,2140,714,42,18,0,23,5,5,28,63,5,62,5,58,0,0,271,141899713,8534905.3,MCCOMB,44.09494569,0.372,9335373.91,1879.98276,144,123,5,478937.5,1251661.01,1095.466,796.08,141899.713,66.3082771,10499282.55,4906.206797,10564906.39,4936.872146,19963294,9328,8534905,3988,Town,96100,28571,1699242,655404.07,396130,1825.96641,0,0.16190000000000004,346.4660000000001,107,2872.7864,19008478.88,3973191.964,5132289.2976,1856.6317588785048,15035286.916,-4561713.336000001,3988.2735046728976,-2131.641745794393,6247.213235294118,6124.83455882353,-442.33272058823604,598.2879158276021,2010,1306.712084172398,554.8039215686274,670,397.6960784313726,8524.38955140187,3973191.9639999997,4925392.2828,1856.6317588785046,14269001.676,6667.7577925233645,-4561713.336000001,-2131.641745794393,5804.880514705882,1905,952.5
3820,MERIDIAN,40930558.474,1400.5168960528827,0.6029,878.0616602834853,10295364.352,6461984.953999996,29298900,811530,2992437.5,518160,4322127.5,93980,5299292.0430000005,73247.25,1102042.5,0,740969.181,1283.007484730818,7044.563102730818,5761.555618,1805.4627205002143,9275.894778500216,10295364.352,8330404.987999991,2802910,4614,34468573.52,7470.432058,26583817.62,7884755.897,10295364.35,7884755.897,85.86799935,23010848,4987.179887,29202799.62,6329.172003,169,342,368,370,423,250,318,382,259,324,353,366,304,256,4614,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808,0.363,17171470.7,4011.7486,213,377,48,1024257.75,2772313.87,2781.7806,1674.882,367691.584,79.69041699,18907435.27,4097.840327,21318043.72,4620.295562,45225426,9801,22438180,4863,Town,83300,32422,3002434,1390905.524,469928,1708.8764410000001,0,0.2529,1166.8806,230.70000000000002,6445.757240000001,42798978.507999994,10295364.352,11555724.19716,2231.3316757693974,32503614.155999996,-12142816.438,4863.064757260511,-2631.733081491114,4706.009404388715,7147.89184952978,2068.485109717868,500.0054727536744,2010,1404.9945272463258,406.1607605877269,670,546.3392394122732,8870.948954052883,10295364.352,11051250.787980001,2231.3316757693974,30635194.122,6639.617278283486,-12142816.438,-2631.733081491114,6774.494514106583,1905.0000000000002,952.5
2525,MIDTOWN PUBLIC CHARTER,3191004.2479000003,1044.081886611113,0.5771,1044.0818865,537169.4986,375869.47890000045,2286000,38100,158750,0,196850,0,395775.18,5715,4762.5,249986.50789999997,51915.06,1182.989957888888,7510.671263888888,6327.681306,1182.989958,9002.80876,537169.4986,425876.3846,.,360,2815134.769,7819.818802,2277965.27,537169.4987,537169.4987,679988.3229,3.5,1796056,4989.044444,2518475.27,6995.764639,0,0,0,0,0,23,33,97,63,68,0,0,0,0,284,5,0,5,0,0,5,0,5,5,0,5,0,5,0,0,32,19184624.95,1066233.8,MIDTOWN PUB,3.5,0.401,775995.33,211.281081,10,20,0,65214.04,120124.23,207.756,144.36,19184.62495,53.29062487,1981305.771,5503.627143,1838486.947,5106.908186,NA,NA,NA,NA,NA,NA,NA,80150,107764.053,0,1492.137496,0.085,0.22709999999999997,81.75599999999999,18,463.15239999999994,3241011.1536,537169.4986,875073.011472,1492.1374961111112,2703841.655,-529064.3014,2961.7605555555556,-1469.6230594444444,2671.6666666666665,6923.333333333333,3890.0000000000005,518.7048893894761,2010,1386.2951106105238,0,670,952.5,8863.900688611113,537169.4986,861571.1469330002,1492.1374961111112,2653834.7493000003,7371.7631925000005,-529064.3014,-1469.6230594444444,6561.666666666667,1905,952.5
4800,MONROE COUNTY,18226359.2079922,202.25880855837568,0.1451,202.25880909306215,3723179.852,428586.4179922007,13455650,1002030,1039812.5,161925,2203767.5,6350,585724.4445,33639.125,804862.5,1136365.6384922015,0,198.8371431027008,6840.929139102701,6642.091996,198.83714256801431,8597.974845568015,3723179.852,421335.90775862336,2802940,2119,17797772.79,8399.137703,14074592.94,3723179.852,3723179.852,4180705.364,5.350695927,12254150,5782.987258,15484093.94,7307.264719,0,159,169,162,143,169,130,141,174,161,186,179,143,163,2119,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517,0.154,4217787.34,1931.62778,263,131,15,490390.86,1320409.08,307.4669,326.326,132970.709,62.75163237,11760914.09,5550.219013,11303388.58,5334.303245,17843974,8420,5580181,2633,Rural,102700,46754,1801989,624709.4709,515714,1757.045706,0.06649304073,0,0,105.95,2691.33757,18219108.697758622,3723179.852,4919159.348394829,1757.0457064653135,14495928.845758624,-1857001.568,2633.403218499292,-876.3575120339783,4405.841075794621,5685.171149144254,982.3435207823959,2031.794222077238,2010,-126.79422207723815,610.312426035503,670,342.187573964497,8601.396511558376,3723179.852,4921116.986157894,1757.0457064653137,14503179.3559922,6844.350805093062,-1857001.568,-876.3575120339783,5388.184596577017,1904.9999999999998,952.5
3020,MOSS POINT,13888660.945,-931.5588373301471,0.532,-1079.4390821810075,3749938.4551500003,-1461615.8149999995,9963150,487680,889000,53975,1430655,88900,1590118.74,24907.875,609600,0,181329.33000000007,-823.0240255525814,6718.315942447419,7541.339968,-580.3053350994269,9203.172523900574,3898739.9763,-910499.0700000004,2803000,1569,15350276.76,9783.477859,11832362.41,3517914.351,4780407.772,3517914.351,15.13929964,10544373,6720.441683,13029312.41,8304.21441,21,128,127,118,107,109,114,129,121,128,110,134,103,94,1569,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.92,MOSS POINT,103.6375551,0.297,10835532.81,1360.7095,128,112,5,362300.21,1055633.2,834.708,465.993,170728.849,108.813798,8248904.638,5257.428068,9511398.059,6062.07652,20231697,12894,9817268,6257,Suburb,94200,41902,1283115,461588.8083,330910,2242.137891,0,0.18200000000000005,285.5580000000001,78.45,2187.1907,14439777.69,4780407.772,3898739.9763,2484.856581453155,10541037.7137,-5918528.9437,6257.022893562779,-3772.166312109624,5237.2040816326535,6161.265306122449,602.2040816326526,552.994350479449,2010,1352.0056495205508,517.046875,670,435.453125,8851.919021669853,4780407.772,3749938.4551500003,2390.0181358508607,10138722.48985,6461.900885818993,-6067330.464849999,-3867.0047577119185,5839.408163265306,1905,952.5
617,N. BOLIVAR CONS,7497784.582093359,-55.34065098287283,0.6003,-55.34065126492351,1016654.38,-43165.707906641066,4953000,274320,285750,53975,614045,6350,891985.77,12382.5,326707.5,569340.2220933593,123973.59,-53.93091821030248,8310.551017789698,8364.481936,-53.93091792824998,9613.95406907175,1016654.38,-42066.11612403579,2800186,780,7540950.29,9667.884987,6524295.91,1016654.38,1016654.38,1942011.696,3.782567738,5777924,7407.594872,7192635.91,9221.32809,0,52,49,55,63,58,72,73,77,60,71,61,5,47,780,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091294,0.605,5382890.59,752.995912,72,36,5,181851.33,527345.58,468.234,471.9,36309.085,46.55010897,6175981.53,7917.925038,5250624.214,6731.569506,8084975,10365,2269876,2910,Rural,66600,24072,452787,246433.9352,232073,1303.403051,0.08217432261999999,0.25029999999999997,195.23399999999998,39,1091.0936000000002,7498884.173875964,1016654.38,2024698.7269465104,1303.4030512820514,6482229.793875964,-1253221.83,2910.0977051282052,-1606.694653846154,4006.9646017699115,5733.5398230088495,1427.061946902655,526.3050850643054,2010,1378.6949149356947,676.5976676384839,670,275.9023323615161,9612.544336017127,1016654.38,2024401.8371652071,1303.4030512820514,6481130.202093359,8309.141284735077,-1253221.83,-1606.6946538461539,5434.026548672567,1905.0000000000002,952.5
7011,N. TIPPAH,11046526.920484599,786.8226723083962,0.1774,786.822672014463,1332676.884,1011853.9604845978,8166100,918210,515937.5,53975,1488122.5,0,434599.842,20415.25,370522.5,566766.8284845982,0,813.5864361121494,7580.301895112149,6766.715459,813.5864364060844,8616.598072406085,1332676.884,1046272.1611142232,2803270,1286,10034672.96,7803.011636,8701996.08,1332676.884,1332676.884,2588901.232,6.591795771,7718495,6001.940124,9588523.08,7456.083266,40,94,113,103,103,77,72,110,92,89,101,97,94,83,1286,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.0909956,0.257,4015698.98,1149.93333,241,65,5,292645.07,695852.01,228.1364,330.502,47595.603,37.01057776,8255846.196,6419.787089,6999621.848,5442.940784,10999227,8553,3285728,2554,Rural,81900,36925,895049,378274.6406,59502,1036.296177,0.05408204229,0,0,64.3,1650.3559199999997,11080945.121114224,1332676.884,2991855.1827008408,1036.2961772939348,9748268.237114225,-1953051.846,2554.9990124416795,-1518.7028351477447,2877.9710610932475,5048.697749196142,1906.9887459807073,1658.10734543019,2010,246.89265456981002,152.96143958868893,670,799.5385604113111,8589.834308308396,1332676.884,2982562.268530842,1036.2961772939348,9713850.0364846,7553.538131014463,-1953051.846,-1518.7028351477447,4784.959807073955,1905,952.5
130,"NATCHEZ-ADAMS",26025269.678960867,1040.4052276526627,0.4718,426.64124436644397,7026822.813319434,2956831.6589608677,18046700,1207770,1492250,161925,2861945,16510,2554329.918,45116.75,842010,1438849.2049608652,219808.80600000007,451.08813913153426,6709.333195131534,6258.245056,1073.8941245911435,9190.867390591144,7052520.183496209,3052007.1040600315,2803030,2842,23068438.02,8116.973266,17785932.45,5282505.572,8975601.04,5282505.572,6.147788994,14958555,5263.390218,19564835.45,6884.178554,5,211,254,207,246,181,189,214,188,192,213,206,200,210,2842,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800169,0.355,11681465.56,2595.44725,317,188,15,654711.54,1653340.91,1340.8556,1008.91,320557.18,112.7928149,10589234.41,3725.979736,14282329.88,5025.450344,30239228,10640,14761348,5194,Town,92100,29936,2264097,827001.6833,271731,1858.72821,0.05852211006,0.12180000000000002,346.15560000000005,142.1,3871.87724,26120445.12406003,8975601.04,7052520.183496209,2481.5341954596092,19067924.94056382,-7708828.506503791,5194.000242786769,-2712.46604732716,4354.032692307693,5807.096153846154,1149.707692307692,616.7716220150775,2010,1288.2283779849226,307.38800904977376,670,645.1119909502263,9157.378493652663,8975601.04,7026822.813319434,2472.492193286219,18998446.865641434,6684.886300366444,-7734525.876680565,-2721.5080495005504,5503.740384615385,1905,952.5
5000,NESHOBA COUNTY,26618500.629011236,289.71343929862996,0.2827,289.7134390083065,3498637.24,880149.4290112369,19291300,1497330,1127125,226695,2851150,6350,1636095.153,48228.25,1219200,1566177.2260112364,0,280.2927939920737,7600.804301992073,7320.511508,280.29279428239533,8752.429463282395,3498637.24,851529.5094519183,2803060,3038,25738351.2,8472.136669,22239713.96,3498637.24,3498637.24,6628877.989,5.748375347,19744138,6499.057933,24551399.96,8081.435142,40,239,250,220,187,216,208,204,241,249,262,249,222,204,3038,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521,0.281,15123730.02,2718.44134,393,142,21,692577.75,1433615.21,858.8426,853.678,124951.33,41.12947005,21052762.72,6929.80998,17922521.97,5899.447653,25958678,8544,5845157,1924,Town,83300,40115,2625575,903592.2892,304320,1151.625161,0.06251624653,0,0,151.9,3945.2477799999997,26589880.70945192,3498637.24,7179267.791552018,1151.6251612903227,23091243.46945192,-2346520.58,1924.015082290981,-772.3899210006582,4722.257194244605,5410.6115107913665,405.71043165467563,1052.1046454845161,2010,852.8953545154839,237.75,670,714.75,8761.85010829863,3498637.24,7186995.169833034,1151.6251612903227,23119863.389011234,7610.224947008306,-2346520.58,-772.3899210006582,5127.96762589928,1905,952.5
4111,NETTLETON,9103547.469155038,282.8073845135232,0.2651,282.80738429050234,1255044.868,314481.81115503795,7061200,483870,460375,53975,998220,13970,561577.236,17653,391477.5,59449.73315503741,0,553.8135379280584,7329.012089928058,6775.198552,553.8135381510801,8457.64956115108,1255044.868,615840.654000001,2803090,1112,8789065.658,7903.836023,7534020.79,1255044.868,1255044.868,2239860.813,11.34266817,6901220,6206.133094,8295780.79,7460.234523,0,80,90,66,80,83,85,84,92,105,100,77,80,78,1112,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.0368978,0.222,2793832.13,1060.01667,127,58,5,258518.73,647574.06,294.7912,246.864,44823.031,40.30848112,7040735.922,6331.597052,6055919.977,5445.971202,9119894,8201,2491966,2240,Rural,89200,39620,736190,339687.5537,96437,1128.637471,0.006573318300000004,0,0,55.6,1424.26736,9404906.312,1255044.868,2539324.7042400003,1128.6374712230215,8149861.444000001,-1236921.402,2240.9768615107914,-1112.33939028777,3874.684210526316,5543.368421052632,1379.105263157895,1152.2988260843606,2010,752.7011739156394,234.63990267639903,670,717.8600973236009,8186.643407513523,1255044.868,2457957.8166718604,1128.6374712230215,7848502.601155038,7058.005936290502,-1236921.402,-1112.33939028777,5253.789473684211,1905,952.5
7320,NEW ALBANY,17309924.867,322.77299627625325,0.2201,322.7729965212866,3006107.972,682342.1169999987,13423900,971550,976312.5,53975,2001837.5,241300,886380.117,33559.75,722947.5,0,0,653.8162070227072,7097.276368022707,6443.460161,653.8162067776739,8519.276354777674,3006107.972,1382167.4640000015,2803120,2114,16627582.75,7865.460148,13621474.78,3006107.972,3006107.972,4050099.031,27.52913491,12210763,5776.141438,15000366.78,7095.726954,39,194,183,156,163,159,144,146,154,171,164,150,140,120,2114,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137057,0.225,4842368.61,1924.71508,255,123,5,482677.38,1141325.4,465.2914,475.65,107360.999,50.78571381,11994258.81,5673.726967,10950267.75,5179.880676,20085589,9501,8088117,3825,Rural,106800,45216,1685398,617693.23,414684,1421.999987,0,0,0,105.7,2725.9724199999996,18009750.214,3006107.972,4862632.55778,1421.9999867549668,15003642.242000002,-5082009.258,3825.977876064333,-2403.977889309366,4400.516971279373,5514.817232375979,826.2127937336818,1327.5406121841065,2010,577.4593878158935,546.3557312252965,670,406.1442687747035,8188.233144276253,3006107.972,4673679.71409,1421.9999867549668,14303816.895,6766.233157521287,-5082009.258,-2403.977889309366,5226.729765013055,1905,952.5
5100,NEWTON COUNTY,14457011.764089672,538.457768963076,0.1954,538.4577691005161,2062510.3800000001,908916.7140896711,10718800,426720,1008062.5,107950,1542732.5,0,628336.056,26797,490537.5,1049808.708089672,0,569.1821959752097,7373.4385169752095,6804.256321,569.1821958377686,8595.304855837769,2062510.38,960779.5466541536,2803150,1688,13548095.05,8026.12266,11485584.67,2062510.38,2062510.38,3416841.271,4.169815705,10087533,5976.026659,12654967.67,7497.018762,20,143,148,110,103,107,116,118,126,147,145,132,114,129,1688,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.814054,0.235,5342700.56,1518.53889,112,127,10,386375.64,924635.03,329.8352,396.68,73661.085,43.63808353,10592457.29,6275.1524230000005,9238126.399,5472.823696,14676491,8694,4501917,2667,Rural,88600,36958,1271315,497838.0433,194110,1221.866339,0.07830184294999999,0,0,84.4,2111.3705600000003,14508874.596654154,2062510.38,3917396.1410966218,1221.8663388625594,12446364.216654154,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,5105.682730923695,6537.208835341366,1090.030120481927,1509.3538933988855,2010,395.6461066011145,376.9126213592233,670,575.5873786407767,8564.580428963076,2062510.3800000001,3903393.176304212,1221.8663388625594,12394501.384089671,7342.714090100516,-2439407.2199999997,-1445.1464573459714,6195.712851405622,1905,952.5
5130,NEWTON MUNICIPAL,7439009.941508559,582.6396778487251,0.4175,74.39222684956894,2008532.684207311,475433.9775085589,5181600,262890,476250,161925,901065,0,648995.4,12954.000000000002,235267.5,424152.2415085588,34975.80000000001,100.80612361106888,6681.410535611069,6580.604412,618.8230980699573,9152.617172069957,2016504.6153504532,504959.64840908535,2803180,816,6963575.964,8533.794074,5369773.2,1593802.764,2037048.356,1593802.764,5.953516099,4758267,5831.209559,5902973.2,7234.035784,21,52,61,53,68,49,85,54,61,64,70,58,41,79,816,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.0618617,0.347,5411990.16,781.055556,69,60,15,185357.46,545151.74,340.68,283.152,72751.727,89.15652819,3865924.844,4737.652995,4309170.436,5280.846123,8186568,10032,3547304,4347,Town,83400,32047,649367,245849.4722,167684,1953.189662,0.06046483901,0.0675,55.080000000000005,40.800000000000004,1104.7019999999998,7468535.612409085,2037048.356,2016504.6153504532,2471.2066364588886,5452030.997058632,-1530799.834649547,4347.186825980392,-1875.9801895215037,4509.493055555556,6602.291666666667,1747.9027777777774,721.6433961488787,2010,1183.3566038511212,678.8825910931174,670,273.6174089068826,9116.433751848725,2037048.356,2008532.684207311,2461.4371129991555,5430477.257301248,6654.996638849569,-1538771.7657926893,-1885.7497129812368,6257.395833333333,1905,952.5
5411,NORTH PANOLA,11305888.789157225,1351.4193302692574,0.4959,1150.2155151568704,2455136.796,1647380.1631572247,7740650,342900,603250,53975,1000125,6350,1151576.5005,19351.625,445770,829129.5801572247,112936.08350000002,1165.0425351677986,7275.493134167798,6110.450599,1366.2463502801866,9289.551211280186,2455136.796,1665454.3005505465,2803210,1219,9658508.626,7923.304861,7448639.28,2209869.346,2455136.796,2209869.346,4.086010916,6466593,5304.83429,8184701.28,6714.275045,19,79,86,77,129,71,98,98,83,98,126,87,81,80,1219,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.3349837,0.409,3902052.18,1058.11111,90,76,5,277685.58,766625.7,604.5021,498.571,87683.457,71.93064561,5729564.484,4700.216968,5974831.934,4901.420783,11074637,9085,4670309,3831,Rural,70900,34544,897728,366289.1219,287541,1812.854262,0.07913989084,0.14590000000000003,177.85210000000004,60.95,1649.8833399999999,11323962.926550549,2455136.796,3057469.990168648,2014.0580771123873,8868826.130550547,-2215172.614,3831.2628465955704,-1817.204769483183,5249.87134502924,6171.0526315789475,598.812865497076,605.9352347990189,2010,1299.0647652009811,614.4038461538462,670,338.0961538461538,9274.724191269257,2455136.796,3052589.973072451,2014.0580771123873,8850751.993157225,7260.66611415687,-2215172.614,-1817.204769483183,5848.684210526316,1905,952.5
5711,NORTH PIKE,18347922.41,290.6153225478838,0.3206,290.61532250556775,2368558.22,652431.3999999985,14255750,1074420,904875,107950,2087245,0,1371118.035,35639.375,598170,0,0,647.3738124832962,7474.515367483296,6827.141555,647.3738125256114,8529.552436525611,2368558.22,1453354.2099999972,2803240,2245,17695491.01,7882.178624,15326932.79,2368558.22,2368558.22,4563440.853,17.84537012,13545933,6033.823163,16901632.79,7528.566944,0,142,162,166,145,181,195,189,166,185,193,196,146,148,2245,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.8029385,0.265,10739904.63,2039.74444,282,114,10,517504.94,1108270.85,719.747,594.925,84591.365,37.67989532,14533074.57,6473.529875,12338191.94,5495.853869,19274349,8585,5573192,2482,Town,115600,41738,1752940,648680.5082,289277,1055.037069,0,0,0,112.25,2889.4366,19148845.22,2368558.22,5170188.2094,1055.0370690423165,16780287,-3204633.82,2482.490886414254,-1427.4538173719377,4317.586206896552,5424.35960591133,823.4113300492609,901.2618436756251,2010,1003.7381563243749,460.63216560509557,670,491.86783439490443,8172.793946547884,2368558.22,4953939.0507000005,1055.0370690423163,15979364.19,7117.756877505568,-3204633.82,-1427.4538173719377,5140.9975369458125,1905,952.5
5200,NOXUBEE COUNTY,13390657.401322091,1625.6402059549673,0.5584,1625.6402052677813,2249209.5640000002,2271019.3713220917,8870950,316230,682625,161925,1160780,34290,1486061.544,22177.375000000004,415290,1216237.8843220929,184870.59800000003,1675.3471170522753,8024.973796052275,6349.626679,1675.3471177394622,9635.002116739464,2249209.564,2340459.927085031,2803300,1397,11119638.03,7959.654999,8870428.47,2249209.564,2249209.564,2641669.867,2.009890142,7611610,5448.539728,9783962.47,7003.552233,59,115,103,86,113,88,103,92,96,112,120,111,90,88,1397,436,27,20,5,12,5,5,18,16,5,33,5,55,0,5,169,80328913,4230854.86,NOXUBEE COU,695.0628646,0.39,6357876.46,1222.77222,83,86,15,314383.08,607567.39,780.0848,544.83,80328.913,57.50101145,7534752.906,5393.523913,7142292.603,5112.59313,12179332,8718,4230854,3028,Rural,59700,33784,1008651,406631.3879,178319,1610.028321,0.09990109858,0.20840000000000003,291.13480000000004,69.85000000000001,1917.23142,13460097.95708503,2249209.564,3634226.4484129585,1610.028320687187,11210888.393085027,-1981645.296,3028.5288904795993,-1418.5005697924123,5481.798913043478,6656.304347826087,826.788043478261,521.2656212504077,2010,1383.7343787495925,408.98853211009174,670,543.5114678899083,9585.295204954968,2249209.5640000002,3615477.498356965,1610.028320687187,11141447.83732209,7975.266884267781,-1981645.296,-1418.5005697924123,6308.586956521739,1905,952.5
