dist_id,district,total_enroll,model_4_total_funding,model_4_pp_funding,model_4_diff_total,model_4_diff_pp,model_4_state_share,model_4_state_share_pp,model_4_local_share_total,model_4_local_share_pp,model_4_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,local_diff_pp,local_funding_28_mill,local_funding_27_pct,totalEnrollment,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
4400,LOWNDES COUNTY,5261,41749631.8295,7935.6836779129435,585424.8517000005,111.27634512450004,30477231.235534996,5793.049084876448,11272400.593965,2142.634593036495,14721070.056,33407350,2045970,2500312.5,323850,4870132.5,36830,2354215.9545,83518.375,997585,0,0,9432271.8378,31731935.14,6031.540608249383,34934340.14,6640.247127922448,41164206.9778,7824.4073327884435,1528.815759637188,650.1050907535623,29,263.05,1235.8089,957.502,537,315,30,4385.133275460939,14721070.056,9432271.8378,5261,0.2349,1571,525752502,0.182,1197694.37,2670741.77,525752.502,99.9339482988025,20213270.084,3842.096575555978,25502068.3022,3521717,1550810.29741144,514790,1792.866724539061,0,0,0,6574.74517,327.6830044557607
4500,MADISON COUNTY,13162,101036918.83,7676.410790913235,497541.190200001,37.801336438230464,73756950.7459,5603.779877366662,27279968.0841,2072.6309135465735,43065030.428,83578700,3093720,6270625,809625,10173970,760730,3209422.08,208946.75,3105150,0,0,23010779.899800003,77528597.74000001,5890.335643519223,85225110.74000001,6475.088188725119,100539377.6398,7638.609454475005,1930.4448419797263,-356.2707471110489,599,658.1,1684.736,1329.362,812,790,75,4436.726189044218,43065030.428,23010779.899800003,13162,0.128,4890,1538036801,0.101,3033504.59,7529248.15,1538036.801,116.8543383224434,42160080.31200001,3203.1667156967032,62214330.84020001,6936614,3809644.23340488,1200043,1748.273810955782,0,0,0,15911.3258,245.4075664621677
4600,MARION COUNTY,1904,15660584.111968702,8225.096697462553,-404697.45803129673,-212.55118594080704,12824283.931968702,6735.4432415802,2836300.1799999997,1489.6534558823528,2836300.1799999997,12090400,910590,762000,53975,1726565,6350,1171197.048,30226,480695,0,155151.06396870044,2836300.1799999997,13228981.39,6947.994427521007,14574913.39,7654.891486344537,16065281.569999998,8437.64788340336,1118.3029411764705,981.6044079477347,5,95.2,614.8016,521.6959999999999,239,96,5,1470.3465441176472,2836300.1799999997,3935226.6153,1904,0.3229,757,101296435,0.27399999999999997,436162.7,1082127.69,101296.435,53.20190913865546,11738613.21,6165.238030462185,10639686.7747,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,0,0,2441.8004800000003,638.4914134742404
4700,MARSHALL COUNTY,2777,22182194.396,7987.826574000721,539174.4257000014,194.15715725603332,16193001.90908,5831.113399020526,5989192.486920001,2156.7131749801947,9647182.243999999,17633950,769620,1023937.5,259080,2052637.5,294640,1516167.0210000002,44084.875,640715,0,0,4956766.0803000005,16686253.89,6008.733845876845,18358392.89,6610.872484695715,21643019.9703,7793.669416744688,929.8380281690133,891.9863130982468,232,138.85,795.8882000000001,772.0060000000001,202,129,24,1980.0644291321569,9647182.244,4956766.0803000005,2777,0.2866,1009,344542223,0.278,640687.01,1496618.88,344542.223,124.06993986316168,8711210.646000002,3136.9141685271884,13401626.8097,1722545,806245.6398436,195664,1784.9355708678431,0,0,0,3493.25896,193.9187314172448
5720,MCCOMB,2140,18015498.64,8418.457308411214,948943.0122999996,443.4313141588773,14042306.676,6561.82554953271,3973191.9639999997,1856.6317588785046,3973191.9639999997,13589000,548640,976312.5,53975,1578927.5,53340,2086862.7299999997,33972.5,453390,220005.91000000006,0,3907568.1177,13158987.51,6149.059584112149,14472474.51,6762.8385560747665,17066555.6277,7975.025994252337,-442.33272058823604,1306.7120841556014,42,107,1095.466,796.0800000000002,144,123,5,2162.033589859813,3973191.964,3907568.1177,2140,0.5119,714,141899713,0.37200000000000005,478937.5,1251661.01,141899.713,66.30827710280373,10499282.546,4906.2067971962615,10564906.3923,1699242,655404.0700184,396130,1825.966410140187,0,0.16190000000000004,346.4660000000001,2837.0864,554.8039215686274
3820,MERIDIAN,4614,40563210.974,8791.333110966623,6094637.4565999955,1320.9010525791064,30267846.622,6560.001435197226,10295364.352,2231.3316757693974,10295364.352,29298900,811530,2992437.5,518160,4322127.5,93980,5299292.0430000005,73247.25,734695,740969.181,0,7884755.897400001,26583817.62,5761.555617685306,29202799.62,6329.172002600781,34468573.517400004,7470.432058387517,2068.485109717868,1404.9945273223923,74,230.70000000000002,2781.7806,1674.882,213,377,48,3154.123559297789,10295364.352,7884755.897400001,4614,0.6029,1157,367691584,0.363,1024257.75,2772313.87,367691.584,79.6904169917642,18907435.268,4097.840326831382,21318043.7226,3002434,1390905.5237884,469928,1708.8764407022109,0,0.2529,1166.8806,6387.9072400000005,406.1607605877269
2525,MIDTOWN PUBLIC CHARTER,360,2939430.2399999998,8165.083999999999,124295.47132592183,345.2651981275603,2402260.741325922,6672.946503683116,537169.498674078,1492.1374963168835,537169.498674078,2286000,38100,158750,0,196850,0,395775.17999999993,5715,3175,51915.06,0,537169.498674078,2277965.27,6327.681305555556,2518475.27,6995.764638888889,2815134.768674078,7819.818801872439,3890.0000000000005,1386.295110712374,0,18,207.75599999999997,144.36,10,20,0,NA,537169.498674078,679988.3229,284,0.5771,5,19184624.952645645,0.401,65214.04,120124.23,19184.624952645645,53.29062486846013,1981305.771325922,5503.627142572006,1838486.9471,80150,107764.05297884,0,1492.1374963168837,0,0.22709999999999997,81.75599999999999,462.90239999999994,0
4800,MONROE COUNTY,2119,16821706.0695,7938.511594856064,-976066.7225000001,-460.6261078338839,13098526.2175,6181.4658883907505,3723179.852,1757.0457064653137,3723179.852,13455650,1002030,1039812.5,161925,2203767.5,6350,585724.4445,33639.125,536575,0,0,3723179.852,14074592.94,6642.091996224634,15484093.94,7307.264719207173,17797772.792,8399.137702689948,982.3435207823959,-126.79422195833126,5,105.95,307.4669,326.326,263,131,15,875.9542935346863,3723179.852,4180705.3638,2119,0.1451,845,132970709,0.154,490390.86,1320409.08,132970.709,62.75163237376121,11760914.088,5550.219012741859,11303388.5762,1801989,624709.47086344,515714,1757.0457064653135,0,0,0,2649.08757,610.312426035503
3020,MOSS POINT,1569,13685460.945,8722.409780114724,-1664815.8157000002,-1061.068078840024,9990386.48985,6367.359139483748,3695074.4551500003,2355.0506406309755,4780407.772,9963150,487680,889000,53975,1430655,88900,1590118.7400000002,24907.875,406400,181329.33000000007,0,3517914.3507000003,11832362.41,7541.339968132568,13029312.41,8304.214410452518,15350276.7607,9783.477858954748,602.2040816326526,1352.0056495010472,70,78.45,834.7080000000001,465.993,128,112,5,4014.86210917782,4780407.772,3517914.3507000003,1569,0.532,640,170728849,0.297,362300.21,1055633.2,170728.849,108.81379796048438,8248904.638,5257.428067558955,9511398.0593,1283115,461588.80831628,330910,2242.13789082218,0,0.18200000000000005,285.5580000000001,2155.1907,517.046875
0617,N. BOLIVAR CONS,780,6902565.162731899,8849.442516322948,-638385.1272681011,-818.4424708565384,5885910.782731899,7546.039465040896,1016654.38,1303.4030512820514,1016654.38,4953000,274320,285750,53975,614045,6350,891985.77,12382.5,217805,123973.59,83023.30273189915,1016654.38,6524295.91,8364.481935897436,7192635.91,9221.32808974359,7540950.29,9667.884987179486,1427.061946902655,1378.6949148868302,5,39,468.234,471.9,72,36,5,1606.5969487179486,1016654.38,1942011.6957000005,780,0.6003,343,36309085,0.605,181851.33,527345.58,36309.085,46.55010897435897,6175981.53,7917.925038461539,5250624.2143,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,0.25029999999999997,195.23399999999998,1073.9436,676.5976676384839
7011,N. TIPPAH,1286,10356252.592,8053.073555209953,321579.6280000005,250.06191912908253,9023575.708,7016.777377916019,1332676.884,1036.2961772939348,1332676.884,8166100,918210,515937.5,53975,1488122.5,0,434599.842,20415.25,247015,0,0,1332676.884,8701996.08,6766.715458786936,9588523.08,7456.0832659409025,10034672.964,7803.011636080871,1906.9887459807073,246.89265457980423,0,64.3,228.1364,330.502,241,65,5,1517.7038227060652,1332676.884,2588901.2316,1286,0.1774,389,47595603,0.257,292645.07,695852.01,47595.603,37.01057776049767,8255846.196,6419.787088646967,6999621.8484000005,895049,378274.64059772,59502,1036.2961772939348,0,0,0,1630.90592,152.96143958868893
0130,"NATCHEZ-ADAMS",2842,24305750.474000003,8552.340068261788,1237312.4525000043,435.3668024278695,17743197.846020002,6243.208249831106,6562552.627980001,2309.131818430683,8975601.04,18046700,1207770,1492250,161925,2861945,16510,2554329.918,45116.75,561340,219808.80600000007,0,5282505.571500001,17785932.45,6258.245056298381,19564835.45,6884.178553835327,23068438.0215,8116.973265833919,1149.707692307692,1288.2283779825361,13,142.1,1340.8556,1008.91,317,188,15,3335.2717904644614,8975601.04,5282505.571500001,2842,0.4718,884,320557180,0.355,654711.54,1653340.91,320557.18,112.79281491907108,10589234.41,3725.979736101337,14282329.8785,2264097,827001.6833031999,271731,1858.7282095355383,0,0.12180000000000002,346.15560000000005,3827.67724,307.38800904977376
5000,NESHOBA COUNTY,3038,24645923.403,8112.54884891376,-1092427.797000002,-359.58781994733454,21147286.163000003,6960.923687623437,3498637.24,1151.6251612903227,3498637.24,19291300,1497330,1127125,226695,2851150,6350,1636095.1530000002,48228.25,812800,0,0,3498637.24,22239713.96,7320.511507570771,24551399.96,8081.435141540487,25738351.200000003,8472.136668861094,405.71043165467563,852.8953545065417,5,151.9,858.8426000000001,853.6780000000001,393,142,21,772.3748387096773,3498637.24,6628877.989200001,3038,0.2827,1280,124951330,0.281,692577.75,1433615.21,124951.33,41.12947004608295,21052762.72,6929.809980250164,17922521.9708,2625575,903592.28920768,304320,1151.6251612903227,0,0,0,3881.2477799999997,237.75
4111,NETTLETON,1112,8913605.236,8015.83204676259,124539.57799999788,111.99602338129353,7658560.368,6887.194575539568,1255044.868,1128.6374712230215,1255044.868,7061200,483870,460375,53975,998220,13970,561577.236,17653,260985,0,0,1255044.868,7534020.790000001,6775.198552158275,8295780.790000001,7460.234523381296,8789065.658000002,7903.836023381296,1379.105263157895,752.7011739847051,11,55.6,294.7912,246.864,127,58,5,1111.3625287769785,1255044.868,2239860.8133000005,1112,0.2651,411,44823031,0.222,258518.73,647574.06,44823.031,40.30848111510792,7040735.922000001,6331.597052158275,6055919.9767000005,736190,339687.55367964,96437,1128.6374712230215,0,0,0,1403.7173599999999,234.63990267639903
7320,NEW ALBANY,2114,17068942.367,8074.239530274361,441359.61499999836,208.7793826868483,14062834.395,6652.239543519394,3006107.972,1421.9999867549668,3006107.972,13423900,971550,976312.5,53975,2001837.5,241300,886380.1169999999,33559.75,481965,0,0,3006107.972,13621474.78,6443.460160832546,15000366.78,7095.726953642385,16627582.752,7865.460147587512,826.2127937336818,577.459387728464,190,105.7,465.2913999999999,475.65,255,123,5,2403.000013245033,3006107.972,4050099.0306000006,2114,0.2201,759,107360999,0.225,482677.38,1141325.4,107360.999,50.785713812677386,11994258.808000002,5673.726966887418,10950267.7494,1685398,617693.23004068,414684,1421.9999867549668,0,0,0,2688.02242,546.3557312252965
5100,NEWTON COUNTY,1688,13353637.595121298,7910.92274592494,-194457.45487870276,-115.19991402766755,11291127.215121297,6689.05640706238,2062510.3800000001,1221.8663388625594,2062510.3800000001,10718800,426720,1008062.5,107950,1542732.5,0,628336.056,26797,327025,0,109947.03912129777,2062510.38,11485584.67,6804.256321090047,12654967.67,7497.0187618483405,13548095.05,8026.122659952607,1090.030120481927,395.64610649112046,0,84.4,329.8352,396.6799999999999,112,127,10,1445.1336611374406,2062510.38,3416841.2709000004,1688,0.1954,515,73661085,0.235,386375.64,924635.03,73661.085,43.638083530805694,10592457.29,6275.152422985781,9238126.3991,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,0,0,2085.6205600000003,376.9126213592233
5130,NEWTON MUNICIPAL,816,6936435.2,8500.533333333333,-27140.764000000432,-33.260740196079496,5063597.696,6205.3893333333335,1872837.5040000002,2295.1440000000002,2037048.356,5181600,262890,476250,161925,901065,0,648995.4,12954.000000000002,156845,34975.80000000001,0,1593802.7640000002,5369773.2,6580.604411764706,5902973.2,7234.035784313725,6963575.964000001,8533.794073529412,1747.9027777777774,1183.35660370917,0,40.800000000000004,340.68,283.15200000000004,69,60,15,2393.810338235294,2037048.356,1593802.7640000002,816,0.4175,247,72751727,0.34700000000000003,185357.46,545151.74,72751.727,89.15652818627451,3865924.844000001,4737.65299509804,4309170.436,649367,245849.47224836,167684,1953.1896617647064,0,0.0675,55.080000000000005,1092.3519999999999,678.8825910931174
5411,NORTH PANOLA,1219,10422567.548145734,8550.096429980093,764058.9225457329,626.791568946458,7967430.752145734,6536.038352867706,2455136.796,2014.0580771123873,2455136.796,7740650,342900,603250,53975,1000125,6350,1151576.5005,19351.625,297180,112936.08350000002,94398.33914573287,2209869.3456,7448639.28,6110.4505988515175,8184701.28,6714.27504511895,9658508.6256,7923.304861033635,598.812865497076,1299.0647651558531,5,60.95,604.5021,498.571,90,76,5,2018.1457378178832,2455136.796,2209869.3456,1219,0.4959,468,87683457,0.409,277685.58,766625.7,87683.457,71.93064561115668,5729564.484,4700.216968006563,5974831.9344,897728,366289.12192728,287541,1812.8542621821168,0.009139890839847382,0.14590000000000003,177.85210000000004,1626.4833399999998,614.4038461538462
5711,NORTH PIKE,2245,18148532.41,8083.978801781737,453041.40000000224,201.80017817372027,15779974.19,7028.94173273942,2368558.22,1055.0370690423163,2368558.22,14255750,1074420,904875,107950,2087245,0,1371118.035,35639.375,398780,0,0,2368558.22,15326932.79,6827.141554565701,16901632.79,7528.566944320712,17695491.009999998,7882.178623608017,823.4113300492609,1003.738156318373,0,112.25,719.747,594.9250000000001,282,114,10,1426.9629309576835,2368558.22,4563440.8533,2245,0.3206,628,84591365,0.265,517504.94,1108270.85,84591.365,37.67989532293987,14533074.569999998,6473.529875278396,12338191.9367,1752940,648680.50820432,289277,1055.0370690423165,0,0,0,2858.0366000000004,460.63216560509557
5200,NOXUBEE COUNTY,1397,12395878.8259997,8873.213189691982,1276240.7919996977,913.5581904077999,10146669.2619997,7263.184869004796,2249209.5640000002,1610.028320687187,2249209.5640000002,8870950,316230,682625,161925,1160780,34290,1486061.544,22177.375000000004,276860,184870.59800000003,359889.3089997011,2249209.564,8870428.47,6349.626678596994,9783962.47,7003.552233357194,11119638.034000002,7959.654999284182,826.788043478261,1383.734378807791,27,69.85000000000001,780.0848,544.83,83,86,15,1417.971679312813,2249209.564,2641669.8669000003,1397,0.5584,436,80328913,0.39,314383.08,607567.39,80328.913,57.50101145311382,7534752.906,5393.523912670007,7142292.6031,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,0.20840000000000003,291.13480000000004,1895.43142,408.98853211009174
3021,OCEAN SPRINGS,5861,45660596.893,7790.581281863163,262324.74700000137,44.75767735881254,36104644.837,6160.150970312233,9555952.056,1630.43031155093,9555952.056,37217350,2091690,3000375,604520,5696585,134620,1335358.518,93043.375,1183640,0,0,9555952.056,35842320.089999996,6115.39329295342,39463825.09,6733.2921156799175,45398272.146,7745.82360450435,1957.625635808749,-557.9972021901476,106,293.05,700.9756,650.571,549,378,56,2131.56968844907,9555952.056,10655232.7743,5861,0.1196,1864,341284002,0.111,1360846.33,2971475.76,341284.002,58.229653983961775,29907873.03399999,5102.861804128987,28808592.315699995,3772239,1726500.94160356,666214,1630.43031155093,0,0,0,7190.645179999999,357.4109442060086
0921,OKOLONA,511,4444728.179913749,8698.098199439823,-274338.0560862506,-536.8650804036206,3658320.963913749,7159.140829576808,786407.216,1538.9573698630138,786407.216,3244850,201930,325437.5,53975,581342.5,0,414691.83,8112.125,143510,24660.860000000004,27560.864913748308,786407.216,3932659.02,7696.00590998043,4326340.02,8466.4188258317,4719066.236,9234.963279843443,1591.772727272727,1205.3497247146806,0,25.55,217.686,160.965,53,41,5,1960.0426301369864,786407.216,1168111.8054,511,0.426,226,28085972,0.315,118974.71,388343.31,28085.972,54.96276320939335,3539932.8039999995,6927.461455968688,3158228.2145999996,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,0.07600000000000001,38.836000000000006,695.6169,1086.3761061946902
3620,OXFORD,4766,36780872.463,7717.346299412505,2995312.6286999956,628.4751633864862,26850036.89799,5633.662798571128,9930835.56501,2083.6835008413764,17257134.832,30264100,1760220,1516062.5,259080,3535362.5,477520,1571614.713,75660.25,856615,0,0,7737939.744300001,26047620.090000004,5465.300060847671,28659036.090000004,6013.226204364248,33785559.834300004,7088.871136026019,1932.8175775480063,229.3180342625758,376,238.3,824.9946,729.198,462,191,24,6509.428924821653,17257134.832,7737939.744300001,4766,0.1731,1349,616326244,0.153,1053475.51,2272725.58,616326.244,129.31729836340745,11401901.258000003,2392.341850188838,20921096.345700003,2226845,1382428.57305076,478640,1623.571075178347,0,0,0,5792.263379999999,354.81097108969607
3022,PASCAGOULA,6565,53571258.745000005,8160.130806549886,1664446.2920999974,253.5333270525507,39107018.88385,5956.895488781417,14464239.861150002,2203.2353177684695,28618271.808000002,41687750,1748790,3032125,593725,5374640,772160,4454752.965,104219.375,1151890,25846.40500000016,0,11869954.182900002,40036858.27,6098.5313434881955,43962793.27,6696.541244478294,51906812.45290001,7906.597479497335,1200.5714285714284,1082.0592185645125,608,328.25,2338.453,1700.335,459,382,55,6147.93386399086,28618271.808,11869954.182900002,6565,0.3562,1814,1022081136,0.259,1500390.35,4377684.92,1022081.136,155.68638781416604,15344521.462,2337.3223856816453,32092839.0871,4298928,1924408.33917016,972749,1808.0661360091397,0,0.006200000000000039,40.70300000000025,8436.418699999998,536.2453142227122
2423,PASS CHRISTIAN,1944,15782598.356,8118.620553497943,989964.0786000025,509.2407811728408,11521296.79988,5926.593004053498,4261301.556120001,2192.027549444445,6409989.712,12344400,521970,1254125,172720,1948815,26670,1012117.356,30861,419735,0,0,3386660.6574,11405973.62,5867.270380658436,12543187.62,6452.257006172839,14792634.277399998,7609.379772325102,2582.614147909968,816.6615374289095,21,97.2,531.2952,359.64,137,158,16,4852.890608333333,6409989.712,3386660.6574,1944,0.2733,661,228928204,0.185,431487.86,1079808.76,228928.204,117.7614218106996,6133197.907999999,3154.9371954732505,9156526.9626,1145622,578229.0011394001,59475,1742.1093916666666,0,0,0,2485.44856,89.97730711043873
6120,PEARL,4216,33614816.692,7973.153864326376,1524006.0200000033,361.4815037950666,26853005.020000003,6369.308591081594,6761811.672,1603.8452732447818,6761811.672,26771600,1664970,2039937.5,107950,3812857.5,234950,1970925.1919999998,66929,757555,0,0,6761811.672,25328999,6007.827087286528,27893342,6616.067836812144,32090810.672,7611.672360531309,1193.77059659091,754.7317276344318,185,210.8,1034.6064,851.632,437,257,10,2171.1547267552182,6761811.672,7531202.340000001,4216,0.2454,1193,241493274,0.202,949460.29,2067694.71,241493.274,57.28018833017078,21131530.328,5012.222563567363,20362139.66,2972443,1190074.91630636,205305,1603.8452732447818,0,0,0,5293.67192,172.0913663034367
5500,PEARL RIVER COUNTY,3284,25766732.566,7846.142681485992,1111011.811999999,338.3105395858702,21888094.082,6665.071279537149,3878638.484,1181.071401948843,3878638.484,20853400,1184910,1508125,194310,2887345,54610,1334409.0659999999,52133.50000000001,584835,0,0,3878638.484,20777082.27,6326.760739951279,22899306.27,6972.99216504263,24655720.754,7507.832141900122,1505.0732177263972,513.6224373225566,43,164.20000000000002,700.4771999999999,505.736,311,190,18,1409.928598051157,3878638.484,6182812.6929,3284,0.2133,921,138522803,0.154,759427.99,1552602.28,138522.803,42.18112149817296,19020667.786,5791.920763093787,16716493.5771,2106212,974628.25924712,279225,1181.071401948843,0,0,0,4057.7531599999998,303.1758957654723
5600,PERRY COUNTY,933,8241449.198168903,8833.278883353594,-87368.13763109688,-93.64216251993275,6016257.914663299,6448.293584848123,2225191.2835056037,2384.9852985054704,2967449.156,5924550,457200,555625,53975,1066800,0,673976.808,14811.375000000002,287020,17299.686,256991.32916890254,1907062.7958,6421754.54,6882.9094748124335,7063195.54,7570.413226152197,8328817.3358,8926.921045873527,1696.0974358974358,1117.5630895087982,0,46.650000000000006,353.79359999999997,258.441,120,70,5,2420.9884289389065,2967449.156,1907062.7958,933,0.3792,452,105980327,0.27699999999999997,216445.16,624258.38,105980.327,113.59091854233657,4095746.384,4389.867506966774,5156132.7442,736061,278590.13933556003,302157,2044.0115710610935,0.032186446892867,0.029200000000000004,27.243600000000004,1257.39494,668.4889380530974
1821,PETAL,4392,35701733.016,8128.8098852459025,1136474.5960000008,258.7601539162115,29329101.296000004,6677.846378870675,6372631.72,1450.9635063752276,6372631.72,27889200,1912620,2936875,334645,5184140,171450,1644905.0159999998,69723,742315,0,0,6372631.72,28192626.7,6419.0862249544625,31077554.7,7075.945969945355,34565258.42,7870.049731329691,2065.378737541528,461.40742720904746,135,219.60000000000002,863.4671999999999,702.72,502,370,31,1679.0364936247724,6372631.72,8390939.769000001,4392,0.1966,1169,227593990,0.16,1004389.68,2087050.02,227593.99,51.8201252276867,24704922.98,5624.982463570128,22686614.931,3319103,1246494.8367686,532536,1450.9635063752276,0,0,0,5622.320159999998,455.5483319076133
5020,PHILADELPHIA,829,7407898.189,8935.944739445114,604530.3270000005,729.2283799758752,5687361.665,6860.508642943305,1720536.524,2075.4360965018095,1720536.524,5264150,415290,674687.5,107950,1197927.5,13970,798150.4230000001,13160.375,38735,81804.891,0,1557638.262,5245729.6,6327.779975874547,5769030.6,6959.023642943304,6803367.862,8206.71635946924,1962.6740196078435,1328.6798490054098,11,41.45,418.9766,268.596,109,85,10,2319.0636164053076,1720536.524,1557638.262,829,0.5054,61,61447733,0.324,183721.27,508866.33,61447.733,74.12271773220748,4048494.0759999994,4883.587546441495,4211392.3379999995,797542,241464.6573752,0,1878.9363835946924,0,0.15539999999999998,128.82659999999998,1166.59814,0
5520,PICAYUNE,3431,27925166.781,8139.0751329058585,3189311.2589999996,929.5573474205776,22622361.748999998,6593.518434567181,5302805.032,1545.5566983386766,5302805.032,21786850,1158240,1444625,248285,2851150,147320,2365398.3045,54467.125,694055,25926.351500000048,0,5302805.032,19433050.49,5663.961087146605,21406168.49,6239.0464849898,24735855.522,7209.517785485281,1566.202357563851,1124.5457107452821,116,171.55,1241.6789,881.767,304,182,23,1723.4433016613234,5302805.032,5779665.492300001,3431,0.3619,1093,189385894,0.257,727405.32,1537937.17,189385.894,55.1984535120956,16103363.458000002,4693.489786651123,15626502.997700002,2053953,969073.62338208,418962,1545.5566983386766,0,0.011900000000000022,40.828900000000075,4397.664060000001,383.31381518755717
5820,PONTOTOC CITY,2302,19317746.48,8391.723058210253,1309474.5500000007,568.8421155516953,16880154.68,7332.8213205907905,2437591.8000000003,1058.9017376194615,2437591.8000000003,14617700,1318260,1412875,161925,2893060,316230,1021777.23,36544.25,432435,0,0,2437591.8000000003,15570680.13,6763.979205039097,17142727.13,7446.884070373588,18008271.93,7822.880942658558,2114.6994434137296,652.5447668905188,249,115.10000000000001,536.366,476.5139999999999,346,178,15,1114.0982623805385,2437591.8000000003,4628536.3251,2302,0.233,681,87056850,0.207,531061.98,1361549.15,87056.85,37.81791920069505,14705135.329999998,6387.982332754126,12514190.804899998,1753237,671774.403562,107904,1058.9017376194615,0,0,0,3042.1648,158.44933920704847
5800,PONTOTOC COUNTY,3466,27220305.732,7853.521561454126,127319.0840000026,36.73372302365897,23890473.464,6892.8082700519335,3329832.268,960.7132914021928,3329832.268,22009100,1447800,1222375,280670,2950845,274320,1276967.9819999998,55022.75,654050,0,0,3329832.268,23763154.38,6856.0745470282745,26194785.38,7557.641482977496,27092986.648,7816.787838430467,712.4125000000004,390.8530733304649,216,173.3,670.3244,734.792,380,154,26,1239.286708597807,3329832.268,7072592.0526,3466,0.1934,1030,118922581,0.212,803371.5,1802644.88,118922.581,34.31118897864974,22864953.112,6596.928191575303,19122193.3274,2551894,1014969.6301316,522068,960.7132914021928,0,0,0,4286.6623199999995,506.8621359223301
5530,POPLARVILLE,1909,15180061.866796046,7951.839636875876,160150.58879604563,83.89239853119216,11983154.978796046,6277.189616970166,3196906.888,1674.6500199057098,3196906.888,12122150,586740,1047750,107950,1742440,16510,851338.5945,30305.375,252730,0,164587.8972960462,3196906.888,11823004.39,6193.297218438974,13027755.39,6824.387317967523,15019911.278,7867.947238344684,1756.3209459459458,707.9374889451237,13,95.45,446.8969,381.8,154,132,10,1722.3499800942902,3196906.888,3517493.9553000005,1909,0.2341,398,114175246,0.2,437097.67,903606.72,114175.246,59.80892928234678,9830848.502,5149.737298061813,9510261.4347,1222569,534963.52529664,242338,1674.6500199057098,0.010961218915257911,0,0,2364.6415700000002,608.8894472361809
5900,PRENTISS COUNTY,2278,18985625.478,8334.339542581212,175100.6259999983,76.86594644425168,16490440.086,7238.999159789289,2495185.392,1095.3403827919228,2495185.392,14465300,1535430,1412875,107950,3056255,6350,907842.228,36163.25,513715,0,0,2495185.392,16315339.46,7162.133213345039,17969550.46,7888.301343283582,18810524.852,8257.47359613696,1574.7732656514381,501.4945399117337,5,113.9,476.5576,435.098,403,178,10,1193.6596172080772,2495185.392,4851778.6242,2278,0.2092,809,89113764,0.191,510258.94,1412112.52,89113.764,39.11929938542581,15474365.068,6792.9609604916595,13117771.8358,2125564,668851.19364656,501635,1095.3403827919228,0,0,0,2989.8622800000003,620.0679851668726
6000,QUITMAN COUNTY,852,7450990.733942426,8745.29428866482,-139559.6560575748,-163.80241321311587,5439223.23577797,6384.064830725318,2011767.4981644552,2361.2294579395016,2182224.3800000004,5410200,304800,428625,53975,787400,0,727942.41,13525.5,248920,53290.47000000002,209712.35394242592,1737465.39,5853085,6869.818075117371,6435057,7552.883802816901,7590550.390000001,8909.096701877936,1006.9064748201436,1218.0139463296014,0,42.6,382.122,374.028,80,54,5,2220.7213732394366,2182224.3800000004,1737465.39,852,0.4485,392,77936585,0.439,195174.63,594290.37,77936.585,91.47486502347418,4252832.619999999,4991.587582159624,4697591.609999999,647440,262512.48480064,196657,2039.2786267605636,0.028960681103165364,0.09850000000000003,83.92200000000003,1140.3588000000002,501.67602040816325
1212,QUITMAN SEP,1593,14043909.980068948,8816.013797908945,1039158.663268948,652.3280999805083,10628149.520068947,6671.782498473915,3415760.46,2144.231299435028,3415760.46,10115550,537210,1277937.5,161925,1977072.5,6350,1293374.223,25288.875,289560,77080.49100000005,259633.89106894814,2978849.4768000003,10025901.84,6293.723691148776,11032775.84,6925.785210295041,13004751.3168,8163.685697928437,2512.33596214511,1218.2402904805544,5,79.65,678.9366,555.957,141,161,15,2532.037993220338,3415760.46,2978849.4768000003,1593,0.4262,456,121991445,0.349,356924.14,908362.7,121991.445,76.57968926553673,7617015.38,4781.553910860012,8053926.3632,1180662,466266.30219812,202630,1869.9620067796611,0.018835511519980273,0.07620000000000005,121.38660000000007,2170.75214,444.3640350877193
