dist_id,district,total_enroll,model_8_total_funding,model_8_pp_funding,model_8_diff_total,model_8_diff_pp,model_8_state_share,model_8_state_share_pp,model_8_local_share_total,model_8_local_share_pp,model_8_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,direct_cert_pct,local_diff_pp,local_funding_28_mill,local_funding_27_pct,totalEnrollment,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
4400,LOWNDES COUNTY,5261,44050792.639,8373.083565671925,2886585.661200002,548.6762328834811,32157078.62647,6112.351002940505,11893714.01253,2260.73256273142,14721070.056,35248700,2158740,2638125,341700,5138565,38860,2483975.889,88121.75,1052570,0,0,9432271.8378,31731935.14,6031.540608249383,34934340.14,6640.247127922448,41164206.9778,7824.4073327884435,1833.1609977324265,755.1050907535623,29,263.05,1235.8089,957.502,537,315,30,0.2349,4385.133275460939,14721070.056,9432271.8378,5261,1571,525752502,0.182,1197694.37,2670741.77,525752.502,99.9339482988025,20213270.084,3842.096575555978,25502068.3022,3521717,1550810.29741144,514790,1792.866724539061,0,0,0,6574.74517,327.6830044557607
4500,MADISON COUNTY,13162,106605882.86,8099.520047105303,6066505.220200002,460.9105926302982,77822294.4878,5912.649634386871,28783588.3722,2186.870412718432,43065030.428,88185400,3264240,6616250,854250,10734740,802660,3386319.3600000003,220463.5,3276300,0,0,23010779.899800003,77528597.74000001,5890.335643519223,85225110.74000001,6475.088188725119,100539377.6398,7638.609454475005,2264.8336314847948,-251.27074711104888,599,658.1,1684.736,1329.362,812,790,75,0.128,4436.726189044218,43065030.428,23010779.899800003,13162,4890,1538036801,0.101,3033504.59,7529248.15,1538036.801,116.8543383224434,42160080.31200001,3203.1667156967032,62214330.84020001,6936614,3809644.23340488,1200043,1748.273810955782,0,0,0,15911.3258,245.4075664621677
4600,MARION COUNTY,1904,16523765.913415793,8678.448483936867,458484.3434157949,240.80060053350644,13687465.733415794,7188.795028054514,2836300.1799999997,1489.6534558823528,2836300.1799999997,12756800,960780,804000,56950,1821730,6700,1235751.216,31892,507190,0,163702.6974157942,2836300.1799999997,13228981.39,6947.994427521007,14574913.39,7654.891486344537,16065281.569999998,8437.64788340336,1398.2000000000003,1086.6044079477347,5,95.2,614.8016,521.6959999999999,239,96,5,0.3229,1470.3465441176472,2836300.1799999997,3935226.6153,1904,757,101296435,0.27399999999999997,436162.7,1082127.69,101296.435,53.20190913865546,11738613.21,6165.238030462185,10639686.7747,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,0,0,2441.8004800000003,638.4914134742404
4700,MARSHALL COUNTY,2777,23404835.032,8428.100479654304,1761815.0617000014,634.4310629096162,17085529.57336,6152.513350147641,6319305.458640001,2275.587129506662,9647182.243999999,18605900,812040,1080375,273360,2165775,310880,1599735.2820000001,46514.75,676030,0,0,4956766.0803000005,16686253.89,6008.733845876845,18358392.89,6610.872484695715,21643019.9703,7793.669416744688,1248.5352112676055,996.9863130982468,232,138.85,795.8882000000001,772.0060000000001,202,129,24,0.2866,1980.0644291321569,9647182.244,4956766.0803000005,2777,1009,344542223,0.278,640687.01,1496618.88,344542.223,124.06993986316168,8711210.646000002,3136.9141685271884,13401626.8097,1722545,806245.6398436,195664,1784.9355708678431,0,0,0,3493.25896,193.9187314172448
5720,MCCOMB,2140,19008478.88,8882.466766355139,1941923.252299998,907.4407721028019,15035286.916,7025.835007476635,3973191.9639999997,1856.6317588785046,3973191.9639999997,14338000,578880,1030125,56950,1665955,56280,2201886.6599999997,35845,478380,232132.2200000001,0,3907568.1177,13158987.51,6149.059584112149,14472474.51,6762.8385560747665,17066555.6277,7975.025994252337,-122.37867647058829,1411.7120841556014,42,107,1095.466,796.0800000000002,144,123,5,0.5119,2162.033589859813,3973191.964,3907568.1177,2140,714,141899713,0.37200000000000005,478937.5,1251661.01,141899.713,66.30827710280373,10499282.546,4906.2067971962615,10564906.3923,1699242,655404.0700184,396130,1825.966410140187,0,0.16190000000000004,346.4660000000001,2837.0864,554.8039215686274
3820,MERIDIAN,4614,42798978.507999994,9275.894778500215,8330404.99059999,1805.4627201126978,32503614.155999996,7044.563102730818,10295364.352,2231.3316757693974,10295364.352,30913800,856260,3157375,546720,4560355,99160,5591379.006,77284.5,775190,781810.002,0,7884755.897400001,26583817.62,5761.555617685306,29202799.62,6329.172002600781,34468573.517400004,7470.432058387517,2441.8824451410655,1509.994527322392,74,230.70000000000002,2781.7806,1674.882,213,377,48,0.6029,3154.123559297789,10295364.352,7884755.897400001,4614,1157,367691584,0.363,1024257.75,2772313.87,367691.584,79.6904169917642,18907435.268,4097.840326831382,21318043.7226,3002434,1390905.5237884,469928,1708.8764407022109,0,0.2529,1166.8806,6387.9072400000005,406.1607605877269
2525,MIDTOWN PUBLIC CHARTER,360,3101446.08,8615.128,286311.31132592214,795.309198127562,2564276.581325922,7122.990503683117,537169.498674078,1492.1374963168835,537169.498674078,2412000,40200,167500,0,207700,0,417589.55999999994,6030,3350,54776.52,0,537169.498674078,2277965.27,6327.681305555556,2518475.27,6995.764638888889,2815134.768674078,7819.818801872439,4251.666666666666,1491.295110712374,0,18,207.75599999999997,144.36,10,20,0,0.5771,NA,537169.498674078,679988.3229,284,5,19184624.952645645,0.401,65214.04,120124.23,19184.624952645645,53.29062486846013,1981305.771325922,5503.627142572006,1838486.9471,80150,107764.05297884,0,1492.1374963168837,0,0.22709999999999997,81.75599999999999,462.90239999999994,0
4800,MONROE COUNTY,2119,17748886.719,8376.067352052856,-48886.07299999893,-23.070350637091906,14025706.867,6619.021645587542,3723179.852,1757.0457064653137,3723179.852,14197300,1057260,1097125,170850,2325235,6700,618008.469,35493.25,566150,0,0,3723179.852,14074592.94,6642.091996224634,15484093.94,7307.264719207173,17797772.792,8399.137702689948,1279.3300733496326,-21.794221958331036,5,105.95,307.4669,326.326,263,131,15,0.1451,875.9542935346863,3723179.852,4180705.3638,2119,845,132970709,0.154,490390.86,1320409.08,132970.709,62.75163237376121,11760914.088,5550.219012741859,11303388.5762,1801989,624709.47086344,515714,1757.0457064653135,0,0,0,2649.08757,610.312426035503
3020,MOSS POINT,1569,14439777.69,9203.172523900574,-910499.070700001,-580.3053350541741,10541037.7137,6718.315942447419,3898739.9763,2484.856581453155,4780407.772,10512300,514560,938000,56950,1509510,93800,1677763.08,26280.75,428800,191323.8600000001,0,3517914.3507000003,11832362.41,7541.339968132568,13029312.41,8304.214410452518,15350276.7607,9783.477858954748,924.0612244897957,1457.0056495010472,70,78.45,834.7080000000001,465.993,128,112,5,0.532,4014.86210917782,4780407.772,3517914.3507000003,1569,640,170728849,0.297,362300.21,1055633.2,170728.849,108.81379796048438,8248904.638,5257.428067558955,9511398.0593,1283115,461588.80831628,330910,2242.13789082218,0,0.18200000000000005,285.5580000000001,2155.1907,517.046875
0617,N. BOLIVAR CONS,780,7283021.510284051,9337.207064466733,-257928.77971594874,-330.67792271275357,6266367.130284051,8033.804013184681,1016654.38,1303.4030512820514,1016654.38,5226000,289440,301500,56950,647890,6700,941150.34,13065,229810,130806.77999999998,87599.39028405107,1016654.38,6524295.91,8364.481935897436,7192635.91,9221.32808974359,7540950.29,9667.884987179486,1726.575221238938,1483.69491488683,5,39,468.234,471.9,72,36,5,0.6003,1606.5969487179486,1016654.38,1942011.6957000005,780,343,36309085,0.605,181851.33,527345.58,36309.085,46.55010897435897,6175981.53,7917.925038461539,5250624.2143,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,0.25029999999999997,195.23399999999998,1073.9436,676.5976676384839
7011,N. TIPPAH,1286,10927069.664,8496.943751166407,892396.7000000011,693.9321150855367,9594392.780000001,7460.647573872474,1332676.884,1036.2961772939348,1332676.884,8616200,968820,544375,56950,1570145,0,458554.164,21540.5,260630,0,0,1332676.884,8701996.08,6766.715458786936,9588523.08,7456.0832659409025,10034672.964,7803.011636080871,2170.726688102894,351.892654579804,0,64.3,228.1364,330.502,241,65,5,0.1774,1517.7038227060652,1332676.884,2588901.2316,1286,389,47595603,0.257,292645.07,695852.01,47595.603,37.01057776049767,8255846.196,6419.787088646967,6999621.8484000005,895049,378274.64059772,59502,1036.2961772939348,0,0,0,1630.90592,152.96143958868893
0130,"NATCHEZ-ADAMS",2842,25645437.508,9023.728890921886,2576999.4865000024,906.755625087967,18721169.38084,6587.322090372977,6924268.127160001,2436.4068005489094,8975601.04,19041400,1274340,1574500,170850,3019690,17420,2695119.756,47603.5,592280,231924.25200000007,0,5282505.571500001,17785932.45,6258.245056298381,19564835.45,6884.178553835327,23068438.0215,8116.973265833919,1453.0634615384615,1393.2283779825361,13,142.1,1340.8556,1008.91,317,188,15,0.4718,3335.2717904644614,8975601.04,5282505.571500001,2842,884,320557180,0.355,654711.54,1653340.91,320557.18,112.79281491907108,10589234.41,3725.979736101337,14282329.8785,2264097,827001.6833031999,271731,1858.7282095355383,0,0.12180000000000002,346.15560000000005,3827.67724,307.38800904977376
5000,NESHOBA COUNTY,3038,26004360.126000002,8559.697210664912,266008.92599999905,87.56054180381761,22505722.886,7408.0720493745885,3498637.24,1151.6251612903227,3498637.24,20354600,1579860,1189250,239190,3008300,6700,1726273.6260000002,50886.5,857600,0,0,3498637.24,22239713.96,7320.511507570771,24551399.96,8081.435141540487,25738351.200000003,8472.136668861094,688.3543165467618,957.8953545065417,5,151.9,858.8426000000001,853.6780000000001,393,142,21,0.2827,772.3748387096773,3498637.24,6628877.989200001,3038,1280,124951330,0.281,692577.75,1433615.21,124951.33,41.12947004608295,21052762.72,6929.809980250164,17922521.9708,2625575,903592.28920768,304320,1151.6251612903227,0,0,0,3881.2477799999997,237.75
4111,NETTLETON,1112,9404906.312,8457.64956115108,615840.6539999992,553.8135377697836,8149861.444000001,7329.012089928058,1255044.868,1128.6374712230215,1255044.868,7450400,510540,485750,56950,1053240,14740,592530.312,18626,275370,0,0,1255044.868,7534020.790000001,6775.198552158275,8295780.790000001,7460.234523381296,8789065.658000002,7903.836023381296,1668.6842105263158,857.7011739847051,11,55.6,294.7912,246.864,127,58,5,0.2651,1111.3625287769785,1255044.868,2239860.8133000005,1112,411,44823031,0.222,258518.73,647574.06,44823.031,40.30848111510792,7040735.922000001,6331.597052158275,6055919.9767000005,736190,339687.55367964,96437,1128.6374712230215,0,0,0,1403.7173599999999,234.63990267639903
7320,NEW ALBANY,2114,18009750.214,8519.276354777674,1382167.4620000012,653.8162071901615,15003642.242000002,7097.276368022707,3006107.972,1421.9999867549668,3006107.972,14163800,1025100,1030125,56950,2112175,254600,935235.7139999998,35409.5,508530,0,0,3006107.972,13621474.78,6443.460160832546,15000366.78,7095.726953642385,16627582.752,7865.460147587512,1114.300261096606,682.459387728464,190,105.7,465.2913999999999,475.65,255,123,5,0.2201,2403.000013245033,3006107.972,4050099.0306000006,2114,759,107360999,0.225,482677.38,1141325.4,107360.999,50.785713812677386,11994258.808000002,5673.726966887418,10950267.7494,1685398,617693.23004068,414684,1421.9999867549668,0,0,0,2688.02242,546.3557312252965
5100,NEWTON COUNTY,1688,14089664.864143731,8346.957857905054,541569.8141437303,320.83519795244683,12027154.48414373,7125.091519042494,2062510.3800000001,1221.8663388625594,2062510.3800000001,11309600,450240,1063625,113900,1627765,0,662968.752,28274.000000000004,345050,0,116007.1121437315,2062510.38,11485584.67,6804.256321090047,12654967.67,7497.0187618483405,13548095.05,8026.122659952607,1431.5261044176705,500.64610649112046,0,84.4,329.8352,396.6799999999999,112,127,10,0.1954,1445.1336611374406,2062510.38,3416841.2709000004,1688,515,73661085,0.235,386375.64,924635.03,73661.085,43.638083530805694,10592457.29,6275.152422985781,9238126.3991,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,0,0,2085.6205600000003,376.9126213592233
5130,NEWTON MUNICIPAL,816,7318758.399999999,8969.066666666666,355182.4359999988,435.27259313725335,5342693.631999999,6547.418666666666,1976064.768,2421.6479999999997,2037048.356,5467200,277380,502500,170850,950730,0,684766.8,13668.000000000002,165490,36903.600000000006,0,1593802.7640000002,5369773.2,6580.604411764706,5902973.2,7234.035784313725,6963575.964000001,8533.794073529412,2092.7986111111113,1288.35660370917,0,40.800000000000004,340.68,283.15200000000004,69,60,15,0.4175,2393.810338235294,2037048.356,1593802.7640000002,816,247,72751727,0.34700000000000003,185357.46,545151.74,72751.727,89.15652818627451,3865924.844000001,4737.65299509804,4309170.436,649367,245849.47224836,167684,1953.1896617647064,0,0.0675,55.080000000000005,1092.3519999999999,678.8825910931174
5411,NORTH PANOLA,1219,10997039.775208885,9021.361587538051,1338531.149608884,1098.0567265044165,8541902.979208885,7007.303510425664,2455136.796,2014.0580771123873,2455136.796,8167300,361800,636500,56950,1055250,6700,1215049.2210000001,20418.25,313560,119160.90700000004,99601.3972088835,2209869.3456,7448639.28,6110.4505988515175,8184701.28,6714.27504511895,9658508.6256,7923.304861033635,921.1812865497077,1404.0647651558531,5,60.95,604.5021,498.571,90,76,5,0.4959,2018.1457378178832,2455136.796,2209869.3456,1219,468,87683457,0.409,277685.58,766625.7,87683.457,71.93064561115668,5729564.484,4700.216968006563,5974831.9344,897728,366289.12192728,287541,1812.8542621821168,0.009139890839847382,0.14590000000000003,177.85210000000004,1626.4833399999998,614.4038461538462
5711,NORTH PIKE,2245,19148845.22,8529.552436525611,1453354.210000001,647.3738129175945,16780287,7474.515367483296,2368558.22,1055.0370690423163,2368558.22,15041500,1133640,954750,113900,2202290,0,1446691.47,37603.75,420760,0,0,2368558.22,15326932.79,6827.141554565701,16901632.79,7528.566944320712,17695491.009999998,7882.178623608017,1106.773399014778,1108.738156318373,0,112.25,719.747,594.9250000000001,282,114,10,0.3206,1426.9629309576835,2368558.22,4563440.8533,2245,628,84591365,0.265,517504.94,1108270.85,84591.365,37.67989532293987,14533074.569999998,6473.529875278396,12338191.9367,1752940,648680.50820432,289277,1055.0370690423165,0,0,0,2858.0366000000004,460.63216560509557
5200,NOXUBEE COUNTY,1397,13079116.241605982,9362.28793243091,1959478.2076059803,1402.6329331467286,10829906.677605983,7752.259611743724,2249209.5640000002,1610.028320687187,2249209.5640000002,9359900,333660,720250,170850,1224760,36180,1567970.4479999999,23399.750000000004,292120,195060.31600000005,379725.72760598385,2249209.564,8870428.47,6349.626678596994,9783962.47,7003.552233357194,11119638.034000002,7959.654999284182,1174.505434782609,1488.734378807791,27,69.85000000000001,780.0848,544.83,83,86,15,0.5584,1417.971679312813,2249209.564,2641669.8669000003,1397,436,80328913,0.39,314383.08,607567.39,80328.913,57.50101145311382,7534752.906,5393.523912670007,7142292.6031,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,0.20840000000000003,291.13480000000004,1895.43142,408.98853211009174
3021,OCEAN SPRINGS,5861,48177322.706,8219.983399761133,2779050.5600000024,474.1597952567827,38621370.65,6589.553088210203,9555952.056,1630.43031155093,9555952.056,39268700,2206980,3165750,637840,6010570,142040,1408960.956,98171.75,1248880,0,0,9555952.056,35842320.089999996,6115.39329295342,39463825.09,6733.2921156799175,45398272.146,7745.82360450435,2277.040691759919,-452.9972021901476,106,293.05,700.9756,650.571,549,378,56,0.1196,2131.56968844907,9555952.056,10655232.7743,5861,1864,341284002,0.111,1360846.33,2971475.76,341284.002,58.229653983961775,29907873.03399999,5102.861804128987,28808592.315699995,3772239,1726500.94160356,666214,1630.43031155093,0,0,0,7190.645179999999,357.4109442060086
0921,OKOLONA,511,4689713.1977042705,9177.520934842016,-29353.038295729086,-57.442345001427384,3903305.9817042705,7638.563564979003,786407.216,1538.9573698630138,786407.216,3423700,213060,343375,56950,613385,0,437548.86,8559.25,151420,26020.120000000006,29079.967704269868,786407.216,3932659.02,7696.00590998043,4326340.02,8466.4188258317,4719066.236,9234.963279843443,1915.4343434343427,1310.3497247146806,0,25.55,217.686,160.965,53,41,5,0.426,1960.0426301369864,786407.216,1168111.8054,511,226,28085972,0.315,118974.71,388343.31,28085.972,54.96276320939335,3539932.8039999995,6927.461455968688,3158228.2145999996,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,0.07600000000000001,38.836000000000006,695.6169,1086.3761061946902
3620,OXFORD,4766,38808164.646,8142.711843474612,5022604.811699994,1053.840707448593,28329960.191579998,5944.179645736466,10478204.45442,2198.5321977381454,17257134.832,31932200,1857240,1599625,273360,3730225,503840,1658239.146,79830.5,903830,0,0,7737939.744300001,26047620.090000004,5465.300060847671,28659036.090000004,6013.226204364248,33785559.834300004,7088.871136026019,2220.6499261447566,334.3180342625758,376,238.3,824.9946,729.198,462,191,24,0.1731,6509.428924821653,17257134.832,7737939.744300001,4766,1349,616326244,0.153,1053475.51,2272725.58,616326.244,129.31729836340745,11401901.258000003,2392.341850188838,20921096.345700003,2226845,1382428.57305076,478640,1623.571075178347,0,0,0,5792.263379999999,354.81097108969607
3022,PASCAGOULA,6565,56524005.29,8609.901795887281,4617192.837099992,703.3043163899456,41262523.8617,6285.228310997715,15261481.4283,2324.6734848895658,28618271.808000002,43985500,1845180,3199250,626450,5670880,814720,4700290.53,109963.75,1215380,27271.01000000017,0,11869954.182900002,40036858.27,6098.5313434881955,43962793.27,6696.541244478294,51906812.45290001,7906.597479497335,1531.1964285714284,1187.0592185645128,608,328.25,2338.453,1700.335,459,382,55,0.3562,6147.93386399086,28618271.808,11869954.182900002,6565,1814,1022081136,0.259,1500390.35,4377684.92,1022081.136,155.68638781416604,15344521.462,2337.3223856816453,32092839.0871,4298928,1924408.33917016,972749,1808.0661360091397,0,0.006200000000000039,40.70300000000025,8436.418699999998,536.2453142227122
2423,PASS CHRISTIAN,1944,16652505.352,8566.103576131687,1859871.0746000018,956.7238038065852,12156328.90696,6253.255610576131,4496176.445040001,2312.8479655555557,6409989.712,13024800,550740,1323250,182240,2056230,28140,1067903.352,32562,442870,0,0,3386660.6574,11405973.62,5867.270380658436,12543187.62,6452.257006172839,14792634.277399998,7609.379772325102,2928,921.6615374289092,21,97.2,531.2952,359.64,137,158,16,0.2733,4852.890608333333,6409989.712,3386660.6574,1944,661,228928204,0.185,431487.86,1079808.76,228928.204,117.7614218106996,6133197.907999999,3154.9371954732505,9156526.9626,1145622,578229.0011394001,59475,1742.1093916666666,0,0,0,2485.44856,89.97730711043873
6120,PEARL,4216,35467601.864,8412.619037950664,3376791.1920000017,800.9466774193552,28705790.192,6808.773764705883,6761811.672,1603.8452732447818,6761811.672,28247200,1756740,2152375,113900,4023015,247900,2079558.8639999998,70618,799310,0,0,6761811.672,25328999,6007.827087286528,27893342,6616.067836812144,32090810.672,7611.672360531309,1492.289772727273,859.7317276344318,185,210.8,1034.6064,851.632,437,257,10,0.2454,2171.1547267552182,6761811.672,7531202.340000001,4216,1193,241493274,0.202,949460.29,2067694.71,241493.274,57.28018833017078,21131530.328,5012.222563567363,20362139.66,2972443,1190074.91630636,205305,1603.8452732447818,0,0,0,5293.67192,172.0913663034367
5500,PEARL RIVER COUNTY,3284,27186946.172,8278.607238733252,2531225.4179999977,770.7750968331293,23308307.687999997,7097.535836784408,3878638.484,1181.071401948843,3878638.484,22002800,1250220,1591250,205020,3046490,57620,1407959.1719999998,55007.00000000001,617070,0,0,3878638.484,20777082.27,6326.760739951279,22899306.27,6972.99216504263,24655720.754,7507.832141900122,1811.7109826589594,618.6224373225566,43,164.20000000000002,700.4771999999999,505.736,311,190,18,0.2133,1409.928598051157,3878638.484,6182812.6929,3284,921,138522803,0.154,759427.99,1552602.28,138522.803,42.18112149817296,19020667.786,5791.920763093787,16716493.5771,2106212,974628.25924712,279225,1181.071401948843,0,0,0,4057.7531599999998,303.1758957654723
5600,PERRY COUNTY,933,8695702.303579787,9320.152522593555,366884.96777978726,393.2314767200278,6347862.681613244,6803.711341493295,2347839.6219665427,2516.44118110026,2967449.156,6251100,482400,586250,56950,1125600,0,711125.1359999999,15627.750000000002,302840,18253.212000000003,271156.2055797869,1907062.7958,6421754.54,6882.9094748124335,7063195.54,7570.413226152197,8328817.3358,8926.921045873527,1997.6358974358977,1222.5630895087982,0,46.650000000000006,353.79359999999997,258.441,120,70,5,0.3792,2420.9884289389065,2967449.156,1907062.7958,933,452,105980327,0.27699999999999997,216445.16,624258.38,105980.327,113.59091854233657,4095746.384,4389.867506966774,5156132.7442,736061,278590.13933556003,302157,2044.0115710610935,0.032186446892867,0.029200000000000004,27.243600000000004,1257.39494,668.4889380530974
1821,PETAL,4392,37669545.072,8576.854524590162,3104286.651999995,706.8047932604713,31296913.351999998,7125.891018214936,6372631.72,1450.9635063752276,6372631.72,29426400,2018040,3098750,353090,5469880,180900,1735569.072,73566.00000000001,783230,0,0,6372631.72,28192626.7,6419.0862249544625,31077554.7,7075.945969945355,34565258.42,7870.049731329691,2381.81284606866,566.4074272090475,135,219.60000000000002,863.4671999999999,702.72,502,370,31,0.1966,1679.0364936247724,6372631.72,8390939.769000001,4392,1169,227593990,0.16,1004389.68,2087050.02,227593.99,51.8201252276867,24704922.98,5624.982463570128,22686614.931,3319103,1246494.8367686,532536,1450.9635063752276,0,0,0,5622.320159999998,455.5483319076133
5020,PHILADELPHIA,829,7816207.538,9428.477126658625,1012839.676,1221.7607671893857,6095671.0139999995,7353.0410301568145,1720536.524,2075.4360965018095,1720536.524,5554300,438180,711875,113900,1263955,14740,842142.966,13885.750000000002,40870,86313.82199999999,0,1557638.262,5245729.6,6327.779975874547,5769030.6,6959.023642943304,6803367.862,8206.71635946924,2286.338235294118,1433.6798490054098,11,41.45,418.9766,268.596,109,85,10,0.5054,2319.0636164053076,1720536.524,1557638.262,829,61,61447733,0.324,183721.27,508866.33,61447.733,74.12271773220748,4048494.0759999994,4883.587546441495,4211392.3379999995,797542,241464.6573752,0,1878.9363835946924,0,0.15539999999999998,128.82659999999998,1166.59814,0
5520,PICAYUNE,3431,29464349.202000003,8587.685573302246,4728493.680000003,1378.1677878169648,24161544.17,7042.128874963568,5302805.032,1545.5566983386766,5302805.032,22987700,1222080,1524250,261970,3008300,155440,2495774.589,57469.25000000001,732310,27355.363000000056,0,5302805.032,19433050.49,5663.961087146605,21406168.49,6239.0464849898,24735855.522,7209.517785485281,1874.944990176817,1229.5457107452821,116,171.55,1241.6789,881.767,304,182,23,0.3619,1723.4433016613234,5302805.032,5779665.492300001,3431,1093,189385894,0.257,727405.32,1537937.17,189385.894,55.1984535120956,16103363.458000002,4693.489786651123,15626502.997700002,2053953,969073.62338208,418962,1545.5566983386766,0,0.011900000000000022,40.828900000000075,4397.664060000001,383.31381518755717
5820,PONTOTOC CITY,2302,20382504.16,8854.258974804517,2374232.2300000004,1031.3780321459599,17944912.36,7795.357237185056,2437591.8000000003,1058.9017376194615,2437591.8000000003,15423400,1390920,1490750,170850,3052520,333660,1078095.66,38558.5,456270,0,0,2437591.8000000003,15570680.13,6763.979205039097,17142727.13,7446.884070373588,18008271.93,7822.880942658558,2410.543599257885,757.5447668905188,249,115.10000000000001,536.366,476.5139999999999,346,178,15,0.233,1114.0982623805385,2437591.8000000003,4628536.3251,2302,681,87056850,0.207,531061.98,1361549.15,87056.85,37.81791920069505,14705135.329999998,6387.982332754126,12514190.804899998,1753237,671774.403562,107904,1058.9017376194615,0,0,0,3042.1648,158.44933920704847
5800,PONTOTOC COUNTY,3466,28720637.544,8286.392828620888,1627650.8960000016,469.60499019042163,25390805.276,7325.679537218696,3329832.268,960.7132914021928,3329832.268,23222200,1527600,1289750,296140,3113490,289440,1347352.044,58055.50000000001,690100,0,0,3329832.268,23763154.38,6856.0745470282745,26194785.38,7557.641482977496,27092986.648,7816.787838430467,1002.8500000000004,495.8530733304651,216,173.3,670.3244,734.792,380,154,26,0.1934,1239.286708597807,3329832.268,7072592.0526,3466,1030,118922581,0.212,803371.5,1802644.88,118922.581,34.31118897864974,22864953.112,6596.928191575303,19122193.3274,2551894,1014969.6301316,522068,960.7132914021928,0,0,0,4286.6623199999995,506.8621359223301
5530,POPLARVILLE,1909,16016758.190162757,8390.130010561947,996846.9121627565,522.1827722172629,12819851.302162757,6715.4799906562375,3196906.888,1674.6500199057098,3196906.888,12790300,619080,1105500,113900,1838480,17420,898262.7690000001,31975.75,266660,0,173659.6711627574,3196906.888,11823004.39,6193.297218438974,13027755.39,6824.387317967523,15019911.278,7867.947238344684,2080.780405405405,812.937488945124,13,95.45,446.8969,381.8,154,132,10,0.2341,1722.3499800942902,3196906.888,3517493.9553000005,1909,398,114175246,0.2,437097.67,903606.72,114175.246,59.80892928234678,9830848.502,5149.737298061813,9510261.4347,1222569,534963.52529664,242338,1674.6500199057098,0.010961218915257911,0,0,2364.6415700000002,608.8894472361809
5900,PRENTISS COUNTY,2278,20032077.276,8793.712588235294,1221552.4239999987,536.2389920983333,17536891.884,7698.372205443371,2495185.392,1095.3403827919228,2495185.392,15262600,1620060,1490750,113900,3224710,6700,957880.776,38156.5,542030,0,0,2495185.392,16315339.46,7162.133213345039,17969550.46,7888.301343283582,18810524.852,8257.47359613696,1859.8071065989843,606.4945399117337,5,113.9,476.5576,435.098,403,178,10,0.2092,1193.6596172080772,2495185.392,4851778.6242,2278,809,89113764,0.191,510258.94,1412112.52,89113.764,39.11929938542581,15474365.068,6792.9609604916595,13117771.8358,2125564,668851.19364656,501635,1095.3403827919228,0,0,0,2989.8622800000003,620.0679851668726
6000,QUITMAN COUNTY,852,7861675.262584922,9227.318383315636,271124.8725849213,318.2216814377007,5739022.9416869935,6735.942419820415,2122652.320897929,2491.3759634952216,2182224.3800000004,5708400,321600,452250,56950,830800,0,768065.22,14271,262640,56227.74000000002,221271.30258492185,1737465.39,5853085,6869.818075117371,6435057,7552.883802816901,7590550.390000001,8909.096701877936,1319.1366906474814,1323.0139463296014,0,42.6,382.122,374.028,80,54,5,0.4485,2220.7213732394366,2182224.3800000004,1737465.39,852,392,77936585,0.439,195174.63,594290.37,77936.585,91.47486502347418,4252832.619999999,4991.587582159624,4697591.609999999,647440,262512.48480064,196657,2039.2786267605636,0.028960681103165364,0.09850000000000003,83.92200000000003,1140.3588000000002,501.67602040816325
1212,QUITMAN SEP,1593,14817983.758497944,9301.935818266129,1813232.441697944,1138.2501203376924,11402223.298497945,7157.704518831102,3415760.46,2144.231299435028,3415760.46,10673100,566820,1348375,170850,2086045,6700,1364662.566,26682.750000000004,305520,81329.02200000006,273944.4204979453,2978849.4768000003,10025901.84,6293.723691148776,11032775.84,6925.785210295041,13004751.3168,8163.685697928437,2856.097791798107,1323.2402904805547,5,79.65,678.9366,555.957,141,161,15,0.4262,2532.037993220338,3415760.46,2978849.4768000003,1593,456,121991445,0.349,356924.14,908362.7,121991.445,76.57968926553673,7617015.38,4781.553910860012,8053926.3632,1180662,466266.30219812,202630,1869.9620067796611,0.018835511519980273,0.07620000000000005,121.38660000000007,2170.75214,444.3640350877193
