dist_id,district,total_enroll,model_7_total_funding,model_7_pp_funding,model_7_diff_total,model_7_diff_pp,model_7_state_share,model_7_state_share_pp,model_7_local_share_total,model_7_local_share_pp,model_7_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,direct_cert_pct,model_9_state_diff_pp,model_9_state_share_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,local_funding_28_mill,local_funding_27_pct,totalEnrollment,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,model_9_local_diff_pp,sped_model_9_pp,ed_model_9_pp,cte_pp_funding,cte_model_9_pp
2611,HOLMES CONSOL,2544,23698191.9015981,9315.327005345165,4477035.441598099,1759.840977345165,20149364.0455981,7920.347502200511,3548827.856,1394.9795031446542,3548827.856,16154400,800100,777875,107950,1685925,6350,2742047.8559999997,40386,836295,348611.952,1884176.0935981,3548827.856,15672328.6,6160.506525,17255154.6,6782.686557,19221156.46,7555.486028,1214.1918238993712,1396.8634452164351,5,127.2,1439.3952,1101.552,210,98,10,0.5658,1790.412863139638,7950.919388139638,1790.412863284292,9345.898891284292,3548827.856,4554810.319427237,3548827.856,4658891.742,2544,878,126743852,0.433,569395.68,1331077.92,126743.852,49.82069654,13706326.74,5387.707053,12596262.86,1299812,731409.3179,344157,1394.979503,0.0863745635,0.2158,548.9952,3435.27808,23775966.77942724,3548827.856,6419511.030445355,1394.9795031446542,20227138.92342724,-3060821.044,-1203.152926100629,5593.867924528302,2010,391.9783599088838,670
2700,HUMPHREYS COUNTY,1207,12120989.291601785,10042.244649214403,1430925.6116017848,1185.5224652144025,9704390.715601783,8040.091727921941,2416598.5760000004,2002.1529212924609,2416598.5760000004,7664450,510540,460375,161925,1132840,0,1462147.1265,19161.125,610552.5,219126.62550000005,1012711.9146017864,2416598.576,8273465.1,6854.569263,9122495.1,7557.990969,10690063.68,8856.722184,1093.826086956522,1426.245657473513,0,60.35,767.5313,522.631,134,58,15,0.6359,1163.6018546685657,8018.171117668566,1163.6018549610271,10020.324038961027,2416598.5760000004,1404467.4350259602,2416598.576,2463073.677,1207,641,86307092,0.433,277451.84,608771.26,86307.092,71.50546147,6705896.524,5555.838048,6659421.423,906418,367458.9429,234793,2002.152921,0.09116732326999999,0.28590000000000004,345.08130000000006,1749.33502,12094531.11502596,2416598.5760000004,3265523.4010570096,2002.1529212924609,9677932.53902596,-849748.7239999995,-704.0171698425845,5774.299516908212,2010,366.29173166926677,670
2900,ITAWAMBA COUNTY,3375,29682895.129578672,8794.931890245532,1973852.439578671,584.8451682455325,25056760.581578672,7424.225357504792,4626134.5479999995,1370.7065327407406,4626134.5479999995,21431250,1196340,3143250,161925,4501515,27940,1151501.0625,53578.125,925830,0,1591280.9420786723,4626134.548,23082908.14,6839.38019,25418521.14,7531.413671,27709042.69,8210.086722,2477.797241379311,265.0450453088488,22,168.75,604.4625,536.625,314,396,15,0.1791,620.2306316113172,7459.610821611317,620.2306323520588,8830.317354352059,4626134.5479999995,2093278.3809381947,4626134.548,6863000.708,3375,972,165219091,0.159,774387.48,1986813.66,165219.091,48.95380474,20792386.59,6160.707138,18555520.43,2705112,991291.2718,431103,1370.706533,0.05664611978,0,0,4423.87625,29802321.070938196,4626134.5479999995,8046626.689153314,1370.7065327407406,25176186.522938196,-2964480.302,-878.3645339259258,6551.213793103449,2010,443.5216049382716,670
3000,JACKSON COUNTY,8906,68509812.434,7692.5457482596,1419897.5040000007,159.4315632595999,51825246.718,5819.13841432742,16684565.715999998,1873.4073339321803,16684565.715999998,56553100,2937510,3579812.5,496570,7013892.5,241300,2694189.684,141382.75,1865947.5,0,0,15370299.34,51719615.59,5807.277744,56927034.59,6391.986817,67089914.93,7533.114185,1681.6573343848577,81.28745246320227,190,445.3,1414.2728,1353.712,771,451,46,0.1588,362.17129170626504,6169.449035706265,509.742184638445,8042.856369638445,16684565.715999998,4539763.897999994,16684565.72,15370299.34,8906,1959,595877347,0.152,2053657.83,4357233.76,595877.347,66.90740478,40242468.87,4518.579483,41556735.25,4881551,2579227.051,675496,1725.836441,0,0,0,10788.94684,71629678.828,16684565.715999998,19340013.28356,1873.4073339321803,54945113.112,-22367982.174,-2511.5632353469573,5836.344637223975,2010,344.8167432363451,670
2520,JACKSON PUBLIC,18710,158764273.53,8485.530386424372,13838440.629999995,739.628041424372,123375395.64199999,6594.08848968466,35388877.888000004,1891.4418967397116,35388877.888000004,118808500,4217670,8159750,474980,12852400,527050,19218462.96,297021.25,4812982.5,2247856.8200000003,0,33153218.55,111772614.3,5973.950525,122789698.3,6562.784517,144925832.9,7745.902345,870.5309775126207,1344.3579233125624,415,935.5,10088.432,7502.71,1107,1028,44,0.5392,997.3710876135748,6971.321612613575,1116.861164353286,8862.763509353286,35388877.888000004,20896472.359999985,35388877.89,33153218.55,18710,5053,1263888496,0.401,4155700.27,11759441.05,1263888.496,67.55149631,87400820.43,4671.342621,89636479.77,10955513,5655999.467,1437620,1771.95182,0,0.18920000000000003,3539.9320000000007,25002.247800000005,165822305.26,35388877.888000004,44772022.4202,1891.4418967397116,130433427.37199998,-61539065.721999995,-3289.1002523784073,6223.405231757687,2010,284.50821294280627,670
3300,JEFF DAVIS COUNTY,1235,11391994.369430646,9224.28693881024,722286.299430646,584.8472028102406,8401608.005430646,6802.921461887163,2990386.364,2421.365476923077,2990386.364,7842250,544830,539750,107950,1192530,6350,887664.2775000001,19605.625,483870,21409.34250000004,938315.1244306475,2442233.354,8227474.72,6661.92285,9045308.72,7324.136615,10669708.07,8639.439736,1271.429864253394,1102.6019132317738,5,61.75,465.9655,459.42,143,68,10,0.3773,147.52695929538822,6809.449809295388,591.3755502184649,9230.815286218463,2990386.364,730348.8084798045,2990386.364,2442233.354,1235,508,106799513,0.372,288437.71,823222.01,106799.513,86.47733846,6054922.356,4902.771138,6603075.366,911544,373889.8257,250985,1977.5168860000001,0.08975931846,0.027300000000000046,33.715500000000056,1646.2487,11400056.878479805,2990386.364,3078015.3571895477,2421.365476923077,8409670.514479805,-2850737.176,-2308.289211336032,5693.4841628959275,2010,494.06496062992125,670
3200,JEFFERSON COUNTY,1063,9937539.979194859,9348.579472431664,1538460.2871948592,1447.2815494316637,8419046.807194859,7920.081662459886,1518493.172,1428.497809971778,1518493.172,6750050,320040,388937.5,53975,762952.5,0,1028100.1155000001,16875.125,373380,106448.28850000005,899733.95019486,1518493.172,6880586.52,6472.800113,7578893.52,7129.721091,8399079.692,7901.297923,743.539855072464,1343.2899681684744,0,53.150000000000006,539.6851,456.027,84,49,5,0.5077,1472.831793578107,7945.631906578107,1472.831793549885,9374.129716549884,1518493.172,1565620.1966925282,1518493.172,2046301.25,1063,392,54231899,0.429,235845.75,568908.77,54231.899,51.01777893,6060400.348,5701.223281,5532592.27,660344,303146.5347,176238,1428.49781,0.09955225276,0.15770000000000006,167.63510000000008,1423.27654,9964699.888692528,1518493.172,2690468.969946983,1428.497809971778,8446206.716692528,-1745531.158,-1642.0801110065852,5833.369565217391,2010,449.58673469387753,670
3400,JONES COUNTY,8524,70012582.098,8213.583071093384,4482530.468000002,525.8717120933843,59326774.63,6959.968867902394,10685807.468,1253.61420319099,10685807.468,54127400,3295650,4937125,1057910,9290685,745490,3830596.0979999998,135318.5,1883092.5,0,0,10685807.47,54844244.16,6434.097156,60447744.16,7091.476321,65530051.63,7687.711359,1648.2839116719242,663.3172759695635,587,426.20000000000005,2010.8116,1755.944,865,622,98,0.2359,900.8912119023936,7334.988367902393,900.8912120933828,8588.602571093383,10685807.468,7679196.685999997,10685807.47,16320890.92,8524,1977,381635981,0.206,1923229.75,4166069.41,381635.981,44.77193583,49761936.69,5837.862118,44126853.24,6678155,2496790.025,718492,1253.614203,0,0,0,11025.603479999998,73209248.316,10685807.468,19766497.04532,1253.61420319099,62523440.848,-13726026.501999998,-1610.2799744251522,6184.712933753944,2010,363.42539200809307,670
3500,KEMPER COUNTY,884,8405558.578582307,9508.550428260529,411831.275582307,465.8724832605294,6136057.762365084,6941.241812630185,2269500.816217223,2567.308615630343,9677971.520000001,5613400,255270,436562.5,53975,745807.5,0,826853.82,14033.5,303847.5,79148.94,822467.318582308,1827081.773,6166645.53,6975.84336,6766969.53,7654.942907,7993727.303,9042.677945,657.9251968503941,1288.745052114532,0,44.2,434.044,335.92,67,55,5,0.491,-10.591504022865593,6965.251855977134,498.7629535988144,9541.440898598814,2277351.113677565,440906.4513613517,9677971.52,1827081.773,884,319,345641840,0.38,200784.44,742557.09,345641.84,390.9975566,-2911001.99,-3292.988676,4939887.757,662251,267481.7626,212390,2066.834585,0.10846069108,0.14100000000000001,124.644,1194.1876,8434633.754361352,9677971.52,2277351.113677565,2576.18904262168,6157282.640683787,-5707351.436322435,-6456.27990534212,6196.181102362205,2010,665.7993730407524,670
420,KOSCIUSKO,2123,17600635.233,8290.454655204898,1246569.5829999987,587.1736122048978,14547360.309,6852.2658073480925,3053274.9239999996,1438.1888478568062,3053274.9239999996,13481050,845820,1246187.5,107950,2199957.5,33020,1307122.608,33702.625,545782.5,0,0,3053274.924,13300790.73,6265.092195,14629662.73,6891.032845,16354065.65,7703.281043,1101.3097686375322,968.5603902683014,26,106.15,686.1536,639.023,222,157,10,0.3232,953.7109430122482,7218.803138012248,953.7109428690536,8656.991985869054,3053274.9239999996,2024728.336000001,3053274.924,3950008.937,2123,573,109045533,0.301,459536.91,1279002.82,109045.533,51.36388742,11576387.81,5452.843997,10679653.79,1771548,642541.4094,37629,1438.188848,0,0,0,2771.753579999999,18378793.986,3053274.9239999996,4962274.376220001,1438.1888478568062,15325519.062000005,-2770162.636,-1304.834025435704,5967.133676092545,2010,65.67015706806282,670
3600,LAFAYETTE COUNTY,2872,24632844.172908872,8576.895603380526,2366065.192908872,823.8388543805258,19646199.740908872,6840.598795581083,4986644.432,1736.2968077994428,4986644.432,18237200,1310640,1476375,248285,3035300,49530,880309.644,45593,830580,0,1554331.52890887,4986644.432,17280134.55,6016.759941,19004670.55,6617.225122,22266778.98,7753.056749,2082.44122965642,148.88840648268547,39,143.6,462.1048,450.904,344,186,23,0.1609,852.9419716938046,6869.701912693805,852.9419714932474,8605.998720493248,4986644.432,2449649.345256608,4986644.432,5131261.049,2872,872,178094444,0.157,642089.47,1633197.08,178094.444,62.01060028,14018026.12,4880.928314,13873409.5,1883710,811507.5967,343697,1736.296808,0.06734972712000001,0,0,3634.4114400000003,24716428.32525661,4986644.432,6673435.647819284,1736.2968077994428,19729783.89325661,-7457845.898,-2596.7430006963787,5791.320072332731,2010,394.1479357798165,670
3700,LAMAR COUNTY,10276,83118901.58,8088.643594783963,3203157.530000001,311.7124887839627,64662110.724,6292.537049824835,18456790.856,1796.1065449591279,18456790.856,65252600,4328160,5969000,464185,10761345,424180,3641095.08,163131.50000000003,2876550,0,0,18293206.05,61622538,5996.743675,67752615,6593.286785,79915744.05,7776.931106,1676.9911962713618,325.83944057978283,334,513.8000000000001,1911.336,1716.092,1136,752,43,0.186,643.1714188108226,6639.915093810822,659.0905327699493,8436.02163876995,18456790.856,6772814.310000002,18456790.86,18293206.05,10276,3020,659171102,0.167,2338823.16,5947122.84,659171.102,64.14666232,49295824.14,4797.18024,49459408.95,7523075,3018306.427,905221,1780.187432,0,0,0,13089.5908,86688558.36,18456790.856,23405910.757200003,1796.106544959128,68231767.50400001,-19856991.854,-1932.3658869209812,5880.108751941999,2010,299.7420529801324,670
3800,LAUDERDALE COUNTY,5910,49061876.09914736,8301.501878028317,2634368.9291473553,445.7477030283171,39707969.74714736,6718.7766069623285,9353906.352,1582.7252710659898,9353906.352,37528500,1779270,3008312.5,453390,5240972.5,121920,2841658.02,93821.25,1849755,0,1385249.329147351,9353906.352,37073600.82,6273.028904,40808544.82,6904.999124,46427507.17,7855.754175,1633.16722972973,754.0496847857858,96,295.5,1491.684,1093.35,467,379,42,0.2524,545.9213477766507,6818.9502517766505,545.9213478426409,8401.675522842641,9353906.352,3226395.170000002,9353906.352,11018307.1,5910,1942,334068084,0.185,1350561.68,3226031.14,334068.084,56.52590254,31454638.47,5322.273852,29790237.72,3790720,1716854.17,890464,1582.725271,0.02905510358000001,0,0,7508.130199999999,49653902.34,9353906.352,13406553.6318,1582.7252710659898,40299995.988000005,-8436433.047999999,-1427.484441285956,6227.302927927928,2010,458.529351184346,670
3420,LAUREL,2712,23261213.827999998,8577.143741887905,3373285.5579999983,1243.8368558879047,17200042.628,6342.198609144542,6061171.2,2234.945132743363,6061171.2,17221200,826770,1524000,323850,2674620,246380,2459703.996,43053,399097.5,217159.33200000008,0,4554598.594,15333329.68,5653.882625,16868883.68,6220.089853,19887928.27,7333.306886,2100.0774487471526,1271.0668466721067,194,135.6,1291.1832,911.232,217,192,30,0.4761,1109.314932522124,6763.197557522124,1664.8358042654872,8998.142690265488,6061171.2,4515034.706,6061171.2,4554598.594,2712,419,216470400,0.336,603054.54,1369722.14,216470.4,79.81946903,10807712.48,3985.14472,12314285.09,1752686,818523.8375,182120,1679.42426,0,0.12610000000000005,341.9832000000001,3663.18328,24402962.976,6061171.2,6588800.003520001,2234.945132743363,18341791.776,-8594079.5,-3168.9083702064895,6428.337129840546,2010,434.65393794749406,670
3900,LAWRENCE COUNTY,1696,15221183.058197908,8974.754161673294,814211.5581979081,480.0775696732944,11751544.998197908,6928.977003654427,3469638.06,2045.777158018868,3469638.06,10769600,746760,690562.5,215900,1653222.5,21590,1061020.992,26924.000000000004,553402.5,0,1135423.0661979083,3298317.13,11108654.37,6549.914133,12215989.37,7202.823921,14406971.5,8494.676592,1341.546204620462,975.9955469486131,17,84.80000000000001,556.9664,435.872,196,87,20,0.3284,403.790768649239,6953.704901649239,504.80546766810767,8999.482059668107,3469638.06,856150.0731971096,3469638.06,3298317.13,1696,581,123915645,0.257,394790.36,1079159.01,123915.645,73.06346993,8746351.31,5157.046763,8917672.24,1246734,517424.2658,300491,1944.762459,0.08060786687,0,0,2218.2299199999998,15263121.57319711,3469638.06,4121042.82476322,2045.777158018868,11793483.51319711,-3904829.89,-2302.3761143867923,5756.914191419142,2010,517.1962134251291,670
4000,LEAKE COUNTY,2532,22896677.533567447,9042.9216167328,2412555.4735674486,952.8260147327992,19165507.489567447,7569.315754173557,3731170.044,1473.6058625592418,3731170.044,16078200,910590,1571625,140335,2622550,346710,1511190.0180000002,40195.5,669607.5,0,1628224.5155674485,3731170.044,16752952.02,6616.489739,18452427.02,7287.688397,20484122.06,8090.095602,1001.4511111111105,955.3498565946061,273,126.60000000000001,793.2756,731.748,239,198,13,0.3133,1000.32929813581,7616.81903713581,1000.3292976950517,9090.424899695052,3731170.044,2532833.786027871,3731170.044,4982155.295,2532,703,133256073,0.289,585523.89,1380629.13,133256.073,52.62878081,14721256.98,5814.082534,13470271.72,2171897,753334.2873,330948,1473.605863,0.07655585077999999,0,0,3349.3626799999997,23016955.84602787,3731170.044,6214578.078427525,1473.6058625592418,19285785.80202787,-1676157.366,-661.989481042654,6149.111111111111,2010,470.7652916073969,670
4100,LEE COUNTY,6303,49948267.515,7924.5228486435035,160395.8650000021,25.447542643503766,39667069.091,6293.363333491988,10281198.424,1631.1595151515153,10281198.424,40024050,2495550,2460625,226695,5182870,158750,2953774.89,100060.12500000001,1528762.5,0,0,10281198.42,39506673.23,6267.915791,43435255.23,6891.203432,49787871.65,7899.075306,1522.9685598377282,726.4707611164642,125,315.15000000000003,1550.538,1235.388,655,310,21,0.246,376.9276495838485,6644.843440583849,376.92764973536487,8276.002955735365,10281198.424,2375774.980000004,10281198.42,11727518.91,6303,1605,367185658,0.196,1458784.26,3866068.97,367185.658,58.25569697,33154056.81,5260.043917,31707736.32,3681223,1827354.369,540267,1631.159515,0,0,0,7865.8688999999995,52163646.63,10281198.424,14084184.590100002,1631.1595151515153,41882448.206,-13544615.426,-2148.91566333492,5546.186612576065,2010,336.614953271028,670
4225,LEFLORE LEGACY,300,2798921.9485,9329.739828333333,411582.3334999997,1371.9411113333335,2313999.49314,7713.3316438,484922.45536,1616.4081845333335,484922.45536,1905000,60960,119062.5,53975,233997.5,0,321297.3,4762.5,4762.5,40424.10000000001,288678.04850000003,484922.4552,1902417.16,6341.390533,2108171.16,7027.2372,2387339.615,7957.798717,5221.375,1319.2261427724416,0,15,168.66,141.9,16,15,5,0.5622,1527.029482466668,7868.420015466668,1527.029483000002,9484.828200000002,484922.45536,458108.8450000002,484922.4552,569206.2132,241,5,17318659.12,0.473,55396.87,56793.29,17318.65912,57.72886372,1623248.705,5410.829016,1538964.947,46028,98796.61876,0,1616.408184,0.115,0.21220000000000006,63.66000000000002,395.314,2845448.4600000004,484922.45536,768271.0842000002,1616.4081845333335,2360526.0046400004,-287117.2346399999,-957.0574487999996,6858.194444444444,2010,0,670
7612,LELAND,700,6647220.751933739,9496.029645619627,984994.3289337382,1407.1347566196264,4852471.148911629,6932.101641302327,1794749.6030221095,2563.9280043172994,1821726.508,4445000,259080,238125,53975,551180,0,786231.6000000001,11112.5,236220,106502.20000000003,510974.45193373907,1296033.043,4366193.38,6237.419114,4800122.38,6857.317686,5662226.423,8088.894889,1433.3980582524273,1428.3124840085288,0,35,412.72,213.5,68,30,5,0.5896,716.2995643932882,6953.718678393288,1436.7471361962844,9525.642025196285,1800346.342762098,1005722.994637399,1821726.508,1296033.043,700,248,65061661,0.305,152867.31,437800.07,65061.661,92.94523,2978395.872,4254.851246,3504089.337,403540,196738.4716,139560,1851.475775,0.08327150296,0.23960000000000004,167.72000000000003,966.3380000000001,6667949.417637399,1821726.508,1800346.342762098,2571.923346802997,4867603.074875302,-2094291.7772379024,-2991.8453960541456,5646.21359223301,2010,562.741935483871,670
4300,LINCOLN COUNTY,2795,23574621.0441518,8434.56924656594,1602126.0341518,573.2114605659399,20256416.392151803,7247.3761689273,3318204.652,1187.1930776386403,3318204.652,17748250,1173480,984250,161925,2319655,15240,1247524.4925000002,44370.625,952500,0,1247080.926651802,3318204.652,18654290.36,6674.164708,20564677.36,7357.666318,21972495.01,7861.357786,1596.738255033557,660.0050909457398,12,139.75,654.8685,570.18,308,124,15,0.2343,579.2042396681163,7253.368947668117,579.2042393067559,8440.562025306755,3318204.652,1618875.8507323824,3318204.652,5552462.887,2795,1000,118507309,0.204,649101.73,1383288.63,118507.309,42.39975277,17246472.71,6170.473241,15012214.47,1605913,815307.9486,325768,1187.193078,0.055853932860000004,0,0,3516.1480500000007,23591370.860732384,3318204.652,6369670.132397744,1187.1930776386405,20273166.208732385,-2800637.2880000006,-1002.0169187835422,5475.413870246085,2010,325.768,670
2422,LONG BEACH,2929,23629750.429,8067.514656538068,340318.5290000029,116.18932253806815,19378350.885,6616.029663707751,4251399.544,1451.4849928303174,4251399.544,18599150,1059180,1754187.5,205105,3018472.5,60960,1278877.554,46497.87500000001,625792.5,0,0,4251399.544,19038032.36,6499.840341,20984620.36,7164.43167,23289431.9,7951.325334,1248.7944015444018,635.6604673014692,48,146.45000000000002,671.3268,500.859,278,221,19,0.2292,485.7120912294304,6985.55243222943,485.71209105974685,8437.037425059747,4251399.544,1422650.7180000022,4251399.544,5665847.497,2929,657,151835698,0.171,668969.81,1432179.55,151835.698,51.83874974,16733220.82,5712.946677,15318772.86,2371597,852141.6466,222298,1451.484993,0,0,0,3721.2205400000007,24712082.618,4251399.544,6672262.306860001,1451.4849928303174,20460683.074,-5896527.946,-2013.153959030386,6148.349420849421,2010,338.3531202435312,670
8020,LOUISVILLE,2523,21939581.492687635,8695.830952313767,1409189.6326876357,558.5373103137672,17386417.604687635,6891.168293574172,4553163.888,1804.6626587395958,4553163.888,16021050,750570,642937.5,107950,1501457.5,6350,1817267.7015,40052.625,912495,45019.150500000025,1595889.5156876352,4553163.888,15977227.97,6332.630983,17575097.97,6965.952426,20530391.86,8137.293642,149.0017361111113,1100.5879760737057,5,126.15,953.9463,756.9,197,81,10,0.3781,565.4337643540903,6898.06474735409,565.4337640936856,8702.727406093685,4553163.888,1426589.3855743706,4553163.888,4745276.452,2523,958,162612996,0.3,574304.27,1500172.7,162612.996,64.45223781,13021934.08,5161.289767,12829821.52,1458545,767365.8739,483678,1804.662659,0.07844640577,0.028100000000000014,70.89630000000004,3203.7310199999993,21956981.24557437,4553163.888,5928384.936305081,1804.662658739596,17403817.35757437,-4153727.772,-1646.344737217598,5500.746527777777,2010,504.8830897703549,670
4400,LOWNDES COUNTY,5261,42260632.298999295,8032.813590381923,1096425.318999298,208.40625738192284,30850261.57826948,5863.953920978803,11410370.720729811,2168.8596694031194,14721070.056,33407350,2045970,2500312.5,323850,4870132.5,36830,2354215.9545,83518.375,1496377.5,0,12207.96949929436,9432271.838,31731935.14,6031.540608,34934340.14,6640.247128,41164206.98,7824.407333,1528.815759637188,650.105091086494,29,263.05,1235.8089,957.502,537,315,30,0.2349,80.81039494050492,6112.351002940505,548.6762326719245,8373.083565671925,11893714.01253,2886585.659000002,14721070.06,9432271.838,5261,1571,525752502,0.182,1197694.37,2670741.77,525752.502,99.9339483,20213270.08,3842.096576,25502068.3,3521717,1550810.297,514790,1792.866725,2.8895679999999755e-4,0,0,6653.295169999999,44050792.639,14721070.056,11893714.01253,2260.73256273142,32157078.62647,-20612962.687469997,-3918.0693190401066,5826.0374149659865,2010,327.6830044557607,670
4500,MADISON COUNTY,13162,102589493.83,7794.369687737426,2050116.2300000042,155.76023373742555,74890330.4959,5689.889872048321,27699163.3341,2104.479815689105,43065030.428,83578700,3093720,6270625,809625,10173970,760730,3209422.08,208946.75,4657725,0,0,23010779.9,77528597.74,5890.335644,85225110.74,6475.088189,100539377.6,7638.609454,1930.4448419797263,-356.27074687072627,599,658.1,1684.736,1329.362,812,790,75,0.128,22.31399038687141,5912.649634386871,460.9105931053027,8099.520047105303,28783588.3722,6066505.260000005,43065030.43,23010779.9,13162,4890,1538036801,0.101,3033504.59,7529248.15,1538036.801,116.8543383,42160080.31,3203.166716,62214330.84,6936614,3809644.233,1200043,1748.273811,0,0,0,16155.8258,106605882.86,43065030.428,28783588.3722,2186.870412718432,77822294.4878,-52630461.5978,-3998.667497173682,6401.156827668456,2010,245.4075664621677,670
4600,MARION COUNTY,1904,17005541.22472619,8931.48173567552,940259.6547261886,493.83385267551967,14169241.04472619,7441.828279793167,2836300.1799999997,1489.6534558823528,2836300.1799999997,12090400,910590,762000,53975,1726565,6350,1171197.048,30226,721042.5,0,1259760.6767261894,2836300.18,13228981.39,6947.994428,14574913.39,7654.891486,16065281.57,8437.647883,1118.3029411764705,981.6044079911309,5,95.2,614.8016,521.696,239,96,5,0.3229,498.57470531889976,7446.5691333189,498.5747062012524,8936.222589201252,2836300.1799999997,949286.239839185,2836300.18,3935226.615,1904,757,101296435,0.274,436162.7,1082127.69,101296.435,53.20190914,11738613.21,6165.23803,10639686.77,1346342,567705.0874,483338,1489.653456,0.08000623868,0,0,2479.6504800000007,17014567.809839185,2836300.1799999997,4593933.308656581,1489.6534558823528,14178267.629839186,-2799582.5200000005,-1470.3689705882357,5358.029411764706,2010,638.4914134742404,670
4700,MARSHALL COUNTY,2777,24016223.06800754,8648.261817791696,2373203.098007541,854.5924007916956,17531842.839645505,6313.231126987938,6484380.228362036,2335.030690803758,9647182.243999999,17633950,769620,1023937.5,259080,2052637.5,294640,1516167.021,44084.875,961072.5,0,1513671.1720075384,4956766.08,16686253.89,6008.733846,18358392.89,6610.872485,21643019.97,7793.669417,929.8380281690133,891.9863131530283,232,138.85,795.8882,772.006,202,129,24,0.2866,311.5379020776036,6320.271748077604,864.2370872158963,8657.906504215896,6491611.717796037,2399986.3922075443,9647182.244,4956766.08,2777,1009,344542223,0.278,640687.01,1496618.88,344542.223,124.0699399,8711210.646,3136.914169,13401626.81,1722545,806245.6398,195664,1784.935571,0.06726664509,0,0,3543.70896,24043006.362207543,9647182.244,6491611.717796037,2337.634756138292,17551394.644411504,-3965686.072203962,-1428.0468391083764,6100.774647887324,2010,193.9187314172448,670
5720,MCCOMB,2140,18242193.64,8524.38955140187,1175638.0100000016,549.3635574018699,14269001.676,6667.7577925233645,3973191.9639999997,1856.6317588785046,3973191.9639999997,13589000,548640,976312.5,53975,1578927.5,53340,2086862.7299999997,33972.5,680085,220005.91000000006,0,3907568.118,13158987.51,6149.059584,14472474.51,6762.838556,17066555.63,7975.025994,-442.33272058823604,1306.712084172398,42,107,1095.466,796.08,144,123,5,0.5119,876.7754234766353,7025.835007476635,907.4407723551394,8882.466766355139,3973191.964,1941923.25,3973191.964,3907568.118,2140,714,141899713,0.372,478937.5,1251661.01,141899.713,66.3082771,10499282.55,4906.206797,10564906.39,1699242,655404.07,396130,1825.96641,0,0.16190000000000004,346.4660000000001,2872.7864,19008478.88,3973191.964,5132289.2976,1856.6317588785048,15035286.916,-4561713.336000001,-2131.641745794393,6124.83455882353,2010,554.8039215686274,670
3820,MERIDIAN,4614,40930558.474,8870.948954052883,6461984.953999996,1400.5168960528827,30635194.122,6639.617278283486,10295364.352,2231.3316757693974,10295364.352,29298900,811530,2992437.5,518160,4322127.5,93980,5299292.0430000005,73247.25,1102042.5,740969.181,0,7884755.897,26583817.62,5761.555618,29202799.62,6329.172003,34468573.52,7470.432058,2068.485109717868,1404.9945272463258,74,230.70000000000002,2781.7806,1674.882,213,377,48,0.6029,1283.007484730818,7044.563102730818,1805.4627205002143,9275.894778500216,10295364.352,8330404.987999991,10295364.35,7884755.897,4614,1157,367691584,0.363,1024257.75,2772313.87,367691.584,79.69041699,18907435.27,4097.840327,21318043.72,3002434,1390905.524,469928,1708.8764410000001,0,0.2529,1166.8806,6445.757240000001,42798978.507999994,10295364.352,11555724.19716,2231.3316757693974,32503614.155999996,-12142816.438,-2631.733081491114,7147.89184952978,2010,406.1607605877269,670
2525,MIDTOWN PUBLIC CHARTER,360,3191004.2479000003,8863.900688611113,375869.47890000045,1044.081886611113,2653834.7493000003,7371.7631925000005,537169.4986,1492.1374961111112,537169.4986,2286000,38100,158750,0,196850,0,395775.18,5715,4762.5,51915.06,249986.50789999997,537169.4987,2277965.27,6327.681306,2518475.27,6995.764639,2815134.769,7819.818802,3890.0000000000005,1386.2951106105238,0,18,207.756,144.36,10,20,0,0.5771,1182.989957888888,7510.671263888888,1182.989958,9002.80876,537169.4986,425876.3846,537169.4987,679988.3229,284,5,19184624.95,0.401,65214.04,120124.23,19184.62495,53.29062487,1981305.771,5503.627143,1838486.947,80150,107764.053,0,1492.137496,0.085,0.22709999999999997,81.75599999999999,463.15239999999994,3241011.1536,537169.4986,875073.011472,1492.1374961111112,2703841.655,-529064.3014,-1469.6230594444444,6923.333333333333,2010,0,670
