dist_id,district,model_3_diff_total,model_3_diff_pp,ell_funding,sparsity_funding,conc_pov_funding,model_3_total_funding,model_3_local_share_total,model_3_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gr_9_12_enroll,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,gr_9_12_funding,model_3_pp_funding,model_3_local_mills_total,model_3_local_pct_total,model_3_local_share_pp,model_3_state_share,model_3_local_diff_total,current_local_pp,model_3_local_diff_pp,model_3_state_diff_total,model_3_state_diff_pp,sped_pp_funding,sped_model_3_pp,sped_pp_diff,at_risk_pp_funding,ed_model_3_pp,ed_pp_diff,cte_pp_funding,cte_model_3_pp,cte_pp_diff
1520,HAZLEHURST,3452536.6953259334,2523.784134010186,258930,504879.4053259319,193396.89599999995,12282570.645325933,3159608.676,6668.831848922466,2801830,8830033.95,6454.703179824561,6786948,2043085.95,3159608.676,2043085.95,1368,4.141842971712477,6715514,4909.001461988304,4961.2192982456145,7566985,5531.421783625731,39,101,98,89,125,83,97,123,66,131,105,116,90,84,0.5122,524,137,5,0,5,5,5,14,5,5,24,5,37,5,0,107,112843167,5442692.68,HAZLEHURST,330.28775097052744,0.317,4178602.9,1174.90906,47,58,10,700.6895999999999,433.656,112843.167,82.4876951754386,4407376.324,3221.7663187134503,5523899.05,4037.937902046784,13266484,9697,5442692,3978,Town,89900,37137,661335,413062.27066,132461,1493.4838815789476,0.05858157028287523,0.11219999999999997,153.48959999999997,395,68.4,8618400,177660,456750,107100,741510,1324303.3439999998,21546,495180,124425,8978.487313834747,3159608.676,3316294.074238002,2309.655464912281,9122961.969325934,-2283084.0039999997,3978.576520467836,-1668.921055555555,1555976.9693259336,1137.4100652967345,5750.739130434783,6447.913043478261,697.173913043478,589.5082082850952,1890,1300.4917917149048,252.7881679389313,945,692.2118320610687
2500,HINDS COUNTY,6660428.277973626,1340.66591746651,139860,668234.2839736281,0,40137253.46797363,10837058.43635288,5897.784829231229,2801860,33476825.19,6738.491382850242,25730985,7745840.19,12272488.312,7745840.19,4968,7.8649570458118365,25479863,5128.796900161031,5179.344806763285,28688297,5774.6169484702095,86,329,320,326,362,309,380,399,367,391,452,434,352,399,0.3017,1212,74,50,0,56,19,5,42,112,16,101,5,225,5,0,631,438303154,28401203.2,HINDS COUNT,631.6626996259956,0.204,10854508.62,4539.08777,393,222,21,1498.8456,1013.472,438303.154,88.22527254428341,16415808.688,3304.309317230274,20942456.81,4215.470372383253,58053690,11685,28401203,5716,Rural,149700,60334,2923802,1502575.543721,0,1559.1465760869569,0.021350429541881634,0,0,1637,248.4,31298400,1485540,1748250,224910,3458700,2832818.1840000004,78246,1145340,515655,8079.157300316752,12272488.311999999,10837058.43635288,2181.3724710855236,29300195.03162075,-17564144.763647117,5716.828341384863,-3535.4558702993395,611898.0316207483,123.16788076101966,4597.172955974843,5438.207547169812,841.0345911949689,1002.4885443310504,1890,887.5114556689496,0,945,945
7611,HOLLANDALE,989873.3651332473,1806.3382575424212,0,246052.3691332473,228756.02399999995,5210806.429133248,940682.064,7792.197746593517,2801890,4220933.064,7702.432598540147,3280251,940682.064,940682.064,987459.12,548,2.8730051809394253,3244025,5919.753649635037,5985.859489051095,3657256,6673.824817518248,40,33,29,32,45,49,36,30,46,47,47,35,37,32,0.7313,20,0,5,0,5,5,0,5,23,0,11,0,23,0,5,83,33595788,1852461.6,HOLLANDALE,190.74104134431565,0.366,4336243.53,486.931409,51,26,5,400.7524,200.568,33595.788,61.306182481751826,2716573.936,4957.251708029196,2669796.88,4871.892116788321,5584070,10189,1852461,3380,Rural,67300,32604,335956,153181.21180896,0,1716.5731094890511,0.07126994819060575,0.33129999999999993,181.55239999999995,151,27.400000000000002,3452400,192780,204750,53550,451080,757422.0360000001,8631,18900,47565,9508.770856082569,940682.064,1406917.735865977,1716.5731094890511,4270124.365133247,-911779.5360000001,3380.404379562044,-1663.831270072993,612868.3651332473,1118.372929075269,4097.024390243902,5500.975609756098,1403.9512195121952,382.23404727946735,1890,1507.7659527205326,0,945,945
4720,HOLLY SPRINGS,1799998.4783538934,1756.0960764428219,41580,276958.6383538928,38744.99999999996,9104754.888353894,2458283.8198555512,6484.3620180471635,2801950,7304756.41,7126.591619512195,5614588,1690168.41,2606961.5039999997,1690168.41,1025,5.711054768038826,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,17,75,87,90,88,68,73,85,63,71,96,86,72,43,0.43,342,22,15,0,23,5,5,5,65,5,25,0,40,0,5,191,93105768,5233731.99,HOLLY SPRIN,179.47647879972698,0.32899999999999996,4063947.91,930.405556,128,55,10,440.75,337.22499999999997,93105.768,90.83489560975607,3652921.496,3563.825849756098,4569714.59,4458.258136585366,11722253,11436,5233731,5106,Town,88900,36744,977384,314546.69534688,162627,1648.9447902439026,0.04288945231961174,0.02999999999999997,30.74999999999997,297,51.25,6457500,483840,433125,107100,1024065,833017.5,16143.75,323190,93555,8882.687695955017,2606961.5039999997,2458283.8198555512,2398.3256779078547,6646471.068498342,-2775448.170144449,5106.079990243903,-2707.7543123360483,386588.0684983423,377.15909121789537,5064.165803108808,5306.036269430052,241.87046632124384,713.6623830899149,1890,1176.3376169100852,475.5175438596491,945,469.4824561403509
2611,HOLMES CONSOL,5827057.428056348,2290.5099953051686,9450,1063798.4040563477,531461.9519999998,23147740.284056347,3548827.856,7703.9750110284385,2800195,17320682.856,6808.444518867924,13771855,3548827.856,3548827.856,4145763.87,2544,3.362543650442076,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,101,188,176,170,203,134,161,223,174,202,213,220,188,182,0.5658,878,5,5,0,29,32,5,24,90,5,32,0,91,0,5,312,126743852,6609648.9,HOLMES CONS,756.5701042023762,0.433,20286509.1,2157.23261,210,98,10,1439.3952,1101.552,126743.852,49.820696540880505,11805853.144,4640.665544025157,11208917.13,4406.020884433962,22281977,8758,6609648,2598,Rural,60400,21504,1299812,731409.31790552,344157,1394.9795031446542,0.06637456349557924,0.16579999999999995,421.79519999999985,803,127.2,16027200,793800,771750,107100,1672650,2720456.928,40068,829710,252945,9098.954514173092,3548827.856,6249889.876695214,1394.9795031446542,19598912.428056348,-3060821.044,2598.132429245283,-1203.152926100629,4244231.428056348,1668.3299638586268,4087.4591194968552,5259.905660377359,1172.4465408805036,508.1365547873996,1890,1381.8634452126005,391.9783599088838,945,553.0216400911162
2700,HUMPHREYS COUNTY,2220503.8478786554,1839.688357811644,0,541163.4428786561,358761.438,11831539.287878655,2416598.5760000004,7800.282279932604,2802040,9611035.44,7962.746843413422,7387242,2223793.44,2416598.5760000004,2223793.44,1207,2.883267672983574,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0,78,63,66,105,56,79,108,106,114,121,123,95,68,0.6359,641,0,5,0,5,5,5,21,67,5,22,0,62,5,5,210,86307092,3266347.3,HUMPHREYS C,418.6222497861288,0.433,4763728.07,1194.56182,134,58,15,767.5313,522.631,86307.092,71.50546147473074,5819673.424,4821.601842584921,6012478.5600000005,4981.340977630489,11539812,9560,3266347,2706,Town,69100,28962,906418,367458.94291916,234793,1842.413786246893,0.07116732327016426,0.2359,284.7313,407,60.35,7604100,506520,456750,160650,1123920,1450634.157,19010.25,605745,128205,9802.435201225066,2416598.5760000004,3194515.607727237,2002.1529212924609,9414940.711878654,-849748.7239999995,2706.1700911350454,-704.0171698425845,1178668.7118786536,976.5275160552219,4378.830917874396,5429.565217391304,1050.7342995169083,478.75434255145035,1890,1411.2456574485495,366.29173166926677,945,578.7082683307333
2900,ITAWAMBA COUNTY,4014876.948724024,1189.593169992304,41580,779188.1217240257,0,28962718.496724024,4626134.5479999995,7210.839688510822,2802100,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,3375,6.33538802246196,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0,283,271,256,248,258,227,249,285,268,234,269,230,217,0.1791,972,22,42,0,30,34,5,22,127,5,288,5,157,5,5,727,165219091,7590614.85,ITAWAMBA CO,532.7219087503436,0.159,7372394.53,3113.61667,314,396,15,604.4625,536.625,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,4900.6944,30673522,9088,7590614,2249,Rural,87600,44567,2705112,991291.2717994,431103,1370.7065327407406,0.0366461197753804,0,0,950,168.75,21262500,1186920,3118500,160650,4466070,1142434.125,53156.25,918540,299250,8581.546221251563,4626134.5479999995,7819933.994115487,1370.7065327407406,24336583.948724024,-2964480.302,2249.0710666666664,-878.3645339259258,1679263.948724024,497.5596885108225,3731.1889655172413,6160.0965517241375,2428.907586206896,1639.9549546901587,1890,250.04504530984127,443.5216049382716,945,501.4783950617284
3000,JACKSON COUNTY,10012327.482000008,1124.2227130024712,359100,0,0,68960410.09200001,16684565.715999998,5869.733255782619,2802160,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,8906,17.340467993401976,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0,622,676,645,613,664,642,690,709,713,791,697,686,589,0.1588,1959,190,123,0,102,48,14,37,212,36,224,5,457,5,5,1263,595877347,39052547.89,JACKSON COU,513.5962883694212,0.152,19167342.79,8023.70787,771,451,46,1414.2728,1353.712,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4140.667459016394,90772163,10192,39052547,4384,Rural,146700,56700,4881551,2579227.0511712,675496,1531.4797451156526,0,0,0,2763,445.3,56107800,2914380,3551625,492660,6958665,2672975.5919999997,140269.5,1851255,870345,7743.1405897148,16684565.715999998,18619310.724840004,1873.4073339321803,52275844.37600001,-22367982.174000002,4384.970569279138,-2511.5632353469573,1759701.3760000095,197.5860516505736,3849.8036277602523,5487.906151419558,1638.102523659306,1823.7125476578492,1889.9999999999998,66.28745234215057,344.8167432363451,945,600.183256763655
2520,JACKSON PUBLIC,36006584.90999998,1924.4567028327083,784350,0,3281584.32,160720188.29999998,35388877.888000004,6698.626959486904,2802190,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,18710,179.73901008717698,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,800,1273,1357,1325,1473,1134,1365,1361,1046,1280,1775,1560,1339,1336,0.5392,5053,415,191,5,249,84,18,347,373,29,383,5,485,5,5,2181,1263888496,96927943.61,JACKSON PUB,104.09537690746866,0.401,67919104.22,16679.1833,1107,1028,44,10088.432,7502.71,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,4169.878493319081,208700557,11154,96927943,5180,City,89100,38399,10955513,5655999.46667,1437620,1542.2838262960984,0,0.1392,2604.432,6010,935.5,117873000,4184460,8095500,471240,12751200,19067136.48,294682.5,4775085,1893150,8590.068856226615,35388877.888000004,43394450.841,1891.4418967397116,125331310.41199997,-61539065.721999995,5180.542149118119,-3289.1002523784073,18456753.41199997,986.464639871725,5027.770995869665,5851.858650757228,824.0876548875631,560.6420766547269,1890,1329.357923345273,284.50821294280627,945,660.4917870571937
3300,JEFF DAVIS COUNTY,1758783.192263836,1424.1159451529038,9450,542762.377263836,0,11016683.422263836,2974504.524011236,6511.8857475729565,2802250,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,1235,3.02406815418243,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0,91,106,80,112,83,95,91,89,92,107,92,99,85,0.3773,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.39026669816826,0.37200000000000005,7500445.03,1128.20879,143,68,10,465.9655,459.4200000000001,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,4689.525319838056,14068598,11391,5841123,4729,Rural,94600,32116,911544,373889.82572456,250985,1734.481967611336,0.06975931845817569,0,0,383,61.75,7780500,540540,535500,107100,1183140,880674.795,19451.25,480060,120645,8920.391435031446,2990386.364,2974504.524011236,2408.5056874584907,8042178.898252601,-2866619.015988764,4729.654688259109,-2321.1490008006185,108529.8982526008,87.87846012356385,4124.633484162896,5353.574660633484,1228.9411764705883,802.3980868209342,1890,1087.6019131790658,494.06496062992125,945,450.93503937007875
3200,JEFFERSON COUNTY,2041991.6244904436,1920.970483998536,0,532753.4814904451,144251.22600000002,9636316.796490444,1518493.172,7636.710841477369,2802220,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,1063,2.044774724268764,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,38,83,81,72,73,69,82,79,74,79,100,90,56,66,0.5077,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616685660282,0.429,7157999.7,935.093407,84,49,5,539.6851,456.027,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,4652.042775164628,10144610,9543,3264024,3070,Rural,63400,25019,660344,303146.53469380003,176238,1428.497809971778,0.07955225275731236,0.10770000000000002,114.48510000000002,312,53.150000000000006,6696900,317520,385875,53550,756945,1020004.839,16742.25,370440,98280,9065.208651449148,1518493.172,2601805.53505242,1428.497809971778,8117823.624490444,-1745531.158,3070.577920978363,-1642.0801110065852,1343684.6244904436,1264.049505635413,4785.101449275362,5485.108695652174,700.007246376812,561.7100318200373,1890,1328.2899681799627,449.58673469387753,945,495.41326530612247
3400,JONES COUNTY,11167464.455999993,1310.1201848897226,1109430,0,0,70608216.924,10685807.468,7029.846252463632,2802280,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,8524,12.532828035582142,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,213,624,688,620,597,641,573,626,628,652,679,672,560,556,0.2359,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338034639415,0.206,18990452.13,7660.86304,865,622,98,2010.8116,1755.9440000000002,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,4655.286819568278,79256078,9297,24411833,2863,Rural,102600,46981,6678155,2496790.02543584,718492,1253.61420319099,0,0,0,2467,426.20000000000005,53701200,3269700,4898250,1049580,9217530,3800433.924,134253,1868265,777105,8283.460455654622,10685807.468,19064218.56948,1253.61420319099,59922409.45599999,-13726026.501999998,2863.8941776161423,-1610.2799744251522,5563964.455999993,652.7410201783196,4213.347003154574,5815.4763406940065,1602.1293375394325,1241.6827242471845,1890,648.3172757528155,363.42539200809307,945,581.574607991907
3500,KEMPER COUNTY,1340837.3207898783,1516.7842995360616,0,492655.28078987787,101359.43999999997,8136520.880789879,2196860.6378132673,6719.072673050466,2802310,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,884,1.1539308915126445,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,22,64,69,47,57,58,48,64,52,68,79,107,72,52,0.491,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770731609392,0.38,4120973.57,806.191011,67,55,5,434.044,335.92,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,4809.104570135746,14151348,16008,7984702,9032,Rural,73600,31103,662251,267481.76264832,212390,1778.7099095022625,0.08846069108487356,0.09099999999999997,80.44399999999997,310,44.2,5569200,253260,433125,53550,739935,820343.1599999999,13923,301455,97650,9204.209141165022,9677971.520000001,2196860.6378132673,2485.1364681145556,5939660.2429766115,-5787841.9121867325,9032.4689479638,-6547.332479849245,116032.24297661148,131.25819341245642,5214.574803149606,5826.259842519685,611.6850393700788,616.254947996793,1889.9999999999998,1273.7450520032066,665.7993730407524,945,279.20062695924764
0420,KOSCIUSKO,3052846.630000001,1437.9871078662281,49140,0,0,17668372.554,3053274.9239999996,6884.17222326896,2802340,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,2123,13.88364053689658,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,126,150,149,149,130,139,160,187,141,172,185,147,110,161,0.3232,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.91378326585195,0.301,9306818.41,1876.07778,222,157,10,686.1536,639.023,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,4432.651808761187,19124228,9008,5823437,2743,Town,97600,32570,1771548,642541.40936476,37629,1438.1888478568062,0,0,0,603,106.15,13374900,839160,1236375,107100,2182635,1296830.304,33437.25,541485,189945,8322.361071125766,3053274.9239999996,4770460.58958,1438.1888478568062,14615097.630000003,-2770162.636,2743.02287329251,-1304.834025435704,1723974.6300000027,812.0464578426763,4554.107969151671,5610.886889460155,1056.778920308484,936.4396096803399,1890,953.5603903196601,65.67015706806282,945,879.3298429319372
3600,LAFAYETTE COUNTY,4527522.414643813,1576.4353811433893,73710,856727.0226438118,0,24049304.094643813,4986644.432,6637.416317076537,2802370,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,2872,5.265027287859731,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,88,209,223,193,212,172,210,218,207,238,233,241,176,211,0.1609,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516329878,0.157,4294321.9,2487.40988,344,186,23,462.1047999999999,450.904,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,4252.245933147632,29724624,10349,12444490,4333,Town,149100,53438,1883710,811507.5966999601,343697,1572.7484958217271,0.047349727121402695,0,0,861,143.6,18093600,1300320,1464750,246330,3011400,873378.0719999998,45234,824040,271215,8373.71312487598,4986644.432,6493312.10555383,1736.2968077994428,19062659.662643813,-7457845.898,4333.0398084958215,-2596.7430006963787,2333275.6626438126,812.4218881071774,3406.3471971066906,5445.569620253164,2039.2224231464738,1756.1115935172286,1890,133.88840648277142,394.1479357798165,945,550.8520642201835
3700,LAMAR COUNTY,14265994.410000011,1388.2828347606082,631260,0,0,83658587.04,18456790.856,6345.056070844687,2802400,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,10276,18.4821098768896,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,256,785,759,698,727,684,761,721,775,815,923,849,712,639,0.186,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274085605,0.16699999999999998,22842073.31,9204.80556,1136,752,43,1911.336,1716.092,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,4224.471425652005,99936320,9725,38313782,3728,Rural,177100,60830,7523075,3018306.42710432,905221,1562.4757327753991,0,0,0,3123,513.8000000000001,64738800,4294080,5922000,460530,10676610,3612425.04,161847.00000000003,2853900,983745,8141.162615803815,18456790.856,22587818.500800002,1796.1065449591279,65201796.18400001,-19856991.854000002,3728.472431880109,-1932.3658869209812,5735127.184000008,558.108912417284,3895.9476954945626,5529.057483169342,1633.1097876747795,1579.1605594747966,1890,310.8394405252034,299.7420529801324,945,645.2579470198675
3800,LAUDERDALE COUNTY,6436354.579428174,1089.0616885665268,181440,337148.67142817285,0,48287268.93142817,9353906.352,6587.709404302567,2802430,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,5910,9.094489642445753,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,79,451,471,407,404,394,421,428,447,428,496,506,427,439,0.2524,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.8440519869175,0.185,12958370.16,5234.47296,467,379,42,1491.684,1093.35,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,4475.351093062606,54863940,9283,17790339,3010,Rural,114600,52855,3790720,1716854.16987404,890464,1582.7252710659898,0.009055103575542471,0,0,1868,295.5,37233000,1765260,2984625,449820,5199705,2819282.76,93082.5,1835190,588420,8170.434675368557,9353906.352,13037562.611485608,1582.7252710659898,38933362.57942817,-8436433.047999999,3010.2097123519457,-1427.4844412859559,2701410.5794281736,457.091468600368,4268.828828828829,5855.523648648648,1586.6948198198197,1150.950315129773,1890,739.0496848702271,458.529351184346,945,486.470648815654
3420,LAUREL,6085071.189999998,2243.7578134218274,366660,0,260042.83200000005,23467573.08,6061171.2,6418.289778761062,2802460,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,2712,185.55971238482408,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,111,227,227,224,220,168,212,203,187,189,202,182,175,148,0.4761,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.615241450556374,0.336,8772059.28,2311.04469,217,192,30,1291.1832000000002,911.232,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,4009.64532079646,29988580,11057,14655250,5403,Town,84700,31481,1752686,818523.83752272,182120,1483.0195022123894,0,0.0761,206.38320000000002,707,135.6,17085600,820260,1512000,321300,2653560,2440336.248,42714,395955,222705,8653.234911504424,6061171.2,6336244.7316,2234.945132743363,17406401.88,-8594079.5,5403.853502949853,-3168.9083702064895,2510294.879999999,925.6249557522124,3992.4510250569474,6044.555808656037,2052.1047835990894,633.9331533454896,1889.9999999999998,1256.0668466545103,434.65393794749406,945,510.34606205250594
3900,LAWRENCE COUNTY,2263460.6319203656,1334.5876367454994,32130,647582.9359203673,0,14798516.431920366,3469638.06,6679.763190990781,2802490,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,1696,3.9392133131142626,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0,146,128,121,137,110,133,124,106,140,146,158,119,102,0.3284,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428178651175,0.257,4744510.8,1567.43825,196,87,20,556.9664,435.872,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,4623.6375,18483122,10898,7374467,4348,Rural,94800,41914,1246734,517424.265804,300491,1710.1125000000002,0.06060786686885738,0,0,525,84.80000000000001,10684800,740880,685125,214200,1640205,1052666.496,26712.000000000004,549045,165375,8725.54034900965,3469638.06,3995599.436618499,2045.777158018868,11328878.371920366,-3904829.89,4348.153272405661,-2302.3761143867923,586838.3719203658,346.01319099078137,4114.633663366337,5413.217821782178,1298.5841584158416,929.0044530585687,1890,960.9955469414313,517.1962134251291,945,427.80378657487086
4000,LEAKE COUNTY,3899082.149368424,1539.9218599401347,515970,902156.3093684234,0,22417051.193368424,3731170.044,7379.889869418809,2802520,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,2532,4.344414921585149,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0,200,214,182,170,164,183,153,179,221,230,214,146,178,0.3133,703,273,41,0,84,19,5,24,53,13,104,5,102,0,0,445,133256073,5407327.41,LEAKE COUNT,582.8172597925218,0.289,10802074.2,2305.08907,239,198,13,793.2756,731.7479999999999,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,4753.151666666667,22160279,8752,5407327,2135,Town,83300,37096,2171897,753334.28731416,330948,1473.6058625592418,0.05655585078414851,0,0,768,126.60000000000001,15951600,903420,1559250,139230,2601900,1499290.884,39879,664335,241920,8853.49573197805,3731170.044,6052603.822209475,1473.6058625592418,18685881.149368424,-1676157.366,2135.595343601896,-661.989481042654,2199607.149368424,868.7232027521422,4826.437777777778,5782,955.5622222222219,949.650143423244,1890,940.349856576756,470.7652916073969,945,474.2347083926031
4100,LEE COUNTY,5773300.645999998,915.9607561478651,236250,0,0,50236319.07,10281198.424,6339.06404029827,2802550,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,6303,20.45800627480389,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0,501,507,496,465,426,464,476,487,499,522,530,428,433,0.246,1605,125,84,0,87,36,5,39,227,11,141,5,341,5,5,984,367185658,23825813.85,LEE COUNTY,308.0945384087982,0.196,12212271.08,5627.86111,655,310,21,1550.538,1235.388,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,4413.86537521815,63332487,10047,23825813,3780,Rural,121200,49723,3681223,1827354.36881476,540267,1631.1595151515153,0,0,0,1913,315.15000000000003,39708900,2475900,2441250,224910,5142060,2930516.82,99272.25000000001,1516725,602595,7970.223555449786,10281198.424,13563806.1489,1631.1595151515153,39955120.646,-13544615.426,3780.075178486435,-2148.91566333492,1844718.6459999979,292.6731153418996,3733.4918864097363,5215.070993914807,1481.579107505071,1178.5292387640677,1889.9999999999998,711.4707612359321,336.614953271028,945,608.3850467289719
7612,LELAND,1570306.4780485341,2243.294968640763,0,279027.3280485337,167227.2,6482385.328048534,1750244.0385731042,6760.201842107756,2802610,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,700,3.6728497041148818,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,42,43,40,50,54,44,57,55,53,66,54,43,45,29,0.5896,248,0,5,0,5,5,0,15,36,5,5,0,27,0,0,90,65061661,3894638.12,LELAND,190.5877061116207,0.305,5355699.91,631.15,68,30,5,412.72,213.5,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,4389.860214285714,8260831,11801,3894638,5563,Town,72000,38088,403540,196738.47161756,139560,1623.6469285714288,0.06327150295885119,0.1896,132.72,171,35,4410000,257040,236250,53550,546840,780040.8,11025,234360,53865,9260.550468640762,1821726.508,1750244.0385731042,2500.348626533006,4732141.28947543,-2144394.081426896,5563.768742857143,-3063.4201163241364,522686.2894754298,746.6946992506137,3917.864077669903,5309.126213592233,1391.2621359223303,476.6875160340182,1890,1413.3124839659818,562.741935483871,945,382.258064516129
