dist_id,district,model_2_diff_total,model_2_diff_pp,ell_funding,conc_pov_funding,sparsity_funding,model_2_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gr_9_12_enroll,gifted_enroll,conc_pov_weight_adj,conc_pov_adm,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,gr_9_12_funding,model_2_total_funding,model_2_pp_funding,model_2_local_mills_total,model_2_local_pct_total,model_2_local_share_total,model_2_local_share_pp,model_2_state_share,model_2_local_diff_total,current_local_pp,model_2_local_diff_pp,model_2_state_diff_total,model_2_state_diff_pp,sped_pp_funding,sped_model_2_pp,sped_pp_diff,at_risk_pp_funding,ed_model_2_pp,ed_pp_diff,cte_pp_funding,cte_model_2_pp,cte_pp_diff
2900,ITAWAMBA COUNTY,817226.5769999996,242.141208,31900,0,0,6263.387726518518,2802100,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,3375,6.33538802246196,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0,283,271,256,248,258,227,249,285,268,234,269,230,217,0.1791,972,22,42,0,30,34,5,22,127,5,288,5,157,5,5,727,165219091,7590614.85,ITAWAMBA CO,532.7219087503436,0.159,7372394.53,3113.61667,314,396,15,604.4625,536.625,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,4900.6944,27912321,8270,7590614,2249,Rural,87600,44567,2705112,991291.2717994,431103,1370.7065327407406,0,950,168.75,0,0,19575000,1092720,2871000,147900,4111620,876470.625,48937.5,845640,275500,25765068.125,7634.094259259259,4626134.5479999995,6956568.393750001,4626134.5479999995,1370.7065327407406,21138933.577,-2964480.302,2249.0710666666664,-878.3645339259258,-1518386.4230000004,-449.8922734814814,3731.1889655172413,5671.2,1940.0110344827585,1639.9549546901587,1450,-189.95495469015873,443.5216049382716,870,426.4783950617284
3000,JACKSON COUNTY,4074039.950000003,457.44890523242793,275500,0,0,5202.959448012576,2802160,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,8906,17.340467993401976,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0,622,676,645,613,664,642,690,709,713,791,697,686,589,0.1588,1959,190,123,0,102,48,14,37,212,36,224,5,457,5,5,1263,595877347,39052547.89,JACKSON COU,513.5962883694212,0.152,19167342.79,8023.70787,771,451,46,1414.2728,1353.712,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4140.667459016394,84361271,9472,39052547,4384,Rural,146700,56700,4881551,2579227.0511712,675496,1531.4797451156526,0,2763,445.3,0,0,51654800,2683080,3269750,453560,6406390,2050695.56,129137,1704330,801270,63022122.56,7076.366781944756,16684565.715999998,17015973.0912,16684565.715999998,1873.4073339321803,46337556.844000004,-22367982.174000002,4384.970569279138,-2511.5632353469573,-4178586.155999996,-469.18775611946967,3849.8036277602523,5052.358044164038,1202.5544164037856,1823.7125476578492,1450,-373.7125476578492,344.8167432363451,870,525.183256763655
2520,JACKSON PUBLIC,19449733.85000001,1039.5368172100489,601750,2265855.84,0,5813.707073864243,2802190,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,18710,179.73901008717698,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,800,1273,1357,1325,1473,1134,1365,1361,1046,1280,1775,1560,1339,1336,0.5392,5053,415,191,5,249,84,18,347,373,29,383,5,485,5,5,2181,1263888496,96927943.61,JACKSON PUB,104.09537690746866,0.401,67919104.22,16679.1833,1107,1028,44,10088.432,7502.71,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,4169.878493319081,192785416,10303,96927943,5180,City,89100,38399,10955513,5655999.46667,1437620,1542.2838262960984,0,6010,935.5,0.1392,2604.432,108518000,3852360,7453000,433840,11739200,14628226.4,271295,4396110,1742900,144163337.24,7705.148970603956,35388877.888000004,38924101.054800004,35388877.888000004,1891.4418967397116,108774459.352,-61539065.721999995,5180.542149118119,-3289.1002523784073,1899902.351999998,101.54475424906468,5027.770995869665,5387.425424506654,359.654428636989,560.6420766547269,1450,889.3579233452731,284.50821294280627,870,585.4917870571937
3300,JEFF DAVIS COUNTY,389713.24311591126,315.55728187523255,7250,0,141535.99811591255,5702.637923380255,2802250,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,1235,3.02406815418243,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0,91,106,80,112,83,95,91,89,92,107,92,99,85,0.3773,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.39026669816826,0.37200000000000005,7500445.03,1128.20879,143,68,10,465.9655,459.4200000000001,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,4689.525319838056,12956938,10491,5841123,4729,Rural,94600,32116,911544,373889.82572456,250985,1734.481967611336,0.0197593184581757,383,61.75,0,0,7163000,497640,493000,98600,1089240,675649.975,17907.5,441960,111070,9647613.473115912,7811.832771753775,2990386.364,2604855.6377412966,2604855.6377412966,2109.1948483735196,7042757.835374615,-3236267.9022587035,4729.654688259109,-2620.4598398855896,-890891.1646253848,-721.3693640691372,4124.633484162896,4928.68778280543,804.0542986425344,802.3980868209342,1450,647.6019131790658,494.06496062992125,870,375.93503937007875
3200,JEFFERSON COUNTY,779225.2191499332,733.0434799152717,0,99602.03700000001,182201.45914993362,6448.783837394105,2802220,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,1063,2.044774724268764,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,38,83,81,72,73,69,82,79,74,79,100,90,56,66,0.5077,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616685660282,0.429,7157999.7,935.093407,84,49,5,539.6851,456.027,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,4652.042775164628,9339856,8786,3264024,3070,Rural,63400,25019,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,312,53.150000000000006,0.10770000000000002,114.48510000000002,6165400,292320,355250,49300,696870,782543.395,15413.500000000002,341040,90480,8373550.391149933,7877.281647365883,1518493.172,2260858.6056104824,1518493.172,1428.497809971778,6855057.219149933,-1745531.158,3070.577920978363,-1642.0801110065852,80918.2191499332,76.1225015521486,4785.101449275362,5049.782608695652,264.68115942029,561.7100318200373,1450,888.2899681799627,449.58673469387753,870,420.41326530612247
3400,JONES COUNTY,4810272.351999998,564.3210173627403,851150,0,0,6284.047084936649,2802280,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,8524,12.532828035582142,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,213,624,688,620,597,641,573,626,628,652,679,672,560,556,0.2359,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338034639415,0.206,18990452.13,7660.86304,865,622,98,2010.8116,1755.9440000000002,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,4655.286819568278,73166778,8583,24411833,2863,Rural,102600,46981,6678155,2496790.02543584,718492,1253.61420319099,0,2467,426.20000000000005,0,0,49439200,3010200,4509500,966280,8485980,2915676.82,123598.00000000001,1719990,715430,64251024.82,7537.66128812764,10685807.468,17347776.7014,10685807.468,1253.61420319099,53565217.352,-13726026.501999998,2863.8941776161423,-1610.2799744251522,-793227.6480000019,-93.05814734866271,4213.347003154574,5353.930599369085,1140.583596214511,1241.6827242471845,1450,208.31727575281548,363.42539200809307,870,506.57460799190693
3500,KEMPER COUNTY,289520.1753303632,327.5115105547093,0,69986.27999999997,197195.65533036372,5850.903537094079,2802310,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,884,1.1539308915126445,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,22,64,69,47,57,58,48,64,52,68,79,107,72,52,0.491,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770731609392,0.38,4120973.57,806.191011,67,55,5,434.044,335.92,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,4809.104570135746,13208006,14941,7984702,9032,Rural,73600,31103,662251,267481.76264832,212390,1778.7099095022625,0.03846069108487356,310,44.2,0.09099999999999997,80.44399999999997,5127200,233160,398750,49300,681210,629363.7999999999,12818,277530,89900,7085203.735330364,8014.936352183669,9677971.520000001,1913005.0085391984,1913005.0085391984,2164.032815089591,5172198.726791166,-6071697.541460801,9032.4689479638,-6868.436132874209,-651429.2732088342,-736.9109425439301,5214.574803149606,5363.858267716535,149.28346456692907,616.254947996793,1450,833.745052003207,665.7993730407524,870,204.20062695924764
0420,KOSCIUSKO,1444070.296,680.2026829957613,37700,0,0,6126.387798398493,2802340,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,2123,13.88364053689658,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,126,150,149,149,130,139,160,187,141,172,185,147,110,161,0.3232,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.91378326585195,0.301,9306818.41,1876.07778,222,157,10,686.1536,639.023,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,4432.651808761187,17385688,8189,5823437,2743,Town,97600,32570,1771548,642541.40936476,37629,1438.1888478568062,0,603,106.15,0,0,12313400,772560,1138250,98600,2009410,994922.72,30783.5,498510,174870,16059596.22,7564.576646255299,3053274.9239999996,4336090.979400001,3053274.9239999996,1438.1888478568062,13006321.296,-2770162.636,2743.02287329251,-1304.834025435704,115198.29600000009,54.262032972209454,4554.107969151671,5165.578406169666,611.4704370179952,936.4396096803399,1450,513.5603903196601,65.67015706806282,870,804.3298429319372
3600,LAFAYETTE COUNTY,1684794.2800000012,586.627534818942,56550,0,0,5647.6084707520895,2802370,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,2872,5.265027287859731,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,88,209,223,193,212,172,210,218,207,238,233,241,176,211,0.1609,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516329878,0.157,4294321.9,2487.40988,344,186,23,462.1047999999999,450.904,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,4252.245933147632,27449338,9557,12444490,4333,Town,149100,53438,1883710,811507.5966999601,343697,1572.7484958217271,0,861,143.6,0,0,16657600,1197120,1348500,226780,2772400,670051.9599999998,41644,758640,249690,21206575.96,7383.905278551532,4986644.432,5725775.5092,4986644.432,1736.2968077994428,16219931.528,-7457845.898,4333.0398084958215,-2596.7430006963787,-509452.47199999914,-177.38595821726994,3406.3471971066906,5013.381555153707,1607.0343580470167,1756.1115935172286,1450,-306.1115935172286,394.1479357798165,870,475.8520642201835
3700,LAMAR COUNTY,6975276.570000008,678.79297100039,484300,0,0,5635.566207084469,2802400,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,10276,18.4821098768896,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,256,785,759,698,727,684,761,721,775,815,923,849,712,639,0.186,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274085605,0.16699999999999998,22842073.31,9204.80556,1136,752,43,1911.336,1716.092,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,4224.471425652005,91650374,8918,38313782,3728,Rural,177100,60830,7523075,3018306.42710432,905221,1562.4757327753991,0,3123,513.8000000000001,0,0,59600800,3953280,5452000,423980,9829260,2771437.2,149002.00000000003,2627400,905670,76367869.2,7431.672752043597,18456790.856,20619324.684,18456790.856,1796.1065449591279,57911078.344000004,-19856991.854000002,3728.472431880109,-1932.3658869209812,-1555590.6559999958,-151.38095134293417,3895.9476954945626,5090.2433972035215,1194.2957017089589,1579.1605594747966,1450,-129.16055947479663,299.7420529801324,870,570.2579470198675
3800,LAUDERDALE COUNTY,1833212.447999999,310.1882314720815,139200,0,0,5808.835947208122,2802430,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,5910,9.094489642445753,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,79,451,471,407,404,394,421,428,447,428,496,506,427,439,0.2524,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.8440519869175,0.185,12958370.16,5234.47296,467,379,42,1491.684,1093.35,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,4475.351093062606,50287347,8508,17790339,3010,Rural,114600,52855,3790720,1716854.16987404,890464,1582.7252710659898,0,1868,295.5,0,0,34278000,1625160,2747750,414120,4787030,2162941.8,85695,1689540,541720,43684126.8,7391.5612182741115,9353906.352,11794714.236,9353906.352,1582.7252710659898,34330220.448,-8436433.047999999,3010.2097123519457,-1427.4844412859559,-1901731.552000001,-321.78198849407727,4268.828828828829,5390.79954954955,1121.9707207207211,1150.950315129773,1450,299.0496848702271,458.529351184346,870,411.470648815654
3420,LAUREL,3732011.1339999996,1376.1103001474921,281300,179553.384,0,5683.478800707964,2802460,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,2712,185.55971238482408,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,111,227,227,224,220,168,212,203,187,189,202,182,175,148,0.4761,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.615241450556374,0.336,8772059.28,2311.04469,217,192,30,1291.1832000000002,911.232,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,4009.64532079646,28015803,10330,14655250,5403,Town,84700,31481,1752686,818523.83752272,182120,1483.0195022123894,0,707,135.6,0.0761,206.38320000000002,15729600,755160,1392000,295800,2442960,1872215.6400000001,39324,364530,205030,21114513.024,7785.587398230088,6061171.2,5700918.516480001,5700918.516480001,2102.108597522124,15413594.50752,-8954332.183519999,5403.853502949853,-3301.7449054277286,517487.5075199995,190.81397769911473,3992.4510250569474,5564.829157175399,1572.3781321184515,633.9331533454896,1450,816.0668466545104,434.65393794749406,870,435.34606205250594
3900,LAWRENCE COUNTY,430684.9448155742,253.94159482050418,24650,0,104347.46481557621,5599.117149065787,2802490,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,1696,3.9392133131142626,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0,146,128,121,137,110,133,124,106,140,146,158,119,102,0.3284,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428178651175,0.257,4744510.8,1567.43825,196,87,20,556.9664,435.872,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,4623.6375,17009172,10028,7374467,4348,Rural,94800,41914,1246734,517424.265804,300491,1710.1125000000002,0.010607866868857374,525,84.80000000000001,0,0,9836800,682080,630750,197200,1510030,807601.28,24592.000000000004,505470,152250,12965740.744815575,7644.894307084655,3469638.06,3500750.0011002054,3469638.06,2045.777158018868,9496102.684815574,-3904829.89,4348.153272405661,-2302.3761143867923,-1245937.3151844256,-734.6328509342129,4114.633663366337,4983.597359735973,868.9636963696366,929.0044530585687,1450,520.9955469414313,517.1962134251291,870,352.80378657487086
4000,LEAKE COUNTY,1076451.1782756932,425.1386960014579,395850,0,96276.60227569134,6265.1067054801315,2802520,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,2532,4.344414921585149,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0,200,214,182,170,164,183,153,179,221,230,214,146,178,0.3133,703,273,41,0,84,19,5,24,53,13,104,5,102,0,0,445,133256073,5407327.41,LEAKE COUNT,582.8172597925218,0.289,10802074.2,2305.08907,239,198,13,793.2756,731.7479999999999,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,4753.151666666667,20194126,7975,5407327,2135,Town,83300,37096,2171897,753334.28731416,330948,1473.6058625592418,0.006555850784148509,768,126.60000000000001,0,0,14685600,831720,1435500,128180,2395400,1150249.62,36714,611610,222720,19594420.222275693,7738.712568039373,3731170.044,5290493.460014437,3731170.044,1473.6058625592418,15863250.178275693,-1676157.366,2135.595343601896,-661.989481042654,-623023.8217243068,-246.05996118653547,4826.437777777778,5323.111111111111,496.6733333333332,949.650143423244,1450,500.349856576756,470.7652916073969,870,399.2347083926031
4100,LEE COUNTY,1300385.175999999,206.3121015389488,181250,0,0,5629.4153856893545,2802550,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,6303,20.45800627480389,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0,501,507,496,465,426,464,476,487,499,522,530,428,433,0.246,1605,125,84,0,87,36,5,39,227,11,141,5,341,5,5,984,367185658,23825813.85,LEE COUNTY,308.0945384087982,0.196,12212271.08,5627.86111,655,310,21,1550.538,1235.388,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,4413.86537521815,58007633,9203,23825813,3780,Rural,121200,49723,3681223,1827354.36881476,540267,1631.1595151515153,0,1913,315.15000000000003,0,0,36557400,2279400,2247500,207060,4733960,2248280.1,91393.50000000001,1396350,554770,45763403.6,7260.574900840869,10281198.424,12356118.972000001,10281198.424,1631.1595151515153,35482205.176,-13544615.426,3780.075178486435,-2148.91566333492,-2628196.824000001,-416.97553926701585,3733.4918864097363,4801.176470588235,1067.6845841784989,1178.5292387640677,1450,271.4707612359323,336.614953271028,870,533.3850467289719
7612,LELAND,694653.852012937,992.3626457327673,0,115466.4,53882.3020129358,5847.021246384919,2802610,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,700,3.6728497041148818,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,42,43,40,50,54,44,57,55,53,66,54,43,45,29,0.5896,248,0,5,0,5,5,0,15,36,5,5,0,27,0,0,90,65061661,3894638.12,LELAND,190.5877061116207,0.305,5355699.91,631.15,68,30,5,412.72,213.5,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,4389.860214285714,7670164,10957,3894638,5563,Town,72000,38088,403540,196738.47161756,139560,1623.6469285714288,0.013271502958851182,171,35,0.1896,132.72,4060000,236640,217500,49300,503440,598444,10150,215760,49590,5606732.702012937,8009.618145732767,1821726.508,1513817.829543493,1513817.829543493,2162.5968993478473,4092914.872469444,-2380820.2904565074,5563.768742857143,-3401.1718435092953,-116540.12753055617,-166.48589647222343,3917.864077669903,4887.766990291262,969.9029126213591,476.6875160340182,1450,973.3124839659818,562.741935483871,870,307.258064516129
4300,LINCOLN COUNTY,506082.1730000004,181.0669670840789,17400,0,0,6128.079489445438,2802640,19940104.652,7134.205599999999,16621900,3318204.652,3318204.652,5003717.49,2795,6.414606713935994,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0,218,247,188,207,207,218,221,227,219,240,237,176,171,0.2343,1000,12,22,0,19,12,5,27,122,5,58,0,167,5,5,437,118507309,6118841.939999999,LINCOLN COU,435.7242968501481,0.204,4856062.13,2580.22472,308,124,15,654.8685,570.18,118507.309,42.39975277280858,15214082.348,5443.321054740609,13528569.51,4840.275316636851,22740741,8136,6118841,2189,Rural,95000,50288,1605913,815307.9485986,325768,1187.1930776386405,0,824,139.75,0,0,16211000,1071840,899000,147900,2118740,949559.3250000001,40527.5,870000,238960,20446186.825,7315.272567084078,3318204.652,5520470.44275,3318204.652,1187.1930776386403,17127982.173,-2800637.287999999,2189.209996422182,-1002.0169187835418,-1404304.8269999996,-502.4346429338102,3592.646532438479,4739.910514541387,1147.263982102908,1244.9949090521227,1450,205.0050909478773,325.768,870,544.232
2422,LONG BEACH,480541.81599999964,164.063440081939,69600,0,0,5946.543125981563,2802670,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,2929,180.4985717233992,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,37,194,226,211,178,214,242,216,199,245,269,237,208,205,0.2292,657,48,60,0,74,30,5,16,95,14,105,5,109,0,5,511,151835698,10147927.49,LONG BEACH,16.227275219044266,0.171,10563525.94,2663.46667,278,221,19,671.3267999999999,500.859,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,4706.361840218505,27084810,9247,10147927,3464,Suburb,151300,53491,2371597,852141.64659312,222298,1451.4849928303174,0,919,146.45000000000002,0,0,16988200,967440,1602250,187340,2757030,973423.8599999999,42470.50000000001,571590,266510,21668824.36,7398.028118811881,4251399.544,5850582.5772,4251399.544,1451.4849928303174,17417424.816,-5896527.946,3464.6389518607034,-2013.153959030386,-1466046.1840000004,-500.5278880163887,4578.372586872587,5322.451737451737,744.0791505791503,1269.3395326882824,1450,180.66046731171764,338.3531202435312,870,531.6468797564688
8020,LOUISVILLE,530686.5991881788,210.33951612690453,7250,0,123599.63418817786,5574.887586677836,2802700,18087918.67,7169.2107292905275,13902751,4185167.67,4553163.888,4185167.67,2523,4.155359423044693,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,39,173,208,176,155,145,184,163,214,234,212,206,189,185,0.3781,958,5,22,0,30,5,5,11,57,5,33,5,110,0,5,288,162612996,8706891.66,LOUISVILLE,607.1676943294018,0.3,8989137.49,2317.5366,197,81,10,953.9463,756.9,162612.996,64.45223781212843,10947457.112,4339.063460959175,11315453.33,4484.920067380103,22609642,8961,8706891,3451,Town,84900,34724,1458545,767365.87391684,483678,1658.8060523186684,0.008446405769553068,792,126.15,0,0,14633400,685560,587250,98600,1371410,1383222.135,36583.5,833460,229680,18618605.26918818,7379.550245417432,4553163.888,5027023.422680809,4553163.888,1804.6626587395958,14065441.38118818,-4153727.772,3451.0073959571937,-1646.3447372175979,-1435179.6188118197,-568.8385330209348,5064.392361111111,4761.840277777777,-302.55208333333394,804.4120239439474,1450,645.5879760560526,504.8830897703549,870,365.1169102296451
4400,LOWNDES COUNTY,2455614.325000003,466.758092567954,42050,0,0,5370.850105616803,2802730,36251293.08,6890.570819235886,27863499,8387794.080000001,14721070.056,8387794.080000001,5261,11.971104316286183,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,133,366,424,356,356,354,401,355,421,403,482,401,341,389,0.2349,1571,29,77,0,74,42,5,25,181,20,161,5,282,5,5,874,525752502,32506676.7,LOWNDES COU,439.4749106682356,0.182,11894740.24,4739.23333,537,315,30,1235.8089,957.502,525752.502,99.9339482988025,16344833.944,3106.792234176012,22678109.92,4310.608234176012,60370175,11475,32506676,6178,Rural,139400,61457,3521717,1550810.29741144,514790,1594.3345523664705,0,1613,263.05,0,0,30513800,1868760,2283750,295800,4448310,1791922.905,76284.5,1366770,467770,38706907.405,7357.32891180384,14721070.056,10450864.99935,10450864.99935,1986.4788061870368,28256042.40565,-22055811.70065,6178.8018817715265,-4192.32307558449,-2809861.594349999,-534.0926809256789,3992.87641723356,5043.43537414966,1050.5589569160998,1254.8949092464377,1450,195.1050907535623,327.6830044557607,870,542.3169955442393
4500,MADISON COUNTY,7478474.540000007,568.1867907612832,868550,0,0,5246.946058805652,2802790,87124681.66,6619.410550068378,66965845,20158836.66,43065030.428,20158836.66,13162,24.987582801714243,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,85,888,1009,942,929,917,1001,943,978,1038,1151,1128,992,916,0.128,4890,599,213,0,91,76,17,75,325,65,404,5,396,5,5,1680,1538036801,81414049.97,MADISON COU,526.7416262087198,0.101,18540132.69,11965.6851,812,790,75,1684.736,1329.362,1538036.801,116.8543383224434,31597327.571999997,2400.647893329281,54503521.34,4140.975637441119,148379894,11273,81414049,6185,Suburb,228300,83293,6936614,3809644.23340488,1200043,1531.593728916578,0,4187,658.1,0,0,76339600,2825760,5727500,739500,9292760,2442867.2,190849,4254300,1214230,94603156.2,7187.597340829661,43065030.428,25542852.174000002,25542852.174000002,1940.6512820240087,69060304.026,-55871197.796,6185.537909892114,-4244.886627868105,-5602053.974000007,-425.62330755204493,4136.323196183661,5541.299940369708,1404.9767441860467,2261.270747111049,1450,-811.2707471110489,245.4075664621677,870,624.5924335378323
4600,MARION COUNTY,-67509.9649708122,-35.456914375427004,7250,0,110500.89502918812,6115.116089826254,2802820,14546991.18,7640.2264600840335,11710691,2836300.1799999997,2836300.1799999997,3525288.2100000004,1904,3.999376131653976,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,40,144,147,119,138,116,128,166,148,175,177,154,120,114,0.3229,757,5,15,0,11,12,5,14,145,5,45,5,83,0,0,334,101296435,5635882.7,MARION COUN,476.0742519140315,0.27399999999999997,9011834.97,1727.22803,239,96,5,614.8016,521.6959999999999,101296.435,53.20190913865546,10220322.82,5367.816607142858,9531334.79,5005.953146008403,17346573,9110,5635882,2960,Rural,86200,32855,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,565,95.2,0,0,11043200,831720,696000,49300,1577020,891462.3200000001,27608,658590,163850,14479481.215029188,7604.7695457086065,2836300.1799999997,3909459.928057881,2836300.1799999997,1489.6534558823528,11643181.035029188,-2799582.5200000005,2960.0224264705885,-1470.3689705882357,-1413441.9649708122,-742.3539731989558,3959.829411764706,4638.294117647059,678.4647058823525,923.3955920522653,1450,526.6044079477347,638.4914134742404,870,231.5085865257596
4700,MARSHALL COUNTY,1704072.9000000022,613.6380626575437,336400,0,0,5423.796004573281,2802850,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,2777,5.273335491402194,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0,213,223,189,234,185,239,216,175,217,272,208,197,160,0.2866,1009,232,34,0,30,18,5,32,56,14,35,5,116,5,5,346,344542223,10457297.79,MARSHALL CO,526.6116681799792,0.278,9336823.97,2487.44911,202,129,24,795.8882000000001,772.0060000000001,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,4264.095610370904,25006245,9004,10457297,3765,Rural,113500,46662,1722545,806245.6398436,195664,1577.1312531508822,0,837,138.85,0,0,16106600,702960,935250,236640,1874850,1154037.8900000001,40266.5,877830,242730,20632714.39,7429.857540511343,9647182.243999999,5570832.8853,5570832.8853,2006.0615359380627,15061881.504700001,-4886464.904699999,3765.6815952466686,-1759.620059308606,-1159205.4952999987,-417.4308589485054,4852.239436619719,5281.267605633803,429.0281690140846,1013.0136869017532,1450,436.9863130982468,193.9187314172448,870,676.0812685827552
