dist_id,district,total_enroll,model_9_total_funding,model_9_pp_funding,model_9_diff_total,model_9_diff_pp,model_9_state_share,model_9_state_share_pp,model_9_state_total_diff,model_9_local_share_total,model_9_local_share_pp,model_9_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,local_funding_28_mill,local_funding_27_pct,totalEnrollment,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
1500,COPIAH COUNTY,2205,19481428.1710605,8835.114816807483,1913176.4110604972,867.6536998074835,15797813.439060498,7164.541242204307,1913176.4090604987,3683614.732,1670.5735746031746,3683614.732,14553000,863280,973500,190740,2027520,135960,1718640,36382.5,366960,63451.080000000045,579514.5910604991,3683614.732,13884637.03,6296.887542,15294706.03,6936.374617,17568251.76,7967.461117,1540.490084985836,1206.0663552995393,103,110.25,868,545,218,118,17,3683614.732,4129570.628,2205,0.3936,556,131557669,0.247,509557.71,1106346.32,131557.669,59.66334195,11611091.3,5265.801042,11165135.4,1483727,671774.4036,137076,1670.573575,0.030659043520000005,0.04360000000000003,96.13800000000006,2863.9263,246.53956834532374
220,CORINTH,2490,20842305,8370.403614457831,3630044.2399999984,1457.8490934578313,17711844.772,7113.190671485943,3630044.2420000006,3130460.228,1257.2129429718875,3130460.228,16434000,867240,792000,168300,1827540,304920,1597860,41085,636900,0,0,3130460.228,14081800.53,5655.341578,15517490.53,6231.923908,17212260.76,6912.554521,1569.0666666666666,1074.0303173482032,231,124.5,807,672,219,96,15,3130460.228,4189722.443,2490,0.3242,965,111802151,0.27,548826.38,1041315.15,111802.151,44.90046225,12387030.3,4974.710965,11327768.09,1309748,731117.5339,149433,1257.212943,0,0,0,3157.9249999999997,154.85284974093264
1600,COVINGTON COUNTY,2609,23175547.6440666,8882.92358914013,1474386.1240665987,565.1154191401292,16918149.780168615,6484.534220072294,186161.28016861528,6257397.863897982,2398.389369067835,8160987.716,17219400,1900800,1080750,56100,3037650,80520,1981980,43048.50000000001,368940,57857.18400000004,386151.96006659965,4969173.015,16731988.5,6413.180721,18404344.5,7054.175738,21701161.52,8317.80817,174.23701298701326,1219.2413045954045,61,130.45000000000002,1001,746,480,131,5,8160987.716,4969173.015,2609,0.3836,559,291463847,0.286,600717.12,1580427.38,291463.847,111.7147746,10243356.78,3926.162048,13435171.49,2930320,761519.4541,323221,1904.627449,0.01694437033,0.03360000000000002,87.66240000000005,3452.93874,578.2128801431127
1700,DESOTO COUNTY,35003,283075039.5,8087.165085849784,19316439.199999988,551.8509608497843,224444370.732,6412.146694054795,19316439.231999993,58630668.768,1675.018391794989,58630668.768,231019800,10846440,19989750,1492260,32328450,2068440,12232440,577549.5,4848360,0,0,58630668.77,205127931.5,5860.295733,225828625.5,6451.693442,263758600.3,7535.314125,1218.275731822474,348.9995645840079,1567,1750.15,6178,4445,2739,2423,133,58630668.77,60973728.9,35003,0.1765,7346,2093952456,0.127,8036987.35,16978282.19,2093952.456,59.82208542,167197956.8,4776.67505,164854896.6,25877680,10076320.69,1562060,1675.018392,0,0,0,42890.1575,212.64089300299483
6811,E. TALLAHATCHIE,853,7605255.446013947,8915.891495913185,571827.2960139466,670.3719769131858,6053946.386013947,7097.240780790091,571827.2960139476,1551309.0599999998,1818.6507151230946,1551309.0599999998,5629800,277200,297000,56100,630300,0,681120,14074.500000000002,211200,30006.83400000001,408754.11201394704,1551309.06,5482119.09,6426.868804,6024643.09,7062.887562,7033428.15,8245.519519,-152.67567567567585,1210.9344398255814,0,42.650000000000006,344,368,70,36,5,1551309.06,1626653.634,853,0.4033,320,55403895,0.431,195642.11,566081.98,55403.895,64.95181125,4473334.03,5244.236846,4397989.456,647247,264558.5527,59279,1818.650715,0.056799004550000004,0.053300000000000014,45.464900000000014,1090.37899,185.246875
3111,EAST JASPER,755,6860872.257794551,9087.248023568942,383105.5377945509,507.42455356894243,5008436.748190022,6633.6910572053275,13707.898190022446,1852435.5096045288,2453.5569663636143,2451217.468,4983000,229680,495000,56100,780780,6600,556380,12457.5,139920,10862.940000000022,370871.8177945504,1483037.87,4994728.85,6615.534901,5492732.85,7275.142848,6477766.72,8579.82347,1150.2357723577234,1158.1468195729537,5,37.75,281,224,58,60,5,2451217.468,1483037.87,755,0.3718,212,87543481,0.297,171800.42,489891.43,87543.481,115.9516305,3041515.382,4028.497195,4009694.98,639301,230940.7437,43920,1964.288569,0.057145114430000005,0.02180000000000004,16.45900000000003,983.3334,207.16981132075472
1211,ENTERPRISE,955,7985617.465215928,8361.903104938145,392186.9252159279,410.6669369381443,6200830.209215928,6493.0159258805525,345763.3192159282,1784787.256,1868.8871790575918,1784787.256,6303000,312840,660000,56100,1028940,0,235620,15757.5,192060,0,210239.9652159279,1738363.65,5855066.89,6130.960094,6438383.89,6741.763236,7593430.54,7951.236168,2126.4695121951218,-311.96402941176484,0,47.75,119,138,79,80,5,1784787.256,1738363.65,955,0.125,291,63742402,0.145,208497.93,571244.96,63742.402,66.74597068,4653596.634,4872.876057,4700020.24,680199,272743.7195,123212,1820.276074,0.027039197159999997,0,0,1178.0875,423.40893470790377
6220,FOREST SEPARATE,1645,13884172.5,8440.226443768997,1617033.8800000008,982.9993167689972,11217292.396,6819.022733130699,1617033.8760000002,2666880.104,1621.2037106382977,2666880.104,10857000,744480,486750,112200,1343430,673200,863280,27142.5,120120,0,0,2666880.104,9600258.52,5836.023416,10568378.52,6424.546213,12267138.62,7457.227127,1284.3618677042805,871.023445642202,510,82.25,436,464,188,59,10,2666880.104,2853462.2,1645,0.265,182,95245718,0.282,378194.67,798644.85,95245.718,57.90013252,7901498.416,4803.342502,7714916.32,1013349,483513.7777,26415,1621.203711,0,0,0,2103.6625,145.13736263736263
1800,FORREST COUNTY,2129,18660911.59652815,8765.106433315243,1508598.7365281507,708.5949913152426,13622465.46546555,6398.527696320127,397225.61546554975,5038446.131062601,2366.5787369951154,5323374.588,14051400,1089000,1080750,112200,2281950,133320,1431540,35128.5,379500,0,348073.0965281501,3927073.01,13225239.85,6211.949202,14544714.85,6831.712001,17152312.86,8056.511442,980.7403846153848,1106.6486408022129,101,106.45,723,537,275,131,10,5323374.588,3927073.01,2129,0.3396,575,190120521,0.252,480573.7,1264178.15,190120.521,89.30038563,9221340.262,4331.301203,10617641.84,1873962,631433.0327,233371,1844.56224,0.019007053249999996,0,0,2774.6725,405.86260869565217
1900,FRANKLIN COUNTY,1211,11020665.7418003,9100.46716911668,659239.8218003009,544.3763991166797,9068386.629800301,7488.345689347895,659239.8198003005,1952279.112,1612.121479768786,1952279.112,7992600,752400,717750,112200,1582350,0,617760,19981.5,198660,0,609314.2418003015,1952279.112,8409146.81,6943.96929,9260178.81,7646.720735,10361425.92,8556.09077,1220.303135888501,862.2119794871796,0,60.550000000000004,312,380,190,87,10,1952279.112,2500248.279,1211,0.2573,301,69724254,0.314,271608.29,732875.52,69724.254,57.57576713,7307899.698,6034.599255,6759930.531,1232123,348749.8624,275179,1612.12148,0.058524029449999994,0,0,1577.4774999999997,914.2159468438538
2000,GEORGE COUNTY,4165,34342192.5,8245.4243697479,3537567.539999999,849.3559517478998,28980350.42,6958.0673277310925,3537567.540000003,5361842.08,1287.3570420168066,5361842.08,27489000,1881000,1773750,168300,3823050,72600,1985940,68722.5,902880,0,0,5361842.08,25442782.88,6108.711376,28023543.88,6728.341868,30804624.96,7396.068418,1711.3744680851069,789.986556331007,55,208.25,1003,837,475,215,15,5361842.08,7566356.848,4165,0.2409,1368,191494360,0.201,932630.86,2055456.02,191494.36,45.97703721,22661701.8,5440.984826,20457187.03,2616531,1193583.484,534023,1287.357042,0,0,0,5203.3625,390.3676900584795
2100,GREENE COUNTY,1640,14235109.727513278,8679.94495580078,259271.44751327857,158.09234480077976,10663397.835513279,6502.071850922731,-110645.17448672093,3571711.892,2177.8731048780487,3571711.892,10824000,597960,552750,112200,1262910,6600,843480,27060,503580,0,767479.7275132778,3201795.273,10774043.01,6569.538421,11858501.01,7230.793299,13975838.28,8521.852611,455.04385964912217,841.5601345070422,5,82,426,384,151,67,10,3571711.892,3201795.273,1640,0.2595,763,127561139,0.234,382168.28,956220.73,127561.139,77.78118232,8286789.118,5052.920194,8656705.737,1159160,484975.3827,433484,1952.314191,0.05698699233,0,0,2040.5499999999997,568.1310615989515
7620,GREENVILLE,3542,31142991.792,8792.487801242236,3757063.1119999997,1060.7179872422357,25740485.031999998,7267.21768266516,3757063.111999996,5402506.760000001,1525.2701185770752,5402506.760000001,23377200,1168200,643500,168300,1980000,17160,4409460,58443.00000000001,649440,651288.7920000002,0,5402506.76,21983421.92,6206.499695,24196271.92,6831.245601,27385928.68,7731.769814,16.5,1498.5155823978446,13,177.10000000000002,2227,1512,295,78,15,5402506.76,6532993.418,3542,0.6286,984,192946670,0.427,793554.33,1936298.59,192946.67,54.47393281,18793765.16,5305.975483,17663278.5,1973598,1072265.798,421923,1525.270119,0,0.27860000000000007,986.8012000000002,4718.635119999999,428.7835365853659
4211,GREENWOOD-LEFLORE CONS,4030,36238163.38222648,8992.10009484528,5587675.12222648,1386.5198808452806,28129294.110226482,6979.973724621956,4498499.5502264835,8108869.272,2012.126370223325,8108869.272,26598000,1255320,1410750,168300,2834370,167640,4690620,66495,813120,632766.42,435151.9622264795,7019693.701,23630794.56,5863.720734,25998865.56,6451.331404,30650488.26,7605.580214,942.3836978131221,1489.1224630645843,127,201.5,2369,1906,317,171,15,8108869.272,7019693.701,4030,0.5879,1232,289602474,0.473,912529.04,2114143.52,289602.474,71.86165608,17889996.29,4439.205034,18979171.86,2360351,1162888.885,371679,1741.859479,0.012154060370000002,0.2379,958.737,5424.6987,301.6875
2220,GRENADA,3864,33303996,8619.046583850932,2670227.9800000004,691.0527888509314,26651016.688,6897.2610476190475,2670227.978,6652979.312,1721.785536231884,6652979.312,25502400,934560,3382500,370260,4687320,6600,2288880,63756.00000000001,755040,0,0,6652979.312,23980788.71,6206.208258,26413351.71,6835.753548,30633768.02,7927.993795,1958.5301914580268,1017.5362776816609,5,193.20000000000002,1156,1329,236,410,33,6652979.312,7131604.962,3864,0.2991,1144,237606404,0.344,859235.85,1956298.86,237606.404,61.49234058,19760372.4,5113.968012,19281746.75,3357478,1112608.063,380913,1721.785536,0,0,0,5046.06,332.96590909090907
2421,GULFPORT,6113,53549910.348,8760.00496450188,5764469.368000001,942.9853375018811,41384005.519999996,6769.835681334859,4547912.589999996,12165904.828000002,1990.1692831670214,12165904.828000002,40345800,2284920,3234000,302940,5821860,422400,5393520,100864.50000000001,1079760,385705.84800000006,0,10949348.05,36836092.93,6025.861759,40553140.93,6633.918032,47785440.98,7817.019627,1108.203815261044,1298.6479809104258,320,305.65000000000003,2724,2005,577,392,27,12165904.83,10949348.05,6113,0.4456,1636,434496601,0.328,1394972.68,3099817.25,434496.601,71.0774744,28387236.1,4643.748749,29603792.88,4718089,1856002.9,560025,1791.157869,0,0.09560000000000002,584.4028000000001,8113.62278,342.3135696821516
2300,HANCOCK COUNTY,4060,33701580,8300.881773399014,664293.3000000007,163.61903939901458,24602153.4,6059.64369458128,-867119.6799999997,9099426.600000001,2241.2380788177343,12012236.936,26796000,1908720,1988250,190740,4087710,0,1886940,66990,863940,0,0,7568013.622,25469273.08,6273.21997,28029680.08,6903.862089,33037286.7,8137.262734,1465.3797297297297,711.9074365162644,0,203,953,857,482,241,17,12012236.94,7568013.622,4060,0.2348,1309,429008462,0.211,931929.63,2259750.45,429008.462,105.6671089,16017443.14,3945.18304,20461666.46,3003329,1208492.213,628698,1864.042764,0,0,0,5106.299999999998,480.28877005347596
2400,HARRISON COUNTY,14355,121341247.5,8452.8908045977,11366874,791.8407495977008,91007419.304,6339.771459700453,6227942.384000003,30333828.196,2113.119344897248,30333828.196,94743000,4771800,7994250,617100,13383150,823680,9901980,236857.5,2252580,0,0,25194896.62,84779476.92,5905.919674,93314431.92,6500.482892,109974373.5,7661.050055,1933.2346343651861,1143.0513643271347,624,717.75,5001,3244,1205,969,55,30333828.2,25194896.62,14355,0.3484,3413,1083351007,0.226,3296698.16,7221819.76,1083351.007,75.46854803,62980603.72,4387.363547,68119535.3,9073970,4185580.127,966721,1755.130381,0,0,0,18385.0375,283.246703779666
1820,HATTIESBURG,3667,32990543.256,8996.603014998636,4919388.956,1341.529576998636,24083096.57688,6567.520200949005,2437659.586880002,8907446.67912,2429.082814049632,10077916.015999999,24202200,993960,1798500,325380,3117840,266640,3918420,60505.50000000001,965580,459357.7559999999,0,6425717.307,21645436.99,5902.764382,23798952.99,6490.03354,28071154.3,7655.073438,1434.0562248995984,1443.6432036382012,202,183.35000000000002,1979,1243,251,218,29,10077916.02,6425717.307,3667,0.5398,1463,359925572,0.339,828148.16,2079969.83,359925.572,98.15259667,13721036.97,3741.760833,17373235.68,2403680,1061450.1,680291,1752.309056,0,0.18979999999999997,695.9965999999998,4998.5671600000005,464.99726589200276
1520,HAZLEHURST,1368,12348006.966195527,9026.320881721877,2201180.746195527,1609.0502507218762,9188398.290195528,6716.6654168095965,1364605.9801955288,3159608.676,2309.655464912281,3159608.676,9028800,186120,478500,112200,776820,180840,1387980,22572.000000000004,345840,146447.13600000003,458707.8301955273,2323033.914,7823792.31,5719.146425,8603829.31,6289.348911,10146826.22,7417.270631,1004.2173913043471,1390.7528235378031,137,68.4,701,434,47,58,10,3159608.676,2323033.914,1368,0.5122,524,112843167,0.317,309941.99,726902.32,112843.167,82.48769518,5444220.634,3979.693446,6280795.396,661335,413062.2707,132461,1698.124206,0.03858157028,0.1622,221.8896,1801.4089600000002,252.7881679389313
2500,HINDS COUNTY,4968,40414295.05534506,8134.922515166075,1957161.6153450608,393.9536261660751,29502435.390401892,5938.493436071234,-150052.1695981063,10911859.664943166,2196.4290790948403,12272488.311999999,32788800,1556280,1831500,235620,3623400,97680,2968020,81972,799920,0,54503.05534505576,8804645.881,29652487.56,5968.697174,32609799.56,6563.969316,38457133.44,7740.968889,1099.996855345912,977.6147138092061,74,248.4,1499,1013,393,222,21,12272488.31,8804645.881,4968,0.3017,1212,438303154,0.204,1141362.53,2780140.03,438303.154,88.22527254,20337311.25,4093.661684,23805153.68,2923802,1502575.544,0,1772.271715,0.0013504295400000022,0,0,6115.12,0
7611,HOLLANDALE,548,5302070.084938433,9675.310373975242,629779.6209384333,1149.232884975243,4361388.020938433,7958.737264486192,629779.6209384329,940682.064,1716.5731094890511,940682.064,3616800,201960,214500,56100,472560,0,793980,9042,13200,137908.584,258579.50093843282,940682.064,3731608.4,6809.50438,4108613.4,7497.469708,4672290.464,8526.077489,1665.9024390243903,1598.0019655860349,0,27.400000000000002,401,201,51,26,5,940682.064,1109325.618,548,0.7313,20,33595788,0.366,123415.81,327941.59,33595.788,61.30618248,3167931.336,5780.896599,2999287.782,335956,153181.2118,0,1716.573109,0.05126994819,0.3813,208.95239999999998,764.16524,0
4720,HOLLY SPRINGS,1025,9243649.959949007,9018.19508287708,828997.5599490069,808.7781078770804,6747864.470762775,6583.282410500268,259342.62076277565,2495785.489186232,2434.9126723768118,2606961.5039999997,6765000,506880,453750,112200,1072830,29040,873180,16912.5,225720,54120.000000000015,206847.4599490068,1926130.55,6488521.85,6330.26522,7133816.85,6959.821317,8414652.4,8209.416975,494.5388601036275,1266.7421875283446,22,51.25,441,337,128,55,10,2606961.504,1926130.55,1025,0.43,342,93105768,0.329,236079.49,637854.36,93105.768,90.83489561,4526855.346,4416.44424,5207686.301,977384,314546.6953,162627,1879.151756,0.022889452319999996,0.08000000000000002,82.00000000000001,1369.2125,475.5175438596491
2611,HOLMES CONSOL,2544,23420282.819704447,9206.086014034767,4199126.359704446,1650.5999860347665,19871454.96370445,7811.106510890113,4199126.363704449,3548827.856,1394.9795031446542,3548827.856,16790400,831600,808500,112200,1752300,6600,2849220,41976,579480,362336.832,1037969.9877044489,3548827.856,15672328.6,6160.506525,17255154.6,6782.686557,19221156.46,7555.486028,1422.9182389937105,1471.7238930507297,5,127.2,1439,1102,210,98,10,3548827.856,4658891.742,2544,0.5658,878,126743852,0.433,569395.68,1331077.92,126743.852,49.82069654,13706326.74,5387.707053,12596262.86,1299812,731409.3179,344157,1394.979503,0.0463745635,0.2158,548.9952,3391.25952,391.9783599088838
2700,HUMPHREYS COUNTY,1207,11914991.235855795,9871.575174694113,1224927.5558557957,1014.852990694113,9498392.659855794,7869.422253401653,1224927.5598557945,2416598.5760000004,2002.1529212924609,2416598.5760000004,7966200,530640,478500,168300,1177440,0,1520640,19915.5,423060,227753.65800000005,579982.0778557964,2416598.576,8273465.1,6854.569263,9122495.1,7557.990969,10690063.68,8856.722184,1309.2850241545902,1501.537834765625,0,60.35,768,523,134,58,15,2416598.576,2463073.677,1207,0.6359,641,86307092,0.433,277451.84,608771.26,86307.092,71.50546147,6705896.524,5555.838048,6659421.423,906418,367458.9429,234793,2002.152921,0.051167323269999995,0.28590000000000004,345.08130000000006,1717.42563,366.29173166926677
2900,ITAWAMBA COUNTY,3375,29356579.3150012,8698.245722963318,1647536.6250011995,488.15900096331825,24730444.7670012,7327.539190222578,1647536.6270011999,4626134.5479999995,1370.7065327407406,4626134.5479999995,22275000,1243440,3267000,168300,4678740,29040,1195920,55687.5,641520,0,480671.81500120036,4626134.548,23082908.14,6839.38019,25418521.14,7531.413671,27709042.69,8210.086722,2722.2455172413797,338.7892850993378,22,168.75,604,537,314,396,15,4626134.548,6863000.708,3375,0.1791,972,165219091,0.159,774387.48,1986813.66,165219.091,48.95380474,20792386.59,6160.707138,18555520.43,2705112,991291.2718,431103,1370.706533,0.01664611978,0,0,4375.1375,443.5216049382716
3000,JACKSON COUNTY,8906,70560039,7922.753087805973,3470124.0700000003,389.638902805973,53875473.284,6049.345753873793,2155857.6939999983,16684565.715999998,1873.4073339321803,16684565.715999998,58779600,3053160,3720750,516120,7290030,250800,2799720,146949,1292940,0,0,15370299.34,51719615.59,5807.277744,56927034.59,6391.986817,67089914.93,7533.114185,1899.4313880126183,155.93560749646394,190,445.3,1414,1354,771,451,46,16684565.72,15370299.34,8906,0.1588,1959,595877347,0.152,2053657.83,4357233.76,595877.347,66.90740478,40242468.87,4518.579483,41556735.25,4881551,2579227.051,675496,1725.836441,0,0,0,10690.915,344.8167432363451
2520,JACKSON PUBLIC,18710,163346490.12,8730.437740245858,18420657.22,984.5353952458572,127957612.232,6838.995843506146,16184997.931999996,35388877.888000004,1891.4418967397116,35388877.888000004,123486000,4383720,8481000,493680,13358400,547800,19974240,308715,3334980,2336355.1200000006,0,33153218.55,111772614.3,5973.950525,122789698.3,6562.784517,144925832.9,7745.902345,1102.7475906379068,1419.333914849326,415,935.5,10088,7503,1107,1028,44,35388877.89,33153218.55,18710,0.5392,5053,1263888496,0.401,4155700.27,11759441.05,1263888.496,67.55149631,87400820.43,4671.342621,89636479.77,10955513,5655999.467,1437620,1771.95182,0,0.18920000000000003,3539.9320000000007,24749.468200000003,284.50821294280627
3300,JEFF DAVIS COUNTY,1235,11229978.484874973,9093.099987753014,560270.4148749728,453.66025175301365,8239592.120874973,6671.734510829938,12117.400874973275,2990386.364,2421.365476923077,2990386.364,8151000,566280,561000,112200,1239480,6600,922680,20377.5,335280,22252.23000000004,532308.7548749723,2442233.354,8227474.72,6661.92285,9045308.72,7324.136615,10669708.07,8639.439736,1483.873303167421,1177.6613182403435,5,61.75,466,459,143,68,10,2990386.364,2442233.354,1235,0.3773,508,106799513,0.372,288437.71,823222.01,106799.513,86.47733846,6054922.356,4902.771138,6603075.366,911544,373889.8257,250985,1977.5168860000001,0.04975931846,0.027300000000000046,33.715500000000056,1620.85905,494.06496062992125
3200,JEFFERSON COUNTY,1063,9816633.65763089,9234.838812446746,1417553.9656308908,1333.5408894467455,8298140.48563089,7806.341002474967,1417553.9656308908,1518493.172,1428.497809971778,1518493.172,7015800,332640,404250,56100,792990,0,1069200,17539.500000000004,258720,110639.16600000007,551744.9916308912,1518493.172,6880586.52,6472.800113,7578893.52,7129.721091,8399079.692,7901.297923,961.202898550725,1418.6175283333332,0,53.150000000000006,540,456,84,49,5,1518493.172,2046301.25,1063,0.5077,392,54231899,0.429,235845.75,568908.77,54231.899,51.01777893,6060400.348,5701.223281,5532592.27,660344,303146.5347,176238,1428.49781,0.05955225276,0.15770000000000006,167.63510000000008,1403.7710100000002,449.58673469387753
3400,JONES COUNTY,8524,72116946,8460.458235570155,6586894.369999997,772.7468765701551,61431138.532,7206.844032379165,6586894.372000001,10685807.468,1253.61420319099,10685807.468,56258400,3425400,5131500,1099560,9656460,774840,3981780,140646.00000000003,1304820,0,0,10685807.47,54844244.16,6434.097156,60447744.16,7091.476321,65530051.63,7687.711359,1879.0567823343854,738.4336026852313,587,426.20000000000005,2011,1756,865,622,98,10685807.47,16320890.92,8524,0.2359,1977,381635981,0.206,1923229.75,4166069.41,381635.981,44.77193583,49761936.69,5837.862118,44126853.24,6678155,2496790.025,718492,1253.614203,0,0,0,10926.81,363.42539200809307
3500,KEMPER COUNTY,884,8308650.614030701,9398.926033971382,314923.3110307008,356.24808897138246,6065314.948242411,6861.216004799107,-101330.58175758924,2243335.6657882896,2537.710029172273,9677971.520000001,5834400,265320,453750,56100,775170,0,859320,14586.000000000002,210540,82265.04000000001,532369.5740307012,1827081.773,6166645.53,6975.84336,6766969.53,7654.942907,7993727.303,9042.677945,889.1259842519685,1363.6825746543777,0,44.2,434,336,67,55,5,9677971.52,1827081.773,884,0.491,319,345641840,0.38,200784.44,742557.09,345641.84,390.9975566,-2911001.99,-3292.988676,4939887.757,662251,267481.7626,212390,2066.834585,0.06846069108,0.14100000000000001,124.644,1178.2244000000003,665.7993730407524
420,KOSCIUSKO,2123,18104179.5,8527.639896373057,1750113.8499999996,824.3588533730572,15050904.576000001,7089.451048516251,1750113.8460000008,3053274.9239999996,1438.1888478568062,3053274.9239999996,14011800,879120,1295250,112200,2286570,34320,1358280,35029.5,378180,0,0,3053274.924,13300790.73,6265.092195,14629662.73,6891.032845,16354065.65,7703.281043,1323.964010282777,1043.3507151603499,26,106.15,686,639,222,157,10,3053274.924,3950008.937,2123,0.3232,573,109045533,0.301,459536.91,1279002.82,109045.533,51.36388742,11576387.81,5452.843997,10679653.79,1771548,642541.4094,37629,1438.188848,0,0,0,2743.0575,65.67015706806282
3600,LAFAYETTE COUNTY,2872,24347313.230776493,8477.476751663124,2080534.250776492,724.4200026631233,19360668.798776492,6741.179943863681,2080534.2487764917,4986644.432,1736.2968077994428,4986644.432,18955200,1362240,1534500,258060,3154800,51480,914760,47388,575520,0,648165.2307764938,4986644.432,17280134.55,6016.759941,19004670.55,6617.225122,22266778.98,7753.056749,2298.5352622061487,223.4900504329005,39,143.6,462,451,344,186,23,4986644.432,5131261.049,2872,0.1609,872,178094444,0.157,642089.47,1633197.08,178094.444,62.01060028,14018026.12,4880.928314,13873409.5,1883710,811507.5967,343697,1736.296808,0.027349727120000004,0,0,3590.7799999999997,394.1479357798165
3700,LAMAR COUNTY,10276,85394034,8310.046126897625,5478289.950000003,533.1150208976251,66937243.144,6513.939581938497,5314705.144000001,18456790.856,1796.1065449591279,18456790.856,67821600,4498560,6204000,482460,11185020,440880,3783780,169554.00000000003,1993200,0,0,18293206.05,61622538,5996.743675,67752615,6593.286785,79915744.05,7776.931106,1896.3982392542725,400.56178597592884,334,513.8000000000001,1911,1716,1136,752,43,18456790.86,18293206.05,10276,0.186,3020,659171102,0.167,2338823.16,5947122.84,659171.102,64.14666232,49295824.14,4797.18024,49459408.95,7523075,3018306.427,905221,1780.187432,0,0,0,12938.49,299.7420529801324
3800,LAUDERDALE COUNTY,5910,48913425,8276.383248730965,2485917.829999998,420.6290737309646,39559518.648,6693.657977664975,2485917.8280000016,9353906.352,1582.7252710659898,9353906.352,39006000,1849320,3126750,471240,5447310,126720,2954160,97515,1281720,0,0,9353906.352,37073600.82,6273.028904,40808544.82,6904.999124,46427507.17,7855.754175,1865.5292792792798,829.2934517426274,96,295.5,1492,1093,467,379,42,9353906.352,11018307.1,5910,0.2524,1942,334068084,0.185,1350561.68,3226031.14,334068.084,56.52590254,31454638.47,5322.273852,29790237.72,3790720,1716854.17,890464,1582.725271,0,0,0,7411.124999999999,458.529351184346
3420,LAUREL,2712,24038376.912,8863.708300884957,4150448.642000001,1530.4014148849565,17977205.712,6628.763168141593,2643876.0320000015,6061171.2,2234.945132743363,6061171.2,17899200,859320,1584000,336600,2779920,256080,2556180,44748,276540,225708.91200000013,0,4554598.594,15333329.68,5653.882625,16868883.68,6220.089853,19887928.27,7333.306886,2339.9407744874716,1345.9768880712627,194,135.6,1291,911,217,192,30,6061171.2,4554598.594,2712,0.4761,419,216470400,0.336,603054.54,1369722.14,216470.4,79.81946903,10807712.48,3985.14472,12314285.09,1752686,818523.8375,182120,1679.42426,0,0.12610000000000005,341.9832000000001,3642.1783200000004,434.65393794749406
3900,LAWRENCE COUNTY,1696,15035383.018082693,8865.202251228004,628411.5180826932,370.52565922800386,11565744.958082693,6819.4250932091345,457090.5880826935,3469638.06,2045.777158018868,3469638.06,11193600,776160,717750,224400,1718310,22440,1102860,27984.000000000004,383460,0,586729.0180826929,3298317.13,11108654.37,6549.914133,12215989.37,7202.823921,14406971.5,8494.676592,1556.3564356435645,1051.0515874326752,17,84.80000000000001,557,436,196,87,20,3469638.06,3298317.13,1696,0.3284,581,123915645,0.257,394790.36,1079159.01,123915.645,73.06346993,8746351.31,5157.046763,8917672.24,1246734,517424.2658,300491,1944.762459,0.04060786687,0,0,2189.1899999999996,517.1962134251291
4000,LEAKE COUNTY,2532,22672853.55552044,8954.523521137615,2188731.4955204427,864.4279191376145,18941683.51152044,7480.917658578373,2188731.491520442,3731170.044,1473.6058625592418,3731170.044,16711200,946440,1633500,145860,2725800,360360,1570140,41778,463980,0,799595.5555204412,3731170.044,16752952.02,6616.489739,18452427.02,7287.688397,20484122.06,8090.095602,1230.895555555555,1030.0198142496847,273,126.60000000000001,793,732,239,198,13,3731170.044,4982155.295,2532,0.3133,703,133256073,0.289,585523.89,1380629.13,133256.073,52.62878081,14721256.98,5814.082534,13470271.72,2171897,753334.2873,330948,1473.605863,0.036555850779999996,0,0,3314.13,470.7652916073969
4100,LEE COUNTY,6303,51385999.5,8152.625654450262,1598127.8500000015,253.5503484502624,41104801.076,6521.466139298746,1598127.8460000008,10281198.424,1631.1595151515153,10281198.424,41599800,2593800,2557500,235620,5386920,165000,3070980,103999.50000000001,1059300,0,0,10281198.42,39506673.23,6267.915791,43435255.23,6891.203432,49787871.65,7899.075306,1729.9158215010139,801.8218123791103,125,315.15000000000003,1551,1235,655,310,21,10281198.42,11727518.91,6303,0.246,1605,367185658,0.196,1458784.26,3866068.97,367185.658,58.25569697,33154056.81,5260.043917,31707736.32,3681223,1827354.369,540267,1631.159515,0,0,0,7785.7575,336.614953271028
